# 20040224_M6.3_AlHoceima median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
m_10,-3.8185,35.0887,0.13184538,0.16005081,0.13962644,0.13558002
m_11,-3.9826,35.2072,0.5183171,0.4201397,0.48219505,0.47559646
m_12,-4.0741,35.1073,0.3343357,0.29342788,0.3599022,0.31093687
m_13,-3.9443,35.0704,0.26043496,0.301372,0.28066215,0.2590659
m_14,-3.6332,35.1542,0.068784006,0.08094081,0.07242005,0.06366124
m_15,-3.9985,35.1897,0.51831925,0.38171315,0.49136537,0.46626827
m_16,-3.8411,35.1045,0.14658763,0.17991872,0.15804562,0.15404606
m_17,-4.01,34.21,0.018941129,0.02336493,0.021037314,0.018444289
m_18,-2.9412,35.2962,0.019286355,0.023859601,0.021405963,0.018787201
m_19,-3.9655,35.1458,0.39598957,0.40573707,0.36100945,0.39249292
m_20,-3.9845,35.2315,0.45936173,0.32741955,0.4991281,0.40131462
m_21,-3.7409,35.0535,0.075854264,0.086097695,0.08700155,0.07101552
m_22,-4.1925,35.1498,0.124300584,0.123102635,0.14679301,0.1169764
m_23,-4.04,35.07,0.4793764,0.3596636,0.46319827,0.47673932
m_24,-4.2955,35.1688,0.079705924,0.08354425,0.08933456,0.071914636
m_25,-4.01,35.24,0.44302854,0.38566536,0.40750605,0.47246066
m_26,-3.78,35.19,0.124805756,0.15087266,0.13158049,0.12698558
m_27,-3.6428,35.2118,0.074031524,0.087149546,0.07810348,0.06914747
m_28,-3.8164,35.0093,0.11177779,0.13410886,0.12230804,0.11208122
m_29,-3.85,35.14,0.15664816,0.19424376,0.17240822,0.16703185
m_30,-3.8423,35.1092,0.14816083,0.18205497,0.1599441,0.1560213
m_31,-4.0976,35.2087,0.1969255,0.17939271,0.24523638,0.1855345
m_32,-3.63,35.12,0.07312481,0.08716141,0.073796086,0.06814484
m_33,-4.06,35.12,0.37579855,0.32569852,0.38281468,0.35469088
m_34,-4.0741,35.0543,0.40360764,0.3597069,0.38724658,0.39119965
m_35,-3.935,35.2518,0.39107257,0.41214746,0.36993268,0.37924498
m_36,-4.13,35.03,0.2569688,0.24680844,0.2763751,0.24787802
m_37,-3.7644,35.2452,0.10692209,0.12612018,0.12174814,0.106264494
m_38,-4.2182,35.074,0.15388963,0.16219062,0.1571929,0.15045598
m_39,-3.995,35.185,0.51066434,0.42897472,0.44861263,0.50601447
m_40,-3.9,35.2,0.22755355,0.26806897,0.25455245,0.23074389
m_41,-3.8969,35.2082,0.23131557,0.27595156,0.2540844,0.23745634
m_42,-3.9592,35.2439,0.45913565,0.3673139,0.48408085,0.38790464
m_43,-4.07,35.17,0.33291826,0.3102039,0.33867654,0.3185526
m_44,-4.14,35.16,0.1985493,0.19971019,0.21374089,0.19478436
m_45,-2.93,35.18,0.017527018,0.021425964,0.01977674,0.017038403
m_46,-4.08,35.09,0.3211999,0.28109092,0.3549132,0.298584
m_47,-4.1377,35.142,0.20022288,0.19736269,0.22091882,0.19407883
m_48,-3.915,35.246,0.29298708,0.3206648,0.31465414,0.27768344
m_49,-4.08,35.2,0.2939408,0.28455055,0.30132946,0.287399
m_50,-3.9033,35.1809,0.24155667,0.29080847,0.25488725,0.25166428
m_51,-3.6226,35.0607,0.04901411,0.054231007,0.0570713,0.043557733
m_52,-4.02,35.2,0.43784478,0.37437466,0.4077334,0.4597674
m_53,-3.92,35.17,0.25648406,0.29356375,0.2804877,0.25255734
m_54,-4.98,34.06,0.009476559,0.011731799,0.010106903,0.010058266
m_55,-3.8722,35.1739,0.17264359,0.21765172,0.20217715,0.18764336
m_56,-3.692,35.2844,0.09299272,0.111593254,0.098632604,0.09025109
m_57,-4.06,35.06,0.434831,0.38149604,0.40344593,0.44563282
m_58,-3.6033,35.1595,0.060511343,0.07042439,0.06486119,0.05510438
m_59,-3.845,35.181,0.1753481,0.21265398,0.18042885,0.18806355
m_60,-3.98,35.12,0.37570763,0.32537746,0.43924692,0.3250933
m_61,-3.8472,35.1438,0.15526068,0.19230607,0.17069504,0.1652718
m_62,-3.9688,35.1428,0.4045413,0.40883556,0.36849043,0.4004354
m_63,-4.17,35.08,0.17708564,0.17648435,0.19664997,0.17125069
m_64,-4.0389,35.1214,0.44351023,0.38630137,0.40751186,0.47474328
m_65,-3.8431,35.0588,0.11967283,0.14187194,0.14046812,0.12135285
m_66,-3.8407,35.0519,0.10860633,0.12637982,0.1327254,0.10896999
m_67,-3.9832,35.1249,0.4565923,0.42917058,0.42655852,0.4391034
m_68,-3.7402,35.2014,0.08523491,0.09722785,0.09975914,0.08155254
m_69,-3.9614,35.2405,0.46376434,0.36730567,0.4868857,0.3909395
m_70,-4.0291,35.2054,0.43785098,0.4124034,0.3870548,0.46356893
m_71,-5.55,33.88,0.0056636324,0.0071888836,0.005757872,0.006482208
m_72,-4.13,35.14,0.21603532,0.21307473,0.23488672,0.21049088
m_73,-2.95,35.29,0.02188744,0.027707502,0.02331109,0.021520497
m_74,-3.9079,35.1203,0.2246316,0.2747573,0.23745918,0.2393707
m_75,-4.3132,35.0962,0.09154049,0.0998777,0.096382305,0.084698565
m_9,-4.0727,35.0556,0.40677783,0.36208972,0.3889679,0.39555508
s_0,-2.4597,36.8525,0.0034239516,0.004151082,0.003661,0.003952947
s_5,-2.8896,36.8979,0.002532117,0.002702547,0.0029373653,0.0027202591
t_0,-8.48918,31.41207,0.00013686043,0.00014339648,0.00018875074,0.00014575901
t_1,-7.95019,31.41207,0.00015813371,0.0001623757,0.00022129882,0.00016981478
t_10,-6.69255,31.41207,0.00020611216,0.00019944245,0.00030217276,0.00022150931
t_100,-6.15356,31.41207,0.00029926593,0.00030641558,0.0004050491,0.00033095895
t_1000,-4.76117,33.34646,0.003535511,0.00405329,0.00404943,0.00391201
t_1001,-4.71625,33.38397,0.0033614568,0.003752786,0.004008881,0.003668437
t_1002,-4.89592,32.93275,0.0030892354,0.0039050402,0.0031429129,0.0036860493
t_1003,-4.89592,33.08341,0.0027203767,0.0031822554,0.0030456472,0.0031149248
t_1004,-4.89592,33.23382,0.0033052536,0.003911904,0.0036554064,0.0037623856
t_1005,-4.851,33.30893,0.0038028364,0.004561935,0.004145546,0.0043222676
t_1006,-4.89592,33.30893,0.0036727204,0.0043805046,0.0040294393,0.0041689314
t_1007,-4.80608,33.30893,0.0029953532,0.0033398594,0.003568979,0.00329822
t_1008,-4.89592,33.34646,0.0049264836,0.006290869,0.004954708,0.0057318737
t_1009,-4.80608,33.34646,0.0031092113,0.0034643617,0.0037125917,0.0034114998
t_101,-6.15356,31.56528,0.00029550612,0.00029311387,0.00041591245,0.00032421065
t_1010,-4.851,33.34646,0.0044324067,0.005487883,0.0046525486,0.005088561
t_1011,-4.851,33.38397,0.005735452,0.0074911295,0.0055813864,0.006698258
t_1012,-4.5815,33.38397,0.0044509955,0.005323772,0.004877363,0.0049794465
t_1013,-4.53659,33.38397,0.0045161475,0.0054073087,0.0049437834,0.0050495435
t_1014,-4.5815,33.42147,0.0060924394,0.007827973,0.0060849376,0.006991279
t_1015,-4.62642,33.42147,0.003628302,0.0040578595,0.004323452,0.0039371955
t_1016,-4.53659,33.42147,0.0049327877,0.0059829657,0.0053232918,0.0055241617
t_1017,-4.5815,33.45895,0.0038591851,0.0043217367,0.0045966133,0.0041673137
t_1018,-4.62642,33.45895,0.00406105,0.004618648,0.004722336,0.0044122282
t_1019,-4.53659,33.45895,0.0049144328,0.0058731115,0.005398384,0.0054430803
t_102,-6.15356,31.71823,0.00040423992,0.0004243224,0.00052734924,0.0004548831
t_1020,-4.5815,33.49641,0.005252343,0.0063398513,0.0057083024,0.0058245496
t_1021,-4.53659,33.49641,0.0044562714,0.0050982716,0.0051474934,0.0048186257
t_1022,-4.80608,33.38397,0.003958778,0.004663227,0.004406292,0.004424726
t_1023,-4.89592,33.38397,0.0039011121,0.004622051,0.0043142186,0.0043846476
t_1024,-4.80608,33.42147,0.0048408136,0.0059758537,0.005107202,0.0055033527
t_1025,-4.89592,33.42147,0.0044148047,0.005362333,0.004748974,0.004999757
t_1026,-4.851,33.42147,0.004438984,0.0053733336,0.004794873,0.0050120126
t_1027,-4.80608,33.45895,0.0047498657,0.0057639577,0.0051200055,0.00534015
t_1028,-4.851,33.45895,0.0048608603,0.0059658797,0.005167806,0.005500168
t_1029,-4.89592,33.45895,0.0043820706,0.0052458174,0.0047960985,0.00491249
t_103,-6.15356,31.87094,0.00039630212,0.00040151717,0.0005390797,0.00044096416
t_1030,-4.851,33.49641,0.005041285,0.0061772186,0.005373817,0.0056781494
t_1031,-4.80608,33.49641,0.005137656,0.0062976037,0.005475614,0.005778014
t_1032,-4.67134,33.38397,0.0038886035,0.0044908104,0.0044200914,0.004289441
t_1033,-4.76117,33.38397,0.004313384,0.005193255,0.0046881256,0.0048631174
t_1034,-4.76117,33.42147,0.0039347443,0.004540117,0.0044776257,0.004332846
t_1035,-4.71625,33.42147,0.0049556526,0.00610574,0.005243615,0.005613825
t_1036,-4.67134,33.42147,0.0037952214,0.004304588,0.0044243336,0.004141664
t_1037,-4.67134,33.45895,0.004759032,0.005698847,0.00521287,0.0052955337
t_1038,-4.76117,33.45895,0.004588317,0.0054837177,0.0050344984,0.005115585
t_1039,-4.71625,33.45895,0.004560913,0.0054144175,0.0050421986,0.005061802
t_104,-6.15356,32.02339,0.0005206791,0.000551421,0.00066610606,0.0005903731
t_1040,-4.71625,33.49641,0.0042610425,0.0048868614,0.004897877,0.004636314
t_1041,-4.76117,33.49641,0.0051944638,0.0063569094,0.00554863,0.005828539
t_1042,-4.62642,33.49641,0.00536777,0.0065457285,0.0057625906,0.0059874207
t_1043,-4.5815,33.53386,0.005637004,0.0068533057,0.006079643,0.00624229
t_1044,-4.53659,33.53386,0.004999778,0.005832164,0.0056426227,0.0054241074
t_1045,-4.62642,33.53386,0.004598036,0.005276154,0.0052914605,0.004967451
t_1046,-4.5815,33.57129,0.0049399207,0.0056859683,0.005669513,0.00531019
t_1047,-4.62642,33.57129,0.005899212,0.007199072,0.006338486,0.0065218727
t_1048,-4.53659,33.57129,0.00636812,0.007876383,0.0067332685,0.007060685
t_1049,-4.53659,33.60871,0.00692887,0.008651839,0.007241462,0.007674184
t_105,-6.15356,32.17559,0.0006192068,0.0006687207,0.00077296654,0.00070907385
t_1050,-4.5815,33.60871,0.004698213,0.005279535,0.005597381,0.0049860715
t_1051,-4.62642,33.60871,0.0052303285,0.0060607675,0.0059540174,0.005618023
t_1052,-4.17726,31.41207,0.0004589623,0.00048288924,0.00059271336,0.0005189834
t_1053,-4.17726,31.56528,0.0006949301,0.000797482,0.0008109571,0.0008174872
t_1054,-4.17726,31.71823,0.0006002143,0.00063368754,0.00076507777,0.000681614
t_1055,-4.17726,31.87094,0.001108781,0.0013469633,0.001195195,0.0013356815
t_1056,-4.17726,32.02339,0.00089083303,0.000978519,0.001079237,0.0010286644
t_1057,-4.17726,32.17559,0.0010710947,0.0011938569,0.0012734502,0.0012424611
t_1058,-4.17726,32.32753,0.0013879715,0.0016052716,0.0015814163,0.0016317611
t_1059,-4.17726,32.47922,0.0014820959,0.0016714194,0.0017302501,0.0017144536
t_106,-6.15356,32.32753,0.00060220156,0.0006259425,0.00078689266,0.0006796904
t_1060,-4.17726,32.63065,0.0019949712,0.0023563998,0.0022120427,0.002342276
t_1061,-4.17726,32.78183,0.0024019254,0.0028647506,0.00263209,0.0028105145
t_1062,-3.9976,31.41207,0.00048569014,0.0005201061,0.00061603484,0.0005537432
t_1063,-3.9976,31.56528,0.00074092485,0.00086450303,0.00084634486,0.0008771924
t_1064,-3.9976,31.71823,0.00078586215,0.00090032385,0.0009158722,0.00092513126
t_1065,-3.9976,31.87094,0.00097562553,0.0011450641,0.0011004946,0.0011601407
t_1066,-3.9976,32.02339,0.001092454,0.0012755793,0.0012370717,0.0012956851
t_1067,-3.9976,32.17559,0.0011663684,0.0013341571,0.0013489742,0.0013689162
t_1068,-3.9976,32.32753,0.0015117849,0.0017904824,0.0016756792,0.0017949847
t_1069,-3.9976,32.47922,0.0013332731,0.0014566352,0.0016168222,0.001521942
t_107,-6.15356,32.47922,0.00076908444,0.00082797883,0.00095511007,0.0008791205
t_1070,-3.9976,32.63065,0.001735533,0.0019594159,0.00201919,0.0019957875
t_1071,-3.9976,32.78183,0.0028015724,0.0034807862,0.0029171954,0.0033318477
t_1072,-4.35693,31.41207,0.00064123096,0.000745675,0.00073784176,0.00075617846
t_1073,-4.35693,31.56528,0.0006961047,0.0008008676,0.00080983626,0.00081958383
t_1074,-4.35693,31.71823,0.00075063464,0.0008514759,0.0008854641,0.00088003767
t_1075,-4.35693,31.87094,0.0009286794,0.0010786842,0.0010613785,0.0010997843
t_1076,-4.35693,32.02339,0.00075793365,0.0007980161,0.0009688024,0.00086073193
t_1077,-4.35693,32.17559,0.0008773191,0.0009277059,0.0011150518,0.0009968965
t_1078,-4.35693,32.32753,0.0014628669,0.0017235925,0.0016318134,0.0017338604
t_1079,-4.35693,32.47922,0.0017300275,0.0020534745,0.0019099101,0.0020481916
t_108,-6.15356,32.63065,0.0013927137,0.0017239177,0.0014637782,0.0016860508
t_1080,-4.35693,32.63065,0.001770179,0.0020230135,0.002034623,0.00204888
t_1081,-4.35693,32.78183,0.0026380226,0.0032423867,0.0027863085,0.0031273637
t_1082,-4.17726,32.93275,0.0029379518,0.0035485527,0.0031729005,0.003424
t_1083,-4.17726,33.08341,0.0039622514,0.0049646073,0.0040893215,0.00463421
t_1084,-4.17726,33.23382,0.004278449,0.0052286373,0.004570251,0.004887119
t_1085,-4.08743,33.30893,0.0034457701,0.0038527418,0.004108476,0.0037613
t_1086,-4.13235,33.30893,0.004846777,0.0059775473,0.0051266826,0.0055129845
t_1087,-4.17726,33.30893,0.0051990314,0.006536557,0.0053614927,0.00596161
t_1088,-4.08743,33.34646,0.0067638797,0.008945071,0.00647379,0.007871236
t_1089,-4.13235,33.34646,0.00466168,0.0056128963,0.0050785667,0.005225845
t_109,-6.15356,32.78183,0.0013286006,0.0015786063,0.0014718174,0.0015816595
t_1090,-4.17726,33.34646,0.004536017,0.0054216157,0.004982342,0.005069521
t_1091,-4.17726,33.38397,0.0050341818,0.00612316,0.00542423,0.0056460723
t_1092,-4.26709,33.30893,0.0053868606,0.006847979,0.005468048,0.0062083784
t_1093,-4.22218,33.30893,0.0055841235,0.007152051,0.0056069866,0.006451219
