STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
NIG015,,139.1886,37.6935,seismic,361.9,4.1,0.63,0.0,0.033619,0.0,2.3262,0.0,0.084832,0.0,0.031916,0.0,0.006077,inferred,Stations_USGS
FKS006,,140.7588,37.5031,seismic,775.5,4.0,0.63,0.0,0.045368,0.0,2.0597,0.0,0.099348,0.0,0.006709,0.0,0.001326,inferred,Stations_USGS
TYM002,,136.9747,36.866,seismic,207.5,3.1,0.63,0.0,0.003988,0.0,0.5069,0.0,0.010052,0.0,0.011943,0.0,0.002613,inferred,Stations_USGS
YMT001,,139.8127,38.914,seismic,180.0,6.2,0.63,0.0,0.097938,0.0,13.3942,0.0,0.232023,0.0,0.157086,0.0,0.035552,inferred,Stations_USGS
IWT005,,141.9464,39.6472,seismic,775.5,3.2,0.63,0.0,0.006217,0.0,0.602,0.0,0.008507,0.0,0.01729,0.0,0.001041,inferred,Stations_USGS
YMT008,,139.9921,38.3856,seismic,481.1,5.7,0.63,0.0,0.113635,0.0,8.9843,0.0,0.318721,0.0,0.098559,0.0,0.011332,inferred,Stations_USGS
NGN001,,138.366,36.8514,seismic,192.9,3.2,0.63,0.0,0.009681,0.0,0.6417,0.0,0.039407,0.0,0.008366,0.0,0.002981,inferred,Stations_USGS
AOM016,,140.499,40.6018,seismic,298.2,3.4,0.63,0.0,0.01184,0.0,0.8061,0.0,0.038468,0.0,0.009623,0.0,0.003155,inferred,Stations_USGS
NIG012,,139.4772,37.6863,seismic,460.5,5.6,0.63,0.0,0.182434,0.0,8.8716,0.0,0.52761,0.0,0.055309,0.0,0.008093,inferred,Stations_USGS
FKS001,,140.9196,37.7949,seismic,250.1,4.1,0.63,0.0,0.029714,0.0,2.283,0.0,0.093644,0.0,0.053955,0.0,0.005204,inferred,Stations_USGS
TKY017,,139.8093,35.6474,seismic,760.0,3.1,0.63,0.0,0.001786,0.0,0.4836,0.0,0.00342,0.0,0.005313,0.0,0.002374,inferred,Stations_USGS
AOM018,,140.1976,40.7782,seismic,760.0,3.2,0.63,0.0,0.005576,0.0,0.5877,0.0,0.018401,0.0,0.008889,0.0,0.002189,inferred,Stations_USGS
TYM005,,137.0803,36.7824,seismic,217.5,2.8,0.63,0.0,0.001783,0.0,0.3454,0.0,0.005598,0.0,0.005221,0.0,0.002081,inferred,Stations_USGS
YMT006,,140.4054,38.6001,seismic,438.4,4.7,0.63,0.0,0.044127,0.0,4.347,0.0,0.264435,0.0,0.025611,0.0,0.010798,inferred,Stations_USGS
IWT002,,141.7641,40.1819,seismic,390.4,3.1,0.63,0.0,0.00395,0.0,0.5215,0.0,0.010031,0.0,0.007883,0.0,0.001485,inferred,Stations_USGS
NGN006,,137.8507,36.5086,seismic,760.0,2.6,0.63,0.0,0.001948,0.0,0.2322,0.0,0.003557,0.0,0.001744,0.0,0.001681,inferred,Stations_USGS
FKS008,,140.5668,37.4363,seismic,641.3,3.3,0.63,0.0,0.018852,0.0,0.687,0.0,0.034052,0.0,0.005142,0.0,0.00124,inferred,Stations_USGS
NIG004,,138.2795,37.8205,seismic,428.3,4.1,0.63,0.0,0.081369,0.0,2.2744,0.0,0.202213,0.0,0.011334,0.0,0.004506,inferred,Stations_USGS
MYG002,,141.5109,38.7262,seismic,400.8,3.2,0.63,0.0,0.021569,0.0,0.5924,0.0,0.011608,0.0,0.006879,0.0,0.001242,inferred,Stations_USGS
FKS017,,140.3689,37.2842,seismic,330.7,3.8,0.63,0.0,0.013193,0.0,1.4459,0.0,0.047562,0.0,0.015621,0.0,0.002996,inferred,Stations_USGS
AKT021,,140.4031,39.995,seismic,395.1,3.4,0.63,0.0,0.012225,0.0,0.7768,0.0,0.029445,0.0,0.01912,0.0,0.001457,inferred,Stations_USGS
CHB011,,140.4971,35.5877,seismic,760.0,3.5,0.63,0.0,0.001485,0.0,1.0059,0.0,0.003066,0.0,0.004161,0.0,0.002457,inferred,Stations_USGS
NIG003,,138.3226,37.9976,seismic,188.9,5.3,0.63,0.0,0.149227,0.0,7.1925,0.0,0.359204,0.0,0.117475,0.0,0.019655,inferred,Stations_USGS
FKS010,,141.0016,37.2342,seismic,276.7,4.2,0.63,0.0,0.027752,0.0,2.9742,0.0,0.070771,0.0,0.064601,0.0,0.007637,inferred,Stations_USGS
MYG005,,140.6507,38.7992,seismic,401.4,5.3,0.63,0.0,0.144621,0.0,7.1456,0.0,0.187778,0.0,0.139731,0.0,0.028899,inferred,Stations_USGS
