STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
CROSA,El Rosal,-74.33,4.85,seismic,719.52,null,null,0.0,0.00723,0.0,1.722,0.0,0.00015,0.0,0.00017,0.0,0.00014,inferred,Stations_USGS
CBOG1,Bogota,-74.08,4.64,seismic,287.68,null,null,0.0,0.022681,0.0,5.929,0.0,0.00024,0.0,0.00057,0.0,0.00028,inferred,Stations_USGS
obs_13,Silvia (Intensity VIII),-76.38,2.61,macroseismic,764.94,8.0,0.3,0.8059,0.5754,0.875,52.4349,1.0131,0.967717,1.0822,0.693762,1.4737,0.131997,inferred,Stations_USGS
obs_14,Guambia (Intensity VII),-76.3,2.61,macroseismic,900.0,7.0,0.3,0.8059,0.341445,0.875,25.3026,1.0131,0.584972,1.0822,0.294881,1.4737,0.057329,inferred,Stations_USGS
OBS_12,Pasto,-77.294,1.197,macroseismic,608.46,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_21,Usenda (Intensity VI),-76.41,2.61,macroseismic,416.05,6.0,0.3,0.8059,0.160861,0.875,12.2098,1.0131,0.313208,1.0822,0.144381,1.4737,0.029176,inferred,Stations_USGS
OBS_6,Ibague,-75.301,4.444,macroseismic,900.0,5.0,0.3,0.8059,0.053347,0.875,5.8919,1.0131,0.109602,1.0822,0.087665,1.4737,0.018898,inferred,Stations_USGS
obs_27,Cali (Intensity VI),-76.52,3.43,macroseismic,270.05,6.0,0.3,0.8059,0.125442,0.875,12.2098,1.0131,0.274822,1.0822,0.168155,1.4737,0.034612,inferred,Stations_USGS
obs_23,La Plata (Intensity VII),-75.89,2.39,macroseismic,521.8,7.0,0.3,0.8059,0.299237,0.875,25.3026,1.0131,0.545768,1.0822,0.319721,1.4737,0.062768,inferred,Stations_USGS
obs_24,Ricaurte (Intensity V),-75.96,2.52,macroseismic,900.0,5.0,0.3,0.8059,0.099263,0.875,5.8919,1.0131,0.193264,1.0822,0.059915,1.4737,0.012336,inferred,Stations_USGS
