custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_0,-20.31412,63.68756,207.0,False,507.36035,2.68685
t_1,-20.37664,63.70531,247.0,False,491.91909,2.19517
t_2,-20.54174,63.71302,216.0,False,504.51519,2.55917
t_3,-20.43919,63.72305,222.0,False,502.42592,2.48019
t_4,-20.60435,63.73072,247.0,False,491.91909,2.19517
t_5,-20.50178,63.74077,223.0,False,502.0622,2.46748
t_6,-20.56441,63.75847,235.0,False,497.33812,2.32387
t_7,-20.27408,63.71529,232.0,False,498.58257,2.35828
t_8,-20.33662,63.73304,232.0,False,498.58257,2.35828
t_9,-20.23401,63.743,248.0,False,491.4348,2.18505
t_10,-20.39919,63.75077,211.0,False,506.13753,2.62866
t_11,-20.29656,63.76075,208.0,False,507.06078,2.67208
t_12,-20.35914,63.77848,249.0,False,490.94538,2.17501
t_13,-20.25646,63.78844,261.0,False,484.66406,2.06099
t_14,-20.31906,63.80617,258.0,False,486.30593,2.08843
t_15,-20.3817,63.82388,280.0,False,473.12203,1.9018
t_16,-20.27895,63.83384,345.0,False,418.30139,1.49778
t_17,-20.46179,63.76849,219.0,False,503.49033,2.5191
t_18,-20.52443,63.78619,290.0,False,466.23506,1.82697
t_19,-20.42176,63.7962,253.0,False,488.93588,2.13572
t_20,-20.5871,63.80387,215.0,False,504.84815,2.57279
t_21,-20.48442,63.81389,268.0,False,480.64358,1.99953
t_22,-20.54711,63.83157,324.0,False,438.56902,1.60935
t_23,-20.44437,63.84158,334.0,False,429.20744,1.55435
t_24,-20.60984,63.84923,365.0,False,396.95737,1.40427
t_25,-20.50708,63.85925,318.0,False,443.92425,1.64413
t_26,-20.56982,63.87691,427.0,False,321.64193,1.17356
t_27,-20.0912,63.78059,832.0,False,24.78191,0.54713
t_28,-20.15375,63.79836,370.0,False,391.34189,1.38258
t_29,-20.05101,63.80825,378.0,False,382.14779,1.34916
t_30,-20.21633,63.81611,267.0,False,481.23432,2.0081
t_31,-20.11357,63.82601,306.0,False,454.03112,1.7181
t_32,-20.17617,63.84376,287.0,False,468.36076,1.84883
t_33,-20.07336,63.85364,288.0,False,467.65789,1.84149
t_34,-20.13597,63.87139,299.0,False,459.55003,1.76419
t_35,-20.03311,63.88125,382.0,False,377.46027,1.33301
t_36,-20.19862,63.88911,233.0,False,498.17254,2.3467
t_37,-20.34161,63.85155,263.0,False,483.54255,2.04307
t_38,-20.2388,63.86148,282.0,False,471.78997,1.88638
t_39,-20.40429,63.86924,292.0,False,464.78944,1.81266
t_40,-20.30147,63.87919,289.0,False,466.94932,1.8342
t_41,-20.36418,63.89688,326.0,False,436.73995,1.59806
t_42,-20.26131,63.90682,228.0,False,500.17543,2.40567
t_43,-20.32403,63.9245,316.0,False,445.66493,1.65604
t_44,-20.2211,63.93442,231.0,False,498.98784,2.36996
t_45,-20.38678,63.94217,242.0,False,494.26425,2.24713
t_46,-20.28384,63.95211,392.0,False,365.50236,1.29418
t_47,-20.46702,63.88691,274.0,False,476.98318,1.94952
t_48,-20.52978,63.90457,347.0,False,416.25251,1.48791
t_49,-20.42692,63.91455,342.0,False,421.33721,1.51282
t_50,-20.59257,63.92221,373.0,False,387.92341,1.36987
t_51,-20.48969,63.93221,364.0,False,398.06779,1.40868
t_52,-20.5525,63.94984,600.0,False,125.83404,0.79526
t_53,-20.44957,63.95983,399.0,False,356.9498,1.26824
t_54,-20.5124,63.97746,237.0,False,496.48439,2.30145
t_55,-20.57526,63.99507,219.0,False,503.49033,2.5191
t_56,-20.47226,64.00506,233.0,False,498.17254,2.3467
t_57,-19.40548,63.58397,547.0,False,175.52102,0.88401
t_58,-19.46765,63.60193,729.0,False,51.52973,0.63643
t_59,-18.72596,63.50446,487.0,False,244.85568,1.00967
t_60,-18.62347,63.51395,291.0,False,465.5151,1.81978
t_61,-18.68535,63.53209,319.0,False,443.04555,1.63824
t_62,-18.37764,63.5604,265.0,False,482.39935,2.02544
t_63,-18.33684,63.58796,290.0,False,466.23506,1.82697
t_64,-18.58281,63.54156,273.0,False,477.60712,1.95769
t_65,-18.74726,63.55021,318.0,False,443.92425,1.64413
t_66,-18.48024,63.551,292.0,False,464.78944,1.81266
t_67,-18.6447,63.5597,291.0,False,465.5151,1.81978
t_68,-18.54211,63.56915,240.0,False,495.16714,2.26857
t_69,-18.70662,63.57782,403.0,False,352.00349,1.25385
t_70,-18.43949,63.57857,260.0,False,485.21672,2.07007
t_71,-18.60401,63.58729,319.0,False,443.04555,1.63824
t_72,-18.76858,63.59593,256.0,False,487.37379,2.10711
t_73,-18.50138,63.59673,287.0,False,468.36076,1.84883
t_74,-18.23416,63.59731,327.0,False,435.81724,1.59247
t_75,-18.39871,63.60613,279.0,False,473.77959,1.9096
t_76,-18.29601,63.61549,239.0,False,495.61114,2.27943
t_77,-18.19328,63.62483,279.0,False,473.77959,1.9096
t_78,-18.35789,63.63366,271.0,False,478.83832,1.97423
