# 19990907_M5.9_Athens median gmf, Stations:Seismic, gmlt:USGS, Rupture:EFEHR
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
s_0,23.71029999999999,38.0039,0.34514,0.34514,0.34514
s_1,23.70599999999999,37.972,0.30274,0.30274,0.30274
s_10,22.932999999999993,37.939,0.033867,0.033867,0.033867
s_100,23.75,37.967,0.12981674,0.13046731,0.12969081
s_101,23.833,38.033,0.12866607,0.12951455,0.12798056
s_102,23.835000000000008,38.038,0.12399292,0.12294775,0.12955001
s_103,23.783000000000015,38.017,0.15215862,0.14958005,0.15464288
s_104,23.84299999999999,38.108,0.09555161,0.1002364,0.09352334
s_105,23.839,38.055,0.11994799,0.11965288,0.13269956
s_106,23.733000000000004,37.95,0.08902016,0.089486584,0.08884672
s_107,23.774,37.95,0.070477076,0.07225766,0.08102364
s_108,23.728999999999985,37.933,0.08327099,0.08703621,0.08748777
s_109,23.60300000000001,38.262,0.13774465,0.11187941,0.1336662
s_11,22.930000000000007,37.93,0.026609,0.026609,0.026609
s_110,23.583,38.267,0.13847671,0.11438339,0.12956177
s_111,23.682999999999993,38.233,0.13159923,0.10889585,0.10660966
s_112,23.853999999999985,37.955,0.06789722,0.07118667,0.077340424
s_113,23.817000000000007,38.167,0.09716586,0.09930377,0.11549408
s_114,23.849999999999994,37.95,0.06638633,0.069923535,0.07592692
s_115,23.819999999999993,38.19,0.08263999,0.08647449,0.079981335
s_116,23.833,38.2,0.077963635,0.0824684,0.07383765
s_117,23.704999999999984,38.266,0.116056696,0.10813059,0.11500475
s_118,23.489000000000004,37.969,0.20832814,0.14666997,0.14290464
s_119,23.72999999999999,37.96,0.123469,0.123469,0.123469
s_12,23.150000000000006,38.95,0.015382,0.015382,0.015382
s_120,23.76599999999999,37.849,0.054203108,0.06435263,0.06774663
s_121,23.738,37.996,0.12,0.12,0.12
s_122,23.329999999999984,38.228,0.07356793,0.06655311,0.068049796
s_123,23.812000000000012,37.84,0.047803793,0.05723876,0.062071394
