# 19990907_M5.9_Athens median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
t_0,23.53997000000001,35.29793,0.001975935,0.002750204,0.004476526
t_1,23.692309999999992,35.2866,0.0015902608,0.0023370353,0.0033236267
t_10,23.77546000000001,35.34332,0.0015348493,0.0023045118,0.0035278718
t_100,22.21051,36.98929,0.0035140198,0.0057433937,0.012662018
t_1000,22.74217999999999,39.06773,0.0036997842,0.00612879,0.013813107
t_1001,22.663420000000002,39.0729,0.004020517,0.0064317705,0.013151957
t_1002,22.58465000000001,39.07805,0.004183865,0.006536265,0.016684929
t_1003,22.70613,39.10102,0.003719678,0.0060572275,0.0130372
t_1004,22.627340000000004,39.10618,0.0033418494,0.005523781,0.01241804
t_1005,22.67004,39.13429,0.0036507517,0.005883434,0.012314592
t_1006,22.591229999999996,39.13944,0.0033123938,0.0054054107,0.011734203
t_1007,23.058940000000007,38.70606,0.0081659425,0.013243905,0.03537777
t_1008,23.142769999999985,39.10272,0.0042950707,0.007088306,0.015701951
t_1009,23.063999999999993,39.10807,0.0043592183,0.0071005826,0.015183326
t_101,22.358869999999996,36.91713,0.0037329406,0.0060877805,0.013327133
t_1010,23.106809999999996,39.13608,0.004367065,0.0070668,0.014847933
t_1011,23.185599999999994,39.13072,0.0049395924,0.0078105894,0.020437835
t_1012,23.228459999999984,39.1587,0.004559367,0.0073049874,0.01490981
t_1013,23.271330000000006,39.18667,0.004803533,0.0075373226,0.019349085
t_1014,23.235389999999995,39.22004,0.0046352507,0.0072371154,0.018362064
t_1015,23.2783,39.248,0.0043681236,0.0068716602,0.017851586
t_1016,23.199430000000007,39.2534,0.0040437095,0.006447077,0.013059193
t_1017,23.242340000000013,39.28136,0.004347591,0.006755819,0.016965492
t_1018,23.31423000000001,39.21463,0.004541326,0.007171145,0.018787961
t_1019,21.54316,37.74795,0.003637803,0.005496444,0.012885773
t_102,22.281569999999988,36.9222,0.0034192007,0.005624317,0.012626102
t_1020,21.46526,37.75264,0.0033611555,0.005085967,0.0119503755
t_1021,21.38736,37.7573,0.0031425448,0.0047504464,0.011094296
t_1022,21.585080000000005,37.77651,0.0037999535,0.0057411557,0.0134665
t_1023,21.507170000000002,37.78122,0.0036815526,0.0055020424,0.012478488
t_1024,21.429239999999993,37.7859,0.0035964106,0.005308504,0.011575432
t_1025,21.351319999999987,37.79055,0.0036226592,0.0052447026,0.010748761
t_1026,21.54910000000001,37.80979,0.0037275779,0.00561275,0.013027696
t_1027,21.471149999999994,37.81449,0.0034792111,0.005231956,0.012075341
t_1028,21.39321000000001,37.81915,0.003509691,0.005171503,0.0112048015
t_1029,21.818790000000007,37.76218,0.004834555,0.0073018037,0.017052436
t_103,22.400689999999997,36.94562,0.0039050698,0.0063941907,0.014137873
t_1030,21.74090000000001,37.76699,0.0044455207,0.0067165284,0.015740795
t_1031,21.662990000000008,37.77177,0.0038727256,0.005937575,0.014549975
t_1032,21.782880000000006,37.79551,0.0040469435,0.006335005,0.016479984
t_1033,21.70496,37.8003,0.004325691,0.006524018,0.015217725
t_1034,21.62702999999999,37.80506,0.0036513372,0.005634788,0.014071299
t_1035,21.824880000000007,37.82401,0.003665395,0.005957537,0.0129246665
t_1036,21.746939999999995,37.82882,0.0036798357,0.005849498,0.011922195
t_1037,21.66900000000001,37.8336,0.0036119546,0.005652269,0.011013602
t_1038,21.78895,37.85733,0.0035296397,0.0057383827,0.012464276
t_1039,21.591039999999992,37.83835,0.0035775925,0.0055020824,0.013598143
t_104,22.32337000000001,36.9507,0.0038137108,0.0061919517,0.013385207
t_1040,21.513090000000005,37.84306,0.004034162,0.0059080566,0.012594266
