# 19990907_M5.9_Athens median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
s_0,23.71029999999999,38.0039,0.34514,0.34514,0.34514,0.34514,0.34514
s_1,23.70599999999999,37.972,0.30274,0.30274,0.30274,0.30274,0.30274
s_10,22.932999999999993,37.939,0.033867,0.033867,0.033867,0.033867,0.033867
s_100,23.75,37.967,0.13701296,0.13708621,0.13693976,0.13692015,0.13710585
s_101,23.833,38.033,0.11817443,0.11861448,0.11773603,0.11669461,0.11967303
s_102,23.835000000000008,38.038,0.11226734,0.11273388,0.11180272,0.11065012,0.11390819
s_103,23.783000000000015,38.017,0.1251479,0.1251643,0.12513149,0.12506042,0.12523541
s_104,23.84299999999999,38.108,0.07505604,0.07566076,0.07445615,0.07192874,0.078319296
s_105,23.839,38.055,0.10235426,0.10290115,0.10181027,0.10023808,0.10451512
s_106,23.733000000000004,37.95,0.088577405,0.08862146,0.08853337,0.08851242,0.08864244
s_107,23.774,37.95,0.09313176,0.09374972,0.09251787,0.092189394,0.09408375
s_108,23.728999999999985,37.933,0.111200646,0.112117164,0.110291615,0.109812275,0.11260657
s_109,23.60300000000001,38.262,0.05803101,0.058883257,0.0571911,0.052683275,0.06392158
s_11,22.930000000000007,37.93,0.026609,0.026609,0.026609,0.026609,0.026609
s_110,23.583,38.267,0.058165397,0.059000783,0.05734184,0.05283411,0.06403465
s_111,23.682999999999993,38.233,0.054703176,0.0555377,0.05388119,0.04987348,0.060000576
s_112,23.853999999999985,37.955,0.098622225,0.10001813,0.097245805,0.09589696,0.10142494
s_113,23.817000000000007,38.167,0.06970516,0.07043296,0.06898487,0.06517985,0.074544646
s_114,23.849999999999994,37.95,0.09952189,0.10102504,0.09804112,0.09664229,0.10248729
s_115,23.819999999999993,38.19,0.05713469,0.05771398,0.056561217,0.05307261,0.061507676
s_116,23.833,38.2,0.053797346,0.054299884,0.053299457,0.049893152,0.058007047
s_117,23.704999999999984,38.266,0.056314413,0.05695913,0.055676997,0.051127814,0.062027164
s_118,23.489000000000004,37.969,0.22931822,0.23800106,0.22095214,0.21265846,0.2472831
s_119,23.72999999999999,37.96,0.123469,0.123469,0.123469,0.123469,0.123469
s_12,23.150000000000006,38.95,0.015382,0.015382,0.015382,0.015382,0.015382
s_120,23.76599999999999,37.849,0.18053792,0.18566833,0.17554928,0.1679734,0.1940423
s_121,23.738,37.996,0.12,0.12,0.12,0.12,0.12
s_122,23.329999999999984,38.228,0.053848304,0.054577697,0.053128656,0.050390698,0.057543155
s_123,23.812000000000012,37.84,0.15010108,0.15470627,0.14563297,0.13842931,0.16275696
s_124,23.317000000000007,38.217,0.052544348,0.05328908,0.05181003,0.04892339,0.0564333
s_125,23.917,38.217,0.04991414,0.050195877,0.049633987,0.046376374,0.05372178
s_126,23.80000000000001,37.833,0.15460671,0.15953788,0.14982797,0.14228529,0.16799514
s_127,23.94999999999999,38.2,0.0454927,0.045722894,0.04526367,0.04242131,0.048786465
s_128,23.817000000000007,38.283,0.037773106,0.037984073,0.037563313,0.034529492,0.04132142
s_129,23.816000000000003,38.291,0.041150372,0.04135444,0.040947314,0.03758727,0.04505124
s_13,23.0,38.65,0.013459,0.013459,0.013459,0.013459,0.013459
s_130,23.783000000000015,38.317,0.0427981,0.042945784,0.042650923,0.038859323,0.04713611
s_131,23.263000000000005,38.168,0.040665314,0.04132162,0.04001943,0.037129723,0.044537574
s_132,23.76400000000001,38.329,0.048742726,0.048866276,0.048619494,0.044122826,0.05384636
s_133,24.002999999999986,38.195,0.044528134,0.04466284,0.044393837,0.041448705,0.047836352
s_134,23.266999999999996,38.217,0.045969576,0.046451118,0.045493025,0.04261167,0.04959209
s_135,23.941000000000003,38.249,0.04184226,0.0419935,0.041691564,0.038809154,0.045112416
s_136,23.259000000000015,38.207,0.036191333,0.036592435,0.035794627,0.033393055,0.039224096
s_137,23.983000000000004,37.8,0.0729151,0.07515065,0.07074605,0.06505138,0.081729434
s_138,24.021000000000015,37.766,0.06709632,0.06904519,0.06520247,0.059256848,0.07597294
s_139,23.466999999999985,37.73,0.109131314,0.11466638,0.10386343,0.0961708,0.12383847
s_14,23.6995,38.0861,0.14384641,0.14572595,0.14199111,0.13758628,0.15039137
s_140,23.483000000000004,37.967,0.2099528,0.21806759,0.20214,0.19425689,0.22691695
s_141,23.789999999999992,38.0,0.087245,0.087245,0.087245,0.087245,0.087245
s_142,23.917,37.833,0.10009822,0.10319233,0.09709689,0.09084444,0.11029464
s_143,23.90299999999999,37.811,0.09940504,0.10269613,0.09621942,0.089718685,0.11013717
s_144,23.646000000000015,38.419,0.03744459,0.037091058,0.037801497,0.033426855,0.041945238
s_145,23.737179999999995,37.94925,0.08,0.08,0.08,0.08,0.08
s_146,23.194999999999993,38.219,0.039948568,0.04010173,0.03979599,0.036582924,0.04362385
s_147,23.19999999999999,38.233,0.0358296,0.0359241,0.03573535,0.03294574,0.038965892
s_148,23.53,38.473,0.02720431,0.026696628,0.027721647,0.024277309,0.030484207
s_149,23.432999999999993,37.75,0.13603686,0.14300719,0.12940627,0.12001504,0.15419757
s_15,23.756,38.131,0.09655876,0.097785,0.09534788,0.09104561,0.102405734
s_150,23.13900000000001,38.295,0.034522217,0.034163985,0.034884207,0.031522058,0.037807923
s_151,23.63300000000001,38.517,0.02315332,0.02252594,0.023798173,0.020467298,0.026191842
s_152,23.13300000000001,38.3,0.032576896,0.032202248,0.0329559,0.029707821,0.035723053
s_153,23.658000000000015,38.526,0.022022069,0.021381656,0.022681665,0.01944947,0.024934946
s_154,23.209000000000003,38.434,0.026850251,0.026309451,0.027402168,0.024620254,0.029282233
s_155,24.05000000000001,37.717,0.061865073,0.06349258,0.06027928,0.054167997,0.070655875
s_156,23.216999999999985,38.45,0.022481194,0.021999473,0.022973463,0.020567972,0.02457238
s_157,24.039999999999992,37.698,0.055232193,0.056702733,0.053799793,0.04828398,0.063180275
s_158,23.63300000000001,38.583,0.02154571,0.02069511,0.022431271,0.018938005,0.02451249
s_159,24.317000000000007,38.05,0.025866054,0.025503458,0.026233805,0.022745863,0.029414263
s_16,23.763000000000005,38.147,0.069553375,0.07045133,0.06866687,0.065214984,0.07418038
s_160,24.324000000000012,38.05,0.025406916,0.02502825,0.025791313,0.022323482,0.02891625
s_161,23.900000000000006,38.517,0.014973917,0.014493887,0.015469844,0.013498091,0.016611103
s_162,23.64699999999999,38.61,0.017038338,0.016274724,0.01783778,0.014944758,0.019425202
s_163,23.05000000000001,37.8,0.033965785,0.034320194,0.03361504,0.030555068,0.037757225
s_164,23.051999999999992,37.79,0.03596792,0.036334217,0.03560532,0.03225927,0.040102936
s_165,23.203000000000003,38.552,0.016383346,0.015888495,0.01689361,0.014890773,0.018025527
s_166,23.384000000000015,37.586,0.056416024,0.057856943,0.05501099,0.0489766,0.06498548
s_167,23.38300000000001,37.583,0.051310815,0.0525921,0.050060745,0.044537187,0.05911464
s_168,22.983000000000004,37.85,0.032590628,0.03269927,0.03248235,0.030214202,0.035153963
s_169,23.19999999999999,38.567,0.017016754,0.016486239,0.017564338,0.015479709,0.018706417
s_17,23.733000000000004,38.083,0.14452283,0.14599371,0.14306676,0.13901922,0.15024433
s_170,22.983000000000004,37.835,0.030582786,0.0306628,0.03050298,0.028136063,0.033242274
s_171,24.12899999999999,38.491,0.016575104,0.015910208,0.017267782,0.01511504,0.018176202
s_172,23.476,37.512,0.045960076,0.04682875,0.045107517,0.03978442,0.05309437
s_173,24.11699999999999,38.5,0.016175307,0.015512623,0.0168663,0.014738316,0.017752407
s_174,23.099999999999994,38.537,0.016367344,0.015910178,0.016837645,0.01502716,0.01782705
s_175,23.233000000000004,38.617,0.01585739,0.01527178,0.016465453,0.014366845,0.017502576
s_176,23.083,38.533,0.0177398,0.017240444,0.01825362,0.016295379,0.019312257
s_177,23.44999999999999,37.5,0.047206245,0.047917727,0.046505332,0.040841367,0.054563053
s_178,23.242999999999995,38.637,0.014435911,0.013865118,0.0150302015,0.013058987,0.015958015
s_179,23.44999999999999,37.483,0.040537212,0.041027725,0.040052563,0.03505238,0.046880282
s_18,23.7303,38.0764,0.15134111,0.15278825,0.14990768,0.1460337,0.15684143
s_180,23.25,37.567,0.03584779,0.03626866,0.035431806,0.031084929,0.041340426
s_181,24.19999999999999,38.5,0.01218088,0.011568007,0.012826223,0.010911537,0.013597885
s_182,23.420000000000016,37.485,0.038959537,0.039365232,0.038558025,0.03368744,0.045056723
s_183,22.994,38.505,0.02185769,0.021089347,0.022654025,0.019913133,0.023992136
s_184,22.966999999999985,38.483,0.021739565,0.020890169,0.022623496,0.019645786,0.02405649
s_185,23.26599999999999,37.541,0.03479078,0.03510644,0.034477957,0.030133862,0.04016738
s_186,22.817000000000007,37.933,0.024906723,0.024327155,0.025500098,0.02310332,0.026850896
s_187,22.853999999999985,38.371,0.013381853,0.012709465,0.014089814,0.011796256,0.015180579
s_188,22.818000000000012,37.885,0.022336168,0.0218231,0.022861298,0.020571152,0.024252623
s_189,24.333,37.633,0.027668605,0.027591744,0.02774568,0.023906192,0.032023154
s_19,23.685000000000002,38.074,0.15448272,0.1564785,0.1525124,0.1483386,0.16088131
s_190,22.86699999999999,38.433,0.013149371,0.012464294,0.013872104,0.01166123,0.014827422
s_191,23.033000000000015,37.617,0.026148723,0.025961978,0.02633681,0.022786647,0.030006858
s_192,23.031000000000006,37.605,0.03413791,0.033839352,0.034439098,0.029718073,0.039215084
s_193,22.833,38.483,0.012639266,0.0118867345,0.013439441,0.01123659,0.014217041
s_194,22.846000000000004,38.507,0.015243713,0.014358141,0.016183905,0.013626862,0.017052406
s_195,22.80000000000001,38.5,0.013327813,0.012448926,0.014268748,0.011822806,0.015024404
s_196,22.796999999999997,38.498,0.012078266,0.011276788,0.012936706,0.010707561,0.013624437
s_197,22.667,37.817,0.015411565,0.014637774,0.01622626,0.013564394,0.01751028
s_198,22.646000000000015,37.816,0.016425243,0.015544036,0.017356405,0.014420041,0.01870928
s_199,22.75999999999999,38.555,0.00932147,0.008607439,0.010094734,0.008267665,0.010509594
s_2,23.74000000000001,37.98,0.23362,0.23362,0.23362,0.23362,0.23362
s_20,23.75,38.117,0.10561695,0.10690978,0.104339756,0.10012517,0.111409955
s_200,22.75,38.55,0.008979683,0.0082784835,0.009740274,0.007948771,0.010144298
s_201,22.828000000000003,37.573,0.018042851,0.017321903,0.018793805,0.015656818,0.020792505
s_202,22.80000000000001,37.567,0.019125829,0.018275574,0.02001564,0.01658472,0.022056283
s_203,22.806999999999988,37.56,0.019137694,0.018293036,0.020021353,0.016590338,0.022076182
s_204,22.533000000000015,37.867,0.013340368,0.01239102,0.014362453,0.011617408,0.015318858
s_205,22.516999999999996,37.867,0.01238224,0.011469973,0.013367064,0.010771418,0.014233953
s_206,22.483000000000004,37.867,0.0132535305,0.012206881,0.014389922,0.011506747,0.015265484
s_207,23.623999999999995,38.435,0.03015721,0.029792786,0.03052609,0.026887499,0.03382454
s_208,22.55000000000001,37.617,0.010346043,0.009551913,0.011206196,0.008947334,0.0119634075
s_209,22.323000000000008,37.835,0.008285299,0.007428469,0.009240959,0.007154618,0.009594667
s_21,23.69999999999999,38.083,0.15177406,0.15369539,0.14987677,0.14540176,0.15842564
s_210,22.283000000000015,37.917,0.007099046,0.00632279,0.007970603,0.006127751,0.008224298
s_211,22.259000000000015,37.872,0.007429209,0.0065917172,0.008373107,0.006409978,0.008610506
s_212,23.824000000000012,38.429,0.02284084,0.02253778,0.023147978,0.020676006,0.025232341
s_213,23.101,37.947,0.046218816,0.04705133,0.045401037,0.04227851,0.05052636
s_214,23.872000000000014,38.532,0.017806444,0.017190924,0.018444004,0.015933963,0.019898973
s_215,22.945999999999998,38.009,0.026834877,0.026685731,0.026984856,0.025231643,0.028539982
s_216,22.932999999999993,37.828,0.02873109,0.028579425,0.028883556,0.026423361,0.031240363
s_217,24.175999999999988,38.533,0.011907449,0.011258135,0.012594214,0.01063381,0.0133336345
s_218,24.125,38.569,0.013484987,0.012706969,0.014310642,0.012008958,0.015142436
s_219,24.336000000000013,37.657,0.02753571,0.02748804,0.027583463,0.023802541,0.031854387
s_22,23.76249999999999,38.1353,0.080815,0.08182665,0.07981585,0.076111324,0.08580936
s_220,22.77600000000001,37.968,0.023719871,0.022963002,0.024501685,0.021593045,0.02605618
s_221,22.896000000000015,37.717,0.024495972,0.024056565,0.024943406,0.0216577,0.027706206
s_222,23.031000000000006,38.707,0.012131639,0.011747197,0.012528663,0.011560633,0.012730848
s_223,23.699000000000012,38.418,0.030401664,0.030102689,0.03070361,0.027166123,0.034022566
s_224,23.22200000000001,39.0,0.008699397,0.008134877,0.00930309,0.008125528,0.009313795
s_225,23.647999999999996,38.443,0.03703256,0.036525857,0.037546292,0.032977495,0.04158625
s_226,23.711000000000013,38.464,0.022558821,0.02214873,0.022976507,0.020075232,0.025349667
s_227,23.90100000000001,38.393,0.027037947,0.026838373,0.027239004,0.025088094,0.029139342
s_228,23.792,38.489,0.02151373,0.020995371,0.022044888,0.019215899,0.024086336
s_229,24.186000000000007,38.234,0.02527249,0.024941519,0.025607852,0.022801414,0.028011367
s_23,23.738,38.037,0.17973441,0.18040554,0.17906576,0.17727375,0.1822292
s_230,24.14500000000001,38.296,0.022713013,0.022417834,0.023012077,0.020814927,0.024784181
s_231,23.89099999999999,38.459,0.021196343,0.020786926,0.021613821,0.019378837,0.023184307
s_232,23.018,37.924,0.03476476,0.035084017,0.034448408,0.03281588,0.036829382
s_233,24.113,38.431,0.018010037,0.017584883,0.018445473,0.016891489,0.019202657
s_234,24.361999999999995,37.998,0.02509641,0.024667682,0.02553259,0.021929963,0.028720059
s_235,24.375,38.031,0.028379355,0.027796786,0.028974133,0.024794985,0.032481883
s_236,22.95599999999999,38.269,0.019196657,0.01864625,0.019763311,0.017034292,0.021633515
s_237,22.964,37.883,0.029758526,0.0298236,0.029693594,0.028268743,0.03132682
s_238,23.757000000000005,38.632,0.014148856,0.013417888,0.014919644,0.012397289,0.016147895
s_239,22.909999999999997,38.243,0.018547084,0.017943373,0.01917111,0.016409157,0.02096356
s_24,23.69999999999999,38.05,0.18185496,0.18331502,0.18040654,0.17727113,0.18655734
s_240,23.12700000000001,37.693,0.041163318,0.041714285,0.040619623,0.03609548,0.04694268
s_241,24.040999999999997,38.541,0.014373819,0.013733476,0.015044019,0.012985118,0.015911035
s_242,22.897999999999996,38.351,0.014108139,0.01350349,0.014739862,0.01246925,0.015962435
s_243,22.920000000000016,38.391,0.017468475,0.016724175,0.0182459,0.015505565,0.01967988
s_244,22.85499999999999,37.928,0.02725401,0.026824424,0.027690478,0.025795305,0.028795203
s_245,24.062000000000012,38.593,0.011686782,0.011008398,0.012406972,0.010382406,0.013155031
s_246,23.891999999999996,38.678,0.010913519,0.010196205,0.011681297,0.009544541,0.012478851
s_247,23.498999999999995,38.737,0.015854003,0.014842186,0.016934797,0.013916917,0.018060708
s_248,23.562999999999988,38.743,0.012675709,0.011825438,0.013587117,0.011082991,0.014497315
s_249,22.97999999999999,37.678,0.026777677,0.026549822,0.027007489,0.023517925,0.030489255
s_25,23.673000000000002,38.037,0.20510441,0.20683458,0.2033887,0.20036562,0.20995528
s_250,24.526999999999987,38.009,0.017855639,0.017118158,0.01862489,0.015463028,0.020618461
s_251,22.78800000000001,37.906,0.020975921,0.020380244,0.021589011,0.019176284,0.02294445
