lon,lat,slope,vs30,geology,xvf,region,vs30measured,custom_site_id
-18.7048,63.50936,0.013711806,341.84686,HOLOCENE,150.0,0,0,t_0
-18.76669,63.52749,0.2079818,627.6048,CENOZOIC,150.0,0,0,t_1
-18.6023,63.51884,0.005541853,270.72202,HOLOCENE,150.0,0,0,t_2
-18.93112,63.53605,0.16655912,658.4475,CENOZOIC,150.0,0,0,t_3
-18.99311,63.55412,0.1183209,643.6495,UNKNOWN,150.0,0,0,t_4
-18.66417,63.53699,0.009049983,310.48618,HOLOCENE,150.0,0,0,t_5
-18.56162,63.54645,0.0049637575,269.11157,CENOZOIC,150.0,0,0,t_6
-18.45904,63.55588,0.006082033,277.77106,CENOZOIC,150.0,0,0,t_7
-18.62351,63.56459,0.007585343,309.96658,HOLOCENE,150.0,0,0,t_8
-18.52091,63.57404,0.0012123189,243.2264,CENOZOIC,150.0,0,0,t_9
-18.41828,63.58345,0.0036788736,253.28575,CENOZOIC,150.0,0,0,t_10
-18.58281,63.59218,0.008092209,288.7104,CENOZOIC,150.0,0,0,t_11
-18.48016,63.60161,0.0073619667,273.66034,CENOZOIC,150.0,0,0,t_12
-18.64475,63.6103,0.009727742,376.4128,CENOZOIC,150.0,0,0,t_13
-18.35643,63.56527,0.006145613,255.82187,HOLOCENE,150.0,0,0,t_14
-18.31562,63.59283,0.009712663,278.36615,CENOZOIC,150.0,0,0,t_15
-18.21293,63.60217,0.0,258.4129,CENOZOIC,150.0,0,0,t_16
-18.37749,63.611,0.008490056,295.79285,CENOZOIC,150.0,0,0,t_17
-18.27478,63.62036,0.013402487,315.35822,CENOZOIC,150.0,0,0,t_18
-18.17204,63.62968,0.008633478,280.0582,CENOZOIC,150.0,0,0,t_19
-18.06927,63.63897,0.005006054,269.35327,CENOZOIC,150.0,0,0,t_20
-18.54208,63.61975,0.011399477,392.84637,CENOZOIC,150.0,0,0,t_21
-18.43938,63.62916,0.007119114,262.2756,CENOZOIC,150.0,0,0,t_22
-18.60404,63.63787,0.0074307905,320.20724,CENOZOIC,150.0,0,0,t_23
-18.50132,63.64729,0.049836367,510.89023,CENOZOIC,150.0,0,0,t_24
-18.39857,63.65668,0.007673598,296.51596,CENOZOIC,150.0,0,0,t_25
