custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_0,-18.7048,63.50936,350.0,False,413.14229,1.47333
t_1,-18.76669,63.52749,769.0,False,38.73831,0.59871
t_2,-18.6023,63.51884,273.0,False,477.60712,1.95769
t_3,-18.93112,63.53605,683.0,False,71.39429,0.6857
t_4,-18.99311,63.55412,637.0,False,98.23483,0.74264
t_5,-18.66417,63.53699,313.0,False,448.23398,1.67421
t_6,-18.56162,63.54645,277.0,False,475.07785,1.92538
t_7,-18.45904,63.55588,279.0,False,473.77959,1.9096
t_8,-18.62351,63.56459,313.0,False,448.23398,1.67421
t_9,-18.52091,63.57404,264.0,False,482.97367,2.03422
t_10,-18.41828,63.58345,249.0,False,490.94538,2.17501
t_11,-18.58281,63.59218,299.0,False,459.55003,1.76419
t_12,-18.48016,63.60161,265.0,False,482.39935,2.02544
t_13,-18.64475,63.6103,313.0,False,448.23398,1.67421
t_14,-18.35643,63.56527,251.0,False,489.95103,2.1552
t_15,-18.31562,63.59283,286.0,False,469.05795,1.85623
t_16,-18.21293,63.60217,253.0,False,488.93588,2.13572
t_17,-18.37749,63.611,294.0,False,463.321,1.79856
t_18,-18.27478,63.62036,268.0,False,480.64358,1.99953
t_19,-18.17204,63.62968,275.0,False,476.35366,1.94141
t_20,-18.06927,63.63897,262.0,False,484.10601,2.052
t_21,-18.54208,63.61975,358.0,False,404.63815,1.43573
t_22,-18.43938,63.62916,275.0,False,476.35366,1.94141
t_23,-18.60404,63.63787,421.0,False,329.31952,1.19271
t_24,-18.50132,63.64729,480.0,False,253.61462,1.02653
t_25,-18.39857,63.65668,308.0,False,452.40309,1.70534
t_26,-18.56329,63.66541,366.0,False,395.84267,1.39988
t_27,-18.46052,63.67482,362.0,False,400.27562,1.41759
t_28,-18.62529,63.68351,509.0,False,218.09365,0.95991
t_29,-18.5225,63.69294,576.0,False,146.84688,0.83328
t_30,-18.41968,63.70233,303.0,False,456.43054,1.73757
t_31,-18.33665,63.63853,264.0,False,482.97367,2.03422
t_32,-18.23389,63.64787,363.0,False,399.17389,1.41312
t_33,-18.1311,63.65718,250.0,False,490.45079,2.16506
t_34,-18.29579,63.66604,353.0,False,409.98856,1.45901
t_35,-18.19298,63.67536,264.0,False,482.97367,2.03422
t_36,-18.35772,63.68419,267.0,False,481.23432,2.0081
t_37,-18.25489,63.69353,242.0,False,494.26425,2.24713
t_38,-18.15202,63.70284,247.0,False,491.91909,2.19517
t_39,-18.31683,63.71168,247.0,False,491.91909,2.19517
t_40,-18.21395,63.721,250.0,False,490.45079,2.16506
t_41,-17.96647,63.64823,219.0,False,503.49033,2.5191
t_42,-18.02828,63.66645,278.0,False,474.43153,1.91746
t_43,-17.92543,63.67569,276.0,False,475.71855,1.93336
t_44,-18.09014,63.68465,258.0,False,486.30593,2.08843
t_45,-17.82255,63.68489,600.0,False,125.83404,0.79526
t_46,-17.98727,63.69391,269.0,False,480.04735,1.99103
t_47,-17.88437,63.70313,600.0,False,125.83404,0.79526
t_48,-18.04913,63.71211,269.0,False,480.04735,1.99103
t_49,-17.78144,63.71231,279.0,False,473.77959,1.9096
t_50,-17.94621,63.72134,365.0,False,396.95737,1.40427
t_51,-17.84326,63.73054,243.0,False,493.80531,2.23656
t_52,-18.0081,63.73954,234.0,False,497.75773,2.33524
t_53,-17.90512,63.74876,278.0,False,474.43153,1.91746
t_54,-18.07001,63.75772,249.0,False,490.94538,2.17501
t_55,-17.80212,63.75794,281.0,False,472.45882,1.89406
t_56,-17.96702,63.76695,294.0,False,463.321,1.79856
t_57,-17.864,63.77615,209.0,False,506.75714,2.65746
t_58,-18.02895,63.78513,349.0,False,414.18391,1.47816
t_59,-17.67848,63.72146,231.0,False,498.98784,2.36996
t_60,-17.74028,63.73971,211.0,False,506.13753,2.62866
t_61,-17.63727,63.74884,600.0,False,125.83404,0.79526
t_62,-17.53423,63.75794,222.0,False,502.42592,2.48019
t_63,-17.43116,63.767,215.0,False,504.84815,2.57279
t_64,-17.69909,63.76709,245.0,False,492.87234,2.21568
t_65,-17.59603,63.7762,224.0,False,501.69397,2.45488
t_66,-18.82862,63.5456,647.0,False,91.73093,0.72952
t_67,-18.72608,63.55511,385.0,False,373.90755,1.32113
t_68,-18.89058,63.56369,518.0,False,207.55018,0.94085
t_69,-18.78802,63.57322,603.0,False,123.38191,0.79073
