# 19950615_M6.4_Aigio median gmf, Stations:None, gmlt:GEM, Rupture:ESM
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
t_0,21.88351,36.75269,0.0064894897,0.0047240974,0.0089146085,0.00400906,0.010504577
t_1,21.925150000000002,36.7813,0.0072216806,0.0052969675,0.009845761,0.004461391,0.011689779
t_10,21.74105,36.88661,0.01034938,0.007736429,0.013844846,0.006393613,0.016752604
t_100,22.284249999999986,37.25779,0.008445815,0.007078848,0.010076752,0.005217633,0.013671293
t_1000,21.36090999999999,39.05334,0.013402053,0.011881816,0.0151168,0.008279486,0.021693986
t_1001,21.28209000000001,39.05793,0.013556639,0.01189952,0.015444526,0.008374984,0.021944214
t_1002,21.32444000000001,39.08636,0.010695635,0.009396808,0.012173987,0.0066075213,0.017313091
t_1003,21.245599999999996,39.09093,0.011275805,0.009808564,0.012962527,0.006965937,0.018252214
t_1004,21.287949999999995,39.11937,0.010281639,0.0089515345,0.011809383,0.006351764,0.016642952
t_1005,21.209090000000003,39.12392,0.010282078,0.008863738,0.0119273765,0.006352035,0.016643662
t_1006,21.518509999999992,39.04407,0.020753417,0.018746672,0.022974977,0.012820992,0.033593684
t_1007,21.63972000000001,39.06775,0.017761298,0.016164636,0.019515667,0.010972527,0.028750319
t_1008,21.560910000000007,39.07245,0.0155657325,0.01405367,0.017240481,0.009616157,0.025196347
t_1009,21.603340000000003,39.10082,0.015844764,0.01429114,0.017567286,0.0097885365,0.025648016
t_101,22.206709999999987,37.26282,0.0072008483,0.006047359,0.008574357,0.004448521,0.011656057
t_1010,21.52449999999999,39.10551,0.014294847,0.012789735,0.015977083,0.008831033,0.023139156
t_1011,21.645780000000002,39.12918,0.0140191745,0.012625343,0.015566885,0.008660729,0.022692924
t_1012,21.566930000000013,39.13388,0.0129984105,0.011618675,0.014541992,0.008030124,0.021040607
t_1013,21.609379999999987,39.16224,0.012382913,0.011052589,0.013873359,0.007649883,0.020044297
t_1014,21.53049999999999,39.16693,0.012021241,0.010648722,0.013570665,0.0074264505,0.019458856
t_1015,21.651849999999996,39.19058,0.012050277,0.010735188,0.013526467,0.007444388,0.019505857
t_1016,21.488069999999993,39.13855,0.012433181,0.011023657,0.01402293,0.007680937,0.020125665
t_1017,21.4092,39.14319,0.010957675,0.00963176,0.012466117,0.0067694033,0.017737256
t_1018,21.451609999999988,39.17158,0.012797256,0.011243992,0.014565091,0.007905855,0.020714996
t_1019,21.372720000000015,39.1762,0.011533236,0.01004593,0.013240741,0.0071249725,0.018668922
t_102,22.326179999999994,37.28625,0.008305476,0.0069983993,0.009856674,0.005130935,0.013444126
t_1020,21.494050000000016,39.19996,0.010335237,0.009072945,0.011773147,0.006384875,0.01672971
t_1021,21.415140000000008,39.2046,0.009665292,0.008415473,0.011100726,0.005970998,0.015645267
t_1022,21.457570000000004,39.23298,0.009587524,0.008340868,0.01102051,0.0059229555,0.015519384
t_1023,21.37863999999999,39.2376,0.009365214,0.008080551,0.010854115,0.005785617,0.01515953
t_1024,21.50003000000001,39.26134,0.009711027,0.008437833,0.011176335,0.0059992527,0.015719298
t_1025,21.42107999999999,39.26598,0.009763402,0.008417478,0.011324535,0.0060316087,0.015804078
t_1026,21.330330000000004,39.14779,0.011156991,0.009717999,0.012809061,0.0068925363,0.018059889
t_1027,21.251450000000006,39.15236,0.009409684,0.008118429,0.010906316,0.0058130897,0.015231513
t_1028,21.29382000000001,39.18079,0.009974234,0.008609169,0.0115557425,0.006161856,0.016145354
t_1029,21.214920000000006,39.18534,0.009427706,0.008060533,0.011026771,0.005824223,0.015260685
t_103,22.24861999999999,37.29129,0.009084192,0.0076711685,0.010757494,0.0056120083,0.014704638
t_1030,21.336219999999997,39.2092,0.0094401995,0.0081483945,0.010936801,0.0058319415,0.015280909
t_1031,21.257299999999987,39.21377,0.008303842,0.007102546,0.00970832,0.0051299254,0.013441479
t_1032,21.2997,39.24219,0.008151367,0.0069722594,0.00952988,0.0050357305,0.013194669
t_1033,21.22075000000001,39.24674,0.008411065,0.007129171,0.009923454,0.0051961653,0.013615042
t_1034,21.342119999999994,39.27059,0.008691997,0.0074319406,0.010165692,0.005369719,0.01406979
t_1035,21.263149999999996,39.27516,0.0075953933,0.0064379275,0.008960959,0.004692262,0.01229471
t_1036,21.141790000000015,39.25126,0.00777169,0.006525198,0.009256296,0.004801174,0.012580082
t_1037,21.06282999999999,39.25574,0.0076237503,0.0063387197,0.009169292,0.00470978,0.012340612
t_1038,21.184179999999998,39.2797,0.0074133924,0.006226707,0.008826236,0.004579826,0.0120001035
t_1039,21.105199999999996,39.2842,0.0072385385,0.0060226773,0.008699858,0.004471805,0.011717066
t_104,22.081099999999992,37.17731,0.0080595575,0.006648877,0.009769538,0.004979012,0.013046055
t_1040,21.147590000000008,39.31264,0.0074202367,0.0061760894,0.008915013,0.004584054,0.0120111825
t_1041,21.068579999999997,39.31713,0.0068511954,0.0056489143,0.008309362,0.0042325133,0.011090072
t_1042,21.189999999999998,39.34106,0.008074742,0.006720973,0.009701192,0.0049883923,0.013070634
t_1043,21.110980000000012,39.34557,0.006709001,0.005533608,0.008134059,0.004144669,0.010859901
t_1044,21.15339,39.374,0.0059052655,0.004870761,0.007159489,0.0036481393,0.00955889
t_1045,21.074340000000007,39.37849,0.006087633,0.0049756938,0.007448062,0.0037608019,0.0098540895
t_1046,21.463539999999995,39.29435,0.008564818,0.0073753535,0.0099461125,0.0052911504,0.013863922
t_1047,21.384559999999993,39.29897,0.008065869,0.006891375,0.009440531,0.004982911,0.013056272
t_1048,21.50603000000001,39.32271,0.00866189,0.0074471687,0.010074749,0.00535112,0.014021056
t_1049,21.427030000000002,39.32735,0.007950975,0.0067854775,0.00931666,0.004911932,0.012870291
t_105,22.20044999999999,37.20084,0.007537754,0.006249096,0.009092153,0.004656654,0.012201409
t_1050,21.46951999999999,39.35571,0.0077577974,0.0066106,0.00910408,0.0047925916,0.012557595
t_1051,21.39049,39.36033,0.007652587,0.0064723343,0.009048062,0.004727595,0.01238729
t_1052,21.512020000000007,39.38405,0.00782645,0.006656559,0.00920195,0.004835004,0.012668723
t_1053,21.432979999999986,39.38869,0.007299865,0.0061650453,0.008643575,0.0045096916,0.011816337
t_1054,21.47550000000001,39.41704,0.0072885253,0.0061443485,0.008645766,0.0045026857,0.01179798
t_1055,21.39643000000001,39.42167,0.006587396,0.0055137756,0.007870067,0.004069544,0.010663058
t_1056,21.305579999999992,39.30356,0.008049667,0.0068205656,0.0095002595,0.004972902,0.013030046
t_1057,21.226589999999987,39.30812,0.00761168,0.0063933707,0.009062148,0.0047023236,0.012321073
t_1058,21.34801999999999,39.33195,0.00741682,0.0062797884,0.008759725,0.0045819436,0.012005652
t_1059,21.26901000000001,39.33653,0.0074894167,0.006288528,0.008919634,0.0046267924,0.012123165
t_106,22.122950000000003,37.20583,0.006890381,0.0057193884,0.008301124,0.0042567216,0.011153502
t_1060,21.311469999999986,39.36492,0.007552752,0.0063372995,0.009001319,0.004665919,0.012225686
t_1061,21.232429999999994,39.36948,0.0071375547,0.005938955,0.0085780565,0.00440942,0.011553604
t_1062,21.353939999999994,39.3933,0.006949336,0.0058248704,0.008290875,0.0042931424,0.011248932
t_1063,21.274879999999996,39.39787,0.006299061,0.0052377596,0.007575409,0.0038914173,0.010196328
t_1064,21.317360000000008,39.42626,0.0065034484,0.0054022446,0.007829124,0.004017683,0.010527172
t_1065,21.238280000000003,39.43081,0.006275224,0.005170937,0.0076153385,0.0038766915,0.0101577435
t_1066,21.59106,39.37938,0.0084664095,0.0072478843,0.0098897945,0.005230356,0.013704629
t_1067,21.633610000000004,39.40769,0.009547876,0.008151714,0.011183161,0.0058984617,0.015455205
t_1068,21.554550000000006,39.41238,0.007786214,0.0066075134,0.00917518,0.0048101465,0.012603592
t_1069,21.597109999999986,39.4407,0.007860306,0.0066531426,0.009286499,0.0048559187,0.012723524
t_107,22.16481999999999,37.23433,0.0075402474,0.0062961555,0.009030165,0.004658194,0.012205444
t_1070,21.51803000000001,39.44538,0.0074656494,0.0062801135,0.008874986,0.004612109,0.012084693
t_1071,21.63968,39.469,0.010590579,0.008937936,0.0125488,0.0065426202,0.017143035
t_1072,21.56058999999999,39.4737,0.0068331035,0.0057337177,0.008143285,0.0042213365,0.011060786
t_1073,21.603160000000003,39.502,0.007569397,0.006333692,0.009046189,0.004676202,0.01225263
t_1074,21.524040000000014,39.50668,0.006863387,0.005709204,0.0082509015,0.004240045,0.011109807
t_1075,21.645759999999996,39.5303,0.01015813,0.008473241,0.012178057,0.006275463,0.016443027
t_1076,21.359859999999998,39.45463,0.0062695853,0.005200975,0.0075577567,0.003873208,0.0101486165
t_1077,21.280759999999987,39.4592,0.005846873,0.004813273,0.0071024275,0.0036120657,0.009464369
t_1078,21.323260000000005,39.48757,0.006430423,0.0052867997,0.00782143,0.0039725695,0.010408965
t_1079,21.244140000000016,39.49213,0.0052594114,0.004290803,0.006446675,0.0032491453,0.008513441
t_108,22.0873,37.2393,0.007441838,0.006219609,0.0089042485,0.004597399,0.012046148
t_1080,21.286640000000006,39.52051,0.005381297,0.004384739,0.006604351,0.0033244432,0.008710738
