calc_id,description,cal_time,recording_stations,gmlt,rupture,gmpe,imt,max_gmv,nominal_bias_mean,nominal_bias_stdev,abs_bias
30,"19950615_M6.4_Aigio median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
",25, Seismic, USGS, GCMT,CauzziEtAl2014,PGA,0.5125,-0.009,0.168,0.009
32,"19950615_M6.4_Aigio median gmf, Stations:Seismic, gmlt:USGS, Rupture:ESM
",25, Seismic, USGS, ESM,AkkarEtAlRjb2014,PGA,0.5125,-0.015,0.164,0.015
28,"19950615_M6.4_Aigio median gmf, Stations:Seismic, gmlt:GEM, Rupture:ESM
",42, Seismic, GEM, ESM,KothaEtAl2020ESHM20SlopeGeology,PGA,0.58368415,0.016,0.164,0.016
27,"19950615_M6.4_Aigio median gmf, Stations:Seismic, gmlt:GEM, Rupture:EFEHR
",41, Seismic, GEM, EFEHR,KothaEtAl2020ESHM20SlopeGeology,PGA,0.66272014,0.022,0.166,0.022
28,"19950615_M6.4_Aigio median gmf, Stations:Seismic, gmlt:GEM, Rupture:ESM
",42, Seismic, GEM, ESM,KothaEtAl2020ESHM20SlopeGeology,PGA,0.58368415,-0.039,0.164,0.039
25,"19950615_M6.4_Aigio median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
",41, Seismic, GEM, USGS,KothaEtAl2020ESHM20SlopeGeology,PGA,0.5125,0.062,0.164,0.062
28,"19950615_M6.4_Aigio median gmf, Stations:Seismic, gmlt:GEM, Rupture:ESM
",42, Seismic, GEM, ESM,KothaEtAl2020ESHM20SlopeGeology,PGA,0.58368415,0.071,0.164,0.071
27,"19950615_M6.4_Aigio median gmf, Stations:Seismic, gmlt:GEM, Rupture:EFEHR
",41, Seismic, GEM, EFEHR,KothaEtAl2020ESHM20SlopeGeology,PGA,0.66272014,0.077,0.166,0.077
26,"19950615_M6.4_Aigio median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
",41, Seismic, GEM, GCMT,KothaEtAl2020ESHM20SlopeGeology,PGA,0.56687045,-0.079,0.164,0.079
29,"19950615_M6.4_Aigio median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
",26, Seismic, USGS, USGS,AkkarEtAlRjb2014,PGA,0.5125,0.082,0.164,0.082
31,"19950615_M6.4_Aigio median gmf, Stations:Seismic, gmlt:USGS, Rupture:EFEHR
",25, Seismic, USGS, EFEHR,AkkarEtAlRjb2014,PGA,0.5125,0.088,0.164,0.088
25,"19950615_M6.4_Aigio median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
",41, Seismic, GEM, USGS,KothaEtAl2020ESHM20SlopeGeology,PGA,0.5125,0.121,0.164,0.121
