# 19950615_M6.4_Aigio median gmf, Stations:None, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
t_0,21.88351,36.75269,0.007231508,0.005364704,0.00974792,0.0044674617,0.011705686
t_1,21.925150000000002,36.7813,0.008058978,0.006024575,0.010780366,0.004978654,0.013045117
t_10,21.74105,36.88661,0.011558685,0.008803371,0.015176369,0.007140694,0.018710114
t_100,22.284249999999986,37.25779,0.010514694,0.0090080565,0.012273325,0.0064957403,0.017020201
t_1000,21.36090999999999,39.05334,0.011533641,0.01005677,0.013227397,0.0071252226,0.018669575
t_1001,21.28209000000001,39.05793,0.011788441,0.010183005,0.013646987,0.0072826315,0.019082021
t_1002,21.32444000000001,39.08636,0.009242448,0.00798613,0.0106964,0.0057097753,0.014960807
t_1003,21.245599999999996,39.09093,0.009837543,0.008421109,0.01149222,0.006077411,0.01592409
t_1004,21.287949999999995,39.11937,0.008918099,0.007636223,0.010415162,0.0055094,0.014435782
t_1005,21.209090000000003,39.12392,0.008997907,0.0076328465,0.010607096,0.0055587036,0.014564968
t_1006,21.518509999999992,39.04407,0.017451111,0.0154841775,0.019667903,0.010780902,0.028248223
t_1007,21.63972000000001,39.06775,0.014681137,0.013109278,0.01644147,0.009069675,0.023764448
t_1008,21.560910000000007,39.07245,0.013018304,0.011538841,0.014687457,0.008042413,0.021072809
t_1009,21.603340000000003,39.10082,0.013193541,0.011676554,0.0149076115,0.008150671,0.021356465
t_101,22.206709999999987,37.26282,0.008836034,0.0075726933,0.010310135,0.0054587014,0.014302942
t_1010,21.52449999999999,39.10551,0.012031981,0.010569143,0.013697283,0.0074330852,0.01947624
t_1011,21.645780000000002,39.12918,0.011634126,0.010276367,0.01317128,0.0071873,0.018832233
t_1012,21.566930000000013,39.13388,0.0108949365,0.009556613,0.012420682,0.0067306454,0.017635701
t_1013,21.609379999999987,39.16224,0.010344745,0.009057147,0.0118153915,0.006390749,0.016745102
t_1014,21.53049999999999,39.16693,0.010135812,0.008811644,0.011658967,0.0062616747,0.0164069
t_1015,21.651849999999996,39.19058,0.010042368,0.008772477,0.0114960885,0.006203948,0.016255643
t_1016,21.488069999999993,39.13855,0.010525249,0.009162767,0.012090328,0.00650226,0.017037284
t_1017,21.4092,39.14319,0.00936646,0.008088256,0.010846661,0.0057863872,0.015161547
t_1018,21.451609999999988,39.17158,0.010889797,0.0093951095,0.012622276,0.0067274696,0.01762738
t_1019,21.372720000000015,39.1762,0.009902534,0.008474119,0.011571726,0.0061175614,0.016029293
t_102,22.326179999999994,37.28625,0.010427207,0.008986767,0.012098527,0.0064416924,0.016878583
t_1020,21.494050000000016,39.19996,0.008761119,0.0075487,0.010168267,0.0054124207,0.014181676
t_1021,21.415140000000008,39.2046,0.008263474,0.0070652906,0.009664855,0.0051049874,0.013376136
t_1022,21.457570000000004,39.23298,0.008167027,0.0069740545,0.009564068,0.005045404,0.013220017
t_1023,21.37863999999999,39.2376,0.008041373,0.0068136635,0.009490296,0.0049677785,0.013016621
t_1024,21.50003000000001,39.26134,0.008246963,0.007030852,0.009673421,0.005094787,0.013349409
t_1025,21.42107999999999,39.26598,0.008353946,0.007069985,0.009871083,0.0051608784,0.013522583
t_1026,21.330330000000004,39.14779,0.009625757,0.00824132,0.011242761,0.0059465747,0.015581272
t_1027,21.251450000000006,39.15236,0.008189885,0.006949312,0.009651921,0.0050595254,0.013257016
t_1028,21.29382000000001,39.18079,0.008637946,0.007328765,0.010180993,0.0053363275,0.013982296
t_1029,21.214920000000006,39.18534,0.008231557,0.006921546,0.009789509,0.0050852695,0.013324472
t_103,22.24861999999999,37.29129,0.011264894,0.009716294,0.013060313,0.006959196,0.018234553
t_1030,21.336219999999997,39.2092,0.008138489,0.006901756,0.009596833,0.0050277743,0.013173822
t_1031,21.257299999999987,39.21377,0.0072163264,0.0060673044,0.00858295,0.0044580833,0.011681112
t_1032,21.2997,39.24219,0.0070536085,0.005927804,0.008393225,0.0043575596,0.01141772
t_1033,21.22075000000001,39.24674,0.007332879,0.0061096,0.008801087,0.0045300866,0.011869777
t_1034,21.342119999999994,39.27059,0.0074927136,0.0062917373,0.0089229345,0.0046288287,0.012128501
t_1035,21.263149999999996,39.27516,0.006595059,0.005492465,0.007918994,0.004074278,0.010675462
t_1036,21.141790000000015,39.25126,0.006823881,0.0056346473,0.008264111,0.004215639,0.011045858
t_1037,21.06282999999999,39.25574,0.0067392695,0.005513204,0.008237996,0.004163368,0.010908897
t_1038,21.184179999999998,39.2797,0.0064821723,0.005352015,0.007850979,0.0040045395,0.010492732
t_1039,21.105199999999996,39.2842,0.006371698,0.0052137254,0.007786857,0.0039362907,0.010313907
t_104,22.081099999999992,37.17731,0.009621791,0.008081043,0.0114563,0.0059441244,0.015574851
t_1040,21.147590000000008,39.31264,0.00650589,0.005323075,0.007951532,0.0040191915,0.010531124
t_1041,21.068579999999997,39.31713,0.006044824,0.004901556,0.0074547553,0.0037343556,0.009784794
t_1042,21.189999999999998,39.34106,0.0070540225,0.0057692206,0.0086249495,0.0043578157,0.01141839
t_1043,21.110980000000012,39.34557,0.005897223,0.004781483,0.0072733164,0.003643171,0.009545871
t_1044,21.15339,39.374,0.005172785,0.0041924636,0.006382334,0.0031956295,0.008373219
t_1045,21.074340000000007,39.37849,0.005363686,0.0043096025,0.006675587,0.0033135638,0.008682231
t_1046,21.463539999999995,39.29435,0.007306674,0.006173999,0.008647148,0.004513898,0.011827358
t_1047,21.384559999999993,39.29897,0.006929676,0.0058122072,0.008261992,0.004280997,0.011217109
t_1048,21.50603000000001,39.32271,0.0073715514,0.006216886,0.008740673,0.0045539774,0.011932375
t_1049,21.427030000000002,39.32735,0.00681134,0.005704353,0.008133149,0.0042078914,0.011025558
