# 19950615_M6.4_Aigio median gmf, Stations:Seismic, gmlt:USGS, Rupture:EFEHR
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
s_0,22.085199999999986,38.2512,0.5125,0.5125,0.5125
s_1,22.379999999999995,38.53,0.18416,0.18416,0.18416
s_10,22.930000000000007,37.93,0.019039,0.019039,0.019039
s_100,21.485000000000014,38.105,0.038277514,0.04246132,0.03856044
s_101,22.53,38.32,0.111722805,0.112254776,0.11559706
s_102,22.19999999999999,38.52,0.11212361,0.10367315,0.104771785
s_103,21.420000000000016,38.07,0.03359189,0.037250876,0.03436619
s_104,22.483000000000004,38.133,0.09315216,0.0984064,0.120573044
s_105,21.412000000000006,38.06,0.032625485,0.036124896,0.0338102
s_106,22.442000000000007,38.092,0.07170315,0.07975967,0.08413952
s_107,22.216999999999985,38.544,0.08777476,0.08948026,0.09799286
s_108,22.5,38.121,0.08227866,0.088194996,0.10912499
s_109,22.48599999999999,38.111,0.072117515,0.079539716,0.08220769
s_11,21.406000000000006,38.621,0.017239,0.017239,0.017239
s_110,22.03,38.53,0.085685745,0.07929723,0.08344633
s_111,22.066000000000003,38.543,0.073585294,0.07217185,0.07701453
s_112,21.867999999999995,38.323,0.08483691,0.08587034,0.08531295
s_113,21.86699999999999,38.317,0.08556919,0.08668374,0.0860216
s_114,22.420000000000016,38.07,0.065754876,0.07430432,0.07901881
s_115,21.893,38.413,0.09720253,0.08966628,0.10100732
s_116,22.069999999999993,38.07,0.080004096,0.09023714,0.08507321
s_117,22.44999999999999,38.07,0.06371073,0.07180607,0.07468961
s_118,21.899,38.451,0.07648021,0.07075643,0.07447498
s_119,21.879999999999995,38.42,0.084292226,0.07822992,0.09184803
s_12,20.701999999999998,38.826,0.01424,0.01424,0.01424
s_120,22.60499999999999,38.417,0.08085068,0.081045106,0.08057115
s_121,21.917,38.508,0.072736174,0.06938957,0.07264042
s_122,22.064999999999998,38.038,0.06362911,0.07332949,0.07204177
s_123,22.099999999999994,38.02,0.055510573,0.065261275,0.067856595
s_124,22.103999999999985,38.019,0.055305135,0.06503188,0.06766732
s_125,21.819999999999993,38.42,0.049275078,0.049641185,0.04977691
s_126,21.879999999999995,38.52,0.061074216,0.06095673,0.06305393
s_127,21.812999999999988,38.421,0.04877655,0.04922969,0.048696782
s_128,21.776999999999987,38.253,0.06181725,0.06276589,0.07073402
s_129,22.497000000000014,38.018,0.052515406,0.059183694,0.057587057
s_13,20.900000000000006,37.785,0.011901,0.011901,0.011901
s_130,22.465000000000003,38.0,0.044979513,0.05263051,0.057046086
s_131,22.22,38.645,0.053311028,0.061517518,0.06494956
s_132,22.67500000000001,38.442,0.067150675,0.06823469,0.08043399
s_133,22.492999999999995,38.0,0.0455748,0.05262657,0.054975152
s_134,22.534999999999997,37.991,0.039521214,0.046329938,0.05040636
s_135,22.52000000000001,38.62,0.059174284,0.06696634,0.07140521
s_136,22.5,37.97,0.038864255,0.045754187,0.050067212
s_137,21.716000000000008,38.353,0.043664265,0.04579487,0.05159012
s_138,22.540999999999997,38.617,0.058245394,0.06547924,0.0688458
s_139,21.900000000000006,38.0,0.046855584,0.054479487,0.056382444
s_14,23.70599999999999,37.972,0.011364,0.011364,0.011364
s_140,22.430000000000007,38.664,0.05669962,0.06500131,0.06841012
s_141,22.38300000000001,38.676,0.05968404,0.06729924,0.06598607
s_142,22.492999999999995,37.949,0.043341298,0.049223404,0.063528955
s_143,22.28,37.92,0.038984917,0.046103276,0.049737033
s_144,22.02000000000001,37.95,0.04188564,0.049358066,0.05217213
s_145,22.00800000000001,37.952,0.039439633,0.047234856,0.05232144
s_146,22.04400000000001,38.693,0.04927107,0.054339528,0.05211072
s_147,22.417,38.683,0.052375123,0.06034594,0.06370733
s_148,22.02000000000001,38.7,0.044484615,0.049797975,0.05079319
s_149,22.583,38.633,0.04813551,0.055018697,0.05996276
s_15,22.083,38.25,0.49050063,0.48673844,0.5014419
s_150,21.88300000000001,37.979,0.03971616,0.047266636,0.052316647
s_151,22.033999999999992,37.928,0.037758455,0.044961303,0.048987035
s_152,22.613,38.622,0.046347115,0.052837607,0.05769158
s_153,21.78,38.58,0.03992567,0.043640167,0.04574721
s_154,21.787000000000006,38.591,0.0398991,0.043732274,0.045944348
s_155,22.569999999999993,37.95,0.035455987,0.041105807,0.04306792
s_156,22.02000000000001,37.92,0.039857678,0.04650797,0.047715332
s_157,22.561000000000007,37.938,0.039618216,0.044712793,0.056511123
s_158,22.30000000000001,37.883,0.049290586,0.055866234,0.05034911
s_159,22.63300000000001,37.967,0.036339197,0.041124787,0.053480383
s_16,22.223000000000013,38.366,0.447817,0.30691332,0.34534007
s_160,21.694999999999993,38.098,0.05825892,0.063583896,0.06769257
s_161,22.259000000000015,37.872,0.03296666,0.039318442,0.04336767
s_162,22.75,38.55,0.041249122,0.044906355,0.045583837
s_163,21.682999999999993,38.1,0.0578323,0.06337539,0.06615325
s_164,22.78,38.52,0.049345016,0.050824896,0.056550007
s_165,22.796999999999997,38.498,0.044098258,0.045289185,0.053747304
s_166,22.75999999999999,38.555,0.041728027,0.045061305,0.04430164
s_167,21.900000000000006,37.919,0.034198757,0.04078417,0.045314625
s_168,21.650000000000006,38.114,0.05436006,0.059447255,0.06242485
s_169,21.879999999999995,37.92,0.03383218,0.040326875,0.04486027
s_17,22.13499999999999,38.223,0.35567513,0.3807932,0.36338508
s_170,21.64099999999999,38.524,0.034873743,0.037337724,0.046784203
s_171,21.59299999999999,38.454,0.0326124,0.035437614,0.044335704
s_172,21.617999999999995,38.069,0.04181012,0.046404384,0.056254666
s_173,21.583,38.483,0.032908343,0.03524306,0.0426464
s_174,22.216999999999985,38.133,0.11395207,0.124539,0.13187736
s_175,22.238,38.13,0.112234905,0.121952206,0.12894854
s_176,21.599999999999994,38.07,0.03773991,0.04245319,0.05450749
s_177,21.673000000000002,37.98,0.034357995,0.039656088,0.04116117
s_178,21.668000000000006,37.984,0.03501513,0.04022497,0.04112982
s_179,21.538999999999987,38.495,0.02445843,0.027465913,0.02891017
s_18,22.19399999999999,38.373,0.4023607,0.2602465,0.26259503
s_180,21.52000000000001,38.52,0.025490368,0.02775373,0.026633138
s_181,22.966999999999985,38.483,0.03782902,0.03946476,0.03236039
s_182,21.5,38.534,0.028047085,0.029535184,0.032839958
s_183,22.317000000000007,38.1,0.09265598,0.10096912,0.10551498
s_184,21.68100000000001,37.877,0.02644256,0.031436794,0.035984278
s_185,22.994,38.505,0.036104318,0.038467936,0.03179077
s_186,21.670000000000016,37.87,0.026736936,0.031535294,0.03542837
s_187,21.466999999999985,38.1,0.037415676,0.041643452,0.037397362
s_188,23.022999999999996,38.446,0.035405595,0.038294215,0.03061846
s_189,21.453000000000003,38.12,0.03806354,0.04317331,0.036781367
s_19,22.13300000000001,38.233,0.38724503,0.44229162,0.33167228
s_190,22.466999999999985,38.133,0.09535483,0.10056204,0.1264293
s_191,21.5,37.97,0.027452914,0.03150829,0.04336587
s_192,21.483000000000004,37.969,0.031086665,0.03462008,0.042366005
s_193,21.437000000000012,38.035,0.031722434,0.03516139,0.041025594
s_194,21.389999999999986,38.116,0.034563288,0.039386716,0.033336982
s_195,21.595,37.766,0.027228463,0.030780291,0.04326688
s_196,21.620000000000005,37.75,0.023839325,0.027740858,0.031774186
s_197,21.589,37.673,0.029737169,0.03223262,0.040899657
s_198,21.829000000000008,38.262,0.070577666,0.073966704,0.07369504
s_199,21.569999999999993,37.67,0.03484385,0.03701945,0.035626587
s_2,21.738,38.238,0.087231,0.087231,0.087231
s_20,22.28,38.37,0.42658907,0.26413724,0.26699123
s_200,21.819999999999993,38.27,0.07004605,0.0720741,0.067852765
s_201,22.25,38.02,0.06029262,0.06923191,0.069363356
s_202,21.492999999999995,37.669,0.03663104,0.038690105,0.051596154
s_203,21.22,37.92,0.025617637,0.028038003,0.023692137
s_204,21.47,37.67,0.04287183,0.044234894,0.056527887
s_205,21.215000000000003,37.924,0.025242833,0.02752092,0.023536975
s_206,21.906000000000006,37.496,0.016775789,0.019093638,0.02546648
s_207,21.824000000000012,38.392,0.05346844,0.053168677,0.05041941
s_208,21.247000000000014,37.845,0.026063858,0.02810062,0.024280345
s_209,21.25,37.83,0.026377125,0.02842329,0.024379184
s_21,22.138000000000005,38.205,0.23578426,0.24200913,0.23920278
s_210,23.420000000000016,38.32,0.014749394,0.016728366,0.022672195
s_211,21.783999999999992,38.301,0.06571666,0.066571094,0.06545229
s_212,22.569999999999993,38.08,0.049443807,0.05673485,0.059773676
s_213,21.78200000000001,38.293,0.063618004,0.064086735,0.06473171
s_214,23.429000000000002,38.299,0.017560078,0.019128662,0.022315616
s_215,21.345,37.679,0.034730084,0.0359917,0.033177294
s_216,21.349999999999994,37.67,0.035905667,0.037230447,0.03364604
