calc_id,description,cal_time,gmpe,imt,nominal_bias,abs_nominal_bias,max_gmv,Rupture,GMLT,Recording_Stations
1064,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:ESM, GMPEs:GEM, Recording Stations:seismic)",115,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.005,0.005,0.21262842,ESM,GEM,seismic
1060,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",120,KothaEtAl2020ESHM20SlopeGeology,PGA,0.042,0.042,0.30134022,GCMT,GEM,seismic
1058,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",110,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.046,0.046,0.21018757,EFEHR,GEM,seismic
1062,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",122,KothaEtAl2020ESHM20SlopeGeology,PGA,0.046,0.046,0.20983198,USGS,GEM,seismic
1063,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",128,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.074,0.074,0.2958896,USGS,GEM,all
1061,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",119,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.08,0.08,0.32732272,GCMT,GEM,all
1059,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",119,KothaEtAl2020ESHM20SlopeGeology,PGA,0.107,0.107,0.2951851,EFEHR,GEM,all
1065,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:ESM, GMPEs:GEM, Recording Stations:all)",114,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.119,0.119,0.3142447,ESM,GEM,all
1065,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:ESM, GMPEs:GEM, Recording Stations:all)",114,KothaEtAl2020ESHM20SlopeGeology,PGA,0.146,0.146,0.3142447,ESM,GEM,all
1059,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",119,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.156,0.156,0.2951851,EFEHR,GEM,all
1061,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",119,KothaEtAl2020ESHM20SlopeGeology,PGA,0.188,0.188,0.32732272,GCMT,GEM,all
1063,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",128,KothaEtAl2020ESHM20SlopeGeology,PGA,0.2,0.2,0.2958896,USGS,GEM,all
1058,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",110,KothaEtAl2020ESHM20SlopeGeology,PGA,0.22,0.22,0.21018757,EFEHR,GEM,seismic
1060,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",120,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.23,0.23,0.30134022,GCMT,GEM,seismic
1062,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",122,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.23,0.23,0.20983198,USGS,GEM,seismic
1064,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:ESM, GMPEs:GEM, Recording Stations:seismic)",115,KothaEtAl2020ESHM20SlopeGeology,PGA,0.262,0.262,0.21262842,ESM,GEM,seismic
1063,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",128,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.272,0.272,0.2958896,USGS,GEM,all
1064,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:ESM, GMPEs:GEM, Recording Stations:seismic)",115,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.273,0.273,0.21262842,ESM,GEM,seismic
1061,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",119,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.283,0.283,0.32732272,GCMT,GEM,all
1058,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",110,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.312,0.312,0.21018757,EFEHR,GEM,seismic
1060,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",120,KothaEtAl2020ESHM20SlopeGeology,PGA,0.313,0.313,0.30134022,GCMT,GEM,seismic
1062,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",122,KothaEtAl2020ESHM20SlopeGeology,PGA,0.323,0.323,0.20983198,USGS,GEM,seismic
1065,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:ESM, GMPEs:GEM, Recording Stations:all)",114,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.326,0.326,0.3142447,ESM,GEM,all
1059,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",119,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.365,0.365,0.2951851,EFEHR,GEM,all
1059,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",119,KothaEtAl2020ESHM20SlopeGeology,PGA,0.369,0.369,0.2951851,EFEHR,GEM,all
1065,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:ESM, GMPEs:GEM, Recording Stations:all)",114,KothaEtAl2020ESHM20SlopeGeology,PGA,0.41,0.41,0.3142447,ESM,GEM,all
1062,"Median gmf - DRAFT_20201030_M7_AegeanSea (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",122,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.424,0.424,0.20983198,USGS,GEM,seismic
