STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
KEK,"Corfu,Greece",19.7962,39.7127,seismic,560.23,2.6,0.63,0,0.002281,0,0.1946,0,0.004788,0,0.003961,0,0.000691,inferred,Stations_USGS
LIT,"Litokhoron, Greece",22.4892,40.1033,seismic,760,2,0.63,0,0.00046,0,0.095,0,0.001134,0,0.001327,0,0.000681,inferred,Stations_USGS
DJES,"Station Derdap-Kladovo, Serbia",22.5197,44.6672,seismic,760,3.3,0.63,0,0.003016,0,0.6857,0,0.005724,0,0.005294,0,0.003117,inferred,Stations_USGS
UTM:(33T 0597 4637 1000),,16.1751,41.8834,macroseismic,760,3.4,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0616 4818 1000),,16.4413,43.5103,macroseismic,760,3.3,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0656 4554 1000),,16.8644,41.1267,macroseismic,294.13,4.5,0.3,0.8059,0.032624,0.875,3.8837,1.0131,0.052081,1.0822,0.055386,1.4737,0.012501,inferred,Stations_USGS
UTM:(33T 0662 4518 1000),,16.9264,40.8014,macroseismic,269.7,2.6,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0690 4481 1000),,17.2469,40.4623,macroseismic,384.95,4.6,0.3,0.8059,0.0381,0.875,4.1772,1.0131,0.059896,1.0822,0.059861,1.4737,0.013469,inferred,Stations_USGS
UTM:(33T 0727 4802 1000),,17.8066,43.3409,macroseismic,566.66,3.8,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(33T 0732 4897 1000),,17.9094,44.1937,macroseismic,760,3.3,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0259 4471 1000),,18.1678,40.3594,macroseismic,256.23,3.9,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0263 4725 1000),,18.1151,42.6456,macroseismic,873.96,3.8,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0286 4857 1000),,18.3442,43.8397,macroseismic,760,3.9,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0289 4858 1000),,18.3811,43.8496,macroseismic,760,4,0.3,0.8059,0.013579,0.875,2.0945,1.0131,0.024518,1.0822,0.032728,1.4737,0.007397,inferred,Stations_USGS
UTM:(34T 0290 4858 1000),,18.3935,43.8499,macroseismic,760,3.9,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0290 4859 1000),,18.3931,43.8589,macroseismic,760,3.7,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0292 4859 1000),,18.418,43.8594,macroseismic,760,4.6,0.3,0.8059,0.033109,0.875,4.1772,1.0131,0.055526,1.0822,0.062059,1.4737,0.014025,inferred,Stations_USGS
UTM:(34T 0293 4859 1000),,18.4304,43.8597,macroseismic,760,3.8,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0310 4700 1000),,18.6962,42.4337,macroseismic,598.1,4.6,0.3,0.8059,0.045103,0.875,4.1772,1.0131,0.074497,1.0822,0.053958,1.4737,0.01199,inferred,Stations_USGS
UTM:(34T 0311 4699 1000),,18.7087,42.4249,macroseismic,601.45,5.4,0.3,0.8059,0.074438,0.875,7.4826,1.0131,0.18616,1.0822,0.101642,1.4737,0.022062,inferred,Stations_USGS
UTM:(34T 0316 4699 1000),,18.7694,42.4261,macroseismic,600,5,0.3,0.8059,0.058387,0.875,5.5907,1.0131,0.130012,1.0822,0.073711,1.4737,0.016179,inferred,Stations_USGS
UTM:(34T 0321 4684 1000),,18.8348,42.2923,macroseismic,826.58,5.1,0.3,0.8059,0.064602,0.875,6.0133,1.0131,0.156647,1.0822,0.077921,1.4737,0.017005,inferred,Stations_USGS
UTM:(34T 0342 4662 1000),,19.0953,42.0988,macroseismic,274.31,5.2,0.3,0.8059,0.075457,0.875,6.4678,1.0131,0.179101,1.0822,0.079682,1.4737,0.017219,inferred,Stations_USGS
UTM:(34T 0351 4643 1000),,19.2089,41.9295,macroseismic,555.54,4.1,0.3,0.8059,0.041598,0.875,2.4497,1.0131,0.050708,1.0822,0.022221,1.4737,0.004006,inferred,Stations_USGS
UTM:(34T 0355 4700 1000),,19.243,42.4434,macroseismic,317.98,4.8,0.3,0.8059,0.05328,0.875,4.8326,1.0131,0.10329,1.0822,0.061631,1.4737,0.013573,inferred,Stations_USGS
UTM:(34T 0357 4699 1000),,19.2675,42.4347,macroseismic,267.01,4.2,0.3,0.8059,0.035154,0.875,2.8651,1.0131,0.045823,1.0822,0.032158,1.4737,0.006756,inferred,Stations_USGS
UTM:(34T 0357 4739 1000),,19.2575,42.7948,macroseismic,900,4.3,0.3,0.8059,0.032875,0.875,3.351,1.0131,0.046746,1.0822,0.041657,1.4737,0.009649,inferred,Stations_USGS
UTM:(34T 0370 4575 1000),,19.4527,41.3206,macroseismic,316.9,7.9,0.3,0.8059,0.530991,0.875,46.2583,1.0131,0.927099,1.0822,0.575809,1.4737,0.112773,inferred,Stations_USGS
UTM:(34T 0371 4481 1000),,19.4841,40.4742,macroseismic,331,null,null,0.8059,0.140713,0.875,15.5062,1.0131,0.327135,1.0822,0.222874,1.4737,0.046943,inferred,Stations_USGS
UTM:(34T 0376 4658 1000),,19.5072,42.0689,macroseismic,262.61,4.1,0.3,0.8059,0.040017,0.875,2.4497,1.0131,0.048239,1.0822,0.023259,1.4737,0.00429,inferred,Stations_USGS
UTM:(34T 0389 4603 1000),,19.6745,41.5755,macroseismic,290.22,7.5,0.3,0.8059,0.434817,0.875,34.5627,1.0131,0.761587,1.0822,0.406701,1.4737,0.08029,inferred,Stations_USGS
UTM:(34T 0397 4575 1000),,19.7752,41.3245,macroseismic,350.62,6.4,0.3,0.8059,0.199503,0.875,15.5062,1.0131,0.393037,1.0822,0.179942,1.4737,0.036934,inferred,Stations_USGS
UTM:(34T 0398 4576 1000),,19.787,41.3336,macroseismic,238.34,7.5,0.3,0.8059,0.39558,0.875,34.5627,1.0131,0.724649,1.0822,0.430972,1.4737,0.08568,inferred,Stations_USGS
UTM:(34T 0399 4573 1000),,19.7994,41.3067,macroseismic,547.61,7.2,0.3,0.8059,0.321923,0.875,27.7761,1.0131,0.607081,1.0822,0.343677,1.4737,0.069021,inferred,Stations_USGS
UTM:(34T 0399 4575 1000),,19.7991,41.3247,macroseismic,309.03,6.8,0.3,0.8059,0.253388,0.875,20.7534,1.0131,0.488434,1.0822,0.248703,1.4737,0.050495,inferred,Stations_USGS
UTM:(34T 0400 4573 1000),,19.8114,41.3068,macroseismic,521.91,6.7,0.3,0.8059,0.234747,0.875,19.2949,1.0131,0.458578,1.0822,0.231725,1.4737,0.047234,inferred,Stations_USGS
UTM:(34T 0400 4574 1000),,19.8112,41.3158,macroseismic,330.66,6.6,0.3,0.8059,0.221604,0.875,17.939,1.0131,0.434824,1.0822,0.213433,1.4737,0.043617,inferred,Stations_USGS
UTM:(34T 0400 4575 1000),,19.8111,41.3248,macroseismic,306.35,7.3,0.3,0.8059,0.344145,0.875,29.8756,1.0131,0.643329,1.0822,0.371048,1.4737,0.074277,inferred,Stations_USGS
UTM:(34T 0400 4576 1000),,19.8109,41.3338,macroseismic,319.73,6.6,0.3,0.8059,0.223629,0.875,17.939,1.0131,0.436907,1.0822,0.212246,1.4737,0.043345,inferred,Stations_USGS
UTM:(34T 0401 4574 1000),,19.8232,41.316,macroseismic,400.74,7.3,0.3,0.8059,0.340947,0.875,29.8756,1.0131,0.640179,1.0822,0.373177,1.4737,0.074755,inferred,Stations_USGS
UTM:(34T 0401 4575 1000),,19.823,41.325,macroseismic,298.76,6.5,0.3,0.8059,0.208154,0.875,16.6783,1.0131,0.411217,1.0822,0.197188,1.4737,0.040415,inferred,Stations_USGS
UTM:(34T 0401 4576 1000),,19.8228,41.334,macroseismic,308.5,6.1,0.3,0.8059,0.162994,0.875,12.4615,1.0131,0.32995,1.0822,0.143149,1.4737,0.029672,inferred,Stations_USGS
UTM:(34T 0402 4574 1000),,19.8351,41.3161,macroseismic,440.87,6.7,0.3,0.8059,0.233582,0.875,19.2949,1.0131,0.45738,1.0822,0.232433,1.4737,0.047396,inferred,Stations_USGS
UTM:(34T 0402 4576 1000),,19.8348,41.3341,macroseismic,310.74,5.5,0.3,0.8059,0.111622,0.875,8.0482,1.0131,0.235686,1.0822,0.089182,1.4737,0.018818,inferred,Stations_USGS
UTM:(34T 0402 4577 1000),,19.8346,41.3431,macroseismic,359.47,6.1,0.3,0.8059,0.162818,0.875,12.4615,1.0131,0.329764,1.0822,0.143243,1.4737,0.029694,inferred,Stations_USGS
UTM:(34T 0412 4506 1000),,19.9642,40.7048,macroseismic,545.65,6.1,0.3,0.8059,0.122604,0.875,12.4615,1.0131,0.284077,1.0822,0.170445,1.4737,0.036083,inferred,Stations_USGS
UTM:(34T 0422 4551 1000),,20.0769,41.1111,macroseismic,351.45,5.5,0.3,0.8059,0.094615,0.875,8.0482,1.0131,0.216069,1.0822,0.098691,1.4737,0.021081,inferred,Stations_USGS
UTM:(34T 0441 4723 1000),,20.2862,42.6617,macroseismic,494.81,4.2,0.3,0.8059,0.028594,0.875,2.8651,1.0131,0.040991,1.0822,0.035606,1.4737,0.007873,inferred,Stations_USGS
UTM:(34T 0442 4723 1000),,20.2984,42.6618,macroseismic,348.59,4.6,0.3,0.8059,0.043264,0.875,4.1772,1.0131,0.070609,1.0822,0.055352,1.4737,0.012338,inferred,Stations_USGS
UTM:(34T 0453 4692 1000),,20.4351,42.3834,macroseismic,328.19,5.2,0.3,0.8059,0.065614,0.875,6.4678,1.0131,0.166412,1.0822,0.086809,1.4737,0.018955,inferred,Stations_USGS
UTM:(34T 0453 4964 1000),,20.4117,44.8324,macroseismic,760,3.3,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0454 4962 1000),,20.4245,44.8145,macroseismic,760,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0457 4962 1000),,20.4625,44.8146,macroseismic,760,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0459 4956 1000),,20.4883,44.7607,macroseismic,760,2,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0459 4961 1000),,20.4879,44.8058,macroseismic,760,4,0.3,0.8059,0.012575,0.875,2.0945,1.0131,0.023522,1.0822,0.033992,1.4737,0.00783,inferred,Stations_USGS
UTM:(34T 0460 4776 1000),,20.5143,43.1402,macroseismic,324.36,4.1,0.3,0.8059,0.019697,0.875,2.4497,1.0131,0.031695,1.0822,0.034143,1.4737,0.007633,inferred,Stations_USGS
UTM:(34T 0460 4960 1000),,20.5006,44.7968,macroseismic,760,2.6,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0477 4673 1000),,20.7274,42.2133,macroseismic,312.26,2.9,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0478 4673 1000),,20.7395,42.2134,macroseismic,493.42,4.5,0.3,0.8059,0.042007,0.875,3.8837,1.0131,0.064269,1.0822,0.050111,1.4737,0.011175,inferred,Stations_USGS
UTM:(34T 0483 4551 1000),,20.8035,41.1146,macroseismic,238.64,4.2,0.3,0.8059,0.032876,0.875,2.8651,1.0131,0.044196,1.0822,0.033238,1.4737,0.0071,inferred,Stations_USGS
UTM:(34T 0491 4714 1000),,20.8964,42.5829,macroseismic,267.64,5.4,0.3,0.8059,0.068413,0.875,7.4826,1.0131,0.178079,1.0822,0.107039,1.4737,0.023379,inferred,Stations_USGS
UTM:(34T 0492 4626 1000),,20.9097,41.7903,macroseismic,325.08,5,0.3,0.8059,0.058404,0.875,5.5907,1.0131,0.130061,1.0822,0.073698,1.4737,0.016176,inferred,Stations_USGS
UTM:(34T 0492 4627 1000),,20.9097,41.7993,macroseismic,306.53,4.8,0.3,0.8059,0.051538,0.875,4.8326,1.0131,0.098962,1.0822,0.0629,1.4737,0.013887,inferred,Stations_USGS
UTM:(34T 0493 4875 1000),,20.9189,44.0326,macroseismic,760,2.9,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0496 4595 1000),,20.9581,41.5111,macroseismic,321.97,5.4,0.3,0.8059,0.074869,0.875,7.4826,1.0131,0.186726,1.0822,0.101283,1.4737,0.021975,inferred,Stations_USGS
UTM:(34T 0496 4649 1000),,20.9577,41.9975,macroseismic,523.25,5.2,0.3,0.8059,0.064475,0.875,6.4678,1.0131,0.164887,1.0822,0.087745,1.4737,0.019184,inferred,Stations_USGS
