# 20050222_M6.5_Zarand median gmf, Stations:Seismic, gmlt:GEM, Rupture:Nicknam_et_al_2010
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc
s_0,57.031000000000006,30.811,0.51997,0.51997,0.51997,0.51997
s_1,56.577,30.81,0.3294,0.3294,0.3294,0.3294
s_10,56.815,30.191,0.02698,0.02698,0.02698,0.02698
s_11,56.49799999999999,31.398,0.02548,0.02548,0.02548,0.02548
s_12,57.072,30.288,0.02495,0.02495,0.02495,0.02495
s_13,55.992999999999995,30.411,0.02405,0.02405,0.02405,0.02405
s_14,55.271000000000015,30.866,0.01873,0.01873,0.01873,0.01873
s_15,55.822,29.648,0.01843,0.01843,0.01843,0.01843
s_16,57.828,32.381,0.01496,0.01496,0.01496,0.01496
s_17,55.123999999999995,30.107,0.01429,0.01429,0.01429,0.01429
s_18,55.952,32.037,0.01364,0.01364,0.01364,0.01364
s_19,57.557000000000016,30.203,0.0134,0.0134,0.0134,0.0134
s_2,56.81900000000002,30.962,0.22311,0.22311,0.22311,0.22311
s_20,56.014999999999986,31.872,0.01278,0.01278,0.01278,0.01278
s_21,56.27600000000001,31.421,0.01252,0.01252,0.01252,0.01252
s_22,55.74600000000001,29.87,0.01244,0.01244,0.01244,0.01244
s_23,56.57599999999999,29.913,0.0124,0.0124,0.0124,0.0124
s_24,57.46600000000001,28.86,0.01148,0.01148,0.01148,0.01148
s_25,55.42099999999999,31.629,0.01129,0.01129,0.01129,0.01129
s_26,56.418000000000006,29.465,0.01058,0.01058,0.01058,0.01058
s_27,55.446,30.701,0.01023,0.01023,0.01023,0.01023
s_28,54.91399999999999,31.327,0.00973,0.00973,0.00973,0.00973
s_29,54.43099999999998,31.574,0.00803,0.00803,0.00803,0.00803
s_3,56.791,31.263,0.12329,0.12329,0.12329,0.12329
s_30,57.329999999999984,29.238,0.0076,0.0076,0.0076,0.0076
s_31,56.56999999999999,30.81,0.28604,0.28604,0.28604,0.28604
s_32,56.78999999999999,31.26,0.09816,0.09816,0.09816,0.09816
s_33,56.91,30.6,0.08128,0.08128,0.08128,0.08128
s_34,57.03999999999999,30.29,0.04333,0.04333,0.04333,0.04333
s_35,56.49000000000001,31.39,0.04333,0.04333,0.04333,0.04333
s_36,56.81,30.19,0.0382,0.0382,0.0382,0.0382
s_37,55.99000000000001,30.41,0.03587,0.03587,0.03587,0.03587
s_38,55.27000000000001,30.87,0.0297,0.0297,0.0297,0.0297
s_39,55.94999999999999,32.04,0.0297,0.0297,0.0297,0.0297
s_4,57.153999999999996,30.675,0.069,0.069,0.069,0.069
s_40,56.02000000000001,31.87,0.02619,0.02619,0.02619,0.02619
s_41,55.420000000000016,31.62,0.0246,0.0246,0.0246,0.0246
s_42,54.94999999999999,31.3,0.0246,0.0246,0.0246,0.0246
s_43,56.27000000000001,31.42,0.0231,0.0231,0.0231,0.0231
s_44,57.55000000000001,30.2,0.0231,0.0231,0.0231,0.0231
s_45,56.56999999999999,29.92,0.0231,0.0231,0.0231,0.0231
s_46,56.420000000000016,29.46,0.0231,0.0231,0.0231,0.0231
s_47,54.43000000000001,31.57,0.02169,0.02169,0.02169,0.02169
s_48,55.44,30.7,0.02169,0.02169,0.02169,0.02169
s_5,56.911,30.605,0.05788,0.05788,0.05788,0.05788
