# 20151117_M6.5_Lefkada median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
t_0,15.091070000000002,36.9647,0.0004131805,0.00034787768,0.00013582662
t_1,15.171069999999986,37.02497,0.00040412677,0.00034531692,0.00014675656
t_10,14.945269999999994,37.21728,0.00043636927,0.00036443662,0.00014267633
t_100,14.821550000000002,38.08939,0.0052278345,0.005341848,0.009724287
t_1000,19.72104999999999,43.35376,0.0008326111,0.000810776,0.00090797595
t_1001,19.556899999999985,43.36128,0.0008213589,0.00081944844,0.0010082808
t_1002,19.644139999999993,43.41741,0.0009737134,0.00090963294,0.0011996862
t_1003,19.73147,43.47348,0.0007875559,0.0007935508,0.0010025842
t_1004,19.885169999999988,43.3461,0.0009635114,0.00091986527,0.0013253734
t_1005,19.97256999999999,43.40209,0.000888085,0.0008864529,0.0011104007
t_1006,19.808369999999996,43.40982,0.0010170119,0.0009556009,0.0013085343
t_1007,20.060059999999993,43.45802,0.00095118466,0.0009304721,0.0010992263
t_1008,19.895780000000002,43.46582,0.0010008339,0.0009934067,0.0012358051
t_1009,19.983280000000008,43.52176,0.0014440669,0.0013545207,0.0018696658
t_101,15.836680000000001,38.00117,0.004227136,0.004409147,0.008954995
t_1010,19.81889000000001,43.52949,0.0010814216,0.0010853794,0.0013866291
t_1014,18.871769999999998,43.0302,0.0019823874,0.0018144241,0.0018178652
t_1015,18.708069999999992,43.03703,0.0009962432,0.0010131665,0.0013621935
t_1016,18.794579999999996,43.09366,0.0013832098,0.0013560953,0.0021020095
t_1017,18.881190000000004,43.15023,0.0013149368,0.0012830083,0.002037246
t_1018,18.717299999999994,43.15707,0.0016518013,0.001614938,0.0023980832
t_1019,18.803920000000005,43.21365,0.0013739007,0.0013114412,0.0019875353
t_102,16.074360000000013,38.05619,0.0034122267,0.0036513626,0.0058165384
t_1020,18.890620000000013,43.27017,0.0011779314,0.0012164591,0.0017073838
t_1021,19.27600000000001,42.95247,0.0011330748,0.0011254413,0.0014782937
t_1022,19.362740000000002,43.00888,0.0013782536,0.0013756502,0.0018646442
t_1023,19.449579999999997,43.06524,0.0013507775,0.0013262174,0.002242805
t_1024,19.28586999999999,43.07255,0.0016795658,0.0015742759,0.0021188906
t_1025,19.372720000000015,43.12891,0.0017532279,0.001645833,0.0023122325
t_1026,19.459659999999985,43.18522,0.001758345,0.0016991063,0.0024246213
t_1027,19.29576,43.19253,0.0012791093,0.0013235876,0.0019197218
t_1028,19.382710000000003,43.24884,0.0016171188,0.001665897,0.0019231992
t_1029,19.469760000000008,43.30509,0.0015007012,0.0015316725,0.0019976932
t_103,15.9178,38.06081,0.0046377564,0.0046993354,0.0071749142
t_1030,19.305669999999992,43.31241,0.001962115,0.0019147071,0.002748667
t_1031,19.131830000000008,43.19971,0.0013596873,0.0014238408,0.002155102
t_1032,18.96789000000001,43.20675,0.0021646002,0.002020138,0.0022325213
t_1033,19.218709999999987,43.25609,0.001733999,0.0016860003,0.0028188825
t_1034,19.05467999999999,43.2632,0.0019630718,0.0019267232,0.0034817848
t_1035,19.14156,43.31959,0.0017125282,0.0017743316,0.0028906127
t_1036,18.97743,43.32663,0.0024127807,0.0023648157,0.004341962
t_1037,19.22854000000001,43.37592,0.0032765632,0.0032431227,0.004568069
t_1038,19.06432000000001,43.38303,0.0019820614,0.0020304022,0.0032150606
t_1039,19.151309999999995,43.43937,0.0023360455,0.0023688762,0.0049170377
t_104,15.761230000000012,38.0653,0.0038972204,0.0038033982,0.004976023
t_1040,19.39273,43.36867,0.0022723877,0.002318894,0.0048642918
t_1041,19.47988000000001,43.42487,0.0026329602,0.002675653,0.0056042257
t_1042,19.315609999999992,43.43219,0.0033978506,0.0033251366,0.0047754524
t_1043,19.402770000000004,43.4884,0.0033612743,0.0033428473,0.006472025
t_1047,19.56712999999999,43.48101,0.003222261,0.0032306826,0.0064337226
t_105,15.999009999999998,38.1204,0.003278089,0.0032739425,0.005286157
t_1056,20.31199000000001,43.50588,0.002050466,0.0020248382,0.003753359
t_1057,20.14765,43.51389,0.0019895819,0.0019798381,0.0037090245
t_106,15.842359999999985,38.12496,0.0025234723,0.002586689,0.0034016245
t_107,15.372330000000005,38.13782,0.00245646,0.0024581864,0.004025406
t_108,15.215630000000004,38.14184,0.00177012,0.0016596447,0.001950665
t_1084,22.350529999999992,36.51025,0.0020912834,0.00211412,0.004239439
t_1085,22.433899999999994,36.56731,0.0021927704,0.0021992452,0.004213982
t_1086,22.517349999999993,36.62432,0.0024931997,0.0024926893,0.004817712
t_1087,22.36314999999999,36.63457,0.0019829792,0.0020636178,0.0031915726
t_1088,22.446619999999996,36.6916,0.0020173297,0.002139851,0.0036064403
t_1089,22.90934999999999,36.66024,0.0021986314,0.0023199276,0.003679661
t_109,14.90218999999999,38.14946,0.0011873393,0.0011958258,0.0015821317
t_1090,22.83882,36.72766,0.0029242362,0.0029387698,0.005543516
t_1091,22.92258000000001,36.78444,0.0027369657,0.00282876,0.003928202
t_1092,22.613789999999995,36.80549,0.0027619014,0.0027778065,0.005551449
t_1093,22.851979999999998,36.85183,0.0028624395,0.0028651746,0.0055159694
t_1094,22.697509999999994,36.86236,0.003844985,0.003778603,0.005405285
t_1095,21.912530000000004,36.78878,0.0031288664,0.0031809374,0.00637763
t_1096,21.758049999999997,36.7985,0.0031547162,0.0032500753,0.006479357
t_1097,21.841340000000002,36.85577,0.0037095442,0.0037734106,0.0074573006
t_1098,21.924710000000005,36.91298,0.0040421034,0.0041232673,0.0077078254
t_1099,21.770070000000004,36.9227,0.005288394,0.005248827,0.0074732434
