# 20151117_M6.5_Lefkada median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
t_0,15.091070000000002,36.9647,0.0022820863,0.0023286513,0.00078566937
t_1,15.171069999999986,37.02497,0.0022313802,0.0023106828,0.00084828975
t_10,14.945269999999994,37.21728,0.0020936138,0.0021763414,0.00076197967
t_100,14.821550000000002,38.08939,0.0017523954,0.0019222737,0.0006086844
t_101,15.836680000000001,38.00117,0.0025685986,0.00280986,0.0013009191
t_102,16.074360000000013,38.05619,0.0027388853,0.0030259816,0.0015727454
t_1021,19.27600000000001,42.95247,0.0020665638,0.002162301,0.0007832511
t_103,15.9178,38.06081,0.0022394033,0.0025633147,0.0013940817
t_104,15.761230000000012,38.0653,0.0023789066,0.002636312,0.0012365028
t_105,15.999009999999998,38.1204,0.0026835657,0.0029586698,0.0014930842
t_106,15.842359999999985,38.12496,0.0024720954,0.0027377328,0.0013235101
t_107,15.372330000000005,38.13782,0.0021612807,0.0023634124,0.0009251783
t_108,15.215630000000004,38.14184,0.0025822285,0.0026574915,0.001097145
t_1084,22.350529999999992,36.51025,0.0042296643,0.005002821,0.004836111
t_1085,22.433899999999994,36.56731,0.004303797,0.005069326,0.0048446925
t_1086,22.517349999999993,36.62432,0.0038751096,0.004689419,0.0048362603
t_1087,22.36314999999999,36.63457,0.0048214938,0.005612933,0.007113952
t_1088,22.446619999999996,36.6916,0.0051354654,0.0058814543,0.007100668
t_1089,22.90934999999999,36.66024,0.0042851306,0.0048659937,0.0052246237
t_109,14.90218999999999,38.14946,0.0018610731,0.002025284,0.00064968376
t_1090,22.83882,36.72766,0.0053125364,0.005811707,0.0057299156
t_1091,22.92258000000001,36.78444,0.005288261,0.0057771187,0.005645754
t_1092,22.613789999999995,36.80549,0.0053116744,0.006016045,0.006996765
t_1093,22.851979999999998,36.85183,0.0045242603,0.0052199624,0.006192007
t_1094,22.697509999999994,36.86236,0.0064107985,0.006940171,0.0058473544
t_1095,21.912530000000004,36.78878,0.0061067855,0.007206376,0.010446687
t_1096,21.758049999999997,36.7985,0.0068559065,0.008001087,0.0114229135
t_1097,21.841340000000002,36.85577,0.0077922014,0.008844029,0.011559326
t_1098,21.924710000000005,36.91298,0.0064863083,0.007704386,0.011641064
t_1099,21.770070000000004,36.9227,0.0073295846,0.008610923,0.012810838
t_110,15.453300000000013,38.19763,0.0021358002,0.0023627607,0.0009881548
t_1100,21.85345000000001,36.97993,0.007463599,0.008742824,0.012907071
