STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
KAL,Kalamata-OTE Building,22.1,37.033,seismic,333.15,7.4,0.63,0.0,0.272449,0.0,23.5,0.0,1.193878,0.0,0.242857,0.0,0.022143,inferred,Stations_USGS
SPAA,,22.43,37.08,seismic,363.21,5.4,0.63,0.0,0.047,0.0,6.88,,,,,,,inferred,Stations_USGS
PYR1,Pyrgos-Agriculture Bank,21.438,37.67,seismic,310.56,3.8,0.63,0.0,0.014184,0.0,1.28,0.0,0.050102,0.0,0.010143,0.0,0.003337,inferred,Stations_USGS
GHI,Githio-Police Station,22.567,36.754,seismic,562.62,3.9,0.63,0.0,0.007255,0.0,0.971,0.0,0.014694,0.0,0.009929,0.0,0.002796,inferred,Stations_USGS
KAL2,Kalamata-Prefecture,22.12,37.03,seismic,323.77,7.5,0.63,0.0,0.296939,0.0,32.3,0.0,1.040816,0.0,0.347959,0.0,0.030714,inferred,Stations_USGS
OBS_312,LALOUKAS  ARGOLIDA(648),22.783,37.623,macroseismic,222.14,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_51,STREPHIO  ELIA(875),21.556,37.657,macroseismic,295.84,5.5,0.3,0.8059,0.083489,0.875,7.6368,1.0131,0.206867,1.0822,0.094692,1.4737,0.020925,inferred,Stations_USGS
OBS_369,PERISTERI  ATHINA(137.288),23.688,38.014,macroseismic,760.0,2.5,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_210,AVGEIO  ELIA(364),21.363,37.873,macroseismic,335.98,4.0,0.3,0.8059,0.021934,0.875,1.8712,1.0131,0.033535,1.0822,0.020596,1.4737,0.00408,inferred,Stations_USGS
OBS_199,PERDIKONERI  ARKADIA(581),21.996,37.735,macroseismic,478.32,4.0,0.3,0.8059,0.029145,0.875,1.8712,1.0131,0.039093,1.0822,0.017902,1.4737,0.003305,inferred,Stations_USGS
OBS_143,NEMOUTA  ELIA(566),21.771,37.69,macroseismic,529.65,4.5,0.3,0.8059,0.046072,0.875,3.6852,1.0131,0.076443,1.0822,0.038748,1.4737,0.008973,inferred,Stations_USGS
OBS_114,PYRGOS  MESSINIA(839),21.695,37.077,macroseismic,424.42,5.0,0.3,0.8059,0.074176,0.875,5.305,1.0131,0.173363,1.0822,0.056566,1.4737,0.012503,inferred,Stations_USGS
OBS_435,AMORGIANOI  AITOLOAKARNANIA(648),21.386,38.828,macroseismic,760.0,1.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_352,KAINOURGIO  AITOLOAKARNANIA(3249),21.481,38.62,macroseismic,760.0,2.5,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_328,PAPPADIANIKA  LAKONIA(1.484),22.859,36.696,macroseismic,686.91,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_11,DYRRACHIO  ARKADIA(255),22.207,37.184,macroseismic,597.56,6.0,0.3,0.8059,0.188981,0.875,10.9936,1.0131,0.356402,1.0822,0.103299,1.4737,0.021672,inferred,Stations_USGS
OBS_396,ARGYROUPOLI  ATHINA(31.53),23.774,37.914,macroseismic,760.0,2.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_414,ELIKA  LAKONIA(612),22.928,36.622,macroseismic,653.67,2.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_118,KARNEZAIIKA  ARGOLIDA(203),23.081,37.515,macroseismic,813.48,4.5,0.3,0.8059,0.043574,0.875,3.6852,1.0131,0.071147,1.0822,0.041376,1.4737,0.009926,inferred,Stations_USGS
OBS_57,CHAROKOPEIO  MESSINIA(949),21.91,36.805,macroseismic,405.74,5.5,0.3,0.8059,0.108581,0.875,7.6368,1.0131,0.237514,1.0822,0.080605,1.4737,0.017469,inferred,Stations_USGS
