STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA,SOIL_TYPE,VS30,VS30_TYPE,VS30_USGS
SPLB,ATHENS-SEPOLIA_B,23.7103,38.0039,seismic,0.34514,0.0,B,426.0,inferred_USGS,426.0
ATH3,ATH3,23.706,37.972,seismic,0.30274,0.0,C,503.0,inferred_USGS,503.0
SGMA,SGMA,23.74,37.98,seismic,0.23362,0.0,C,527.0,inferred_USGS,527.0
ATH2,ATH2,23.789,38.018,seismic,0.1646,0.0,C,426.0,inferred_USGS,426.0
ATH4,ATH4,23.743,37.996,seismic,0.11862,0.0,C,553.0,inferred_USGS,553.0
ATHA,ATHA,23.77,38.0,seismic,0.11777,0.0,C,488.0,inferred_USGS,488.0
RFNA,RFNA,23.98,38.06,seismic,0.10469,0.0,C,450.0,inferred_USGS,450.0
DMKA,DMKA,23.82,37.99,seismic,0.0697,0.0,B,604.0,inferred_USGS,604.0
THVC,THVC,23.318,38.32,seismic,0.056969,0.0,C,524.0,inferred_USGS,524.0
THV1,THV1,23.317,38.317,seismic,0.040748,0.0,C,524.0,inferred_USGS,524.0
KOR1,KOR1,22.933,37.939,seismic,0.033867,0.0,D,452.0,inferred_USGS,452.0
KORA,KORA,22.93,37.93,seismic,0.026609,0.0,D,476.0,inferred_USGS,476.0
ISTA,ISTA,23.15,38.95,seismic,0.015382,0.0,D,309.0,inferred_USGS,309.0
ATLA,ATLA,23.0,38.65,seismic,0.013459,0.0,B,696.0,inferred_USGS,696.0
OBSPapa_25,Unknown,23.6995,38.0861,macroseismic,1.315654,0.8059,,402.98,inferred,433.0
OBSNOA_80,THRAKOMAKEDONES  ANATOLIKI-ATTIKI(3135),23.756,38.131,macroseismic,1.315654,0.8059,,596.0,inferred,491.0
OBSNOA_79,ACHARNES  ANATOLIKI-ATTIKI(61352),23.763,38.147,macroseismic,1.315654,0.8059,,900.0,inferred,608.0
OBS_1,Acharnes,23.733,38.083,macroseismic,1.315654,0.8059,,368.58,inferred,460.0
OBSPapa_23,Unknown,23.7303,38.0764,macroseismic,1.315654,0.8059,,366.12,inferred,475.0
OBSNOA_81,ANO-LIOSIA  DYTIKI-ATTIKI(21397),23.685,38.074,macroseismic,1.315654,0.8059,,409.35,inferred,462.0
OBS_76,Thrakomakedones,23.75,38.117,macroseismic,1.315654,0.8059,,506.84,inferred,446.0
OBS_10,Ano-Liosia,23.7,38.083,macroseismic,1.315654,0.8059,,402.98,inferred,433.0
OBSPapa_30,Unknown,23.7625,38.1353,macroseismic,0.706109,0.8059,,555.16,inferred,468.0
OBSNOA_3,NEA-PHILADELPHIA  ATHINA(25.261),23.738,38.037,macroseismic,0.706109,0.8059,,415.79,inferred,579.0
OBS_31,Kamatero,23.7,38.05,macroseismic,0.706109,0.8059,,535.41,inferred,400.0
OBSNOA_4,PETROUPOLI  ATHINA(38.278),23.673,38.037,macroseismic,0.706109,0.8059,,573.79,inferred,456.0
OBS_58,Nea-Philadelphia,23.733,38.033,macroseismic,0.706109,0.8059,,347.66,inferred,366.0
OBSPapa_15,Unknown,23.7288,38.0368,macroseismic,0.706109,0.8059,,320.09,inferred,430.0
OBS_67,Pertroupoli,23.683,38.033,macroseismic,0.706109,0.8059,,473.82,inferred,498.0
OBS_48,Metamorphosi,23.75,38.067,macroseismic,0.706109,0.8059,,353.34,inferred,365.0
OBSPapa_19,Unknown,23.6789,38.0561,macroseismic,0.706109,0.8059,,557.04,inferred,587.0
OBSNOA_5,PHYLI  DYTIKI-ATTIKI(2925),23.668,38.147,macroseismic,0.706109,0.8059,,475.64,inferred,583.0
OBS_68,Phyli,23.667,38.1,macroseismic,0.706109,0.8059,,488.78,inferred,583.0
