custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
s_0,-77.15,-11.776,356.0,0,406.79224,1.44496
s_1,-76.976,-12.123,520.0,0,205.24329,0.93671
s_2,-77.15,-12.06,247.0,0,491.91909,2.19517
s_3,-77.049,-12.092,329.0,0,433.95555,1.5814
s_4,-76.998,-12.103,352.0,0,411.04459,1.46376
s_5,-77.0502,-12.0133,461.0,0,277.80189,1.07508
s_6,-76.975,-12.033,341.0,0,422.33904,1.5179
s_7,-76.944,-12.055,477.0,0,257.39744,1.03392
s_8,-75.73,-14.09,237.0,0,496.48439,2.30145
s_9,-76.948,-12.085,284.0,0,470.4353,1.87119
s_10,-76.89,-12.1,893.0,0,16.2171,0.50459
s_11,-76.839,-11.987,884.0,0,17.25216,0.51047
s_12,-75.699,-14.042,379.0,0,380.98135,1.34509
s_13,-77.08,-12.074,316.0,0,445.66493,1.65604
s_14,-76.9208,-12.0835,463.0,0,275.23425,1.06977
s_15,-77.05,-12.013,461.1,0,277.67342,1.07481
s_16,-76.921,-12.084,462.77,0,275.52933,1.07037
m_17,-76.567,-12.783,290.05,0,466.1992,1.8266
m_18,-76.14,-13.42,320.95,0,441.31612,1.62686
m_19,-75.767,-13.967,423.59,0,326.01073,1.18437
m_20,-76.467,-12.733,657.91,0,85.07285,0.7157
m_21,-74.94,-14.83,367.74,0,393.89301,1.39231
m_22,-75.707,-14.152,289.1,0,466.87815,1.83347
m_23,-76.867,-12.283,262.3,0,483.93754,2.04931
m_24,-76.183,-13.033,701.97,0,62.445,0.66455
m_25,-76.083,-13.9,437.12,0,308.6147,1.14253
m_26,-76.167,-13.467,290.88,0,465.6018,1.82064
m_27,-76.2,-13.467,600.0,0,125.83404,0.79526
m_28,-75.162,-15.365,377.46,0,382.77612,1.35137
m_29,-75.75,-14.06,279.83,0,473.23421,1.90312
m_30,-76.733,-12.533,555.25,0,167.00614,0.869
m_31,-76.4,-13.083,242.59,0,493.99408,2.24088
m_32,-75.726,-14.068,235.38,0,497.17741,2.31958
m_33,-76.217,-13.7,254.08,0,488.37899,2.12533
m_34,-77.05,-12.07,337.57,0,425.73636,1.53555
m_35,-76.133,-12.967,691.82,0,67.09224,0.67571
m_36,-76.22,-13.71,292.36,0,464.52681,1.8101
m_37,-76.15,-13.667,365.68,0,396.19984,1.40128
m_38,-74.95,-14.833,367.74,0,393.89301,1.39231
m_39,-75.669,-14.348,296.94,0,461.12096,1.7782
m_40,-75.186,-14.534,577.86,0,145.12953,0.83021
m_41,-76.633,-12.65,559.16,0,163.06851,0.86205
m_42,-76.483,-13.033,294.34,0,463.0691,1.79618
m_43,-76.133,-13.45,303.92,0,455.70016,1.73156
m_44,-76.36,-13.07,351.86,0,411.19205,1.46442
m_45,-76.267,-13.867,373.94,0,386.84493,1.36593
m_46,-76.8,-12.483,392.22,0,365.23572,1.29335
m_47,-76.233,-13.733,292.36,0,464.52681,1.8101
m_48,-75.714,-14.189,295.36,0,462.30943,1.78909
m_49,-71.99,-13.52,585.33,0,138.38271,0.8181
m_50,-77.067,-12.0687,403.23,0,351.71787,1.25303
m_51,-76.6985,-11.8904,900.0,0,15.45801,0.5001
m_52,-76.3374,-13.0677,351.86,0,411.19205,1.46442
m_53,-76.2484,-13.701,600.0,0,125.83404,0.79526
m_54,-76.1547,-13.4302,320.95,0,441.31612,1.62686
m_55,-75.7873,-14.0645,384.09,0,374.98848,1.32471
m_56,-71.9981,-13.5052,585.33,0,138.38271,0.8181
