# 19950513_M6.5_KozaniGrevena median gmf, Stations:Seismic, gmlt:USGS, Rupture:ESM
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
s_0,21.783999999999992,40.302,0.20857,0.20857,0.20857
s_1,23.099999999999994,40.65,0.040014,0.040014,0.040014
s_10,21.57499999999999,40.084,0.21648401,0.13565862,0.183836
s_100,21.504999999999995,40.583,0.037166,0.03832571,0.04817113
s_101,21.685000000000002,40.613,0.047401164,0.048139695,0.059808865
s_102,21.626000000000005,39.526,0.032291792,0.035726003,0.04939881
s_103,21.891999999999996,39.537,0.038901858,0.04467566,0.04069635
s_104,21.589,39.506,0.023445858,0.02766986,0.03527583
s_105,21.498999999999995,40.618,0.032222066,0.033805374,0.034293897
s_106,21.846000000000004,40.659,0.045378275,0.045578964,0.056961443
s_107,21.551999999999992,40.667,0.029484762,0.031645104,0.03524971
s_108,21.771000000000015,40.682,0.038371067,0.03973161,0.054410808
s_109,22.061000000000007,40.256,0.23568565,0.18084037,0.22642636
s_11,21.735000000000014,40.143,0.38918972,0.18888886,0.20155671
s_110,21.536,40.705,0.031597894,0.032788202,0.043884143
s_111,21.67500000000001,40.735,0.027281709,0.029927718,0.03562034
s_112,20.88900000000001,39.614,0.02299799,0.025193965,0.03129933
s_113,20.865999999999985,39.636,0.024353135,0.026504781,0.026361546
s_114,21.256,40.113,0.05479387,0.053053338,0.073659025
s_115,21.437000000000012,40.743,0.029808309,0.029938858,0.037463624
s_116,22.19999999999999,39.908,0.055861287,0.059928663,0.08113709
s_117,21.454999999999984,40.812,0.034217626,0.03409561,0.030287549
s_118,21.539999999999992,40.827,0.031946354,0.032501735,0.03774493
s_119,21.295000000000016,39.823,0.03811231,0.043265827,0.04996797
s_12,21.512,40.012,0.12846889,0.11228219,0.1423696
s_120,21.458,39.77,0.041234154,0.047295444,0.05756803
s_121,21.851,40.351,0.19339043,0.15238085,0.16600072
s_122,21.799000000000007,39.775,0.064169,0.06800653,0.0713279
s_123,21.43100000000001,40.375,0.047370996,0.047677767,0.048802868
s_124,22.02000000000001,40.414,0.10096629,0.084418766,0.10396734
s_125,22.263000000000005,39.836,0.03527236,0.040026836,0.048364203
s_126,21.943000000000012,40.429,0.09192873,0.07800141,0.08164036
s_127,22.25,40.323,0.060184672,0.06254425,0.068328336
s_128,21.906000000000006,40.438,0.10335223,0.08734686,0.106187634
s_129,22.192000000000007,40.374,0.06865272,0.069485046,0.08470132
s_13,21.867999999999995,40.132,0.4081622,0.24590665,0.3084617
s_130,21.141999999999996,40.248,0.03903681,0.040167306,0.05451724
s_131,21.180000000000007,40.335,0.038751982,0.03940834,0.048569996
s_132,21.587999999999994,39.66,0.036097776,0.041474044,0.049999744
s_133,22.306999999999988,40.326,0.059986297,0.061139897,0.07631698
s_134,21.64500000000001,39.662,0.053938523,0.05995038,0.057915293
s_135,21.437999999999988,40.452,0.03585456,0.0377106,0.039383065
s_136,21.37899999999999,40.447,0.03538814,0.03618851,0.033935897
s_137,21.579999999999984,40.486,0.045197368,0.047567833,0.05025213
s_138,21.695999999999998,39.64,0.050451536,0.055380885,0.06543743
s_139,21.320999999999998,40.463,0.03690776,0.03693658,0.035480727
s_14,21.599999999999994,40.018,0.19101371,0.1547924,0.19774415
s_140,21.025000000000006,40.222,0.028684068,0.031222213,0.035833642
s_141,22.064999999999998,39.646,0.035156067,0.03876214,0.055895407
s_142,22.39500000000001,39.829,0.034077164,0.037484497,0.054321893
s_143,22.462999999999994,40.094,0.0386094,0.042344205,0.04989019
s_144,22.159999999999997,40.494,0.0374147,0.0369584,0.031792454
s_145,21.769000000000005,39.63,0.045301523,0.049183343,0.06364729
s_146,21.254999999999995,40.457,0.031795308,0.031661753,0.031724222
s_147,21.50200000000001,39.598,0.028911676,0.03375946,0.04142185
s_148,22.445999999999998,40.232,0.04518679,0.044912677,0.060090486
s_149,21.956999999999994,39.617,0.03610287,0.039741077,0.056938153
s_15,21.649,40.091,0.35793272,0.1899643,0.2391188
s_150,21.74799999999999,39.614,0.04843399,0.054227214,0.051797282
s_151,22.466000000000008,39.887,0.03074465,0.03489152,0.041346792
s_152,21.22800000000001,39.625,0.022609973,0.027013108,0.034350272
s_153,21.64699999999999,39.589,0.04530032,0.051237654,0.048461605
s_154,22.244,40.492,0.03388357,0.034808062,0.038487025
s_155,21.465000000000003,40.532,0.03315446,0.034933347,0.035445295
s_156,22.367999999999995,39.738,0.03772273,0.040817462,0.03942973
s_157,22.382000000000005,40.404,0.04200173,0.04433,0.05648144
s_158,22.11099999999999,39.608,0.035630364,0.03847002,0.04952958
s_159,21.685000000000002,39.578,0.044469915,0.050394233,0.047411926
s_16,21.526999999999987,40.06,0.16465531,0.12504093,0.15461689
s_160,21.578000000000003,39.563,0.027022455,0.03171245,0.039791092
s_161,21.00200000000001,40.329,0.024638817,0.027191952,0.031169422
s_162,21.49600000000001,39.548,0.031143382,0.034934588,0.049612705
s_163,22.211000000000013,40.538,0.030052813,0.030119503,0.029064862
s_164,22.054000000000002,39.576,0.039085276,0.04424136,0.041054834
s_165,21.889999999999986,39.567,0.038717516,0.041827325,0.05203718
s_166,21.403999999999996,39.539,0.025659425,0.029671665,0.034651604
s_167,22.534999999999997,39.905,0.026333224,0.0306864,0.03873599
s_168,21.17500000000001,40.504,0.028550189,0.02889491,0.023398817
s_169,21.43100000000001,40.571,0.028086623,0.029884532,0.03082548
s_17,21.711000000000013,40.033,0.35588488,0.21994352,0.28462026
s_170,21.982,40.604,0.04239028,0.04214998,0.04281363
s_171,21.257000000000005,40.548,0.01965911,0.020390604,0.017632272
s_172,22.12700000000001,40.597,0.032004736,0.032422107,0.031430546
s_173,21.283999999999992,39.532,0.020540632,0.024570785,0.0312993
s_174,21.316000000000003,40.582,0.020317664,0.021902835,0.022219455
s_175,22.538999999999987,39.808,0.026700787,0.029847976,0.04486576
s_176,21.703000000000003,39.515,0.03733183,0.040980287,0.04079754
s_177,21.954000000000008,39.512,0.035640903,0.039905854,0.0371303
s_178,21.42500000000001,40.622,0.026117502,0.027918525,0.029510738
s_179,21.913999999999987,39.502,0.03527553,0.039321616,0.0367245
s_18,21.694999999999993,40.07,0.39178255,0.22452606,0.28119338
s_180,22.12299999999999,40.655,0.037194706,0.036973443,0.04291596
s_181,22.418000000000006,39.629,0.02975769,0.030284619,0.029349279
s_182,21.841999999999985,39.485,0.03487504,0.03917971,0.036198653
s_183,21.47999999999999,39.444,0.020066142,0.023827327,0.030234037
s_184,21.620000000000005,39.453,0.021631947,0.025287757,0.031690896
s_185,21.99199999999999,39.471,0.032092195,0.035767216,0.032963004
s_186,22.488,39.642,0.029242666,0.03072547,0.02942405
s_187,21.655,39.431,0.020496652,0.023919124,0.030244535
s_188,21.73599999999999,40.734,0.03315687,0.03486685,0.048844352
s_189,22.543000000000006,39.624,0.027490776,0.029210003,0.028142009
s_19,21.86500000000001,40.173,0.40913072,0.27063918,0.30035225
s_190,21.46799999999999,40.752,0.03409498,0.033841267,0.038525533
s_191,21.314999999999998,39.371,0.016299082,0.019492228,0.024698202
s_192,22.13900000000001,40.764,0.037495073,0.03812821,0.033296667
s_193,21.406000000000006,40.758,0.023414621,0.024478154,0.026792292
s_194,22.28200000000001,40.742,0.035297446,0.038059153,0.03272127
s_195,22.056999999999988,40.788,0.031129371,0.030706309,0.03818333
s_196,21.918000000000006,40.794,0.03196573,0.032714818,0.042665377
s_197,21.683999999999997,40.809,0.029333966,0.030924568,0.042181395
s_198,22.22999999999999,40.778,0.035245042,0.03739886,0.03232158
s_199,21.193000000000012,40.748,0.020576008,0.02200072,0.029668141
s_2,22.5,40.267,0.039921,0.039921,0.039921
s_20,21.943000000000012,40.177,0.40731415,0.25527245,0.30426106
s_200,22.607,39.568,0.024654543,0.026463518,0.02541322
s_201,21.840000000000003,39.343,0.02360942,0.02433171,0.030554956
s_202,21.920000000000016,40.827,0.0242001,0.026201345,0.03036352
s_203,22.181999999999988,40.815,0.03414337,0.03514198,0.031502005
s_204,22.141999999999996,40.824,0.028666046,0.029187469,0.0369194
s_205,22.21199999999999,40.825,0.03318681,0.034502134,0.031115912
s_206,21.47999999999999,40.836,0.030648112,0.030828608,0.035624083
s_207,21.302999999999997,40.818,0.019836886,0.021306008,0.023350907
s_208,22.671999999999997,39.565,0.024048213,0.026151912,0.024344258
s_209,21.72200000000001,39.279,0.01600952,0.018373158,0.022677392
s_21,21.476,40.151,0.13272943,0.10056905,0.119565114
