# 19950513_M6.5_KozaniGrevena median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
t_0,21.582899999999995,37.11114,0.004099437,0.005365881,0.00610119
t_1,21.624599999999987,37.13978,0.0040999413,0.0053944937,0.0062986678
t_10,21.72005999999999,37.32101,0.003926701,0.005399371,0.007649214
t_100,21.486070000000012,38.14406,0.009192798,0.012354512,0.01604527
t_1000,20.718259999999987,40.10226,0.014606188,0.022288991,0.045672156
t_1001,20.638679999999994,40.10655,0.014722011,0.021944335,0.05531903
t_1002,20.76087000000001,40.13066,0.016509447,0.024648257,0.06330223
t_1003,20.68126000000001,40.13496,0.012686962,0.019809257,0.043056015
t_1004,20.723870000000005,40.16337,0.014054072,0.021544226,0.044621464
t_1005,20.644239999999996,40.16765,0.013055753,0.019954573,0.040599607
t_1006,20.79220000000001,40.03682,0.015404294,0.023821013,0.051401895
t_1007,20.914350000000013,40.06085,0.017563647,0.02713417,0.05975699
t_1008,20.8348,40.06522,0.016790446,0.025638169,0.0537037
t_1009,20.87742,40.09359,0.017230742,0.026375161,0.05597606
t_101,21.40789000000001,38.14872,0.008888846,0.011977978,0.015941143
t_1010,20.797840000000008,40.09795,0.016592013,0.02507138,0.05047338
t_1011,20.920060000000007,40.12196,0.017076667,0.02642358,0.058180116
t_1012,20.84047000000001,40.12633,0.015529097,0.024073625,0.05245316
t_1013,20.883109999999988,40.15469,0.01645925,0.025332496,0.05435889
t_1014,20.80349000000001,40.15905,0.01602962,0.024292534,0.04917725
t_1015,20.925780000000003,40.18305,0.018720042,0.028080642,0.056154605
t_1016,20.596119999999985,40.07812,0.014454066,0.021453222,0.053175006
t_1017,20.96271999999999,40.15031,0.01814083,0.027840886,0.060272425
t_1018,21.005410000000012,40.17864,0.022454005,0.032900717,0.08295816
t_1019,21.04811000000001,40.20696,0.019668309,0.029921018,0.06392395
t_102,21.449929999999995,38.17726,0.007803156,0.010857782,0.01961941
t_1020,20.968459999999993,40.21139,0.017810512,0.027218448,0.05780004
t_1021,21.011169999999993,40.23971,0.018721448,0.028392198,0.059255615
t_1022,21.053910000000002,40.26802,0.01778908,0.027461482,0.060480412
t_1023,20.97421,40.27244,0.016223703,0.025132751,0.055027805
t_1024,21.01695000000001,40.30075,0.020393945,0.029969105,0.074782826
t_1025,20.93723,40.30516,0.014987296,0.023321295,0.05119031
t_1026,21.059709999999995,40.32905,0.017970175,0.02730158,0.056872528
t_1027,20.766500000000008,40.19175,0.013730601,0.021343017,0.0461358
t_1028,20.686849999999993,40.19606,0.01399885,0.021185316,0.041982137
t_1029,20.729479999999995,40.22445,0.015067149,0.02254844,0.043312017
t_103,21.371730000000014,38.1819,0.006685797,0.009640484,0.019462094
