STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
HIST_1,"Puriscal, Costa Rica",-83.314,9.848,seismic,900.0,5.3,0.63,0.0,0.090102,0.0,7.6,0.0,0.140816,0.0,0.076122,0.0,0.022041,inferred,Stations_USGS
HIST_7,"Golfito, Costa Rica",-83.172,8.645,seismic,900.0,4.4,0.63,0.0,0.058571,0.0,4.2,0.0,0.141837,0.0,0.03949,0.0,0.013061,inferred,Stations_USGS
HIST_9,"Alajuela, Costa Rica",-84.22,10.019,seismic,426.74,5.7,0.63,0.0,0.114592,0.0,10.6,0.0,0.257143,0.0,0.152041,0.0,0.016939,inferred,Stations_USGS
HIST_11,"San Jose, Costa Rica",-84.099,9.916,seismic,340.0,5.3,0.63,0.0,0.119082,0.0,7.8,0.0,0.270408,0.0,0.087857,0.0,0.017041,inferred,Stations_USGS
HIST_8,"San Jose, Costa Rica",-84.078,9.938,seismic,285.48,6.4,0.63,0.0,0.102347,0.0,18.0,0.0,0.14898,0.0,0.113265,0.0,0.052347,inferred,Stations_USGS
HIST_4,"Cartago, Costa Rica",-83.925,9.867,seismic,402.89,6.6,0.63,0.0,0.261735,0.0,20.7,0.0,0.594898,0.0,0.232653,0.0,0.029592,inferred,Stations_USGS
HIST_5,"Guatuso, Costa Rica",-84.038,9.87,seismic,659.87,5.5,0.63,0.0,0.105306,0.0,9.3,0.0,0.240816,0.0,0.087551,0.0,0.010714,inferred,Stations_USGS
HIST_3,"Cachi, Costa Rica",-83.805,9.842,seismic,594.04,5.8,0.63,0.0,0.143776,0.0,11.4,0.0,0.272449,0.0,0.17449,0.0,0.023265,inferred,Stations_USGS
HIST_13,"San Ramon, Costa Rica",-84.482,10.088,seismic,329.15,5.8,0.63,0.0,0.094082,0.0,11.2,0.0,0.171429,0.0,0.218367,0.0,0.009796,inferred,Stations_USGS
HIST_12,"Quepos, Costa Rica",-84.166,9.431,seismic,324.31,4.9,0.63,0.0,0.038469,0.0,4.1,0.0,0.08449,0.0,0.044388,0.0,0.012755,inferred,Stations_USGS
HIST_2,"San Isidro, Costa Rica",-83.705,9.373,seismic,331.66,6.1,0.63,0.0,0.188265,0.0,14.3,0.0,0.594898,0.0,0.139796,0.0,0.015204,inferred,Stations_USGS
HIST_10,"San Jose, Costa Rica",-84.083,9.937,seismic,285.48,5.0,0.63,0.0,0.07398,0.0,6.0,0.0,0.233673,0.0,0.063265,0.0,0.017857,inferred,Stations_USGS
HIST_6,"San Jose, Costa Rica",-84.054,9.937,seismic,384.5,5.9,0.63,0.0,0.193673,0.0,12.3,0.0,0.519388,0.0,0.09,0.0,0.033673,inferred,Stations_USGS
