# 20140000_Sequence_Kefalonia/20140203_M6.0_Kefalonia median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
t_10,14.914670000000001,36.76432,0.00023610657,0.00012516027,0.00044539946,0.00022942566,0.00024298205
t_1017,24.652960000000007,35.13012,0.0012784064,0.0012706339,0.0012862264,0.001258996,0.0012981159
t_1019,24.736459999999994,35.18642,0.0007347755,0.0007562684,0.00071389345,0.0007214929,0.00074830255
t_1020,24.12786,35.23459,0.0012515178,0.0012622013,0.0012409247,0.0012381759,0.0012650033
t_1021,24.500920000000008,35.14229,0.0008257232,0.00085883215,0.0007938907,0.00081359374,0.0008380335
t_1022,24.58435,35.19866,0.0011202602,0.001149989,0.0010912999,0.0011056842,0.0011350283
t_1023,24.43222,35.21077,0.0010696627,0.001131051,0.0010116064,0.001053645,0.0010859241
t_1024,24.28004999999999,35.22275,0.001312935,0.001339765,0.0012866422,0.0012959978,0.0013300936
t_1025,24.51567,35.26716,0.0003439748,0.00031314907,0.00037783498,0.00033465936,0.00035354955
t_1026,24.363439999999997,35.27921,0.00036555776,0.00033812047,0.0003952215,0.00035553682,0.00037586116
t_1027,24.59921,35.32349,0.000549625,0.0005424808,0.0005568634,0.0005349028,0.0005647525
t_1028,24.446910000000003,35.33561,0.00039362407,0.0003704333,0.00041826672,0.00038288534,0.00040466402
t_1031,24.667869999999994,35.25498,0.00045316067,0.00042679018,0.00048116053,0.00044099803,0.00046565873
t_1033,24.751470000000012,35.31124,0.00042996314,0.0004110823,0.00044971117,0.00041826232,0.0004419913
t_1035,24.83515,35.36745,0.000503002,0.00048054854,0.00052650465,0.0004894413,0.00051693845
t_1036,24.682819999999992,35.37977,0.0005102669,0.00049567147,0.0005252921,0.0004963804,0.00052454195
t_1037,23.975629999999995,35.2463,0.0005235916,0.00049952645,0.000548816,0.0005096225,0.0005379435
t_1038,24.211180000000013,35.29112,0.00054272695,0.0005263862,0.000559575,0.0005279641,0.0005579026
