# 20140000_Sequence_Kefalonia/20140203_M6.0_Kefalonia median gmf, Stations:None, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
t_1020,24.12786,35.23459,4.485215e-05,1.9684445e-05,0.000102198224,2.7708642e-05,7.260245e-05
t_1021,24.500920000000008,35.14229,3.494231e-05,1.4462377e-05,8.442353e-05,2.1586568e-05,5.656133e-05
t_1022,24.58435,35.19866,3.0781266e-05,1.2713183e-05,7.452786e-05,1.9015968e-05,4.9825823e-05
t_1023,24.43222,35.21077,3.4107154e-05,1.4379017e-05,8.0902464e-05,2.1070626e-05,5.5209457e-05
t_1024,24.28004999999999,35.22275,3.8888596e-05,1.6730159e-05,9.039501e-05,2.4024494e-05,6.2949206e-05
t_1025,24.51567,35.26716,3.6275727e-05,1.5260155e-05,8.623296e-05,2.2410324e-05,5.8719743e-05
t_1026,24.363439999999997,35.27921,4.389678e-05,1.8849865e-05,0.00010222499,2.7118436e-05,7.105599e-05
t_1027,24.59921,35.32349,3.8093236e-05,1.598427e-05,9.0782676e-05,2.3533139e-05,6.1661754e-05
t_1028,24.446910000000003,35.33561,4.264992e-05,1.8273882e-05,9.954183e-05,2.6348154e-05,6.9037684e-05
t_1036,24.682819999999992,35.37977,3.9569233e-05,1.6555823e-05,9.457242e-05,2.4444975e-05,6.405096e-05
t_1037,23.975629999999995,35.2463,4.7516827e-05,2.1267191e-05,0.000106165826,2.935482e-05,7.6915785e-05
t_1038,24.211180000000013,35.29112,4.3148957e-05,1.8908362e-05,9.846608e-05,2.6656448e-05,6.984548e-05
t_1039,24.05888999999999,35.3029,5.073099e-05,2.2679436e-05,0.000113478716,3.1340456e-05,8.211857e-05
t_1040,24.142230000000012,35.35945,4.7709964e-05,2.1295864e-05,0.00010688651,2.9474135e-05,7.722841e-05
t_1041,23.989840000000015,35.37116,5.478603e-05,2.4948495e-05,0.00012030823,3.384557e-05,8.8682486e-05
t_1042,24.073199999999986,35.42773,5.5074644e-05,2.5040115e-05,0.00012113428,3.402387e-05,8.914967e-05
t_1043,23.920709999999985,35.43938,7.915113e-05,3.6715068e-05,0.00017063567,4.889777e-05,0.00012812241
t_1044,24.004079999999988,35.49596,8.4632105e-05,3.9193543e-05,0.00018274931,5.2283798e-05,0.00013699451
t_1045,24.29459,35.34759,5.66784e-05,2.4790157e-05,0.00012958534,3.5014633e-05,9.174567e-05
t_1047,23.82337000000001,35.25788,5.8195823e-05,2.6553862e-05,0.00012754281,3.5952064e-05,9.420194e-05
t_1048,23.671089999999992,35.26933,7.252323e-05,3.3722954e-05,0.00015596555,4.4803208e-05,0.0001173938
t_1049,23.906569999999988,35.31455,5.4152155e-05,2.468924e-05,0.00011877465,3.3453976e-05,8.765642e-05
t_1050,23.754220000000004,35.32607,6.6460765e-05,3.089143e-05,0.00014298571,4.1057956e-05,0.00010758045
t_1051,23.601830000000007,35.33745,7.283241e-05,3.449964e-05,0.00015375696,4.4994213e-05,0.00011789427
t_1052,23.83742000000001,35.38275,7.5521835e-05,3.507449e-05,0.00016261241,4.6655678e-05,0.00012224766
t_1053,23.684979999999996,35.3942,7.666364e-05,3.6299123e-05,0.00016191337,4.736106e-05,0.0001240959
t_1054,23.768200000000007,35.4509,8.1048e-05,3.8342856e-05,0.00017131687,5.006962e-05,0.0001311929
t_1055,23.61565999999999,35.46229,9.152492e-05,4.414466e-05,0.0001897582,5.6542023e-05,0.00014815194
t_1056,23.851499999999987,35.50755,8.525006e-05,4.028015e-05,0.00018042566,5.2665557e-05,0.0001379948
t_1057,23.782209999999992,35.57568,8.6194894e-05,4.1484323e-05,0.0001790932,5.3249256e-05,0.00013952421
t_1058,23.71284,35.64376,8.293214e-05,4.0656272e-05,0.000169168,5.12336e-05,0.00013424277
t_1059,21.90324000000001,36.83408,0.0039776647,0.002772534,0.005706626,0.0024573111,0.00643867
t_1060,21.68932000000001,37.03483,0.0045804633,0.0033960498,0.006177955,0.0028297065,0.007414424
t_1061,21.617850000000004,37.10165,0.005060429,0.0038298774,0.0066863615,0.0031262187,0.008191348
t_1062,21.701279999999997,37.15891,0.0025701798,0.002002981,0.0032979967,0.0015877989,0.004160366
t_1063,21.748699999999985,36.84378,0.0041098925,0.0029221117,0.005780483,0.0025389986,0.0066527086
t_1064,21.83202,36.90104,0.0039336504,0.0027988867,0.0055284854,0.00243012,0.006367424
t_1065,21.91541000000001,36.95825,0.0017024358,0.0012556226,0.0023082476,0.0010517263,0.0027557432
t_1066,21.76070999999999,36.96796,0.004761453,0.0034583437,0.0065555754,0.0029415179,0.007707393
t_1067,21.844120000000004,37.02519,0.0020257381,0.0015217748,0.002696598,0.001251455,0.0032790746
t_1068,21.927610000000016,37.08236,0.002212384,0.0016598885,0.0029487782,0.0013667607,0.0035811996
t_1069,21.77274,37.09207,0.0024236757,0.0018544554,0.0031676167,0.001497292,0.0039232187
t_1070,22.011179999999996,37.13947,0.0023337696,0.0017470623,0.0031175078,0.00144175,0.0037776872
t_1071,22.48277999999999,36.42103,0.0005449317,0.00034688972,0.0008560373,0.00033664645,0.00088208425
t_1072,22.412149999999997,36.48835,0.0005875437,0.00038097062,0.0009061266,0.00036297122,0.0009510606
t_1073,22.295749999999998,36.87131,0.0009202665,0.0006405023,0.0013222286,0.0005685198,0.001489641
t_1074,22.424829999999986,36.61268,0.00063640345,0.00041995684,0.00096440717,0.00039315564,0.0010301502
t_1075,22.508309999999994,36.66968,0.0007277875,0.00047950173,0.0011046354,0.0004496106,0.001178074
t_1076,22.437540000000013,36.73694,0.0007005819,0.0004701019,0.0010440608,0.00043280362,0.0011340362
t_1077,22.521119999999996,36.79391,0.00081602734,0.0005462668,0.0012190025,0.0005041232,0.0013209084
t_1078,22.366690000000006,36.80415,0.000841914,0.00057536224,0.0012319528,0.00052011537,0.0013628113
t_1079,22.604780000000005,36.85082,0.00084784295,0.0005658111,0.0012704552,0.00052377814,0.0013724086
t_1080,22.450279999999992,36.86113,0.0008891813,0.0006061565,0.0013043552,0.00054931606,0.0014393232
t_1081,22.533950000000004,36.91806,0.0010445932,0.00070980645,0.0015372852,0.00064532604,0.0016908894
t_1082,22.90046000000001,36.70562,0.00048475692,0.00030536653,0.0007695319,0.00029947187,0.000784679
t_1083,22.82990000000001,36.77302,0.00065288536,0.0004187493,0.0010179344,0.0004033378,0.0010568296
t_1084,22.913690000000003,36.82979,0.0005563262,0.00035534095,0.0008709912,0.00034368574,0.0009005286
t_1085,22.75925000000001,36.84037,0.0008227287,0.00053725176,0.0012598981,0.0005082631,0.001331756
t_1086,22.84306000000001,36.89716,0.0007445057,0.00048408168,0.0011450315,0.00045993878,0.001205136
t_1087,22.68852000000001,36.90768,0.0008705725,0.0005787794,0.001309474,0.00053782,0.0014092011
t_1088,22.224739999999997,36.93843,0.0012198599,0.0008646539,0.0017209873,0.0007536019,0.0019745948
t_1089,22.30834999999999,36.99544,0.0013206672,0.0009335609,0.0018682893,0.0008158783,0.002137772
t_1090,22.153629999999993,37.00549,0.0014806835,0.001068836,0.0020512252,0.0009147327,0.0023967912
