# 20140000_Sequence_Kefalonia/20140203_M6.0_Kefalonia median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
t_10,14.914670000000001,36.76432,0.00039115973,0.00014624537,0.0010462276,0.00024164963,0.0006331727
t_1017,24.652960000000007,35.13012,3.118472e-05,1.2949052e-05,7.510101e-05,1.9265215e-05,5.04789e-05
t_1019,24.736459999999994,35.18642,3.213444e-05,1.3301247e-05,7.763351e-05,1.9851932e-05,5.201622e-05
t_1020,24.12786,35.23459,5.4008153e-05,2.4318699e-05,0.00011994394,3.3365013e-05,8.742333e-05
t_1021,24.500920000000008,35.14229,4.166627e-05,1.7670958e-05,9.8244695e-05,2.5740477e-05,6.744544e-05
t_1022,24.58435,35.19866,3.6531397e-05,1.5448744e-05,8.6385204e-05,2.256827e-05,5.9133596e-05
t_1023,24.43222,35.21077,4.0666553e-05,1.756565e-05,9.414788e-05,2.5122876e-05,6.5827204e-05
t_1024,24.28004999999999,35.22275,4.659207e-05,2.055071e-05,0.00010563241,2.8783526e-05,7.541887e-05
t_1025,24.51567,35.26716,4.304299e-05,1.8537581e-05,9.994286e-05,2.6590984e-05,6.967395e-05
t_1026,24.363439999999997,35.27921,5.2333336e-05,2.302241e-05,0.00011896139,3.233035e-05,8.4712294e-05
t_1027,24.59921,35.32349,4.4979595e-05,1.930773e-05,0.000104785184,2.7787377e-05,7.280875e-05
t_1028,24.446910000000003,35.33561,5.0594517e-05,2.2190667e-05,0.00011535503,3.1256146e-05,8.1897655e-05
t_1031,24.667869999999994,35.25498,3.5311445e-05,1.4884646e-05,8.3770756e-05,2.181461e-05,5.715885e-05
t_1033,24.751470000000012,35.31124,3.5458306e-05,1.4893047e-05,8.442137e-05,2.1905338e-05,5.7396577e-05
t_1035,24.83515,35.36745,3.2939537e-05,1.3780802e-05,7.873366e-05,2.03493e-05,5.331943e-05
t_1036,24.682819999999992,35.37977,4.649403e-05,1.9884867e-05,0.000108710556,2.872296e-05,7.526017e-05
t_1037,23.975629999999995,35.2463,5.7517645e-05,2.6431342e-05,0.00012516502,3.55331e-05,9.3104165e-05
t_1038,24.211180000000013,35.29112,5.1697054e-05,2.3224458e-05,0.000115076335,3.193727e-05,8.368234e-05
t_1039,24.05888999999999,35.3029,6.1095896e-05,2.8020573e-05,0.00013321312,3.774366e-05,9.88963e-05
t_1040,24.142230000000012,35.35945,5.716197e-05,2.6154517e-05,0.00012493027,3.5313373e-05,9.252843e-05
t_1041,23.989840000000015,35.37116,6.5988905e-05,3.0825835e-05,0.00014126254,4.0766452e-05,0.00010681665
t_1042,24.073199999999986,35.42773,6.598558e-05,3.0749787e-05,0.0001415976,4.0764397e-05,0.00010681126
t_1043,23.920709999999985,35.43938,9.534986e-05,4.5366807e-05,0.00020040195,5.8904985e-05,0.0001543434
t_1044,24.004079999999988,35.49596,0.00010139766,4.8124784e-05,0.00021364221,6.264118e-05,0.00016413302
t_1045,24.29459,35.34759,6.756344e-05,3.0270656e-05,0.00015080009,4.173916e-05,0.00010936535
t_1047,23.82337000000001,35.25788,7.0829876e-05,3.3207216e-05,0.00015107775,4.3757092e-05,0.00011465276
t_1048,23.671089999999992,35.26933,8.877031e-05,4.2445467e-05,0.00018565395,5.484029e-05,0.00014369305
t_1049,23.906569999999988,35.31455,6.5568296e-05,3.0691113e-05,0.00014007969,4.050661e-05,0.000106135805
t_1050,23.754220000000004,35.32607,8.092483e-05,3.8646733e-05,0.00016945362,4.999353e-05,0.00013099352
t_1051,23.601830000000007,35.33745,8.920324e-05,4.344814e-05,0.00018314288,5.5107743e-05,0.00014439384
t_1052,23.83742000000001,35.38275,9.146994e-05,4.3610788e-05,0.00019185049,5.650806e-05,0.00014806296
t_1053,23.684979999999996,35.3942,9.3390954e-05,4.543044e-05,0.00019198298,5.769482e-05,0.00015117251
t_1054,23.768200000000007,35.4509,9.819261e-05,4.768547e-05,0.00020219554,6.0661176e-05,0.000158945
t_1055,23.61565999999999,35.46229,0.0001115477,5.5272703e-05,0.00022511817,6.891164e-05,0.00018056294
t_1056,23.851499999999987,35.50755,0.00010271146,4.9774368e-05,0.00021194936,6.345282e-05,0.00016625968
t_1057,23.782209999999992,35.57568,0.000103864215,5.126445e-05,0.00021043385,6.416496e-05,0.00016812564
t_1058,23.71284,35.64376,9.994618e-05,5.0242823e-05,0.00019881922,6.174449e-05,0.0001617835
t_1059,21.90324000000001,36.83408,0.0047268174,0.003398915,0.00657351,0.0029201207,0.0076513286
t_1060,21.68932000000001,37.03483,0.0055079698,0.00421139,0.007203733,0.003402699,0.008915785
t_1061,21.617850000000004,37.10165,0.0061144964,0.0047715805,0.007835363,0.0037773973,0.009897573
t_1062,21.701279999999997,37.15891,0.0032650484,0.0026091475,0.004085833,0.002017073,0.005285154
t_1063,21.748699999999985,36.84378,0.004952134,0.0036394463,0.0067382865,0.0030593162,0.00801605
t_1064,21.83202,36.90104,0.004691241,0.0034431405,0.006391763,0.0028981422,0.0075937402
t_1065,21.91541000000001,36.95825,0.0021462745,0.0016243769,0.002835853,0.0013259198,0.0034741876
t_1066,21.76070999999999,36.96796,0.005700821,0.004270638,0.0076099555,0.0035218382,0.009227954
t_1067,21.844120000000004,37.02519,0.0025599168,0.0019729345,0.0033215366,0.0015814586,0.004143753
t_1068,21.927610000000016,37.08236,0.0027469036,0.002109988,0.0035760768,0.0016969749,0.0044464297
t_1069,21.77274,37.09207,0.003070577,0.0024097755,0.0039125816,0.001896933,0.004970362
t_1070,22.011179999999996,37.13947,0.0028460233,0.0021766701,0.003721211,0.0017582088,0.0046068756
t_1071,22.48277999999999,36.42103,0.0006773313,0.0004429451,0.0010357439,0.00041843994,0.0010964003
t_1072,22.412149999999997,36.48835,0.0007313217,0.0004870974,0.001097997,0.00045179398,0.0011837949
t_1073,22.295749999999998,36.87131,0.001122677,0.0007995158,0.0015764586,0.0006935644,0.001817284
t_1074,22.424829999999986,36.61268,0.00078462163,0.0005310081,0.001159363,0.00048472147,0.0012700718
t_1075,22.508309999999994,36.66968,0.0008872433,0.0005986133,0.0013150404,0.00054811884,0.0014361861
t_1076,22.437540000000013,36.73694,0.00085431687,0.00058689807,0.0012435843,0.0005277776,0.001382888
t_1077,22.521119999999996,36.79391,0.0009831485,0.00067273417,0.0014367945,0.00060736685,0.0015914284
t_1078,22.366690000000006,36.80415,0.0010269064,0.00071828684,0.0014681277,0.00063439953,0.0016622598
t_1079,22.604780000000005,36.85082,0.0010091449,0.0006872967,0.0014817086,0.00062342687,0.0016335091
t_108,14.77770000000001,37.26572,0.00037401594,0.00014049775,0.0009956595,0.00023105857,0.0006054219
t_1080,22.450279999999992,36.86113,0.0010707527,0.0007458648,0.001537157,0.00066148676,0.0017332339
t_1081,22.533950000000004,36.91806,0.0012418135,0.0008608072,0.001791459,0.0007671643,0.0020101313
t_1082,22.90046000000001,36.70562,0.0005725407,0.00036794093,0.00089091156,0.00035370266,0.00092677516
t_1083,22.82990000000001,36.77302,0.00077012833,0.000503723,0.001177428,0.00047576783,0.0012466115
t_1084,22.913690000000003,36.82979,0.00064912793,0.00042220365,0.0009980185,0.00040101653,0.0010507473
t_1085,22.75925000000001,36.84037,0.0009690567,0.00064506894,0.0014557681,0.00059866125,0.001568618
t_1086,22.84306000000001,36.89716,0.0008669483,0.0005737459,0.0013099862,0.000535581,0.0014033344
t_1087,22.68852000000001,36.90768,0.0010236996,0.000693467,0.0015111908,0.00063241844,0.0016570688
t_1088,22.224739999999997,36.93843,0.0014883132,0.0010790727,0.0020527588,0.0009194462,0.0024091417
t_1089,22.30834999999999,36.99544,0.0015880392,0.0011461672,0.0022002624,0.0009810547,0.0025705688
t_1090,22.153629999999993,37.00549,0.0018065324,0.0013334083,0.0024475318,0.0011160348,0.002924245
t_1091,22.237269999999995,37.06252,0.0015728943,0.0011554402,0.0021411723,0.0009716985,0.0025460536
t_1092,22.082449999999994,37.07251,0.001888401,0.0014188795,0.002513292,0.0011666113,0.0030567662
t_1093,22.1661,37.12955,0.0021222273,0.001586591,0.0028386957,0.001311064,0.0034352625
t_1094,22.24982,37.18654,0.0018679742,0.0013883129,0.0025133581,0.0011539921,0.0030237013
t_1095,22.094840000000005,37.19653,0.0020963056,0.001594819,0.0027554836,0.0012950501,0.003393303
t_1096,22.37935999999999,36.92831,0.0011598822,0.00082244456,0.0016357658,0.00071654894,0.0018775085
t_1097,22.463040000000007,36.98526,0.001416111,0.0009990185,0.0020073405,0.0008748413,0.0022922675
t_1098,22.546809999999994,37.04215,0.0011827851,0.00082954456,0.0016864442,0.0007306978,0.0019145815
t_1099,22.392050000000012,37.0524,0.0015056806,0.001080933,0.0020973308,0.0009301754,0.0024372544
t_110,14.857740000000007,37.32605,0.0004234202,0.00016183502,0.0011078237,0.0002615794,0.0006853929
t_1100,22.475840000000005,37.10931,0.0015069452,0.0010752411,0.0021119765,0.0009309567,0.0024393017
t_1101,22.32097999999999,37.1195,0.0014053102,0.001026566,0.0019237895,0.00086816883,0.0022747843
t_1102,22.559699999999992,37.16616,0.0012339378,0.0008744277,0.001741256,0.0007622988,0.0019973826
t_1103,22.404779999999988,37.17642,0.001541244,0.0011186748,0.002123435,0.0009521456,0.002494821
t_1104,22.48866000000001,37.23329,0.0015291906,0.0011019999,0.002121982,0.00094469934,0.0024753101
t_1105,22.33363,37.24348,0.0015399505,0.0011368571,0.0020859682,0.00095134653,0.0024927272
t_1106,22.772339999999986,36.96449,0.00088342995,0.0005948333,0.0013120458,0.00054576306,0.0014300136
t_1107,22.617709999999988,36.97494,0.0011673653,0.00080467446,0.0016935318,0.00072117185,0.0018896214
t_1108,22.85624999999999,37.02124,0.00071486016,0.00047811476,0.0010688334,0.0004416244,0.0011571485
t_1109,22.701549999999997,37.03176,0.0008965222,0.00061409606,0.0013088377,0.00055385113,0.0014512059
t_1110,22.785470000000004,37.08853,0.00092815305,0.0006313472,0.0013644919,0.00057339197,0.0015024071
t_1111,22.63067000000001,37.09898,0.0011166857,0.00077805546,0.0016026968,0.00068986317,0.001807586
t_1112,22.71459999999999,37.15577,0.0010248825,0.00070893136,0.0014816445,0.00063314923,0.0016589836
t_1113,22.79862,37.21249,0.0010507709,0.00072111766,0.0015311225,0.0006491424,0.0017008893
t_1114,22.643650000000008,37.22296,0.0010473807,0.0007366357,0.0014892116,0.0006470481,0.0016954016
t_1115,23.11166,36.50312,0.00044984405,0.00027410238,0.0007382631,0.00027790345,0.0007281653
t_1116,23.04133999999999,36.57067,0.00045455332,0.00028194566,0.0007328317,0.00028081273,0.00073578826
t_1117,22.970939999999985,36.63817,0.00056214246,0.0003549234,0.0008903446,0.00034727887,0.0009099434
t_1118,22.98424,36.76237,0.0006822848,0.00043610123,0.0010674417,0.00042150012,0.0011044187
t_1119,23.29074,37.42798,0.00071266206,0.00045928123,0.0011058305,0.00044026648,0.0011535904
t_1120,23.13552999999999,37.43886,0.00078530627,0.00051915954,0.0011878929,0.0004851444,0.0012711801
t_1121,23.219960000000015,37.49532,0.00061894726,0.0004048459,0.00094627537,0.0003823716,0.0010018937
t_1122,23.06465,37.50613,0.00087443023,0.00058678625,0.001303078,0.0005402032,0.0014154456
t_1123,23.149100000000004,37.5626,0.00088110205,0.00058488606,0.0013273369,0.0005443249,0.0014262453
t_1124,22.993690000000015,37.57335,0.00088787393,0.00060465006,0.0013037627,0.0005485084,0.001437207
t_1125,23.078149999999994,37.62983,0.0008056121,0.00054272165,0.0011958447,0.0004976889,0.0013040492
t_1126,22.92264,37.64052,0.0010082317,0.0006968124,0.0014588303,0.00062286266,0.0016320307
t_1127,23.1627,37.68626,0.0007153448,0.0004766839,0.0010734957,0.0004419238,0.001157933
t_1128,23.007119999999986,37.69702,0.00090674136,0.00061991054,0.0013262881,0.0005601643,0.0014677478
t_1129,23.091679999999997,37.75346,0.00090495584,0.0006117454,0.0013387025,0.00055906124,0.0014648576
t_113,14.937870000000004,37.38633,0.0005600038,0.0002177502,0.001440202,0.00034595767,0.00090648164
t_1130,22.93601000000001,37.76415,0.0009756234,0.00067668373,0.0014066261,0.00060271804,0.0015792476
t_1131,23.020579999999995,37.82061,0.0008892687,0.0006096368,0.0012971639,0.0005493701,0.0014394646
