calc_id,description,cal_time,recording_stations,gmlt,rupture,gmpe,imt,max_gmv,nominal_bias_mean,nominal_bias_stdev,abs_bias
48,"20140000_Sequence_Kefalonia/20140203_M6.0_Kefalonia median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
",5, Seismic, GEM, GCMT,KothaEtAl2020ESHM20SlopeGeology,PGA,0.256891,0.014,0.09,0.014
47,"20140000_Sequence_Kefalonia/20140203_M6.0_Kefalonia median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
",6, Seismic, GEM, USGS,KothaEtAl2020ESHM20SlopeGeology,PGA,0.256891,-0.035,0.09,0.035
49,"20140000_Sequence_Kefalonia/20140203_M6.0_Kefalonia median gmf, Stations:Seismic, gmlt:GEM, Rupture:EFEHR
",6, Seismic, GEM, EFEHR,KothaEtAl2020ESHM20SlopeGeology,PGA,0.256891,-0.047,0.09,0.047
48,"20140000_Sequence_Kefalonia/20140203_M6.0_Kefalonia median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
",5, Seismic, GEM, GCMT,KothaEtAl2020ESHM20SlopeGeology,PGA,0.256891,-0.081,0.09,0.081
47,"20140000_Sequence_Kefalonia/20140203_M6.0_Kefalonia median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
",6, Seismic, GEM, USGS,KothaEtAl2020ESHM20SlopeGeology,PGA,0.256891,-0.137,0.09,0.137
49,"20140000_Sequence_Kefalonia/20140203_M6.0_Kefalonia median gmf, Stations:Seismic, gmlt:GEM, Rupture:EFEHR
",6, Seismic, GEM, EFEHR,KothaEtAl2020ESHM20SlopeGeology,PGA,0.256891,-0.149,0.09,0.149
48,"20140000_Sequence_Kefalonia/20140203_M6.0_Kefalonia median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
",5, Seismic, GEM, GCMT,KothaEtAl2020ESHM20SlopeGeology,PGA,0.256891,-0.439,0.09,0.439
47,"20140000_Sequence_Kefalonia/20140203_M6.0_Kefalonia median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
",6, Seismic, GEM, USGS,KothaEtAl2020ESHM20SlopeGeology,PGA,0.256891,-0.488,0.09,0.488
49,"20140000_Sequence_Kefalonia/20140203_M6.0_Kefalonia median gmf, Stations:Seismic, gmlt:GEM, Rupture:EFEHR
",6, Seismic, GEM, EFEHR,KothaEtAl2020ESHM20SlopeGeology,PGA,0.256891,-0.5,0.09,0.5
48,"20140000_Sequence_Kefalonia/20140203_M6.0_Kefalonia median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
",5, Seismic, GEM, GCMT,KothaEtAl2020ESHM20SlopeGeology,PGA,0.256891,-0.797,0.09,0.797
