lon,lat,slope,vs30,geology,xvf,region,vs30measured,custom_site_id
32.58034,36.16646,0.3591224,879.416,PALEOZOIC,12.237921015362996,4,0,t_0
32.42801,36.18543,0.067055814,639.5773,PALEOZOIC,18.23626411218856,4,0,t_1
32.51589,36.2377,0.37181836,900.0,CENOZOIC,8.98351532197336,4,0,t_2
32.36345,36.25662,0.102617845,557.3679,PALEOZOIC,14.976410417089992,4,0,t_3
32.60385,36.28992,0.3056015,900.0,PRECAMBRIAN,-0.2686304425447158,4,0,t_4
32.45136,36.30891,0.26013693,900.0,PALEOZOIC,5.726580629282668,4,0,t_5
33.12514,36.16072,0.020242661,515.2988,PALEOZOIC,0.2427524892511887,4,0,t_6
33.21332,36.21266,0.10698209,673.407,PALEOZOIC,-5.97811548562124,4,0,t_7
33.06103,36.23217,0.12544252,761.95544,PALEOZOIC,-7.363021781412371,4,0,t_8
33.30157,36.26453,0.033601478,440.05988,PALEOZOIC,-12.198124738825175,4,0,t_9
33.14923,36.28412,0.08235557,513.6038,PALEOZOIC,-13.579607573494943,4,0,t_10
32.99683,36.30358,0.109592974,633.53424,PALEOZOIC,-14.967950740921658,4,0,t_11
33.23751,36.33601,0.03775923,456.47992,CENOZOIC,-19.79649575165223,4,0,t_12
32.73263,36.14735,0.16099085,825.4962,PALEOZOIC,6.277044561919785,4,0,t_13
32.97291,36.18017,0.1702411,749.1558,PALEOZOIC,-1.1478439656545467,4,0,t_14
32.82062,36.19948,0.18807615,821.04315,PRECAMBRIAN,-2.0198083631680133,4,0,t_15
32.66828,36.21866,0.008863588,668.50555,PRECAMBRIAN,2.982639617950757,4,0,t_16
32.90869,36.25156,0.07875672,539.82196,CRETACEOUS,-8.743151332733559,4,0,t_17
32.75629,36.27081,0.34941196,900.0,CENOZOIC,-6.265361577168989,4,0,t_18
32.84439,36.3229,0.35214207,881.63947,PALEOZOIC,-15.278687377026888,4,0,t_19
32.69189,36.34209,0.115028486,623.4189,CENOZOIC,-9.52017065973102,4,0,t_20
32.93256,36.37493,0.03357766,480.48602,CENOZOIC,-22.570823968111256,4,0,t_21
32.78001,36.39419,0.024157431,425.90234,CENOZOIC,-18.76927303583508,4,0,t_22
32.2341,36.39885,0.1123031,748.10815,PRECAMBRIAN,8.455365428788577,4,0,t_23
32.1693,36.46991,0.13571912,641.51904,PRECAMBRIAN,5.192801636422949,4,0,t_24
32.29881,36.32776,0.13817438,714.30347,PRECAMBRIAN,11.716285700238355,4,0,t_25
32.53934,36.36114,0.17455441,763.7908,JURASSIC-TRIASSIC,-3.5212121078131675,4,0,t_26
32.38674,36.38006,0.2143049,811.9321,PALEOZOIC,2.4708077944497413,4,0,t_27
32.62741,36.41332,0.046314638,493.16736,CENOZOIC,-12.768899325357005,4,0,t_28
32.47476,36.43232,0.20602566,900.0,CENOZOIC,-6.775471195837633,4,0,t_29
32.32205,36.45118,0.14517593,645.1273,PALEOZOIC,-0.7875890860431913,4,0,t_30
32.56285,36.48451,0.00086116017,266.28146,JURASSIC-TRIASSIC,-16.018788741982203,4,0,t_31
32.41009,36.50344,0.12872554,609.60474,JURASSIC-TRIASSIC,-10.028582177339173,4,0,t_32
32.25728,36.52224,0.27866143,882.77014,PALEOZOIC,-4.045569952813105,4,0,t_33
32.4982,36.55565,0.37262857,900.0,JURASSIC-TRIASSIC,-19.268438709848866,4,0,t_34
29.70321,36.18656,0.15765662,744.265,CRETACEOUS,114.90562835600817,4,0,t_35
29.94266,36.22348,0.038830668,577.529,HOLOCENE,106.78550885525024,4,0,t_36
29.78985,36.24018,0.06908495,470.03394,CRETACEOUS,107.57838529131982,4,0,t_37
29.63699,36.25674,0.21784304,888.4803,CRETACEOUS,108.3640770848128,4,0,t_38
29.48409,36.27317,0.05970364,579.0588,CRETACEOUS,107.82351895848274,4,0,t_39
30.02944,36.27697,0.08957802,604.3545,HOLOCENE,99.45412577968388,4,0,t_40
29.87657,36.29374,0.17395282,713.67645,CRETACEOUS,100.2507534390824,4,0,t_41
29.72365,36.31037,0.044083092,460.35553,CENOZOIC,101.04132148523853,4,0,t_42
30.26918,36.31344,0.021044102,190.56636,PLEISTOCENE,91.31289267413044,4,0,t_43
29.41769,36.34324,0.27151015,881.6174,CRETACEOUS,100.1585213023654,4,0,t_44
29.35122,36.41327,0.136185,722.6586,CENOZOIC,92.49332100359976,4,0,t_45
33.36556,36.19301,0.023032174,733.2424,PALEOZOIC,-4.598996231000704,2,0,t_46
33.60611,36.22496,0.036602404,532.2571,CRETACEOUS,-9.45590639853755,2,0,t_47
33.93536,36.30814,0.0,600.0,PLEISTOCENE,-9.485315468879106,2,0,t_48
34.02401,36.35963,0.0010791847,205.70874,PLEISTOCENE,-10.229821819455577,2,0,t_49
33.7583,36.20498,0.022163674,450.637,UNKNOWN,-7.623240473068082,2,0,t_50
33.69455,36.27664,0.17969307,737.5953,PALEOZOIC,-15.39128055388415,2,0,t_51
33.78306,36.32826,0.08986572,682.835,CRETACEOUS,-18.523053521347208,2,0,t_52
33.63072,36.34826,0.05798459,571.0849,CENOZOIC,-23.27700873240105,2,0,t_53
33.87166,36.37983,0.039703157,488.1489,CENOZOIC,-19.263152829733293,2,0,t_54
33.71926,36.3999,0.46587262,900.0,PALEOZOIC,-27.73968787186871,2,0,t_55
33.80788,36.45148,0.20468444,883.96814,CENOZOIC,-29.038352677379983,2,0,t_56
33.45387,36.24481,0.02014926,673.4256,PALEOZOIC,-10.82359644164664,2,0,t_57
33.54225,36.29656,0.062189773,688.9381,CENOZOIC,-17.049560549758777,2,0,t_58
33.38991,36.31636,0.12727766,714.3826,CENOZOIC,-18.420713417021894,2,0,t_59
33.47832,36.36812,0.05952633,539.9617,CENOZOIC,-24.642442433486305,2,0,t_60
33.32587,36.38785,0.054313105,651.9169,CENOZOIC,-26.014797490318784,4,0,t_61
33.56681,36.41983,0.15323354,760.16223,CENOZOIC,-30.86560632970467,2,0,t_62
33.41431,36.43963,0.1698605,831.7459,CENOZOIC,-32.23339157809657,4,0,t_63
33.50282,36.49136,0.053024605,482.3461,CENOZOIC,-38.45338492114845,4,0,t_64
33.35021,36.5111,0.022066519,433.32782,CENOZOIC,-39.82443910179446,4,0,t_65
33.59142,36.54303,0.08438787,620.35815,CENOZOIC,-44.62744693507674,4,0,t_66
33.96033,36.43134,0.113855965,602.37415,CENOZOIC,-20.005923490203983,2,0,t_67
34.04909,36.4828,0.08479839,563.7121,CENOZOIC,-20.751404759684096,2,0,t_68
34.13792,36.5342,0.064613454,539.2215,CENOZOIC,-21.441397064337824,2,0,t_69
33.98536,36.55448,0.051926207,504.1053,CENOZOIC,-30.521706818981432,2,0,t_70
34.07422,36.60589,0.02278614,381.47952,CENOZOIC,-31.23709653687752,2,0,t_71
33.92156,36.62611,0.054250795,491.81363,CENOZOIC,-40.28799031483965,2,0,t_72
34.16316,36.65725,0.032676872,431.67307,CENOZOIC,-31.20149062924188,2,0,t_73
34.01045,36.67754,0.048193093,475.61658,CENOZOIC,-41.01079051100763,2,0,t_74
34.09941,36.72892,0.039961457,447.924,CENOZOIC,-40.97458430147059,2,0,t_75
33.94659,36.74915,0.062167853,475.0607,CENOZOIC,-50.78127404867745,4,0,t_76
33.65538,36.47149,0.050280668,519.2365,CENOZOIC,-36.962074256450165,2,0,t_77
33.89658,36.50301,0.08247652,547.91144,CENOZOIC,-29.77890700448297,2,0,t_78
33.74403,36.52308,0.048567954,519.3063,CENOZOIC,-38.80949195457815,2,0,t_79
33.83276,36.57463,0.05645382,468.20523,CENOZOIC,-39.54784956300824,2,0,t_80
33.68009,36.59464,0.2592298,900.0,CENOZOIC,-48.57906486533099,4,0,t_81
33.76885,36.6462,0.095196046,583.4687,CENOZOIC,-49.31451352972609,4,0,t_82
33.61608,36.66616,0.17811975,845.82086,CENOZOIC,-57.44879763582195,4,0,t_83
33.85768,36.6977,0.07681083,531.80554,CENOZOIC,-50.05284144479085,4,0,t_84
33.70486,36.71773,0.11807167,644.1937,CENOZOIC,-59.07897362760477,4,0,t_85
33.79372,36.76925,0.113861956,618.55835,CENOZOIC,-59.81496591715175,4,0,t_86
33.43876,36.56284,0.01347044,366.84958,CENOZOIC,-46.04066713549367,4,0,t_87
33.52738,36.61453,0.044993382,528.34235,CENOZOIC,-52.25822892061282,4,0,t_88
33.37461,36.63428,0.032076344,439.6742,CENOZOIC,-53.62715955546904,4,0,t_89
33.46326,36.68598,0.07565859,576.1481,CENOZOIC,-59.840497256003765,4,0,t_90
33.31039,36.70567,0.14532466,730.0192,CENOZOIC,-61.211790653448304,4,0,t_91
33.55199,36.73762,0.09745867,622.9756,CENOZOIC,-66.05411109145003,4,0,t_92
33.39906,36.75738,0.20007801,878.37103,CENOZOIC,-67.42085783763774,4,0,t_93
33.48782,36.80905,0.14257708,721.13947,CENOZOIC,-73.63244314496079,4,0,t_94
33.33478,36.82874,0.116960585,673.53656,CENOZOIC,-75.00030713914924,4,0,t_95
33.57665,36.86065,0.13908793,628.7327,CENOZOIC,-78.26661079677447,4,0,t_96
33.64079,36.78921,0.15002789,759.4337,CENOZOIC,-68.82867729876628,4,0,t_97
33.88266,36.82071,0.053138062,500.39282,CENOZOIC,-60.55318497212048,4,0,t_98
33.72968,36.84075,0.004862393,287.0384,CENOZOIC,-69.57358162161405,4,0,t_99
33.81865,36.89222,0.03348193,411.88354,CENOZOIC,-70.3084650728825,4,0,t_100
33.66556,36.9122,0.03132545,573.5219,CENOZOIC,-79.32839591268582,4,0,t_101
33.75455,36.96369,0.052743223,443.0607,CENOZOIC,-80.0602962105659,4,0,t_102
33.84363,37.01512,0.113503285,662.6541,PALEOZOIC,-80.01684962610214,4,0,t_103
33.69038,37.03511,0.08225409,509.88663,PALEOZOIC,-89.76037243150446,4,0,t_104
33.77948,37.08656,0.039386936,435.53467,PALEOZOIC,-89.77037446513631,4,0,t_105
33.62613,37.10648,0.021813354,366.21585,CENOZOIC,-99.5009832851556,4,0,t_106
34.22683,36.58554,0.08055278,568.6343,CENOZOIC,-21.433291229368223,2,0,t_107
34.31582,36.63683,0.03709925,452.41623,PLEISTOCENE,-20.864895157105494,2,0,t_108
34.40489,36.68806,0.03673438,434.7693,PLEISTOCENE,-20.29912607405381,2,0,t_109
34.25218,36.70855,0.2244848,867.1331,UNKNOWN,-30.633949465129096,2,0,t_110
34.34128,36.7598,0.2502707,776.4739,CENOZOIC,-30.06655412464353,2,0,t_111
34.18846,36.78024,0.29461813,798.8691,UNKNOWN,-40.401942033634775,2,0,t_112
34.43045,36.81099,0.030331878,482.2805,CENOZOIC,-29.502469867190644,2,0,t_113
34.27758,36.8315,0.1070726,641.90796,UNKNOWN,-39.83250418768983,4,0,t_114
34.49404,36.73923,0.028230488,412.26633,PLEISTOCENE,-19.736004359980598,2,0,t_115
34.58327,36.79035,0.016083965,356.0333,PLEISTOCENE,-19.17641149444146,2,0,t_116
