calc_id,description,cal_time,recording_stations,gmlt,rupture,gmpe,imt,max_gmv,nominal_bias_mean,nominal_bias_stdev,abs_bias
23,"19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
",9, Seismic, USGS, USGS,AtkinsonBoore2003SSlab,PGA,0.27612,0.018,0.083,0.018
21,"19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
",10, Seismic, USGS, GCMT,ZhaoEtAl2016SSlab,PGA,0.27612,0.054,0.093,0.054
24,"19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:Seismic, gmlt:USGS, Rupture:Ganasetal2010
",9, Seismic, USGS, Ganasetal2010,ZhaoEtAl2016SSlab,PGA,0.27612,-0.103,0.093,0.103
23,"19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
",9, Seismic, USGS, USGS,ZhaoEtAl2016SSlab,PGA,0.27612,-0.135,0.093,0.135
22,"19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:Seismic, gmlt:USGS, Rupture:EFEHR
",10, Seismic, USGS, EFEHR,AtkinsonBoore2003SSlab,PGA,0.28225884,0.147,0.083,0.147
22,"19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:Seismic, gmlt:USGS, Rupture:EFEHR
",10, Seismic, USGS, EFEHR,ZhaoEtAl2016SSlab,PGA,0.27612,-0.177,0.093,0.177
23,"19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
",9, Seismic, USGS, USGS,AbrahamsonEtAl2015SSlab,PGA,0.27612,0.191,0.095,0.191
24,"19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:Seismic, gmlt:USGS, Rupture:Ganasetal2010
",9, Seismic, USGS, Ganasetal2010,AtkinsonBoore2003SSlab,PGA,0.27612,0.236,0.083,0.236
22,"19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:Seismic, gmlt:USGS, Rupture:EFEHR
",10, Seismic, USGS, EFEHR,AbrahamsonEtAl2015SSlab,PGA,0.27612,0.261,0.095,0.261
24,"19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:Seismic, gmlt:USGS, Rupture:Ganasetal2010
",9, Seismic, USGS, Ganasetal2010,AbrahamsonEtAl2015SSlab,PGA,0.27612,0.322,0.095,0.322
21,"19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
",10, Seismic, USGS, GCMT,AbrahamsonEtAl2015SSlab,PGA,0.27612,0.427,0.095,0.427
21,"19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
",10, Seismic, USGS, GCMT,AtkinsonBoore2003SSlab,PGA,0.32912755,0.495,0.083,0.495
1,"19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
",0, None, GEM, GCMT,"BCHydroESHM20SSlab
faba_taper_model = ""SFunc""
a = -100",PGA,0.18128468,,,
1,"19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
",0, None, GEM, GCMT,"BCHydroESHM20SSlab
sigma_mu_epsilon = -1",PGA,0.12021378,,,
1,"19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
",0, None, GEM, GCMT,"BCHydroESHM20SSlab
sigma_mu_epsilon = 1",PGA,0.27338076,,,
1,"19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
",0, None, GEM, GCMT,"BCHydroESHM20SSlab
theta_6_adjustment = -0",PGA,0.18128468,,,
1,"19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
",0, None, GEM, GCMT,"BCHydroESHM20SSlab
theta_6_adjustment = 0",PGA,0.18128468,,,
2,"19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:None, gmlt:GEM, Rupture:EFEHR
",0, None, GEM, EFEHR,"BCHydroESHM20SSlab
faba_taper_model = ""SFunc""
a = -100",PGA,0.16538556,,,
2,"19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:None, gmlt:GEM, Rupture:EFEHR
",0, None, GEM, EFEHR,"BCHydroESHM20SSlab
sigma_mu_epsilon = -1",PGA,0.10967073,,,
