STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA
201711130228PJCO.lis,201711130228PJCO.lis,-84.6231,9.6276,seismic,0.18325,0.0
201711130228PJAC.lis,201711130228PJAC.lis,-84.6228,9.6094,seismic,0.1767,0.0
201711130228PPAR.lis,201711130228PPAR.lis,-84.3939,9.5302,seismic,0.16051,0.0
201711130228AFRA.lis,201711130228AFRA.lis,-84.1931,10.1373,seismic,0.09259,0.0
201711130228PPQR.lis,201711130228PPQR.lis,-84.9363,9.8203,seismic,0.08862,0.0
201711130228ABJT.lis,201711130228ABJT.lis,-84.2972,10.2151,seismic,0.08419,0.0
201711130228CPAR.lis,201711130228CPAR.lis,-83.8687,9.8273,seismic,0.07491,0.0
201711130228SBEB.lis,201711130228SBEB.lis,-84.1592,9.9039,seismic,0.07221,0.0
201711130228SICP.lis,201711130228SICP.lis,-84.0134,9.9833,seismic,0.06745,0.0
201711130228SCAS.lis,201711130228SCAS.lis,-83.9592,10.003,seismic,0.06255,0.0
201711130228PPUH.lis,201711130228PPUH.lis,-84.8363,9.9758,seismic,0.06246,0.0
201711130228SFRA.lis,201711130228SFRA.lis,-84.0561,9.7509,seismic,0.06196,0.0
201711130228SIAC.lis,201711130228SIAC.lis,-84.1613,9.7991,seismic,0.05912,0.0
201711130228ACOY.lis,201711130228ACOY.lis,-84.2748,9.9948,seismic,0.05852,0.0
201711130228SPCH.lis,201711130228SPCH.lis,-84.2907,9.8613,seismic,0.053,0.0
201711130228HCPD.lis,201711130228HCPD.lis,-84.036,9.9952,seismic,0.05132,0.0
201711130228LBTN.lis,201711130228LBTN.lis,-83.3457,10.0849,seismic,0.05107,0.0
201711130228SLPF.lis,201711130228SLPF.lis,-84.054,9.938,seismic,0.04758,0.0
201711130228PQUE.lis,201711130228PQUE.lis,-84.1595,9.4284,seismic,0.04742,0.0
201711130228CTOB.lis,201711130228CTOB.lis,-83.9843,9.8381,seismic,0.0469,0.0
201711130228AGRH.lis,201711130228AGRH.lis,-84.317,10.0717,seismic,0.04657,0.0
201711130228STCH.lis,201711130228STCH.lis,-84.4406,9.9066,seismic,0.04594,0.0
201711130228CSRH.lis,201711130228CSRH.lis,-83.9003,9.8673,seismic,0.04539,0.0
201711130228PCDA.lis,201711130228PCDA.lis,-84.7166,9.9106,seismic,0.04453,0.0
201711130228ASRH.lis,201711130228ASRH.lis,-84.4703,10.0933,seismic,0.04395,0.0
201711130228AFBR.lis,201711130228AFBR.lis,-84.2658,10.0072,seismic,0.04315,0.0
201711130228PMAT.lis,201711130228PMAT.lis,-83.9584,9.3304,seismic,0.04237,0.0
201711130228AGRE.lis,201711130228AGRE.lis,-84.313,10.072,seismic,0.04215,0.0
201711130228CTEC.lis,201711130228CTEC.lis,-83.9073,9.8542,seismic,0.04173,0.0
201711130228SCGH.lis,201711130228SCGH.lis,-84.0706,9.9362,seismic,0.04144,0.0
201711130228SCNE.lis,201711130228SCNE.lis,-84.1381,9.96,seismic,0.04067,0.0
201711130228SSMD.lis,201711130228SSMD.lis,-83.9719,9.6494,seismic,0.03978,0.0
201711130228PQSH.lis,201711130228PQSH.lis,-84.1369,9.4427,seismic,0.03883,0.0
201711130228LTAL.lis,201711130228LTAL.lis,-82.8562,9.6235,seismic,0.03786,0.0
201711130228SLMA.lis,201711130228SLMA.lis,-84.0903,9.9331,seismic,0.03707,0.0
201711130228CTBA.lis,201711130228CTBA.lis,-83.673,9.902,seismic,0.03706,0.0
201711130228APMR.lis,201711130228APMR.lis,-84.4315,10.0579,seismic,0.03691,0.0
201711130228SHTH.lis,201711130228SHTH.lis,-84.0967,9.9147,seismic,0.03611,0.0
201711130228SSBN.lis,201711130228SSBN.lis,-84.113,9.943,seismic,0.03585,0.0
201711130228ASRM.lis,201711130228ASRM.lis,-84.485,10.087,seismic,0.03572,0.0
201711130228SESC.lis,201711130228SESC.lis,-84.1404,9.9029,seismic,0.03345,0.0
201711130228GNAN.lis,201711130228GNAN.lis,-85.2517,9.9951,seismic,0.03313,0.0
201711130228AORT.lis,201711130228AORT.lis,-84.5222,9.9121,seismic,0.03294,0.0
