custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
s_0,48.97,36.92,400.0,0,355.7170357122867,1.2646109912757877
s_1,49.22,36.14,275.0,0,476.3536620987769,1.9414087401509377
s_2,50.01,36.27,272.0,0,478.22549574605983,1.9659241422376248
s_3,50.03,37.21,375.0,0,385.62465423200405,1.3615130611475033
s_4,50.87,36.81,265.0,0,482.39934802157745,2.0254442902214342
s_5,48.57,36.66,324.0,0,438.5690205750705,1.60934846655548
s_6,51.31,36.11,736.0,0,49.02144556424351,0.6295139559631607
s_7,50.3,37.13,325.0,0,437.6572146788686,1.6036848160512944
s_8,51.36,35.51,290.0,0,466.2350605368928,1.826965189978863
s_9,48.28,38.26,267.0,0,481.2343199086307,2.008097054930408
s_10,48.95,36.92,660.0,0,83.8480613059018,0.713108018629573
s_11,49.22,36.09,300.0,0,458.778710889146,1.7574657366247668
s_12,50.0,36.26,278.0,0,474.4315301370962,1.9174601004589114
s_13,48.5,36.66,359.0,0,403.5542587969605,1.4311512460822147
s_14,50.88,36.81,200.0,0,509.34591289374595,2.794700464894712
s_15,50.37,35.72,307.0,0,453.21994232970104,1.7116985417020005
s_16,51.07,35.46,280.0,0,473.1220264820218,1.9017997867153722
s_17,51.37,35.5,323.0,0,439.4753477090725,1.6150497194425566
m_18,49.417,36.736,612.46,0,115.90089796919835,0.776777538781062
m_19,49.77,36.693,773.61,0,37.485920068522965,0.5946265937315337
m_20,49.426,36.81,900.0,0,15.458011655936474,0.5001037964306756
m_21,49.414,36.806,900.0,0,15.458011655936474,0.5001037964306756
m_22,49.522,36.842,514.46,0,211.66611911495573,0.948259792966126
m_23,48.997,36.895,631.67,0,101.86283582777979,0.7498126009105353
m_24,49.5186,36.6294,471.28,0,264.6519481945959,1.04829229828502
m_25,49.367,36.73,403.95,0,350.8229375410447,1.250474366510132
m_26,49.514,36.626,475.51,0,259.28209542765217,1.0376309980949658
s_27,49.39,36.76,900.0,0,15.458011655936474,0.5001037964306756
s_28,50.02,34.69,473.3,0,262.084168014225,1.0431756019051335
s_29,49.225,36.15,345.86,0,417.4228026496674,1.4935219045887138
m_30,50.0,36.2667,286.44,0,468.7518907500115,1.852964373782629
m_31,50.007,37.206,255.58,0,487.5953458735505,2.1110710383702456
m_32,50.283,37.141,241.62,0,494.43732881190795,2.2511766087610035
m_33,49.3667,36.25,583.3,0,140.1923438666461,0.8213592665015806
s_34,50.02,36.24,276.17,0,475.61002979527416,1.9320024209269768
m_35,50.884,36.808,255.17,0,487.8107225826054,2.114951946229761
m_36,49.313,37.223,280.8,0,472.5919143286137,1.895602600664916
m_37,50.006,36.263,286.44,0,468.7518907500115,1.852964373782629
m_38,49.604,37.273,224.68,0,501.44098919673684,2.4463798515312485
m_39,49.999,37.21,255.58,0,487.5953458735505,2.1110710383702456
m_40,51.0833,35.4667,305.96,0,454.06344707974444,1.7183563021464172
m_41,49.954,37.261,180.0,0,514.0219094537104,3.152694117143196
m_42,50.154,37.196,230.85,0,499.04822718357576,2.3717242863538326
m_43,50.286,37.135,232.11,0,498.5376971444317,2.3570012671600518
s_44,50.78,36.81,845.02,0,22.617916041973093,0.5374991081168139
s_45,48.48,36.67,386.11,0,372.5852910973239,1.3167888526403113
s_46,51.3,36.11,900.0,0,15.458011655936474,0.5001037964306756
m_47,48.4333,36.6667,401.55,0,353.80117596439015,1.2590281639686953
m_48,50.366,35.721,318.77,0,443.2481420980591,1.6395904802590848
m_49,50.987,35.831,505.71,0,222.01111345518206,0.9670528711977477
s_50,51.08,35.47,305.96,0,454.06344707974444,1.7183563021464172
s_51,51.39,35.71,419.89,0,330.7347929133786,1.1963177154131706
m_52,48.2833,38.25,260.37,0,485.0128608790083,2.0667004941892007
m_53,51.3597,35.5175,250.51,0,490.19656416980996,2.1600196679096464
s_54,51.35,35.52,250.51,0,490.19656416980996,2.1600196679096464
s_55,50.901,35.444,299.37,0,459.26530620843573,1.7616973981462205
m_56,51.453,35.797,524.71,0,199.864919582973,0.9270984520868961
m_57,50.8764,34.64,241.85,0,494.33265403958023,2.2487276154999707
s_58,51.0,35.85,774.36,0,37.286088525488246,0.5939677864203239
m_59,46.2833,38.0833,361.07,0,401.2962872240611,1.4217689118343604
s_60,47.71,37.42,377.92,0,382.2409413250983,1.3494851943952475
s_61,51.37,35.73,508.43,0,218.77002269488273,0.9611366227087215
s_62,50.9,35.11,479.23,0,254.5839920879638,1.0284217415580381
s_63,50.88,35.16,370.63,0,390.62700462737456,1.379893505299167
s_64,35.47,51.08,760.0,0,41.306642430928136,0.6068241170383324
s_65,51.42,35.77,441.54,0,302.9071815335567,1.1294521623728424
m_66,45.0833,37.533,274.46,0,476.6942954920329,1.9457791200399581
s_67,51.32,35.69,374.31,0,386.4194809312552,1.3643846555929466
s_68,51.48,35.7,380.9,0,378.75507909126856,1.3374138904368242
