# 19810000_Sequence_GulfOfCorinth/19810225_M6.4_GulfofCorinth median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
t_0,22.469850000000008,36.47754,0.0040218676,0.00319729,0.0050591026,0.0024846187,0.0065102214
t_1,22.39285000000001,36.48266,0.0041392483,0.0032847475,0.005216041,0.002557134,0.0067002266
t_10,22.447239999999994,36.63551,0.004763922,0.0039082337,0.0058069592,0.0029430434,0.00771139
t_100,22.520990000000012,36.97445,0.0126354145,0.011137026,0.014335398,0.0078058727,0.020453023
t_1000,22.79791,38.4812,0.023774028,0.022314267,0.025329283,0.014687056,0.038483165
t_1001,22.840419999999995,38.50937,0.029414704,0.027467584,0.03149985,0.018171739,0.047613762
t_1002,22.76205999999999,38.5146,0.02502805,0.023314368,0.026867693,0.015461762,0.040513057
t_1003,22.882959999999997,38.53752,0.021531992,0.020003978,0.023176722,0.013301976,0.034853965
t_1004,22.804570000000012,38.54277,0.024220107,0.022446543,0.026133806,0.014962634,0.03920524
t_1005,22.847109999999986,38.57093,0.019702703,0.018166665,0.021368617,0.012171884,0.031892885
t_1006,22.768699999999995,38.57616,0.023710582,0.021808835,0.025778163,0.014647861,0.038380466
t_1007,22.889669999999995,38.59907,0.014772289,0.013551061,0.016103575,0.009125986,0.023911996
t_1008,22.811239999999998,38.60432,0.022116296,0.02023855,0.02416826,0.013662947,0.035799783
t_1009,21.928499999999985,38.07176,0.014555848,0.013289649,0.015942687,0.008992273,0.023561642
t_101,22.562880000000007,37.00289,0.01324698,0.011763904,0.014917027,0.008183684,0.021442968
t_1010,21.970640000000003,38.10019,0.01641192,0.01506188,0.017882964,0.010138911,0.026566073
t_1011,21.89251999999999,38.10506,0.013795147,0.012501373,0.015222813,0.008522329,0.022330288
t_1012,22.01281,38.1286,0.016172953,0.014913296,0.017539008,0.009991284,0.02617926
t_1013,21.93467000000001,38.13349,0.016360447,0.014899052,0.017965186,0.010107114,0.026482757
t_1014,21.976830000000007,38.16191,0.015726391,0.014386186,0.017191447,0.009715408,0.025456404
t_1015,21.89867000000001,38.16678,0.013034108,0.011776678,0.014425796,0.008052177,0.02109839
t_1016,22.019020000000012,38.19031,0.01828349,0.016793255,0.019905968,0.011295126,0.029595597
t_1017,21.94084000000001,38.1952,0.013439454,0.012194842,0.014811093,0.008302591,0.021754527
t_1018,21.983029999999985,38.22361,0.014069319,0.0128153525,0.015445983,0.008691707,0.022774093
t_1019,22.13942,38.21377,0.022595588,0.02107293,0.024228267,0.013959042,0.036575615
t_102,22.604780000000005,37.03132,0.01277746,0.011430388,0.014283285,0.007893626,0.020682953
t_1020,22.061229999999995,38.21871,0.019356241,0.017842,0.020998996,0.0119578475,0.03133207
t_1021,22.103459999999984,38.24708,0.023220552,0.021469107,0.02511488,0.014345132,0.03758725
t_1022,22.272580000000005,38.36045,0.018558517,0.017266154,0.019947613,0.011465032,0.030040786
t_1023,22.194289999999995,38.36545,0.016099676,0.014833933,0.017473422,0.009946016,0.026060645
t_1024,22.350869999999986,38.35543,0.020307237,0.019065715,0.021629607,0.012545352,0.03287145
t_1025,22.35727,38.41706,0.017519476,0.016288279,0.018843738,0.010823136,0.028358884
t_1026,22.477990000000005,38.44026,0.019492988,0.018225199,0.020848965,0.012042326,0.031553417
t_1027,22.39965000000001,38.44534,0.017449427,0.016202075,0.01879281,0.010779861,0.028245496
t_1028,22.442049999999995,38.4736,0.02504545,0.023210611,0.027025336,0.015472513,0.040541224
t_1029,22.36368999999999,38.47867,0.020694131,0.019042846,0.022488605,0.012784366,0.033497717
t_103,22.527420000000006,37.03649,0.012492303,0.0111526,0.013992937,0.007717462,0.020221367
t_1030,22.484469999999988,38.50186,0.016950805,0.01566964,0.018336719,0.010471824,0.027438372
