# 19970228_M6.1_Golestan median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc
m_23,48.0361,38.0924,0.16348317,0.15160991,0.15931079,0.17472653
m_24,48.07,38.09,0.21942194,0.21382788,0.21221097,0.306635
m_25,48.1,38.08,0.24443758,0.22328338,0.23979846,0.29478762
m_26,48.02,38.09,0.13829662,0.12590776,0.13549507,0.139654
m_29,48.0667,38.15,0.31540215,0.2986745,0.29901174,0.5262505
m_30,47.9961,38.0342,0.07268967,0.0705769,0.07154661,0.07253002
m_31,47.933,38.183,0.13264182,0.099962324,0.15352356,0.12666371
m_32,48.017,38.036,0.062169082,0.062003985,0.061746333,0.061623327
m_34,48.2833,38.25,0.13526179,0.13616022,0.13523974,0.13547602
m_41,47.5481,37.9264,0.06361264,0.06632398,0.064171925,0.06272384
m_46,47.715,37.4211,0.015662132,0.015273984,0.016063841,0.016551752
m_54,46.8333,37.85,0.018284008,0.020644832,0.021681027,0.021191536
m_55,47.0508,37.4778,0.018432021,0.020827793,0.022061214,0.021547394
t_0,47.96017,39.54489,0.01342675,0.013636409,0.014075826,0.014481615
t_1,48.05,39.54489,0.013735115,0.014121866,0.014199464,0.014220922
t_10,44.36691,39.47559,0.0033399526,0.0010241347,0.001387854,0.0019866861
t_100,47.78051,38.91865,0.03152375,0.033935793,0.03767328,0.03801064
t_1000,45.26522,37.36443,0.0063017826,0.0036339436,0.0037665572,0.0042365836
t_1001,44.81606,37.36443,0.0033530938,0.0012705575,0.0018709797,0.0023743971
t_1002,44.9059,37.36443,0.0036856963,0.0015005239,0.0021022996,0.0025418666
t_1003,45.35505,37.36443,0.00497998,0.0026597176,0.0033256316,0.0045476817
t_1004,44.99573,37.36443,0.003521622,0.0014493739,0.0021340707,0.0027225162
t_1005,45.17539,37.36443,0.0037214954,0.0016619605,0.0024456377,0.0031282376
t_1006,45.44489,37.43579,0.0052709393,0.002984356,0.0036992438,0.0050096633
t_1007,45.08556,37.43579,0.0039091934,0.0017485952,0.0024523695,0.0029818052
t_1008,44.81606,37.43579,0.0033580926,0.0012849618,0.0018992027,0.0024216692
t_1009,45.26522,37.43579,0.0068146167,0.0041114516,0.00405817,0.004384959
t_101,47.42118,38.91865,0.032970887,0.032274164,0.03876737,0.034444124
t_1010,45.35505,37.43579,0.005050947,0.0027380027,0.003415772,0.0046596797
t_1011,44.9059,37.43579,0.0036612826,0.001499965,0.0021223628,0.0025941483
t_1012,44.99573,37.43579,0.0036428052,0.0015350386,0.0022195752,0.0027804316
t_1013,45.17539,37.43579,0.0065170615,0.0037520614,0.003742045,0.0040838784
t_1014,45.08556,37.50709,0.0041743885,0.0019362158,0.0026071456,0.003041692
t_1015,45.26522,37.50709,0.0049056113,0.00257835,0.0032318796,0.0044307685
t_1016,45.44489,37.50709,0.005344124,0.0030675014,0.003794817,0.0051268553
t_1017,44.81606,37.50709,0.004183675,0.0017739217,0.0022547545,0.0031125345
t_1018,45.35505,37.50709,0.005117068,0.0028114782,0.0035003335,0.004764419
t_1019,44.99573,37.50709,0.003582091,0.0015109567,0.0022219971,0.0028343496
t_102,47.51101,38.91865,0.026097296,0.024999557,0.033450317,0.031487923
t_1020,44.9059,37.50709,0.0034890142,0.0014117424,0.0020761914,0.002642779
t_1021,45.17539,37.50709,0.006622699,0.0038714092,0.0038403599,0.004168931
t_1022,44.81606,37.57832,0.0035238906,0.0013982542,0.002014786,0.0025058736
t_1023,45.44489,37.57832,0.0054114177,0.0031444477,0.003883229,0.005234931
t_1024,44.9059,37.57832,0.0036914076,0.0015414716,0.0021884632,0.002687377
t_1025,45.26522,37.57832,0.0055172,0.0030717936,0.0035642006,0.004517061
t_1026,44.99573,37.57832,0.005261757,0.0026383614,0.002972825,0.0036404957
t_1027,45.35505,37.57832,0.0051777754,0.0028793793,0.0035784482,0.004860901
t_1028,45.08556,37.57832,0.006314572,0.0035377,0.0035745767,0.003952449
t_1029,45.17539,37.57832,0.004231164,0.0020454775,0.0028008164,0.0033275632
t_103,47.69067,38.91865,0.025905455,0.026018122,0.033014785,0.028887996
t_1030,44.99573,37.64948,0.005976358,0.0031929258,0.0033026224,0.003737734
t_1031,45.08556,37.64948,0.0066277846,0.0038243853,0.0037485112,0.004015813
t_1032,45.26522,37.64948,0.005010052,0.002692828,0.003363751,0.0045950585
