# 19970228_M6.1_Golestan median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT, Max_dist:50km
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc
m_23,48.0361,38.0924,0.104272895,0.09566001,0.095385425,0.09034021
m_24,48.02,38.09,0.09769655,0.090039626,0.08944972,0.08503879
m_25,48.07,38.09,0.11535023,0.10511385,0.10470165,0.101284966
m_26,48.1,38.08,0.11637626,0.105137736,0.11001487,0.11020047
m_29,48.0667,38.15,0.20971163,0.17769481,0.15396056,0.13992709
m_30,47.9961,38.0342,0.068560764,0.0684556,0.068238124,0.068960585
m_31,47.933,38.183,0.14110738,0.10683608,0.1048879,0.08589264
m_32,48.017,38.036,0.061327484,0.06168191,0.061284225,0.06106618
m_34,48.2833,38.25,0.13544254,0.13592218,0.13583258,0.13608366
m_40,47.5481,37.9264,0.038007505,0.052800957,0.0487813,0.04099172
m_45,47.715,37.4211,0.015354655,0.020021267,0.021507258,0.019799752
m_53,46.8333,37.85,0.011684247,0.014672483,0.015265351,0.014495607
m_54,47.0508,37.4778,0.0109226275,0.013500903,0.013844213,0.013213929
s_0,48.062,37.918,0.6155,0.6155,0.6155,0.6155
s_1,48.258,38.222,0.16843,0.16843,0.16843,0.16843
s_10,47.667,38.394,0.0261,0.0261,0.0261,0.0261
s_11,47.043,38.863,0.010999434,0.013138136,0.015788754,0.013283561
s_12,48.627,38.265,0.02509,0.02509,0.02509,0.02509
s_13,47.73,39.03,0.017618641,0.022794278,0.02640773,0.024480265
s_14,47.67,38.39,0.02067,0.02067,0.02067,0.02067
s_15,48.537,37.608,0.02044309,0.026967412,0.02971011,0.025945075
s_16,48.343,37.683,0.023025898,0.025718229,0.03494571,0.032111406
s_17,47.119,38.247,0.018770391,0.02522313,0.027186127,0.023544872
s_18,49.127,37.37,0.007588021,0.008170893,0.009819699,0.008928882
s_19,47.705,37.431,0.012772375,0.015407063,0.019021496,0.015890583
s_2,48.276,38.226,0.11447,0.11447,0.11447,0.11447
s_20,48.319,39.364,0.012730125,0.01655692,0.016560912,0.014809066
s_21,46.432,37.833,0.0054577114,0.0051296013,0.0069416254,0.0074186875
s_22,46.589,38.154,0.010628293,0.013118807,0.012972842,0.012115175
s_27,48.06,37.92,0.58568,0.58568,0.58568,0.58568
s_28,48.05,37.87,0.5602,0.5602,0.5602,0.5602
s_3,48.477,38.423,0.07385,0.07385,0.07385,0.07385
s_33,48.26,38.241,0.17167,0.17167,0.17167,0.17167
s_35,48.26,38.22,0.16761,0.16761,0.16761,0.16761
s_36,48.3,38.25,0.16633,0.16633,0.16633,0.16633
s_37,48.28,38.26,0.11633,0.11633,0.11633,0.11633
s_38,48.28,38.23,0.11555,0.11555,0.11555,0.11555
s_39,48.48,38.42,0.10944,0.10944,0.10944,0.10944
s_4,47.369,38.858,0.01719806,0.022281745,0.025656236,0.02375778
s_41,47.54,37.94,0.037612107,0.051844932,0.04827721,0.04094708
s_42,47.37,38.86,0.016619232,0.021255923,0.025039917,0.023726664
s_43,48.02,38.04,0.05702,0.05702,0.05702,0.05702
s_44,48.09,38.63,0.0465,0.0465,0.0465,0.0465
s_46,48.06,39.05,0.01663588,0.020696202,0.02587716,0.020489043
s_47,48.07,39.02,0.017269285,0.02131406,0.026783545,0.02164544
s_48,48.87,38.42,0.026395913,0.03818841,0.03520062,0.027803406
s_49,48.88,38.43,0.025344037,0.03558743,0.0340023,0.027571643
s_5,48.42,37.92,0.06009,0.06009,0.06009,0.06009
s_50,47.04,38.86,0.010180726,0.011774977,0.014948932,0.013274446
s_51,48.63,38.26,0.02476,0.02476,0.02476,0.02476
s_52,48.58,38.32,0.02439,0.02439,0.02439,0.02439
s_55,48.54,37.61,0.018850334,0.024085335,0.028081786,0.025959583
s_56,48.52,37.62,0.01875252,0.02348212,0.02822279,0.027059961
s_57,47.12,38.25,0.018248359,0.024240073,0.026657078,0.0235685
s_58,48.34,37.68,0.028564673,0.035003368,0.0404179,0.040358543
s_59,47.12,38.33,0.01351052,0.015960205,0.021522809,0.018445894
s_6,48.057,39.05,0.015532472,0.01878476,0.024682105,0.020485954
s_60,47.71,37.42,0.016460922,0.022120344,0.022570474,0.019706136
s_61,47.71,37.43,0.015431109,0.020080559,0.021718087,0.020078242
s_62,49.13,37.37,0.010417224,0.012838177,0.012347048,0.011369289
s_63,46.59,38.15,0.010298998,0.012539423,0.012678608,0.012123766
s_64,48.37,39.38,0.012957105,0.017124686,0.016490076,0.014440067
s_65,48.32,39.36,0.010898741,0.013272448,0.014834414,0.014897125
s_66,46.43,37.83,0.007248647,0.0076853493,0.008489996,0.009334629
s_67,47.67,36.74,0.0052253357,0.004750288,0.0057836296,0.0057468168
s_7,48.869,38.422,0.022688804,0.029439706,0.03102146,0.027553024
s_8,47.541,37.935,0.036985718,0.05059749,0.047616605,0.04082168
s_9,48.094,38.63,0.03698,0.03698,0.03698,0.03698
t_0,49.94646,35.05893,0.0021773844,0.0006078616,0.0007498945,0.00092297833
t_1,50.12613,35.05893,0.0020103287,0.0005226248,0.0006769313,0.0008709736
t_10,49.7668,35.05893,0.0014233588,0.000331367,0.00056330423,0.0007716281
t_100,51.29394,35.05893,0.0019320231,0.0003644694,0.00046555419,0.0005573381
t_1000,47.07185,35.57204,0.0026351549,0.0011743304,0.0014272779,0.0018499893
t_1001,46.98202,35.57204,0.0026497666,0.0011720668,0.0014127666,0.0018127767
t_1002,46.89219,35.57204,0.0021163127,0.0008406454,0.0011818005,0.0014048773
t_1003,46.98202,35.64507,0.0023248487,0.0010044959,0.0013489542,0.0015377569
t_1004,47.07185,35.64507,0.0024931422,0.0011211172,0.0014401366,0.0019824647
t_1005,46.89219,35.64507,0.0023516268,0.0010101277,0.001338525,0.0015033224
t_1006,46.98202,35.71804,0.0026896778,0.0012776458,0.001573443,0.0020796186
t_1007,47.07185,35.71804,0.0028512971,0.001402759,0.0016668125,0.002125359
t_1008,46.89219,35.71804,0.002314351,0.0010194903,0.0013883763,0.0016092277
t_1009,46.6227,35.57204,0.0020490235,0.0007731314,0.0010943409,0.0013037028
t_101,51.2041,35.05893,0.0019801843,0.00038819257,0.0004886333,0.00057964434
t_1010,46.53286,35.64507,0.002071283,0.0007998982,0.0011323425,0.0013524517
t_1011,46.6227,35.64507,0.0021038612,0.00082970253,0.0011688665,0.0013916898
t_1012,46.71253,35.64507,0.0021618528,0.0008742188,0.0012154618,0.0014300597
t_1013,46.80236,35.64507,0.0024100863,0.001034105,0.0013392492,0.0018523507
t_1014,46.6227,35.71804,0.0021841766,0.00090383366,0.0012583643,0.001485924
t_1015,46.71253,35.71804,0.0025458157,0.0011404201,0.0014341121,0.0019292234
t_1016,46.80236,35.71804,0.0024682146,0.0011047943,0.0014290834,0.001569428
t_1017,46.53286,35.71804,0.0021383134,0.0008643763,0.0012134508,0.0014427193
t_1018,46.80236,35.79094,0.002554384,0.0011970751,0.0015364194,0.0016791103
t_1019,46.53286,35.79094,0.0019856552,0.0007821888,0.001188379,0.001539235
t_102,51.11427,35.05893,0.0017955069,0.00034588517,0.00046769684,0.0005959076
t_1020,46.71253,35.79094,0.002291376,0.0010120592,0.0013930303,0.0016335659
t_1021,46.6227,35.79094,0.002213477,0.00095038774,0.0013310615,0.0015868496
t_1022,46.53286,35.86377,0.0020545686,0.0008524075,0.0012797236,0.0016424315
t_1023,46.71253,35.86377,0.002630517,0.0012706836,0.001613346,0.0022048468
t_1024,46.80236,35.86377,0.0024952847,0.0011932052,0.0015841475,0.0017969967
t_1025,46.6227,35.86377,0.0020892557,0.00087700394,0.001317687,0.0016949526
t_1026,46.71253,35.93654,0.0022018382,0.0010057429,0.0014792702,0.001867876
t_1027,46.53286,35.93654,0.0021271717,0.0009278752,0.0013776848,0.0017527818
t_1028,46.80236,35.93654,0.0022558395,0.0010637636,0.0015436696,0.0019237569
t_1029,46.17354,35.05893,0.0015065238,0.0003589747,0.0005735109,0.00073225785
t_103,51.29394,35.13243,0.0017693505,0.00033218262,0.00045289093,0.00057951105
t_1030,46.17354,35.13243,0.0015428762,0.0003855819,0.0006105689,0.0007780638
t_1031,46.17354,35.20587,0.001579961,0.00041384774,0.0006498857,0.0008267812
t_1032,46.17354,35.27923,0.0016178055,0.00044384302,0.0006915802,0.0008785776
t_1033,46.17354,35.35253,0.0016805866,0.0004855848,0.00074356823,0.0009336575
t_1034,46.17354,35.42577,0.0020573128,0.0006713795,0.0009002331,0.0012525634
t_1035,46.26337,35.27923,0.0017452807,0.0005032436,0.00074673776,0.00090477767
t_1036,46.3532,35.27923,0.001736757,0.00050801365,0.00075976126,0.0009307303
t_1037,46.44303,35.27923,0.001741694,0.00051811116,0.000776674,0.0009563288
t_1038,46.3532,35.35253,0.0020929964,0.00068747136,0.0009103727,0.0012505008
