# 19970228_M6.1_Golestan median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS, Max_dist:50km
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
m_23,48.0361,38.0924,0.14977959,0.1370649,0.1421439,0.15190385
m_24,48.02,38.09,0.12166697,0.113913074,0.12031219,0.12284001
m_25,48.07,38.09,0.21930806,0.1930695,0.18960147,0.24127884
m_26,48.1,38.08,0.22984153,0.20106444,0.21017085,0.23527256
m_29,48.0667,38.15,0.29556692,0.2557817,0.25237584,0.36355683
m_30,47.9961,38.0342,0.066592835,0.06780707,0.067506455,0.067060135
m_31,47.933,38.183,0.087605916,0.07936932,0.10887949,0.08798882
m_32,48.017,38.036,0.061270572,0.06153347,0.06119486,0.06153921
m_34,48.2833,38.25,0.13652673,0.13615444,0.13603394,0.13645703
m_40,47.5481,37.9264,0.04461477,0.052897304,0.044745773,0.04381333
m_45,47.715,37.4211,0.019259533,0.023469623,0.022878328,0.019851498
m_53,46.8333,37.85,0.011252163,0.014083015,0.012829614,0.012433443
m_54,47.0508,37.4778,0.011258289,0.014148075,0.012758683,0.0124823
s_0,48.062,37.918,0.6155,0.6155,0.6155,0.6155
s_1,48.258,38.222,0.16843,0.16843,0.16843,0.16843
s_10,47.667,38.394,0.0261,0.0261,0.0261,0.0261
s_11,47.043,38.863,0.00953996,0.011243047,0.011748161,0.010204853
s_12,48.627,38.265,0.02509,0.02509,0.02509,0.02509
s_13,47.73,39.03,0.0149522135,0.017934598,0.018109107,0.01554704
s_14,47.67,38.39,0.02067,0.02067,0.02067,0.02067
s_15,48.537,37.608,0.026611514,0.03178292,0.02993609,0.026679367
s_16,48.343,37.683,0.029771466,0.03105496,0.037003722,0.027909273
s_17,47.119,38.247,0.019299975,0.023614906,0.02265553,0.019922115
s_18,49.127,37.37,0.007705957,0.0090711815,0.009462155,0.0084201
s_19,47.705,37.431,0.015744863,0.018086126,0.020239163,0.015757717
s_2,48.276,38.226,0.11447,0.11447,0.11447,0.11447
s_20,48.319,39.364,0.010326695,0.01325118,0.011306255,0.011755938
s_21,46.432,37.833,0.0043424317,0.0048594032,0.0056987135,0.004836868
s_22,46.589,38.154,0.009589509,0.012267401,0.010563336,0.010963618
s_27,48.06,37.92,0.58568,0.58568,0.58568,0.58568
s_28,48.05,37.87,0.5602,0.5602,0.5602,0.5602
s_3,48.477,38.423,0.07385,0.07385,0.07385,0.07385
s_33,48.26,38.241,0.17167,0.17167,0.17167,0.17167
s_35,48.26,38.22,0.16761,0.16761,0.16761,0.16761
s_36,48.3,38.25,0.16633,0.16633,0.16633,0.16633
s_37,48.28,38.26,0.11633,0.11633,0.11633,0.11633
s_38,48.28,38.23,0.11555,0.11555,0.11555,0.11555
s_39,48.48,38.42,0.10944,0.10944,0.10944,0.10944
s_4,47.369,38.858,0.015246765,0.018323243,0.018441232,0.01583129
s_41,47.54,37.94,0.043443505,0.05147123,0.0439109,0.042618096
s_42,47.37,38.86,0.014674817,0.017466659,0.017980782,0.015171777
s_43,48.02,38.04,0.05702,0.05702,0.05702,0.05702
s_44,48.09,38.63,0.0465,0.0465,0.0465,0.0465
s_46,48.06,39.05,0.013935196,0.016142303,0.017582268,0.014207167
s_47,48.07,39.02,0.014483776,0.016601074,0.018491693,0.014609529
s_48,48.87,38.42,0.027397014,0.033872433,0.02834502,0.028494636
s_49,48.88,38.43,0.025586722,0.03142974,0.027182065,0.026544381
s_5,48.42,37.92,0.06009,0.06009,0.06009,0.06009
s_50,47.04,38.86,0.008770826,0.010080759,0.011124639,0.009277165
s_51,48.63,38.26,0.024667138,0.024713183,0.02505123,0.024558501
s_52,48.58,38.32,0.02439,0.02439,0.02439,0.02439
s_55,48.54,37.61,0.024290124,0.028441792,0.028280724,0.024124138
s_56,48.52,37.62,0.024178151,0.027815446,0.028516924,0.023759158
s_57,47.12,38.25,0.018683527,0.022699626,0.0222164,0.01922103
s_58,48.34,37.68,0.037878633,0.04221479,0.042756125,0.036441028
s_59,47.12,38.33,0.013472055,0.015015632,0.017996361,0.013339278
s_6,48.057,39.05,0.012927054,0.014642948,0.016755745,0.013044241
s_60,47.71,37.42,0.020854242,0.025848707,0.02396937,0.021668281
s_61,47.71,37.43,0.019361032,0.023525711,0.023108074,0.01990344
s_62,49.13,37.37,0.010994341,0.014207734,0.011893999,0.012512074
s_63,46.59,38.15,0.009241392,0.011722265,0.010319015,0.010530093
s_64,48.37,39.38,0.010553065,0.013733131,0.011284702,0.012129761
s_65,48.32,39.36,0.008631893,0.010591885,0.010097834,0.0096418755
s_66,46.43,37.83,0.0059572286,0.0072837304,0.006976284,0.006877057
s_67,47.67,36.74,0.004643061,0.0054243454,0.0057094754,0.0052964096
s_7,48.869,38.422,0.021984048,0.026046468,0.02482744,0.022466311
s_8,47.541,37.935,0.04257281,0.05037186,0.043406527,0.041711446
s_9,48.094,38.63,0.03698,0.03698,0.03698,0.03698
t_0,49.94646,35.05893,0.00055537425,0.00066573144,0.00068966084,0.00066898344
t_1,50.12613,35.05893,0.0004860999,0.0005707371,0.00062079506,0.0005788912
t_10,49.7668,35.05893,0.00035065922,0.00036396718,0.00051945745,0.00039991614
t_100,51.29394,35.05893,0.0003280865,0.00039020914,0.0004189855,0.000379912
t_1000,47.07185,35.57204,0.0010825476,0.0012901365,0.0013248789,0.0013300149
t_1001,46.98202,35.57204,0.001073048,0.0012841377,0.0013079366,0.001320414
t_1002,46.89219,35.57204,0.00082539197,0.000918563,0.0010911193,0.0009835045
t_1003,46.98202,35.64507,0.000970504,0.0011006763,0.0012497912,0.0011660294
t_1004,47.07185,35.64507,0.0010629442,0.0012319335,0.0013380104,0.0012900853
t_1005,46.89219,35.64507,0.0009663674,0.0011036411,0.00123661,0.0011646837
t_1006,46.98202,35.71804,0.0011846113,0.0013999195,0.0014589427,0.0014506107
t_1007,47.07185,35.71804,0.0012829995,0.0015415153,0.0015500792,0.0015824583
t_1008,46.89219,35.71804,0.0009889781,0.001113754,0.0012834726,0.0011850423
t_1009,46.6227,35.57204,0.0007544539,0.0008376161,0.0010019898,0.00089694274
t_101,51.2041,35.05893,0.0003479596,0.00041622925,0.00044037623,0.00040511173
t_1010,46.53286,35.64507,0.00077835,0.000863648,0.0010339811,0.0009257576
t_1011,46.6227,35.64507,0.00080828834,0.00089851255,0.001070474,0.00096249447
t_1012,46.71253,35.64507,0.0008496497,0.0009495475,0.0011164165,0.0010141345
t_1013,46.80236,35.64507,0.0009748326,0.0011265134,0.0012337216,0.0011811841
t_1014,46.6227,35.71804,0.00087637256,0.0009783106,0.0011526768,0.0010460509
t_1015,46.71253,35.71804,0.001057163,0.0012381731,0.001317731,0.0012891445
t_1016,46.80236,35.71804,0.0010420916,0.0012032273,0.0013171202,0.0012625494
t_1017,46.53286,35.71804,0.0008382474,0.0009326968,0.0011081229,0.0009989889
t_1018,46.80236,35.79094,0.0011260281,0.0013033493,0.0014167241,0.0013657707
