custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_0,29.46214,-4.98185,600.0,False,125.83404,0.79526
t_1,29.46214,-4.80285,600.0,False,125.83404,0.79526
t_2,29.46214,-4.62379,600.0,False,125.83404,0.79526
t_3,29.46214,-4.44469,600.0,False,125.83404,0.79526
t_4,29.46214,-4.26555,600.0,False,125.83404,0.79526
t_5,29.46214,-4.08636,600.0,False,125.83404,0.79526
t_6,29.46214,-3.90713,566.0,False,156.3343,0.85014
t_7,29.64181,-5.51858,600.0,False,125.83404,0.79526
t_8,29.64181,-5.33972,600.0,False,125.83404,0.79526
t_9,29.64181,-5.16081,600.0,False,125.83404,0.79526
t_10,29.64181,-4.98185,600.0,False,125.83404,0.79526
t_11,29.64181,-4.80285,527.0,False,197.2782,0.92249
t_12,29.64181,-4.62379,656.0,False,86.20624,0.71808
t_13,29.64181,-4.44469,600.0,False,125.83404,0.79526
t_14,29.64181,-4.26555,294.0,False,463.321,1.79856
t_15,29.64181,-4.08636,623.0,False,108.00986,0.76176
t_16,29.64181,-3.90713,520.0,False,205.24329,0.93671
t_17,29.82147,-5.16081,397.0,False,359.40737,1.27555
t_18,29.82147,-4.98185,450.0,False,291.97695,1.10519
t_19,29.82147,-4.80285,387.0,False,371.52215,1.31333
t_20,29.82147,-4.62379,423.0,False,326.76524,1.18626
t_21,29.82147,-4.44469,402.0,False,353.24383,1.25742
t_22,29.82147,-4.26555,409.0,False,344.51276,1.23283
t_23,29.82147,-4.08636,432.0,False,315.215,1.15803
t_24,29.82147,-3.90713,481.0,False,252.35736,1.02409
t_25,29.82147,-3.72787,443.0,False,301.02085,1.12519
t_26,29.82147,-3.54857,443.0,False,301.02085,1.12519
t_27,29.82147,-5.51858,533.0,False,190.59121,0.91062
t_28,29.82147,-5.33972,328.0,False,434.8891,1.58692
t_29,29.68672,-3.27955,448.0,False,294.56029,1.11084
t_30,29.73164,-3.27955,560.0,False,162.2309,0.86057
t_31,29.77655,-3.27955,315.0,False,446.52689,1.66206
t_32,29.77655,-3.23471,560.0,False,162.2309,0.86057
t_33,29.73164,-3.23471,250.0,False,490.45079,2.16506
t_34,29.68672,-3.23471,556.0,False,166.24591,0.86766
t_35,29.77655,-3.18986,461.0,False,277.80189,1.07508
t_36,29.73164,-3.18986,277.0,False,475.07785,1.92538
t_37,29.64181,-3.72787,784.0,False,34.81202,0.58562
t_38,29.64181,-3.54857,560.0,False,162.2309,0.86057
t_39,29.64181,-3.36923,432.0,False,315.215,1.15803
t_40,29.59689,-3.27955,446.0,False,297.14436,1.11654
t_41,29.55197,-3.27955,576.0,False,146.84688,0.83328
t_42,29.64181,-3.27955,545.0,False,177.62678,0.88772
t_43,29.55197,-3.23471,472.0,False,263.736,1.04646
t_44,29.64181,-3.23471,419.0,False,331.86827,1.19923
t_45,29.59689,-3.23471,496.0,False,233.75401,0.98874
t_46,29.55197,-3.18986,595.0,False,130.00679,0.80291
t_47,29.82147,-3.36923,397.0,False,359.40737,1.27555
t_48,29.86639,-3.27955,440.0,False,304.89644,1.13398
t_49,29.82147,-3.27955,308.0,False,452.40309,1.70534
t_50,29.95622,-3.27955,665.0,False,80.98251,0.70698
t_51,29.9113,-3.27955,392.0,False,365.50236,1.29418
t_52,29.86639,-3.23471,520.0,False,205.24329,0.93671
t_53,29.95622,-3.23471,572.0,False,150.5905,0.83995
t_54,29.82147,-3.23471,483.0,False,249.84864,1.01924
t_55,29.9113,-3.23471,418.0,False,333.14043,1.20251
t_56,29.82147,-3.18986,545.0,False,177.62678,0.88772
t_57,29.86639,-3.18986,404.0,False,350.76074,1.2503
t_58,29.95622,-3.18986,498.0,False,231.31424,0.9842
t_59,29.9113,-3.18986,314.0,False,447.38324,1.66812
t_60,29.9113,-3.14502,582.0,False,141.36057,0.82346
t_61,29.95622,-3.14502,514.0,False,212.20397,0.94923
t_62,29.82147,-3.14502,450.0,False,291.97695,1.10519
t_63,29.86639,-3.14502,408.0,False,345.76673,1.23628
t_64,29.82147,-3.10017,295.0,False,462.57823,1.79158
t_65,29.86639,-3.10017,405.0,False,349.51564,1.24677
t_66,29.9113,-3.10017,542.0,False,180.81528,0.89334
t_67,29.41723,-3.18986,489.0,False,242.37218,1.00495
t_68,29.46214,-3.18986,572.0,False,150.5905,0.83995
t_69,29.50706,-3.18986,655.0,False,86.80504,0.71934
t_70,29.46214,-3.14502,519.0,False,206.39504,0.93878
t_71,29.41723,-3.14502,569.0,False,153.4432,0.84502
t_72,29.50706,-3.14502,762.0,False,40.72144,0.605
t_73,29.50706,-3.10017,900.0,False,15.45801,0.5001
t_74,29.41723,-3.10017,402.0,False,353.24383,1.25742
t_75,29.46214,-3.10017,663.0,False,82.11788,0.70942
t_76,29.46214,-3.05532,592.0,False,132.56213,0.80757
t_77,29.59689,-3.18986,630.0,False,103.02306,0.75209
t_78,29.64181,-3.18986,377.0,False,383.31051,1.35325
t_79,29.59689,-3.14502,432.0,False,315.215,1.15803
t_80,29.55197,-3.14502,821.0,False,26.77897,0.55553
t_81,29.64181,-3.14502,398.0,False,358.17993,1.27188
t_82,29.59689,-3.10017,615.0,False,113.95677,0.77311
t_83,29.55197,-3.10017,422.0,False,328.04304,1.18948
t_84,29.64181,-3.10017,565.0,False,157.30651,0.85186
t_85,29.59689,-3.05532,755.0,False,42.8069,0.61142
t_86,29.64181,-3.05532,315.0,False,446.52689,1.66206
t_87,29.68672,-3.18986,386.0,False,372.71651,1.31722
t_88,29.77655,-3.14502,418.0,False,333.14043,1.20251
t_89,29.68672,-3.14502,488.0,False,243.61281,1.00731
t_90,29.73164,-3.14502,427.0,False,321.64193,1.17356
t_91,29.73164,-3.10017,572.0,False,150.5905,0.83995
t_92,29.68672,-3.10017,482.0,False,251.10202,1.02166
t_93,29.77655,-3.10017,368.0,False,393.60059,1.39118
t_94,29.73164,-3.05532,451.0,False,290.6857,1.10239
t_95,29.77655,-3.05532,329.0,False,433.95555,1.5814
t_96,29.68672,-3.05532,432.0,False,315.215,1.15803
t_97,29.95622,-3.10017,577.0,False,145.92172,0.83163
t_98,29.95622,-3.05532,292.0,False,464.78944,1.81266
t_99,29.86639,-3.05532,335.0,False,428.24189,1.54904
t_100,29.82147,-3.05532,376.0,False,384.46948,1.35737
t_101,29.9113,-3.05532,366.0,False,395.84267,1.39988
