STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
MAY,Mayorazgo,-76.944,-12.055,seismic,348.21,4.6,0.63,0,0.06085,0,4.67,,,,,,,inferred,Stations_USGS
ICA2,Ica 2,-75.73,-14.09,seismic,235.38,8.3,0.63,0,0.34057,0,67.27,,,,,,,inferred,Stations_USGS
PCN,Parcona,-75.699,-14.042,seismic,543.72,7.1,0.63,0,0.49786,0,28.03,,,,,,,inferred,Stations_USGS
ANC,Ancon,-77.15,-11.776,seismic,310.66,4.2,0.63,0,0.05987,0,3.54,,,,,,,inferred,Stations_USGS
CDL-CIP,CDL-CIP,-77.049,-12.092,seismic,337.57,5.4,0.63,0,0.05594,0,8.54,,,,,,,inferred,Stations_USGS
ANR,Asamblea Nacional de Rectores,-76.976,-12.123,seismic,354.1,5.4,0.63,0,0.08757,0,8.3,,,,,,,inferred,Stations_USGS
CSM,Cismid,-77.05,-12.013,seismic,461.1,5,0.63,0,0.0752,0,6.41,,,,,,,inferred,Stations_USGS
CAL,Callao,-77.15,-12.06,seismic,600,5.9,0.63,0,0.10285,0,12.45,,,,,,,inferred,Stations_USGS
CER,Ceresis,-76.998,-12.103,seismic,354.1,5.4,0.63,0,0.05931,0,8.37,,,,,,,inferred,Stations_USGS
PUCP,Universidad Catolica del Peru,-77.08,-12.074,seismic,403.23,5.2,0.63,0,0.06789,0,7.46,,,,,,,inferred,Stations_USGS
RIN,Rinconada,-76.921,-12.084,seismic,462.77,5,0.63,0,0.1156,0,6.38,,,,,,,inferred,Stations_USGS
NNA,Nana,-76.839,-11.987,seismic,900,4.3,0.63,0,0.02259,0,3.68,,,,,,,inferred,Stations_USGS
MOL,Molina,-76.89,-12.1,seismic,537.81,4.5,0.63,0,0.07961,0,4.35,,,,,,,inferred,Stations_USGS
OBS_5,Asia,-76.567,-12.783,macroseismic,290.05,6.5,0.3,0.8059,0.204881,0.875,18.768,1.0131,0.387895,1.0822,0.259683,1.4737,0.050404,inferred,Stations_USGS
DYOBS_15,Chincha Alta::Ica::Peru (Intensity VIII),-76.14,-13.42,macroseismic,320.95,8.3,0.3,0.8059,0.63514,0.875,69.6687,1.0131,1.061848,1.0822,1.076816,1.4737,0.198209,inferred,Stations_USGS
OBS_19,Guadalupe,-75.767,-13.967,macroseismic,423.59,7.5,0.3,0.8059,0.372862,0.875,38.8932,1.0131,0.668166,1.0822,0.582824,1.4737,0.110082,inferred,Stations_USGS
OBS_6,Coayllo,-76.467,-12.733,macroseismic,657.91,7,0.3,0.8059,0.270145,0.875,27.0175,1.0131,0.503013,1.0822,0.394526,1.4737,0.075668,inferred,Stations_USGS
