# 20140000_Sequence_Kefalonia/20140203_M6.0_Kefalonia median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
t_10,14.914670000000001,36.76432,0.0010303193,0.0010519504,0.0004498716
t_1017,24.652960000000007,35.13012,0.00071564195,0.00080376153,0.00033783138
t_1019,24.736459999999994,35.18642,0.00073522655,0.0008183405,0.00033298734
t_1020,24.12786,35.23459,0.00085027865,0.00096188526,0.0004900748
t_1021,24.500920000000008,35.14229,0.00084398437,0.00091998855,0.00037209803
t_1022,24.58435,35.19866,0.0007441338,0.00083676405,0.0003672336
t_1023,24.43222,35.21077,0.00081178325,0.00090442045,0.0004046753
t_1024,24.28004999999999,35.22275,0.00083266926,0.0009341985,0.00044554775
t_1025,24.51567,35.26716,0.000888584,0.00096507714,0.000399254
t_1026,24.363439999999997,35.27921,0.0009552834,0.0010322494,0.0005875491
t_1027,24.59921,35.32349,0.000907791,0.0009783879,0.0005249011
t_1028,24.446910000000003,35.33561,0.0009557401,0.0010305862,0.0005794754
t_1031,24.667869999999994,35.25498,0.00072983745,0.0008231868,0.00036184242
t_1033,24.751470000000012,35.31124,0.00079431804,0.0008743201,0.00035595696
t_1035,24.83515,35.36745,0.00076296914,0.000846618,0.00034961404
t_1036,24.682819999999992,35.37977,0.0010009607,0.001049317,0.00051616237
t_1037,23.975629999999995,35.2463,0.0008394934,0.0009661614,0.0005384934
t_1038,24.211180000000013,35.29112,0.00082356716,0.0009380257,0.00048488122
t_1039,24.05888999999999,35.3029,0.00093764765,0.0010469578,0.0005336091
t_1040,24.142230000000012,35.35945,0.000849615,0.0009718545,0.000527799
t_1041,23.989840000000015,35.37116,0.0008680719,0.0010016972,0.00058114534
t_1042,24.073199999999986,35.42773,0.0009262775,0.001049083,0.00057464023
t_1043,23.920709999999985,35.43938,0.0011870447,0.0012790118,0.00084502
t_1044,24.004079999999988,35.49596,0.0013588868,0.0014118544,0.00083528925
t_1045,24.29459,35.34759,0.0011603236,0.0012067338,0.0006392097
t_1047,23.82337000000001,35.25788,0.00089197373,0.0010245929,0.0005910214
t_1048,23.671089999999992,35.26933,0.0011018811,0.001214682,0.00086475414
t_1049,23.906569999999988,35.31455,0.00087774685,0.0010113581,0.0005866198
t_1050,23.754220000000004,35.32607,0.0009306874,0.001071222,0.00064415665
