# {20110222_M6.1_Christchurch} median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,Bradley2013,CampbellBozorgnia2014,ChiouYoungs2014
t_0,169.36723,-46.58554,0.00037288107,0.00031508482,0.00029730107,0.0005192907,0.0003721985
t_1,169.2774,-46.58554,0.00036753246,0.00031173285,0.00028953698,0.00050906587,0.00036637555
t_10,169.63673,-46.4,0.00049746025,0.0004279343,0.00042265627,0.0006716961,0.0005070604
t_100,168.91808000000003,-46.33802,0.00036999155,0.00031298335,0.000293615,0.00051449076,0.000369071
t_1000,169.5469,-45.33669,0.0011162608,0.0009984588,0.0011136,0.0014103908,0.0011818014
t_1001,169.63673,-45.33669,0.0011822683,0.0010600147,0.0011909985,0.0014880033,0.0012534058
t_1002,169.81639,-45.3998,0.0012620102,0.0011347033,0.0012847872,0.0015811467,0.0013397938
t_1003,169.77148,-45.36826,0.0012519439,0.0011242258,0.0012744388,0.0015716589,0.0013285595
t_1004,169.81639,-45.36826,0.0012923527,0.001162852,0.0013210693,0.0016171995,0.001372511
t_1005,169.72656,-45.36826,0.0013149421,0.0012010734,0.0012996843,0.0016071921,0.0014024402
t_1006,169.68164000000002,-45.36826,0.0011835401,0.0010604005,0.001193683,0.0014912427,0.0012545368
t_1007,169.81639,-45.33669,0.0013251295,0.001193623,0.0013598469,0.0016553707,0.0014079325
t_1008,169.77148,-45.33669,0.0013161057,0.0011901441,0.001341872,0.001634026,0.0013998428
t_1009,169.68164000000002,-45.33669,0.0012165286,0.0010919971,0.0012313531,0.0015282414,0.0012905169
t_101,169.09774,-46.27596,0.00042534768,0.00036270206,0.00034879826,0.00058319606,0.0004288268
t_1010,169.72656,-45.33669,0.0013110704,0.0011910751,0.0013276101,0.0016159674,0.0013962053
t_1011,169.81639,-45.30511,0.0013525671,0.0012183678,0.0013938486,0.0016895235,0.001437196
t_1012,169.45706,-45.3998,0.0010076682,0.00089739304,0.0009873882,0.001282406,0.0010637275
t_1013,169.2774,-45.3998,0.000898669,0.0007962482,0.0008623376,0.0011534697,0.0009449246
t_1014,169.2774,-45.33669,0.0009361699,0.0008307781,0.00090551854,0.0011984042,0.0009857722
t_1015,169.36723,-45.33669,0.000993511,0.0008841552,0.0009711749,0.001265871,0.0010482911
t_1016,169.18757,-45.33669,0.00092798966,0.0008310048,0.00088380213,0.0011713592,0.0009785348
t_1017,169.45706,-45.33669,0.0011336107,0.0010290799,0.0010924732,0.0013996164,0.001204639
t_1018,169.36723,-45.27351,0.0010322103,0.0009193523,0.0010170924,0.0013132541,0.001090212
t_1019,169.18757,-45.27351,0.00092051405,0.00081649167,0.0008872537,0.0011793526,0.0009687535
t_102,168.91808000000003,-46.27596,0.00038783782,0.00032897736,0.00031124175,0.00053671666,0.00038830063
t_1020,169.2774,-45.27351,0.0009772367,0.00086912117,0.0009522978,0.0012464613,0.0010305846
t_1021,169.45706,-45.27351,0.0011005626,0.000983832,0.0010952648,0.001391914,0.0011647529
t_1022,169.59181,-45.33669,0.0011488444,0.0010288343,0.0011517468,0.0014487184,0.0012171646
t_1023,169.63673,-45.30511,0.0012122724,0.001088436,0.0012257216,0.0015223438,0.0012860383
t_1024,169.59181,-45.30511,0.0011753569,0.0010535653,0.0011828722,0.0014798824,0.0012459147
t_1025,169.5469,-45.30511,0.0011416842,0.0010221574,0.001143354,0.0014402986,0.0012093964
t_1026,169.59181,-45.27351,0.001202231,0.0010786471,0.0012144976,0.0015114527,0.0012750342
t_1027,169.5469,-45.27351,0.0011674413,0.0010461798,0.0011735713,0.00147058,0.0012373332
t_1028,169.63673,-45.27351,0.0012672603,0.001144596,0.0012836474,0.001576454,0.0013470614
t_1029,169.5469,-45.24189,0.0011946799,0.0010718012,0.0012053023,0.0015021411,0.0012669172
t_103,168.37909000000002,-46.4,0.00043585934,0.00041541626,0.0002895759,0.000529692,0.0004471821
t_1030,169.59181,-45.24189,0.0012294541,0.0011040679,0.001246608,0.0015434147,0.0013045077
t_1031,169.63673,-45.24189,0.0012454197,0.0011153023,0.0012708155,0.0015701005,0.0013205619
t_1032,169.72656,-45.30511,0.0017562889,0.001725819,0.0016416718,0.0019683454,0.0019317884
t_1033,169.68164000000002,-45.30511,0.0012453567,0.0011189244,0.0012653994,0.0015620778,0.0013217138
t_1034,169.77148,-45.30511,0.0013366317,0.0012074171,0.0013691394,0.0016622773,0.0014213711
t_1035,169.72656,-45.27351,0.0013122252,0.0011814365,0.0013446689,0.0016404948,0.0013939677
t_1036,169.68164000000002,-45.27351,0.0012746089,0.0011462618,0.0013000268,0.0015963931,0.0013533408
t_1037,169.81639,-45.27351,0.0013903595,0.0012545658,0.0014377763,0.001732019,0.0014781934
t_1038,169.77148,-45.27351,0.0013508078,0.0012175369,0.0013905836,0.0016857021,0.001435586
t_1039,169.81639,-45.24189,0.0014240878,0.0012861589,0.001478115,0.001771498,0.001514482
t_104,168.28926,-46.4,0.0005208851,0.000525603,0.00033662876,0.00058823905,0.000544085
t_1040,169.72656,-45.24189,0.0013431881,0.0012104054,0.001381506,0.0016767761,0.0014273709
t_1041,169.77148,-45.24189,0.001383125,0.0012477909,0.001429135,0.001723549,0.0014704043
