lon,lat,slope,vs30,geology,xvf,region,vs30measured,custom_site_id
15.29596,44.16164,0.0075391848,286.34888,CRETACEOUS,150.0,1,0,t_0
15.52054,44.00031,0.009827862,346.10162,CRETACEOUS,150.0,1,0,t_1
15.52054,44.16164,0.011356377,342.33334,CENOZOIC,150.0,1,0,t_2
15.43071,44.32253,0.25932074,900.0,CENOZOIC,150.0,1,0,t_3
15.43071,44.38676,0.022812214,522.4741,JURASSIC-TRIASSIC,150.0,1,0,t_4
15.34088,44.38676,0.1619286,800.15607,CENOZOIC,150.0,1,0,t_5
15.43071,44.45092,0.008932905,421.76532,JURASSIC-TRIASSIC,150.00000000000003,1,0,t_6
15.61037,44.32253,0.24727678,895.04626,JURASSIC-TRIASSIC,150.0,1,0,t_7
15.70021,44.32253,0.079159215,532.3617,JURASSIC-TRIASSIC,150.0,1,0,t_8
15.52054,44.32253,0.10935881,695.985,JURASSIC-TRIASSIC,150.0,1,0,t_9
15.61037,44.38676,0.005898437,293.17618,PLEISTOCENE,150.0,1,0,t_10
15.52054,44.38676,0.29188836,900.0,JURASSIC-TRIASSIC,150.0,1,0,t_11
15.70021,44.38676,0.02031874,379.07635,JURASSIC-TRIASSIC,150.0,1,0,t_12
15.70021,44.45092,0.20961685,803.9243,CRETACEOUS,150.0,1,0,t_13
15.61037,44.45092,0.006824751,266.26657,CRETACEOUS,149.99999999999997,1,0,t_14
15.52054,44.45092,0.011537285,239.58488,PLEISTOCENE,150.0,1,0,t_15
15.61037,44.51501,0.012972305,470.84717,CRETACEOUS,150.0,1,0,t_16
15.34088,44.45092,0.19470964,875.67444,JURASSIC-TRIASSIC,150.0,1,0,t_17
15.25105,44.45092,0.08587033,655.7623,JURASSIC-TRIASSIC,150.0,1,0,t_18
15.34088,44.51501,0.0030934294,224.30788,PLEISTOCENE,149.99999999999997,1,0,t_19
15.25105,44.51501,0.0947662,576.41254,PLEISTOCENE,150.0,1,0,t_20
15.43071,44.51501,0.0075405887,259.4308,CENOZOIC,150.0,1,0,t_21
15.16122,44.57903,0.08237682,566.902,JURASSIC-TRIASSIC,150.0,1,0,t_22
15.43071,44.57903,0.028792152,357.05176,CRETACEOUS,150.0,1,0,t_23
15.25105,44.57903,0.06871943,524.03107,JURASSIC-TRIASSIC,150.0,1,0,t_24
15.34088,44.57903,0.0048563313,240.34096,CENOZOIC,149.99999999999997,1,0,t_25
15.07138,44.64298,0.0071505504,479.3745,JURASSIC-TRIASSIC,150.0,1,0,t_26
14.98155,44.70686,0.18136333,830.46686,CENOZOIC,150.0,1,0,t_27
15.52054,44.51501,0.005346144,258.87738,CRETACEOUS,149.99999999999997,1,0,t_28
15.70021,44.51501,0.036121096,446.45996,JURASSIC-TRIASSIC,150.0,1,0,t_29
15.52054,44.57903,0.05642915,556.26636,CRETACEOUS,150.0,1,0,t_30
15.61037,44.57903,0.10340977,725.0691,CRETACEOUS,150.0,1,0,t_31
15.70021,44.57903,0.004119185,249.00978,PLEISTOCENE,150.0,1,0,t_32
15.52054,44.64298,0.054630607,491.1646,CRETACEOUS,150.0,1,0,t_33
15.70021,44.64298,0.011254671,345.45502,PLEISTOCENE,150.0,1,0,t_34
15.61037,44.64298,0.030968336,603.968,CRETACEOUS,150.00000000000003,1,0,t_35
15.61037,44.70686,0.11930988,707.7188,CRETACEOUS,150.00000000000003,1,0,t_36
15.70021,44.70686,0.079580866,502.51404,JURASSIC-TRIASSIC,150.0,1,0,t_37
15.43071,44.64298,0.015666546,395.34802,CRETACEOUS,150.0,1,0,t_38
15.34088,44.64298,0.04578949,413.176,CRETACEOUS,150.0,1,0,t_39
15.25105,44.64298,0.07272921,498.3677,CENOZOIC,150.0,1,0,t_40
15.16122,44.64298,0.040291797,511.3493,JURASSIC-TRIASSIC,150.0,1,0,t_41
15.25105,44.70686,0.14165822,566.5111,CENOZOIC,150.0,1,0,t_42
15.34088,44.70686,0.024403661,392.53387,CRETACEOUS,150.0,1,0,t_43
15.16122,44.70686,0.08260915,549.0384,JURASSIC-TRIASSIC,150.0,1,0,t_44
15.43071,44.70686,0.071497135,496.52298,CRETACEOUS,150.0,1,0,t_45
15.25105,44.77067,0.1230294,674.0513,CRETACEOUS,150.0,1,0,t_46
15.43071,44.77067,0.16964394,791.59845,CRETACEOUS,150.00000000000003,1,0,t_47
15.9697,43.67634,0.023500452,422.45947,CENOZOIC,150.0,1,0,t_48
