# 19860913_M6.0_Kalamata median gmf, Stations:None, gmlt:GEM, Rupture:EFEHR
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
t_0,21.877819999999986,36.75189,0.04601844,0.0457171,0.046321765,0.02842915,0.07449033
t_1,21.919460000000015,36.78051,0.06220474,0.062425334,0.061984926,0.03842868,0.1006912
t_10,21.818700000000007,36.94307,0.05812392,0.058411542,0.05783771,0.03590764,0.094085544
t_100,21.675929999999994,37.07682,0.04259089,0.04156005,0.043647297,0.026311686,0.06894213
t_1000,21.950170000000014,39.44911,0.00093943224,0.0006036034,0.0014621074,0.00058035995,0.0015206648
t_1001,21.99284,39.47733,0.00090363825,0.0005774591,0.0014140605,0.00055824727,0.0014627248
t_1002,22.035529999999994,39.50554,0.0006352246,0.00040369082,0.000999553,0.0003924274,0.001028242
t_1003,21.95642000000001,39.5104,0.00087449123,0.00055477594,0.0013784574,0.0005402409,0.0014155443
t_1004,21.99911,39.53861,0.0016018827,0.0011639122,0.002204658,0.000989607,0.0025929774
t_1005,21.91998000000001,39.54346,0.0016502205,0.0011974672,0.002274156,0.0010194689,0.002671222
t_1006,22.041830000000004,39.56681,0.0016265659,0.0011772987,0.0022472774,0.0010048556,0.0026329323
t_1007,21.962680000000006,39.57167,0.0010817378,0.0007820301,0.0014963065,0.00066827313,0.0017510157
t_1008,22.00540000000001,39.59987,0.0010725016,0.00077241106,0.001489181,0.00066256727,0.001736065
t_1009,21.670359999999988,39.4352,0.0006486446,0.0004156981,0.0010121281,0.00040071792,0.0010499649
t_101,21.717649999999992,37.10544,0.03389029,0.03331203,0.034478586,0.020936653,0.05485842
t_1010,21.712950000000006,39.46349,0.00074956816,0.00047810076,0.0011751757,0.00046306622,0.0012133305
t_1011,21.755560000000003,39.49176,0.0008612225,0.000546651,0.0013568148,0.00053204375,0.0013940661
t_1012,21.67644999999999,39.49651,0.000703452,0.00044522443,0.0011114499,0.00043457668,0.001138682
t_1013,21.719069999999988,39.52478,0.0007855074,0.0004947819,0.0012470582,0.00048526865,0.0012715056
