lon,lat,slope,vs30,geology,xvf,region,vs30measured,custom_site_id
22.46985,36.47754,0.10558865,588.1968,CRETACEOUS,134.0269267865395,3,0,t_0
22.39285,36.48266,0.06782352,533.6764,CRETACEOUS,139.28750733725855,3,0,t_1
22.43453,36.51119,0.08168028,561.5139,CRETACEOUS,134.4113874258594,3,0,t_2
22.50516,36.44387,0.30848795,672.77264,UNKNOWN,133.64198210945625,3,0,t_3
22.3575,36.5163,0.10817555,716.5853,CRETACEOUS,139.67054998162934,3,0,t_4
22.47622,36.53971,0.22556783,675.0,UNKNOWN,129.53599251810056,3,0,t_5
22.39918,36.54484,0.05508175,503.64197,CRETACEOUS,134.79475839294702,3,0,t_6
22.44088,36.57336,0.10394886,688.9124,CRETACEOUS,129.91996235283906,3,0,t_7
22.4826,36.60187,0.13306835,662.99994,UNKNOWN,125.04570167690405,3,0,t_8
22.40551,36.607,0.20070694,845.0405,CRETACEOUS,130.30385629698696,3,0,t_9
22.44724,36.63551,0.43772808,900.0,CRETACEOUS,125.42996064863246,3,0,t_10
22.37013,36.64062,0.0624984,595.41675,CRETACEOUS,130.68645035068755,3,0,t_11
22.48898,36.66401,0.2549031,826.09106,JURASSIC-TRIASSIC,120.55785814393856,3,0,t_12
22.52434,36.63037,0.28969318,825.0,JURASSIC-TRIASSIC,120.17214699293103,3,0,t_13
22.53074,36.6925,0.091624334,540.9518,UNKNOWN,115.68528486534666,3,0,t_14
22.49537,36.72614,0.032317,463.26553,CRETACEOUS,116.06959793010596,3,0,t_15
22.53716,36.75461,0.054562043,420.9001,CENOZOIC,111.19880391908993,3,0,t_16
22.57896,36.78308,0.043605134,573.78656,UNKNOWN,106.32917402828522,3,0,t_17
22.50176,36.78824,0.032686967,393.5715,HOLOCENE,111.58477557201432,3,0,t_18
22.34103,36.73636,0.2306055,899.1811,CRETACEOUS,126.57912746415056,3,0,t_19
22.30558,36.76995,0.094300345,600.0,UNKNOWN,126.96064270181128,3,0,t_20
22.41185,36.66914,0.24061662,824.84106,CRETACEOUS,125.81414004506924,3,0,t_21
22.4536,36.69764,0.069937654,573.69,CENOZOIC,120.94182016820083,3,0,t_22
22.37645,36.70276,0.23686367,888.5043,CRETACEOUS,126.1963514005468,3,0,t_23
22.4182,36.73126,0.22329454,841.94727,CENOZOIC,121.32583914433178,3,0,t_24
22.45997,36.75976,0.047503233,486.90466,CRETACEOUS,116.4541393864296,3,0,t_25
22.38278,36.76487,0.160926,776.6445,JURASSIC-TRIASSIC,121.70813458896248,3,0,t_26
22.42455,36.79337,0.026650399,636.272,CRETACEOUS,116.83838669784036,3,0,t_27
22.34734,36.79847,0.19151914,827.5104,JURASSIC-TRIASSIC,122.0900941756527,3,0,t_28
22.46635,36.82186,0.11255191,636.6934,PALEOZOIC,111.96810787912312,3,0,t_29
22.38912,36.82697,0.16385742,783.8804,CRETACEOUS,117.22015770841,3,0,t_30
22.31188,36.83205,0.1089722,745.0381,CENOZOIC,122.47157348844875,3,0,t_31
22.2764,36.86562,0.16919823,829.947,CENOZOIC,122.85231568312317,3,0,t_32
22.31818,36.89413,0.2789512,840.7906,JURASSIC-TRIASSIC,117.98432667426496,3,0,t_33
22.24089,36.89918,0.12801297,693.32166,CENOZOIC,123.23063552250632,3,0,t_34
22.28268,36.9277,0.15433548,900.0,CRETACEOUS,118.35490275938824,3,0,t_35
22.20537,36.93273,0.052449163,518.0907,CENOZOIC,123.57273268824014,3,0,t_36
22.1636,36.9042,0.13022116,732.7348,CRETACEOUS,128.45874620032092,3,0,t_37
22.16983,36.96627,0.1147431,596.69055,HOLOCENE,123.87394011569006,3,0,t_38
22.43092,36.85546,0.15057044,645.0485,JURASSIC-TRIASSIC,112.35151142315011,3,0,t_39
22.35366,36.86056,0.2085575,891.32367,CRETACEOUS,117.60247888815124,3,0,t_40
22.47274,36.88394,0.029095406,473.6132,PALEOZOIC,107.48274351492108,3,0,t_41
22.39546,36.88905,0.15784837,752.2577,JURASSIC-TRIASSIC,112.73464862900032,3,0,t_42
22.43728,36.91753,0.16463485,724.61176,PALEOZOIC,107.8673905174916,3,0,t_43
22.35999,36.92263,0.16011171,795.6549,JURASSIC-TRIASSIC,113.1163007283674,3,0,t_44
22.47913,36.946,0.02763671,399.30136,PLEISTOCENE,102.99953113724936,3,0,t_45
22.40181,36.95112,0.18112105,889.67346,JURASSIC-TRIASSIC,108.24934799574156,3,0,t_46
22.44366,36.97959,0.063270174,546.4843,PLEISTOCENE,103.3828183966334,3,0,t_47
22.36632,36.98469,0.45559093,900.0,JURASSIC-TRIASSIC,108.63098855209763,3,0,t_48
22.32449,36.9562,0.17413454,762.3201,CRETACEOUS,113.49125281729984,3,0,t_49
22.24716,36.96125,0.1543958,718.3036,CRETACEOUS,118.69366988234812,3,0,t_50
22.28897,36.98976,0.13665508,762.66614,JURASSIC-TRIASSIC,113.8355519546988,3,0,t_51
22.21162,36.99479,0.10203888,679.9748,CRETACEOUS,118.99992132588628,3,0,t_52
22.33081,37.01825,0.073046796,850.9327,JURASSIC-TRIASSIC,108.967296263515,3,0,t_53
22.25344,37.0233,0.05400044,615.95667,PALEOZOIC,114.12747334671124,3,0,t_54
22.29527,37.05179,0.2553812,858.6048,CRETACEOUS,109.2535012636964,3,0,t_55
22.21788,37.05683,0.2417237,889.8532,CENOZOIC,114.40472251306896,3,0,t_56
22.33713,37.08028,0.30252966,900.0,JURASSIC-TRIASSIC,104.3836962738896,3,0,t_57
22.25972,37.08533,0.14224741,728.1041,PALEOZOIC,109.53370048230944,3,0,t_58
22.17606,37.02832,0.3032338,900.0,JURASSIC-TRIASSIC,119.27722300672096,3,0,t_59
22.09868,37.0333,0.012035277,381.95667,UNKNOWN,124.42492684165772,3,0,t_60
22.14048,37.06183,0.075104296,575.1669,CENOZOIC,119.55277191424676,3,0,t_61
22.06307,37.0668,0.05019611,495.74762,CENOZOIC,124.69951864675916,3,0,t_62
22.1823,37.09035,0.15333922,738.1489,JURASSIC-TRIASSIC,114.68144729905492,3,0,t_63
22.10487,37.09533,0.12116482,768.73627,CRETACEOUS,119.82882779611204,3,0,t_64
22.1467,37.12385,0.10517761,686.5334,CRETACEOUS,114.95766328987789,3,0,t_65
22.06925,37.12882,0.06308225,623.43585,CRETACEOUS,120.10311875920266,3,0,t_66
22.8811,36.69999,0.060220655,672.9839,JURASSIC-TRIASSIC,89.77311018445155,3,0,t_67
22.84582,36.73369,0.01943202,374.0983,PLEISTOCENE,90.16522183397952,3,0,t_68
22.8877,36.76209,0.0040101726,271.27454,PLEISTOCENE,85.29413395979118,3,0,t_69
22.81053,36.76739,0.11520709,638.4235,PLEISTOCENE,90.5543690090945,3,0,t_70
22.85241,36.79578,0.197976,758.3427,HOLOCENE,85.68551085874702,3,0,t_71
22.77521,36.80107,0.026338091,393.70508,HOLOCENE,90.94448904560316,3,0,t_72
22.69801,36.80631,0.004316739,416.10867,UNKNOWN,96.20240731650829,3,0,t_73
22.73987,36.83473,0.0349681,420.37073,HOLOCENE,91.33441331421736,3,0,t_74
22.66264,36.83997,0.0030161573,254.9782,HOLOCENE,96.59022074099934,3,0,t_75
22.70452,36.86839,0.028629506,426.82532,HOLOCENE,91.72145482652836,3,0,t_76
22.74641,36.8968,0.030060077,420.2757,PLEISTOCENE,86.85408838860138,3,0,t_77
22.66914,36.90203,0.026448635,412.4236,PLEISTOCENE,92.11006614742672,3,0,t_78
22.71103,36.93045,0.024057142,382.68903,PLEISTOCENE,87.2423761703061,3,0,t_79
22.62079,36.81153,0.0364591,411.3233,HOLOCENE,101.45911306908596,3,0,t_80
22.54358,36.81671,0.046522506,466.01904,JURASSIC-TRIASSIC,106.71411948303955,3,0,t_81
22.58541,36.84516,0.05001174,465.9328,PALEOZOIC,101.84574084711186,3,0,t_82
22.50817,36.85033,0.09189632,523.1283,PALEOZOIC,107.09954802760126,3,0,t_83
22.62726,36.87361,0.037204895,406.45392,JURASSIC-TRIASSIC,96.976832209255,3,0,t_84
22.55,36.87879,0.016755184,445.2715,PALEOZOIC,102.23081831070084,3,0,t_85
22.59186,36.90723,0.09273839,581.7306,JURASSIC-TRIASSIC,97.36373098888828,3,0,t_86
22.51458,36.9124,0.027527483,358.1629,PALEOZOIC,102.61520057835784,3,0,t_87
22.55644,36.94085,0.055429086,492.1903,PALEOZOIC,97.74827884532594,3,0,t_88
22.59832,36.96929,0.028355801,454.10327,PLEISTOCENE,92.88205429667796,3,0,t_89
22.63374,36.93567,0.03737248,470.9119,PLEISTOCENE,92.4957956065858,3,0,t_90
22.75295,36.95885,0.09985782,542.0521,JURASSIC-TRIASSIC,82.37619537107334,3,0,t_91
22.67564,36.96408,0.02855873,421.81094,PLEISTOCENE,87.63012533882792,3,0,t_92
22.71756,36.99249,0.11269205,562.71643,JURASSIC-TRIASSIC,82.76375674320929,3,0,t_93
22.64022,36.99771,0.02335932,409.8098,PLEISTOCENE,88.01630378092851,3,0,t_94
22.7595,37.02088,0.048236832,809.41406,CRETACEOUS,77.89938174555373,3,0,t_95
22.68214,37.02612,0.117235705,674.4324,HOLOCENE,83.15176469939448,3,0,t_96
22.72409,37.05451,0.30751494,900.0,CRETACEOUS,78.28728697602529,3,0,t_97
22.64671,37.05973,0.06453185,519.96716,CENOZOIC,83.53859478347499,3,0,t_98
22.68866,37.08813,0.09282683,765.6788,CRETACEOUS,78.67488771651529,3,0,t_99
22.52099,36.97445,0.01604564,393.26453,PLEISTOCENE,98.13408990838926,3,0,t_100
22.56288,37.00289,0.041363735,489.93036,PLEISTOCENE,93.26788944562972,3,0,t_101
22.60478,37.03132,0.082173996,579.8192,CENOZOIC,88.40296092049026,3,0,t_102
22.52742,37.03649,0.07177209,542.44464,CRETACEOUS,93.6521305762397,3,0,t_103
22.56932,37.06492,0.13471931,597.1032,CRETACEOUS,88.78838611756267,3,0,t_104
22.49193,37.07007,0.07192883,517.67114,PLEISTOCENE,94.03018463917738,3,0,t_105
22.61125,37.09334,0.14923222,786.6485,JURASSIC-TRIASSIC,83.92150215844835,3,0,t_106
22.53385,37.09851,0.14798349,729.66754,PALEOZOIC,89.15271635678778,3,0,t_107
22.57578,37.12693,0.067659244,526.7582,JURASSIC-TRIASSIC,84.28803761113551,3,0,t_108
22.49835,37.13208,0.13988294,678.86426,PALEOZOIC,89.47804466926269,3,0,t_109
22.48553,37.00805,0.028658496,374.42114,HOLOCENE,98.5155543005182,3,0,t_110
22.40817,37.01316,0.15579441,702.4075,CRETACEOUS,103.75240690969775,3,0,t_111
22.45004,37.04162,0.02148287,345.14017,HOLOCENE,98.88297809294676,3,0,t_112
22.37266,37.04673,0.179444,784.1594,CRETACEOUS,104.08378231822827,3,0,t_113
22.41454,37.07519,0.02525178,391.3537,HOLOCENE,99.22858889690863,3,0,t_114
22.45643,37.10364,0.09031267,590.7207,PLEISTOCENE,94.34996265902474,3,0,t_115
22.37901,37.10875,0.069713265,559.238,PALEOZOIC,99.51245853005028,3,0,t_116
22.42091,37.1372,0.06562311,532.99695,PALEOZOIC,94.64288071898336,3,0,t_117
22.46283,37.16564,0.117325604,648.60675,PALEOZOIC,89.77295441618679,3,0,t_118
22.38536,37.17075,0.05738149,541.72974,PALEOZOIC,94.92265202800198,3,0,t_119
22.73062,37.11652,0.07184622,717.2224,PALEOZOIC,73.81204876987292,3,0,t_120
22.6532,37.12174,0.07917759,801.64557,CRETACEOUS,79.0592072139491,3,0,t_121
22.69518,37.15013,0.10087965,647.87683,CRETACEOUS,74.19885924539564,3,0,t_122
22.73717,37.1785,0.20904902,779.1505,JURASSIC-TRIASSIC,69.33450196944548,3,0,t_123
22.65971,37.18373,0.12031548,800.5596,CRETACEOUS,74.55715722318713,3,0,t_124
22.7017,37.21211,0.10360048,535.155,CRETACEOUS,69.69129740695422,3,0,t_125
22.74372,37.24047,0.08763302,582.41187,CRETACEOUS,64.85484145636966,3,0,t_126
22.66622,37.2457,0.15193583,679.7839,CRETACEOUS,70.01669767646032,3,0,t_127
22.70824,37.27407,0.06756089,575.41754,CENOZOIC,65.14940802645951,3,0,t_128
22.63071,37.27928,0.37214375,900.0,CRETACEOUS,70.30106306623482,3,0,t_129
22.61773,37.15533,0.31202173,884.19904,JURASSIC-TRIASSIC,79.4333597820058,3,0,t_130
22.54028,37.16051,0.2133969,815.0039,CENOZOIC,84.6198776175562,3,0,t_131
22.58224,37.18892,0.2530556,837.7085,CRETACEOUS,79.75286959776847,3,0,t_132
22.50477,37.19407,0.20776393,807.6157,PALEOZOIC,84.90450578099764,3,0,t_133
22.62422,37.21731,0.12412152,617.32404,PALEOZOIC,74.87463159074626,3,0,t_134
22.54673,37.22249,0.16197875,765.66797,JURASSIC-TRIASSIC,80.03535464013189,3,0,t_135
22.58871,37.25089,0.08089291,629.0938,PALEOZOIC,75.16860407231987,3,0,t_136
22.51119,37.25605,0.086738385,570.9536,PALEOZOIC,80.3181060958473,3,0,t_137
22.55318,37.28445,0.07312982,466.15564,PALEOZOIC,75.4510376236637,3,0,t_138
22.59518,37.31284,0.08574895,606.6375,CRETACEOUS,70.58560829384463,3,0,t_139
22.81462,37.17325,0.22107151,832.65326,JURASSIC-TRIASSIC,64.08810985590804,3,0,t_140
22.77918,37.20687,0.026848944,426.21912,JURASSIC-TRIASSIC,64.47677782569771,3,0,t_141
22.78576,37.26883,0.10220625,585.4999,JURASSIC-TRIASSIC,59.97141804228001,3,0,t_142
22.79234,37.33077,0.19832046,861.83606,JURASSIC-TRIASSIC,55.41788607425057,3,0,t_143
22.75028,37.30242,0.22846752,848.3677,CRETACEOUS,60.28402448578522,3,0,t_144
22.67273,37.30765,0.15670915,784.3405,CRETACEOUS,65.4358066941652,3,0,t_145
22.71478,37.33601,0.19378766,797.4281,CENOZOIC,60.56940444336331,3,0,t_146
22.63721,37.34122,0.20855391,748.5017,JURASSIC-TRIASSIC,65.71946719582795,3,0,t_147
22.75684,37.36436,0.023049299,377.14694,HOLOCENE,55.70506325380347,3,0,t_148
22.67926,37.36958,0.12925768,606.0519,CRETACEOUS,60.85503802972138,3,0,t_149
22.72133,37.39793,0.053571586,568.11224,HOLOCENE,55.99051115206316,3,0,t_150
22.64372,37.40315,0.10521983,646.3856,CRETACEOUS,61.13849927875583,3,0,t_151
22.68579,37.4315,0.1341851,616.8238,HOLOCENE,56.27561434943683,3,0,t_152
22.72788,37.45984,0.22417837,900.0,CRETACEOUS,51.41300178430341,3,0,t_153
21.87784,36.76623,0.13597894,757.14777,CENOZOIC,150.00000000000003,1,0,t_154
21.84225,36.79972,0.094639264,583.5294,CRETACEOUS,150.0,1,0,t_155
21.76501,36.80457,0.031296358,462.4431,CENOZOIC,150.0,1,0,t_156
21.80665,36.83321,0.043756187,500.4778,CENOZOIC,150.0,1,0,t_157
21.72938,36.83803,0.036470972,445.8037,CENOZOIC,149.99999999999997,1,0,t_158
