STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
OIT012,OIT0121604160125,131.3734,33.0664,seismic,405.6,6.6,0.63,0,0.099811,0,19.8711,0,0.124187,0,0.200229,0,0.122938,inferred,Stations_USGS
TKS007,TKS0071604160125,134.285,34.0905,seismic,394,4.1,0.63,0,0.008579,0,2.5392,0,0.009103,0,0.022357,0,0.019346,inferred,Stations_USGS
YMG012,YMG0121604160125,131.2181,33.9941,seismic,406.1,5.1,0.63,0,0.076247,0,6.4295,0,0.117573,0,0.060161,0,0.010448,inferred,Stations_USGS
MYZ012,MYZ0121604160125,131.0685,31.8723,seismic,487.1,4.7,0.63,0,0.078928,0,4.7262,0,0.186996,0,0.043075,0,0.007596,inferred,Stations_USGS
KMM004,KMM0041604160125,131.1214,32.932,seismic,397.6,8.5,0.63,0,0.343704,0,79.9223,0,1.553126,0,0.637555,0,0.722156,inferred,Stations_USGS
OIT015,OIT0151604160125,131.397,32.9722,seismic,405.6,6.2,0.63,0,0.146538,0,14.9962,0,0.487253,0,0.064312,0,0.058593,inferred,Stations_USGS
KOC010,KOC0101604160125,133.2896,33.3925,seismic,641.3,3.8,0.63,0,0.006525,0,1.7803,0,0.013451,0,0.011644,0,0.009673,inferred,Stations_USGS
KMM003,KMM0031604160125,130.5477,32.9336,seismic,405.6,6.6,0.63,0,0.218363,0,16.3601,0,0.483091,0,0.08263,0,0.033171,inferred,Stations_USGS
KGS023,KGS0231604160125,130.849,31.199,seismic,405.6,3.4,0.63,0,0.007299,0,0.982,0,0.018994,0,0.008846,0,0.002067,inferred,Stations_USGS
MYZ015,MYZ0151604160125,131.0621,31.7185,seismic,375.8,4.5,0.63,0,0.046013,0,3.4849,0,0.131332,0,0.026982,0,0.007449,inferred,Stations_USGS
YMG015,YMG0151604160125,132.0758,34.0966,seismic,775.5,4.4,0.63,0,0.01348,0,3.836,0,0.027362,0,0.012815,0,0.016771,inferred,Stations_USGS
NGS007,NGS0071604160125,129.7802,32.9061,seismic,207.5,3.7,0.63,0,0.033222,0,1.1417,0,0.054003,0,0.008985,0,0.002324,inferred,Stations_USGS
NGS011,NGS0111604160125,130.2024,32.7839,seismic,174.2,5,0.63,0,0.061602,0,5.0258,0,0.090231,0,0.041213,0,0.0138,inferred,Stations_USGS
