STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
MSK,Istanbul-Maslak,29.019,41.104,seismic,356.47,4.5,0.63,0.0,0.048673,0.0,2.94,0.0,0.061531,0.0,0.026327,0.0,0.012347,inferred,Stations_USGS
DHM,Yesilkoy-Havaalani,28.82,40.982,seismic,300.46,5.8,0.63,0.0,0.088878,0.0,11.3,0.0,0.286735,0.0,0.15102,0.0,0.058367,inferred,Stations_USGS
ERG,Eregli-Kaymakamlik Binasi,27.79,40.98,seismic,600.0,6.0,0.63,0.0,0.102041,0.0,8.95,0.0,0.169388,0.0,0.22449,0.0,0.016735,inferred,Stations_USGS
FAT,Fatih-Tomb,28.95,41.02,seismic,391.99,6.0,0.63,0.0,0.179592,0.0,12.9,0.0,0.4,0.0,0.120408,0.0,0.025408,inferred,Stations_USGS
KUT,Kutahya-Sivil Savunma Mudurlugu,29.997,39.419,seismic,272.85,6.0,0.63,0.0,0.06051,0.0,12.7,0.0,0.115306,0.0,0.233673,0.0,0.097551,inferred,Stations_USGS
IZT,Izmit-Meteoroloji Istasyonu,29.907,40.761,seismic,587.9,7.0,0.63,0.0,0.223469,0.0,26.6,0.0,1.061224,0.0,0.265306,0.0,0.070816,inferred,Stations_USGS
KMP,Istanbul-K.M.Pasa,28.928,41.003,seismic,414.99,null,null,0.0,0.130612,,,,,,,,,inferred,Stations_USGS
MCD,Istanbul-Mecidiyekoy,28.997,41.065,seismic,292.53,4.6,0.63,0.0,0.063061,0.0,4.54,0.0,0.113265,0.0,0.051735,0.0,0.023878,inferred,Stations_USGS
BRS,Bursa-Sivil Savunma Mudurluga,29.131,40.183,seismic,900.0,5.6,0.63,0.0,0.058061,0.0,7.63,0.0,0.142857,0.0,0.153061,0.0,0.022143,inferred,Stations_USGS
ZYT,Istanbul-Zeytinburnu,28.908,40.986,seismic,376.29,6.1,0.63,0.0,0.114286,0.0,10.7,0.0,0.266327,0.0,0.128571,0.0,0.037755,inferred,Stations_USGS
TOS,Tosya-Meteoroloji Mudurlugu,34.037,41.013,seismic,517.19,4.1,0.63,0.0,0.010306,0.0,2.59,0.0,0.013061,0.0,0.026327,0.0,0.013571,inferred,Stations_USGS
ATS,Ambarli-Termik Santrali,28.693,40.981,seismic,600.0,7.2,0.63,0.0,0.263265,0.0,22.4,0.0,0.589796,0.0,0.458163,0.0,0.074184,inferred,Stations_USGS
ATK,Istanbul-Atakoy,28.849,40.989,seismic,411.18,5.9,0.63,0.0,0.164286,0.0,11.8,0.0,0.533673,0.0,0.278571,0.0,0.017347,inferred,Stations_USGS
IZN,Iznik-Karayollari Sefligi Muracaati,29.691,40.437,seismic,600.0,7.0,0.63,0.0,0.129592,0.0,27.1,0.0,0.297959,0.0,0.290816,0.0,0.052551,inferred,Stations_USGS
CNK,Canakkale-Meteoroloji Istasyonu,26.402,40.142,seismic,266.13,5.0,0.63,0.0,0.029388,0.0,5.29,0.0,0.051531,0.0,0.043673,0.0,0.039796,inferred,Stations_USGS
BRN,Bornova-Eylul Universite Ziraat Fakultesi,27.229,38.455,seismic,444.19,3.6,0.63,0.0,0.010918,0.0,1.5,0.0,0.014388,0.0,0.02602,0.0,0.007745,inferred,Stations_USGS
DZC,Duzce-Meteoroloji Mudurlugu,31.151,40.843,seismic,265.76,8.0,0.63,0.0,0.361224,0.0,54.2,0.0,1.204082,0.0,0.591837,0.0,0.087245,inferred,Stations_USGS
YPT,Yarimca-Petkim,29.765,40.756,seismic,457.91,7.9,0.63,0.0,0.295918,0.0,52.5,0.0,0.631633,0.0,0.39898,0.0,0.313265,inferred,Stations_USGS
