STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
SGMB,Athens-Syntagma (3rd lower level),23.74,37.98,seismic,421.88,5.9,0.63,0.0,0.111224,0.0,10.2,0.0,0.256122,0.0,0.118367,0.0,0.006816,inferred,Stations_USGS
KEDE,K.E.D.E.,23.717,37.983,seismic,396.94,null,null,0.0,0.3,,,,,,,,,inferred,Stations_USGS
PNT,Athens-Papagos,23.79,38.0,seismic,402.81,5.5,0.63,0.0,0.087245,0.0,7.4,0.0,0.153061,0.0,0.126531,0.0,0.010306,inferred,Stations_USGS
DMKA,,23.821,37.997,seismic,749.19,null,null,0.0,0.08,0.0,2.47,,,,,,,inferred,Stations_USGS
FIX,Athens-Sygrou-Fix,23.73,37.96,seismic,409.21,5.9,0.63,0.0,0.123469,0.0,10.4,0.0,0.271429,0.0,0.063673,0.0,0.015,inferred,Stations_USGS
KERT,Keratsini,23.617,37.967,seismic,527.29,null,null,0.0,0.22,,,,,,,,,inferred,Stations_USGS
RFNA,,23.9871,38.01962,seismic,347.61,4.9,0.63,0.0,0.1,0.0,5.11,,,,,,,inferred,Stations_USGS
ATH2,Athens 2 (Chalandri District),23.789,38.018,seismic,298.87,null,null,0.0,0.161224,0.0,7.98,0.0,0.185714,0.0,0.034592,0.0,0.011224,inferred,Stations_USGS
KORA,,22.93055,37.93862,seismic,347.15,4.0,0.63,0.0,0.03,0.0,1.65,,,,,,,inferred,Stations_USGS
SGMA,A,23.73525,37.97547,seismic,396.88,6.3,0.63,0.0,0.23,0.0,13.46,,,,,,,inferred,Stations_USGS
ATH3,Athens 3 (Kallithea District),23.706,37.972,seismic,412.94,6.5,0.63,0.0,0.307143,0.0,14.8,0.0,0.667347,0.0,0.12551,0.0,0.013673,inferred,Stations_USGS
SPLB,Athens-Sepolia (Garage),23.71,38.0,seismic,303.32,6.9,0.63,0.0,0.326531,0.0,21.8,0.0,0.937755,0.0,0.158163,0.0,0.012755,inferred,Stations_USGS
ISTA,,23.15448,38.95375,seismic,397.6,3.9,0.63,0.0,0.01,0.0,1.04,,,,,,,inferred,Stations_USGS
ATH4,Athens 4 (Kipseli District),23.743,37.996,seismic,534.79,5.7,0.63,0.0,0.119388,0.0,8.74,0.0,0.257143,0.0,0.07551,0.0,0.007306,inferred,Stations_USGS
SPLA,Athens-Sepolia (Metro Station),23.71,38.0,seismic,303.32,6.7,0.63,0.0,0.242857,0.0,17.9,0.0,0.745918,0.0,0.136735,0.0,0.009602,inferred,Stations_USGS
LAV,Lavrio,24.05,37.717,seismic,424.23,null,null,0.0,0.05,,,,,,,,,inferred,Stations_USGS
MNSA,Monastiraki,23.73,37.98,seismic,471.38,null,null,0.0,0.51,,,,,,,,,inferred,Stations_USGS
THVC,C,23.31777,38.31914,seismic,454.99,4.4,0.63,0.0,0.06,0.0,3.52,,,,,,,inferred,Stations_USGS
ATHA,Athens-Neo Psihiko,23.77,38.0,seismic,484.43,null,null,0.0,0.101429,0.0,7.62,0.0,0.223469,0.0,0.075816,0.0,0.00849,inferred,Stations_USGS
GYS,G.Y.S.,23.738,37.996,seismic,534.79,null,null,0.0,0.12,,,,,,,,,inferred,Stations_USGS
ATLA,,22.99973,38.65289,seismic,900.0,3.7,0.63,0.0,0.01,0.0,1.19,,,,,,,inferred,Stations_USGS
DFNA,,23.73718,37.94925,seismic,366.52,5.5,0.63,0.0,0.08,0.0,7.52,,,,,,,inferred,Stations_USGS
ALIV,Aliveri,24.033,38.4,seismic,280.6,null,null,0.0,0.02,,,,,,,,,inferred,Stations_USGS
CHAL,Chalandri,23.789,38.018,seismic,298.87,null,null,0.0,0.16,,,,,,,,,inferred,Stations_USGS
OBSNOA_249,VELESTINO  MAGNISIA(3852),22.686,39.362,macroseismic,760.0,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_8,Akraiphnio,23.217,38.45,macroseismic,605.77,5.0,0.3,0.8059,0.072085,0.875,5.305,1.0131,0.170776,1.0822,0.057566,1.4737,0.012751,inferred,Stations_USGS
OBSNOA_261,KATO-TITHOREA  PHTHIOTIDA(2.813),22.72,38.612,macroseismic,354.06,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBSNOA_203,DROSIA  ACHAIA(673),21.726,37.921,macroseismic,760.0,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBSPapa_5,Unknown,23.6481,37.9755,macroseismic,438.95,7.0,0.3,0.8059,0.368805,0.875,22.7822,1.0131,0.63688,1.0822,0.222126,1.4737,0.045114,inferred,Stations_USGS
OBSNOA_123,KARYSTOS  EVIA(4663),24.362,37.998,macroseismic,559.94,4.0,0.3,0.8059,0.03542,0.875,1.8712,1.0131,0.04343,1.0822,0.016261,1.4737,0.002861,inferred,Stations_USGS
OBSNOA_209,NAFPAKTOS  AITOLOAKARNANIA(10854),21.824,38.392,macroseismic,760.0,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBSNOA_26,KERATEA  ANATOLIKI-ATTIKI(9715),24.021,37.766,macroseismic,472.62,5.5,0.3,0.8059,0.102554,0.875,7.6368,1.0131,0.230489,1.0822,0.083477,1.4737,0.018168,inferred,Stations_USGS
OBSNOA_266,ELEONAS  VIOTIA(1306),23.442,38.375,macroseismic,357.41,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_79,Villia,23.817,38.167,macroseismic,496.37,5.5,0.3,0.8059,0.137025,0.875,7.6368,1.0131,0.268417,1.0822,0.069893,1.4737,0.014889,inferred,Stations_USGS
OBSNOA_174,ALONNISOS  MAGNISIA(2985),23.918,39.22,macroseismic,760.0,4.0,0.3,0.8059,0.020481,0.875,1.8712,1.0131,0.032318,1.0822,0.021303,1.4737,0.004292,inferred,Stations_USGS
