custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_0,14.89696,36.72211,600.0,False,125.83404,0.79526
t_1,13.97892,37.1154,290.0,False,466.23506,1.82697
t_2,13.82357,37.11822,600.0,False,125.83404,0.79526
t_3,14.05843,37.17612,431.0,False,316.5021,1.16111
t_4,13.51598,37.24785,600.0,False,125.83404,0.79526
t_5,13.90301,37.17902,1000.0,False,7.94573,0.44332
t_6,13.98253,37.23976,750.0,False,44.3618,0.61609
t_7,13.82702,37.24259,600.0,False,125.83404,0.79526
t_8,14.06214,37.30045,272.0,False,478.2255,1.96592
t_9,13.90655,37.30335,231.0,False,498.98784,2.36996
t_10,13.98616,37.36405,601.0,False,125.01238,0.79375
t_11,13.83048,37.36689,1000.0,False,7.94573,0.44332
t_12,14.06586,37.42471,1000.0,False,7.94573,0.44332
t_13,13.9101,37.42761,1000.0,False,7.94573,0.44332
t_14,13.9898,37.48828,1000.0,False,7.94573,0.44332
t_15,13.74758,37.18178,166.0,False,516.51703,3.45868
t_16,13.67151,37.24529,423.0,False,326.76524,1.18626
t_17,13.75095,37.30611,1000.0,False,7.94573,0.44332
t_18,13.59535,37.30874,971.0,False,9.5996,0.4585
t_19,13.6748,37.36958,1000.0,False,7.94573,0.44332
t_20,13.75433,37.43037,1000.0,False,7.94573,0.44332
t_21,13.59856,37.433,997.0,False,8.10143,0.44484
t_22,13.67809,37.4938,632.0,False,101.6349,0.74936
t_23,13.75772,37.55456,600.0,False,125.83404,0.79526
t_24,14.82183,36.78623,997.0,False,8.10143,0.44484
t_25,14.90156,36.84667,996.0,False,8.15408,0.44535
t_26,14.74661,36.85031,1000.0,False,7.94573,0.44332
t_27,14.82635,36.91077,996.0,False,8.15408,0.44535
t_28,14.67131,36.91433,1000.0,False,7.94573,0.44332
t_29,14.90617,36.97117,996.0,False,8.15408,0.44535
t_30,14.75105,36.97481,1000.0,False,7.94573,0.44332
t_31,14.83088,37.03523,997.0,False,8.10143,0.44484
t_32,14.20998,37.04869,600.0,False,125.83404,0.79526
t_33,14.28958,37.10934,421.0,False,329.31952,1.19271
t_34,14.51625,36.91776,395.0,False,361.85397,1.28294
t_35,14.59592,36.97831,600.0,False,125.83404,0.79526
t_36,14.44078,36.98167,600.0,False,125.83404,0.79526
t_37,14.52045,37.04223,489.0,False,242.37218,1.00495
t_38,14.36522,37.04553,600.0,False,125.83404,0.79526
t_39,14.6002,37.10274,600.0,False,125.83404,0.79526
t_40,14.44489,37.1061,600.0,False,125.83404,0.79526
t_41,14.52465,37.16663,600.0,False,125.83404,0.79526
t_42,14.67567,37.0388,1000.0,False,7.94573,0.44332
t_43,14.91079,37.0956,996.0,False,8.15408,0.44535
t_44,14.7555,37.09923,991.0,False,8.42296,0.44793
t_45,14.83542,37.15962,999.0,False,7.99726,0.44382
t_46,14.68004,37.16319,1000.0,False,7.94573,0.44332
t_47,14.91542,37.21995,665.0,False,80.98251,0.70698
t_48,14.75996,37.22359,999.0,False,7.99726,0.44382
t_49,14.83997,37.28394,244.0,False,493.34135,2.22607
t_50,14.68442,37.28751,230.0,False,499.3884,2.38175
t_51,14.92006,37.34424,599.0,False,126.65999,0.79678
t_52,14.13425,37.11243,600.0,False,125.83404,0.79526
t_53,14.21385,37.17309,792.0,False,32.8865,0.57886
t_54,14.29353,37.2337,1000.0,False,7.94573,0.44332
t_55,14.13804,37.2368,984.0,False,8.81583,0.45157
t_56,14.21772,37.29742,600.0,False,125.83404,0.79526
t_57,14.2975,37.35799,630.0,False,103.02306,0.75209
t_58,14.14183,37.36109,1000.0,False,7.94573,0.44332
t_59,14.22161,37.42167,408.0,False,345.76673,1.23628
t_60,14.30147,37.48221,600.0,False,125.83404,0.79526
t_61,14.14564,37.48531,265.0,False,482.39935,2.02544
t_62,14.36925,37.16993,440.0,False,304.89644,1.13398
t_63,14.60449,37.2271,792.0,False,32.8865,0.57886
t_64,14.44902,37.23046,395.0,False,361.85397,1.28294
t_65,14.52886,37.29095,1000.0,False,7.94573,0.44332
t_66,14.3733,37.29425,586.0,False,137.78935,0.81703
t_67,14.6088,37.35138,987.0,False,8.64506,0.45
t_68,14.45315,37.35475,600.0,False,125.83404,0.79526
t_69,14.53309,37.4152,992.0,False,8.36842,0.44741
t_70,14.37735,37.4185,600.0,False,125.83404,0.79526
t_71,14.61311,37.4756,1000.0,False,7.94573,0.44332
t_72,14.76443,37.34788,597.0,False,128.32479,0.79983
t_73,14.84453,37.40819,230.0,False,499.3884,2.38175
t_74,14.68881,37.41176,601.0,False,125.01238,0.79375
t_75,14.92471,37.46845,599.0,False,126.65999,0.79678
t_76,14.76891,37.47209,306.0,False,454.03112,1.7181
t_77,14.8491,37.53236,384.0,False,375.09523,1.32507
t_78,14.69321,37.53594,566.0,False,156.3343,0.85014
t_79,14.7734,37.59623,999.0,False,7.99726,0.44382
t_80,14.85368,37.65646,999.0,False,7.99726,0.44382
t_81,14.69762,37.66004,688.0,False,68.92466,0.68001
t_82,14.45729,37.47897,1000.0,False,7.94573,0.44332
t_83,14.53732,37.53938,889.0,False,16.66869,0.50719
t_84,14.38141,37.54268,831.0,False,24.95685,0.54789
t_85,14.61743,37.59974,993.0,False,8.31426,0.44689
t_86,14.46144,37.60311,993.0,False,8.31426,0.44689
t_87,14.54156,37.66348,969.0,False,9.72678,0.45958
t_88,14.38549,37.66679,997.0,False,8.10143,0.44484
t_89,14.62176,37.7238,822.0,False,26.59067,0.55475
t_90,14.4656,37.72718,769.0,False,38.73831,0.59871
t_91,14.54581,37.78751,998.0,False,8.04916,0.44433
t_92,14.2255,37.54586,1000.0,False,7.94573,0.44332
t_93,14.06958,37.54889,563.0,False,159.26361,0.85533
t_94,14.30545,37.60635,971.0,False,9.5996,0.4585
t_95,14.14945,37.60945,698.0,False,64.225,0.66887
t_96,14.2294,37.66996,998.0,False,8.04916,0.44433
t_97,14.07331,37.673,790.0,False,33.35741,0.58053
t_98,14.30944,37.73042,602.0,False,124.195,0.79224
t_99,14.15327,37.73353,995.0,False,8.20709,0.44587
t_100,14.23331,37.794,806.0,False,29.77595,0.56737
t_101,14.07705,37.79704,969.0,False,9.72678,0.45958
t_102,14.7779,37.72029,999.0,False,7.99726,0.44382
t_103,14.85827,37.78049,998.0,False,8.04916,0.44433
t_104,14.70204,37.78407,998.0,False,8.04916,0.44433
t_105,14.78241,37.84428,771.0,False,38.18985,0.59693
t_106,14.86287,37.90444,996.0,False,8.15408,0.44535
t_107,14.70647,37.90802,999.0,False,7.99726,0.44382
t_108,14.78693,37.9682,999.0,False,7.99726,0.44382
t_109,14.86748,38.02832,994.0,False,8.26049,0.44638
t_110,14.71091,38.0319,999.0,False,7.99726,0.44382
t_111,14.79146,38.09204,999.0,False,7.99726,0.44382
t_112,8.41268,39.66773,600.0,False,125.83404,0.79526
t_113,8.41021,39.7905,600.0,False,125.83404,0.79526
t_114,8.40773,39.91319,223.0,False,502.0622,2.46748
t_115,8.40525,40.03579,195.0,False,510.64876,2.87683
t_116,8.40276,40.15831,600.0,False,125.83404,0.79526
t_117,8.40027,40.28074,600.0,False,125.83404,0.79526
t_118,8.39777,40.40309,835.0,False,24.26474,0.54488
t_119,8.47655,40.46517,1000.0,False,7.94573,0.44332
t_120,8.72628,39.91674,569.0,False,153.4432,0.84502
t_121,8.88556,39.91831,601.0,False,125.01238,0.79375
t_122,8.48617,39.97544,569.0,False,153.4432,0.84502
t_123,8.64553,39.97722,599.0,False,126.65999,0.79678
t_124,8.8049,39.97885,794.0,False,32.42242,0.57719
t_125,8.5647,40.03764,700.0,False,63.32231,0.66669
t_126,8.72415,40.03934,999.0,False,7.99726,0.44382
t_127,8.88361,40.04091,1000.0,False,7.94573,0.44332
t_128,8.48377,40.098,600.0,False,125.83404,0.79526
t_129,8.64331,40.09978,999.0,False,7.99726,0.44382
t_130,9.12533,39.85907,1000.0,False,7.94573,0.44332
t_131,9.04485,39.91974,1000.0,False,7.94573,0.44332
t_132,9.20413,39.92104,1000.0,False,7.94573,0.44332
t_133,8.96427,39.98036,1000.0,False,7.94573,0.44332
t_134,9.12365,39.98172,1000.0,False,7.94573,0.44332
t_135,9.04307,40.04235,1000.0,False,7.94573,0.44332
t_136,9.20254,40.04365,1000.0,False,7.94573,0.44332
t_137,8.9624,40.10292,1000.0,False,7.94573,0.44332
t_138,9.12196,40.10429,1000.0,False,7.94573,0.44332
t_139,9.04129,40.16487,1000.0,False,7.94573,0.44332
t_140,9.52148,40.04583,634.0,False,100.26286,0.74666
t_141,9.28151,40.10552,999.0,False,7.99726,0.44382
t_142,9.44107,40.10661,991.0,False,8.42296,0.44793
t_143,9.60064,40.10757,994.0,False,8.26049,0.44638
t_144,9.36058,40.16733,993.0,False,8.31426,0.44689
t_145,9.52023,40.16835,999.0,False,7.99726,0.44382
t_146,9.28,40.22799,998.0,False,8.04916,0.44433
t_147,9.43974,40.22909,996.0,False,8.15408,0.44535
t_148,9.59948,40.23004,998.0,False,8.04916,0.44433
t_149,9.35915,40.28976,995.0,False,8.20709,0.44587
t_150,8.80286,40.10142,1000.0,False,7.94573,0.44332
t_151,8.56239,40.16016,1000.0,False,7.94573,0.44332
t_152,8.72202,40.16186,1000.0,False,7.94573,0.44332
t_153,8.88165,40.16343,1000.0,False,7.94573,0.44332
t_154,8.48137,40.22048,999.0,False,7.99726,0.44382
t_155,8.64109,40.22225,999.0,False,7.99726,0.44382
t_156,8.80081,40.22389,1000.0,False,7.94573,0.44332
t_157,8.56007,40.28259,999.0,False,7.99726,0.44382
t_158,8.71988,40.28429,1000.0,False,7.94573,0.44332
t_159,8.87969,40.28587,1000.0,False,7.94573,0.44332
t_160,9.20093,40.16617,1000.0,False,7.94573,0.44332
t_161,8.96053,40.2254,592.0,False,132.56213,0.80757
t_162,9.12027,40.22676,1000.0,False,7.94573,0.44332
t_163,9.03951,40.2873,1000.0,False,7.94573,0.44332
t_164,9.19933,40.2886,1000.0,False,7.94573,0.44332
t_165,8.95866,40.34779,1000.0,False,7.94573,0.44332
t_166,9.11857,40.34915,1000.0,False,7.94573,0.44332
t_167,9.03772,40.40965,638.0,False,97.56677,0.74131
t_168,9.19772,40.41095,1000.0,False,7.94573,0.44332
t_169,8.95678,40.47009,1000.0,False,7.94573,0.44332
t_170,9.51898,40.29079,992.0,False,8.36842,0.44741
t_171,9.27848,40.35038,999.0,False,7.99726,0.44382
t_172,9.4384,40.35148,997.0,False,8.10143,0.44484
t_173,9.59832,40.35244,994.0,False,8.26049,0.44638
t_174,9.35772,40.41211,998.0,False,8.04916,0.44433
t_175,9.51773,40.41314,989.0,False,8.53322,0.44896
t_176,9.27696,40.47269,998.0,False,8.04916,0.44433
t_177,9.43705,40.47378,994.0,False,8.26049,0.44638
t_178,9.59715,40.47474,998.0,False,8.04916,0.44433
t_179,9.35629,40.53437,993.0,False,8.31426,0.44689
t_180,8.47896,40.34286,1000.0,False,7.94573,0.44332
t_181,8.63886,40.34464,999.0,False,7.99726,0.44382
t_182,8.79876,40.34628,1000.0,False,7.94573,0.44332
t_183,8.55775,40.40493,624.0,False,107.28517,0.76037
t_184,8.71773,40.40664,1000.0,False,7.94573,0.44332
t_185,8.87772,40.40821,1000.0,False,7.94573,0.44332
t_186,8.63662,40.46694,1000.0,False,7.94573,0.44332
t_187,8.7967,40.46858,685.0,False,70.39665,0.68341
t_188,8.55542,40.52719,967.0,False,9.8558,0.46067
t_189,8.71558,40.5289,1000.0,False,7.94573,0.44332
t_190,9.11687,40.47146,1000.0,False,7.94573,0.44332
t_191,9.03593,40.53191,1000.0,False,7.94573,0.44332
t_192,9.19611,40.53321,1000.0,False,7.94573,0.44332
t_193,8.9549,40.5923,999.0,False,7.99726,0.44382
t_194,9.11517,40.59367,1000.0,False,7.94573,0.44332
t_195,9.03413,40.65408,550.0,False,172.39258,0.87849
t_196,9.19449,40.65538,1000.0,False,7.94573,0.44332
t_197,8.95301,40.71443,453.0,False,288.10433,1.09682
t_198,9.11346,40.7158,1000.0,False,7.94573,0.44332
t_199,9.27391,40.71703,999.0,False,7.99726,0.44382
t_200,8.87575,40.53047,935.0,False,12.19431,0.47875
t_201,8.63438,40.58916,550.0,False,172.39258,0.87849
t_202,8.79464,40.5908,999.0,False,7.99726,0.44382
t_203,8.55309,40.64936,996.0,False,8.15408,0.44535
t_204,8.71343,40.65107,996.0,False,8.15408,0.44535
t_205,8.87378,40.65264,999.0,False,7.99726,0.44382
t_206,8.63214,40.71128,524.0,False,200.67071,0.92854
t_207,8.79257,40.71292,994.0,False,8.26049,0.44638
