# 20110918_M6.9_Sikkim median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlab,AtkinsonBoore2003SSlabCascadia,ZhaoEtAl2016SSlab
m_20,88.56939999999997,27.5198,0.3523714,0.72013754,0.67756474,0.48736936
m_21,88.56690000000003,27.3393,0.22289088,0.32359096,0.31522995,0.27276507
m_22,88.45769999999999,26.7087,0.20929798,0.26625097,0.26211712,0.22613063
m_23,87.75350000000003,26.6239,0.14924294,0.33464172,0.3089172,0.16809747
m_24,88.26060000000001,27.0716,0.2820973,0.7278017,0.6754314,0.46570054
m_25,89.37709999999998,27.4181,0.10957042,0.2936728,0.2710331,0.20552082
m_26,89.4547,26.334,0.06613799,0.07079381,0.06997189,0.065164976
m_27,87.25080000000003,26.4451,0.09262219,0.15804884,0.1458147,0.09245171
m_28,91.84649999999999,26.0928,0.010348841,0.014441666,0.013325221,0.01475389
m_29,85.53059999999999,27.6112,0.022874512,0.03817166,0.03521856,0.03767324
m_30,91.75049999999999,26.1862,0.011162691,0.016279444,0.015020226,0.016077822
m_31,85.32659999999998,27.6992,0.024406822,0.034433402,0.031770263,0.032101106
m_32,85.428,27.7004,0.024812268,0.038286105,0.03532399,0.03469272
m_33,83.99439999999998,28.2179,0.0074748825,0.008426363,0.0077740117,0.010046024
m_34,85.28789999999998,23.3653,0.004391218,0.0029006104,0.00267605,0.004738332
m_35,88.41110000000003,22.6458,0.0046849945,0.0036301306,0.0033490914,0.005545825
m_36,85.15750000000003,25.621,0.0104286205,0.0126668895,0.01168625,0.013429881
m_37,85.3492,26.1649,0.022323392,0.022724653,0.020966148,0.021725798
m_38,91.8245,25.5529,0.008895176,0.011426974,0.010543342,0.012472152
m_39,88.41200000000003,22.7361,0.0049045184,0.003930782,0.0036264667,0.0058646
m_40,88.31299999999999,22.5564,0.0044804206,0.003348407,0.0030891786,0.0052401326
m_41,93.5992,27.1023,0.004972148,0.004126066,0.0038068206,0.0060667926
m_42,91.8021,22.3098,0.0026626172,0.001383977,0.0012768317,0.0028248043
m_43,92.656,26.3334,0.01417115,0.019943899,0.01958478,0.02026617
s_0,88.42000000000002,26.71,0.20612,0.20612,0.20612,0.20612
s_1,88.62,27.35,0.16122,0.16122,0.16122,0.16122
s_10,80.09000000000003,29.33,0.00204,0.00204,0.00204,0.00204
s_11,79.39999999999998,28.99,0.00204,0.00204,0.00204,0.00204
s_12,79.32,30.41,0.00204,0.00204,0.00204,0.00204
s_13,88.62700000000001,27.352,0.36735,0.36735,0.36735,0.36735
s_14,88.428,26.712,0.20612,0.20612,0.20612,0.20612
s_15,89.44,26.319,0.05918,0.05918,0.05918,0.05918
s_16,88.14600000000002,25.0,0.02347,0.02347,0.02347,0.02347
s_17,80.207,29.579,0.00408,0.00408,0.00408,0.00408
s_18,79.32,30.412,0.00204,0.00204,0.00204,0.00204
s_19,80.09500000000003,29.334,0.00204,0.00204,0.00204,0.00204
s_2,89.44,26.31,0.05918,0.05918,0.05918,0.05918
s_3,90.25999999999999,26.4,0.05306,0.05306,0.05306,0.05306
s_4,84.84000000000003,26.98,0.02857,0.02857,0.02857,0.02857
s_5,92.69,26.34,0.02857,0.02857,0.02857,0.02857
s_6,88.13999999999999,25.0,0.02347,0.02347,0.02347,0.02347
s_7,92.35000000000002,24.87,0.0051,0.0051,0.0051,0.0051
s_8,94.63,26.98,0.0051,0.0051,0.0051,0.0051
s_9,80.19999999999999,29.57,0.00408,0.00408,0.00408,0.00408
t_0,87.07702,23.68422,0.010008332,0.0075706784,0.006984569,0.011742875
t_1,87.25668000000002,23.68422,0.010794259,0.008933394,0.008241788,0.012169769
t_10,87.43635,23.68422,0.012993173,0.00934116,0.008617986,0.011499681
t_100,87.97534000000002,23.68422,0.013381492,0.010285273,0.0094890185,0.012313365
t_1000,85.54989,23.68422,0.0067599793,0.004110892,0.0037926333,0.007632537
t_10000,90.40079000000003,30.5541,0.010086444,0.009896629,0.009130447,0.014203014
t_10001,90.58044999999998,30.5541,0.00995704,0.009074095,0.0083715925,0.013353218
t_10002,90.67027999999999,30.5541,0.008274266,0.0056027737,0.005169016,0.010257772
t_10003,90.49062000000004,30.63143,0.0094521055,0.008913585,0.008223509,0.013184989
t_10004,90.67027999999999,30.63143,0.00899787,0.008176789,0.0075437543,0.012401789
t_10005,90.40079000000003,30.63143,0.0096797515,0.009294228,0.008574683,0.013582628
t_10006,90.76011,30.5541,0.007697608,0.00535379,0.004939308,0.009932121
t_10007,90.93977999999998,30.5541,0.009223858,0.007555045,0.0069701453,0.011725691
t_10008,90.84995000000004,30.5541,0.009312549,0.007917673,0.007304699,0.012121806
t_10009,90.76011,30.63143,0.010239207,0.007822013,0.007216446,0.012017809
t_1001,85.46005000000002,23.68422,0.006539154,0.0039357604,0.00363106,0.007402532
t_10010,90.84995000000004,30.63143,0.008823205,0.007477004,0.006898146,0.011639763
t_10011,90.93977999999998,30.63143,0.00867283,0.007142239,0.006589298,0.011268302
t_10012,90.84995000000004,30.7087,0.00823748,0.0070599495,0.006513379,0.011176259
t_10013,90.76011,30.7087,0.008446769,0.007377936,0.006806748,0.011530325
