STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
MSOBS_156,Anandpur Sahib (Intensity V),76.5,31.25,macroseismic,343.31,5,0.3,0.8059,0.049044,0.875,6.2912,1.0131,0.091875,1.0822,0.106978,1.4737,0.022499,inferred,Stations_USGS
MSOBS_208,Vaishno Devi (Intensity V),74.95,32.98,macroseismic,613.94,5,0.3,0.8059,0.058616,0.875,6.2912,1.0131,0.115591,1.0822,0.095903,1.4737,0.019906,inferred,Stations_USGS
MSOBS_186,Makhu (Intensity V),74.98,31.1,macroseismic,220.8,5,0.3,0.8059,0.049044,0.875,6.2912,1.0131,0.091875,1.0822,0.106978,1.4737,0.022499,inferred,Stations_USGS
MSOBS_286,Hill (Intensity VIII),73.15,34.72,macroseismic,900,8,0.3,0.8059,0.667852,0.875,55.9888,1.0131,1.017865,1.0822,0.733888,1.4737,0.133899,inferred,Stations_USGS
MSOBS_52,Abohar (Intensity IV),74.2,30.14,macroseismic,229.05,4,0.3,0.8059,0.015784,0.875,2.6996,1.0131,0.023522,1.0822,0.048358,1.4737,0.01047,inferred,Stations_USGS
MSOBS_256,Sarkaghat (Intensity VI),76.75,31.69,macroseismic,518.15,null,null,0.8059,0.091381,0.875,13.0374,1.0131,0.226278,1.0822,0.236658,1.4737,0.04835,inferred,Stations_USGS
MSOBS_49,Sadiqabad (Intensity III),70.13,28.3,macroseismic,228.16,3,0.3,,,,,,,,,,,inferred,Stations_USGS
MSOBS_247,Nurpur (Intensity VI),75.88,32.29,macroseismic,628.46,6,0.3,0.8059,0.09386,0.875,13.0374,1.0131,0.229485,1.0822,0.232806,1.4737,0.047469,inferred,Stations_USGS
MSOBS_135,Saharanpur (Intensity IV),77.54,29.97,macroseismic,191.72,4,0.3,0.8059,0.015784,0.875,2.6996,1.0131,0.023522,1.0822,0.048358,1.4737,0.01047,inferred,Stations_USGS
MSOBS_79,Giddarbaha (Intensity IV),74.69,30.21,macroseismic,225.03,4,0.3,0.8059,0.015784,0.875,2.6996,1.0131,0.023522,1.0822,0.048358,1.4737,0.01047,inferred,Stations_USGS
MSOBS_75,Faridkot (Intensity IV),74.75,30.67,macroseismic,221.27,4,0.3,0.8059,0.015784,0.875,2.6996,1.0131,0.023522,1.0822,0.048358,1.4737,0.01047,inferred,Stations_USGS
MSOBS_228,Gurdaspur (Intensity VI),74.4,32.03,macroseismic,226,6,0.3,0.8059,0.098588,0.875,13.0374,1.0131,0.235492,1.0822,0.225898,1.4737,0.045893,inferred,Stations_USGS
MSOBS_37,Kashi/Kashgar (Intensity III),75.98,39.46,macroseismic,282.01,3,0.3,,,,,,,,,,,inferred,Stations_USGS
MSOBS_128,Rian (Intensity IV),74.24,26.54,macroseismic,760,4,0.3,0.8059,0.015784,0.875,2.6996,1.0131,0.023522,1.0822,0.048358,1.4737,0.01047,inferred,Stations_USGS
MSOBS_195,Rampur (Intensity V),77.45,29.8,macroseismic,225.87,5,0.3,0.8059,0.049044,0.875,6.2912,1.0131,0.091875,1.0822,0.106978,1.4737,0.022499,inferred,Stations_USGS
MSOBS_151,Vehari (Intensity IV),72.35,30.05,macroseismic,222.47,4,0.3,0.8059,0.015784,0.875,2.6996,1.0131,0.023522,1.0822,0.048358,1.4737,0.01047,inferred,Stations_USGS
MSOBS_221,Dhariwal (Intensity VI),75.32,31.95,macroseismic,226.72,6,0.3,0.8059,0.094082,0.875,13.0374,1.0131,0.22977,1.0822,0.23247,1.4737,0.047392,inferred,Stations_USGS
MSOBS_249,Rajauri (Intensity VI),74.29,33.38,macroseismic,626.89,6,0.3,0.8059,0.129693,0.875,13.0374,1.0131,0.272009,1.0822,0.19095,1.4737,0.038014,inferred,Stations_USGS
MSOBS_262,Udhampur (Intensity VI),75.13,32.92,macroseismic,565.14,6,0.3,0.8059,0.106303,0.875,13.0374,1.0131,0.245006,1.0822,0.215704,1.4737,0.043579,inferred,Stations_USGS
MSOBS_71,Dhampur (Intensity IV),78.5,29.3,macroseismic,237.4,4,0.3,0.8059,0.015784,0.875,2.6996,1.0131,0.023522,1.0822,0.048358,1.4737,0.01047,inferred,Stations_USGS
MSOBS_73,Faisalabad (Intensity IV),73.08,31.41,macroseismic,237.23,4,0.3,0.8059,0.015874,0.875,2.6996,1.0131,0.023594,1.0822,0.048288,1.4737,0.010453,inferred,Stations_USGS
MSOBS_281,Chiniari (Intensity VIII),73.81,34.17,macroseismic,803.61,8,0.3,0.8059,0.810217,0.875,55.9888,1.0131,1.126702,1.0822,0.651918,1.4737,0.117254,inferred,Stations_USGS
MSOBS_226,Gujjar Khan (Intensity VI),73.31,33.26,macroseismic,360.35,6,0.3,0.8059,0.125071,0.875,13.0374,1.0131,0.266869,1.0822,0.195245,1.4737,0.038973,inferred,Stations_USGS
MSOBS_159,Barnala (Intensity V),75.54,30.38,macroseismic,241.47,5,0.3,0.8059,0.049044,0.875,6.2912,1.0131,0.091875,1.0822,0.106978,1.4737,0.022499,inferred,Stations_USGS
MSOBS_59,Bareilly (Intensity IV),79.41,28.36,macroseismic,284.93,4,0.3,0.8059,0.015784,0.875,2.6996,1.0131,0.023522,1.0822,0.048358,1.4737,0.01047,inferred,Stations_USGS
MSOBS_199,Sirsa (Intensity V),75.04,29.52,macroseismic,236.37,5,0.3,0.8059,0.049044,0.875,6.2912,1.0131,0.091875,1.0822,0.106978,1.4737,0.022499,inferred,Stations_USGS
MSOBS_19,Rahimyar Khan (Intensity II),70.3,28.42,macroseismic,231.76,2,0.3,,,,,,,,,,,inferred,Stations_USGS
MSOBS_147,Titron (Intensity IV),77.33,29.68,macroseismic,219.11,4,0.3,0.8059,0.015784,0.875,2.6996,1.0131,0.023522,1.0822,0.048358,1.4737,0.01047,inferred,Stations_USGS
MSOBS_241,Ludhiana (Intensity VI),75.85,30.9,macroseismic,214.3,6,0.3,0.8059,0.091381,0.875,13.0374,1.0131,0.226278,1.0822,0.236658,1.4737,0.04835,inferred,Stations_USGS
MSOBS_51,Ujjain (Intensity III),75.78,23.18,macroseismic,760,3,0.3,,,,,,,,,,,inferred,Stations_USGS
MSOBS_185,Mahalpur (Intensity V),76.03,31.35,macroseismic,290.42,5,0.3,0.8059,0.049044,0.875,6.2912,1.0131,0.091875,1.0822,0.106978,1.4737,0.022499,inferred,Stations_USGS
MSOBS_178,Gurgaon (Intensity V),77.01,28.46,macroseismic,269.02,5,0.3,0.8059,0.049044,0.875,6.2912,1.0131,0.091875,1.0822,0.106978,1.4737,0.022499,inferred,Stations_USGS
OBS_48,Mansehra  Pakistan,73.2,34.34,macroseismic,442.66,7.6,0.3,0.8059,0.506425,0.875,41.833,1.0131,0.803033,1.0822,0.543361,1.4737,0.1005,inferred,Stations_USGS
MSOBS_103,Mandawar (Intensity IV),78.12,29.48,macroseismic,234.7,4,0.3,0.8059,0.015784,0.875,2.6996,1.0131,0.023522,1.0822,0.048358,1.4737,0.01047,inferred,Stations_USGS
MSOBS_289,Salamabad (Intensity VIII),73.97,34.07,macroseismic,900,8,0.3,0.8059,0.810217,0.875,55.9888,1.0131,1.126702,1.0822,0.651918,1.4737,0.117254,inferred,Stations_USGS
MSOBS_282,Chitterkote Gundi (Intensity VIII),74.19,34.2,macroseismic,900,8,0.3,0.8059,0.664428,0.875,55.9888,1.0131,1.015119,1.0822,0.736203,1.4737,0.134372,inferred,Stations_USGS
MSOBS_119,Parwan-AFG (Intensity IV),69.16,35.01,macroseismic,470.57,4,0.3,0.8059,0.015784,0.875,2.6996,1.0131,0.023522,1.0822,0.048358,1.4737,0.01047,inferred,Stations_USGS
MSOBS_206,Topi (Intensity V),72.62,34.07,macroseismic,437.7,5,0.3,0.8059,0.069825,0.875,6.2912,1.0131,0.144808,1.0822,0.08615,1.4737,0.017651,inferred,Stations_USGS
MSOBS_272,Mansehra (Intensity VII),73.19,34.34,macroseismic,442.66,7,0.3,0.8059,0.345597,0.875,27.0175,1.0131,0.572555,1.0822,0.339243,1.4737,0.06389,inferred,Stations_USGS
MSOBS_139,Sriganganagar (Intensity IV),73.86,29.92,macroseismic,219.12,4,0.3,0.8059,0.015784,0.875,2.6996,1.0131,0.023522,1.0822,0.048358,1.4737,0.01047,inferred,Stations_USGS
MSOBS_110,Muzaffarnagar (Intensity IV),77.69,29.46,macroseismic,260.64,4,0.3,0.8059,0.015784,0.875,2.6996,1.0131,0.023522,1.0822,0.048358,1.4737,0.01047,inferred,Stations_USGS
MSOBS_28,Bulandshahr (Intensity III),77.85,28.4,macroseismic,222.46,3,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_54,Taxila  Pakistan,72.81,33.75,macroseismic,285.49,6.7,0.3,0.8059,0.195676,0.875,21.7125,1.0131,0.396379,1.0822,0.33789,1.4737,0.066033,inferred,Stations_USGS
OBS_45,Muzaffarabad  Pakistan,73.48,34.35,macroseismic,483.54,8.5,0.3,0.8059,1.105952,0.875,80.5989,1.0131,1.487929,1.0822,0.969632,1.4737,0.171886,inferred,Stations_USGS
MSOBS_76,Fazilka (Intensity IV),74.02,30.4,macroseismic,216.33,4,0.3,0.8059,0.015784,0.875,2.6996,1.0131,0.023522,1.0822,0.048358,1.4737,0.01047,inferred,Stations_USGS
MSOBS_227,Gujrat (Intensity VI),74.08,32.57,macroseismic,220.2,6,0.3,0.8059,0.108109,0.875,13.0374,1.0131,0.247186,1.0822,0.213488,1.4737,0.043077,inferred,Stations_USGS
MSOBS_231,Hazro (Intensity VI),72.49,33.91,macroseismic,243.05,6,0.3,0.8059,0.12261,0.875,13.0374,1.0131,0.264095,1.0822,0.197637,1.4737,0.039509,inferred,Stations_USGS
OBS_71,Jodhpur  India,73.02,26.29,macroseismic,760,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
MSOBS_116,New Tehri (Intensity IV),78.44,30.37,macroseismic,900,4,0.3,0.8059,0.015784,0.875,2.6996,1.0131,0.023522,1.0822,0.048358,1.4737,0.01047,inferred,Stations_USGS
MSOBS_50,Tajpur (Intensity III),78.48,29.17,macroseismic,201.83,3,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_53,Srinagar  India,78.78,30.22,macroseismic,900,null,null,0.8059,0.141268,0.875,21.7125,1.0131,0.333983,1.0822,0.412572,1.4737,0.082595,inferred,Stations_USGS
MSOBS_39,Khatima (Intensity III),79.97,28.92,macroseismic,223.97,3,0.3,,,,,,,,,,,inferred,Stations_USGS
MSOBS_143,Srinagar-GHWL (Intensity IV),78.78,30.22,macroseismic,900,4,0.3,0.8059,0.015784,0.875,2.6996,1.0131,0.023522,1.0822,0.048358,1.4737,0.01047,inferred,Stations_USGS
MSOBS_88,Jind (Intensity IV),76.31,29.3,macroseismic,277.72,4,0.3,0.8059,0.015784,0.875,2.6996,1.0131,0.023522,1.0822,0.048358,1.4737,0.01047,inferred,Stations_USGS
MSOBS_257,Shabqadar Fort (Intensity VI),71.56,34.22,macroseismic,242.21,6,0.3,0.8059,0.106934,0.875,13.0374,1.0131,0.24577,1.0822,0.214923,1.4737,0.043402,inferred,Stations_USGS
MSOBS_167,Chhaprauli (Intensity V),77.18,29.22,macroseismic,237.95,5,0.3,0.8059,0.049044,0.875,6.2912,1.0131,0.091875,1.0822,0.106978,1.4737,0.022499,inferred,Stations_USGS
MSOBS_179,Hanumangarh (Intensity V),74.29,29.62,macroseismic,235.2,5,0.3,0.8059,0.049044,0.875,6.2912,1.0131,0.091875,1.0822,0.106978,1.4737,0.022499,inferred,Stations_USGS
MSOBS_267,Baramulla (Intensity VII),74.34,34.21,macroseismic,699.54,7,0.3,0.8059,0.316568,0.875,27.0175,1.0131,0.546746,1.0822,0.357985,1.4737,0.067859,inferred,Stations_USGS
OBS_72,Quetta  Pakistan,67.02,30.21,macroseismic,355.2,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
MSOBS_32,Gangiri (Intensity III),78.47,27.85,macroseismic,760,3,0.3,,,,,,,,,,,inferred,Stations_USGS
MSOBS_137,Sargodha (Intensity IV),72.67,32.08,macroseismic,229.61,4,0.3,0.8059,0.018284,0.875,2.6996,1.0131,0.025464,1.0822,0.046567,1.4737,0.010036,inferred,Stations_USGS
