STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
UTM:(45R 020 312 10000),UTM:(45R 020 312 10000),83.9944,28.2179,macroseismic,760,4.3,0.3,0.8059,0.022279,0.875,3.5845,1.0131,0.0354,1.0822,0.055965,1.4737,0.012351,inferred,Stations_USGS
UTM:(45R 062 299 10000),UTM:(45R 062 299 10000),88.2606,27.0716,macroseismic,900,5.4,0.3,0.8059,0.088226,0.875,7.9897,1.0131,0.197973,1.0822,0.10615,1.4737,0.022061,inferred,Stations_USGS
UTM:(45R 073 303 10000),UTM:(45R 073 303 10000),89.3771,27.4181,macroseismic,900,5.6,0.3,0.8059,0.087759,0.875,9.2432,1.0131,0.206675,1.0822,0.134718,1.4737,0.028104,inferred,Stations_USGS
UTM:(45R 052 292 10000),UTM:(45R 052 292 10000),87.2508,26.4451,macroseismic,224.17,4.9,0.3,0.8059,0.05243,0.875,5.5501,1.0131,0.099963,1.0822,0.081135,1.4737,0.017375,inferred,Stations_USGS
UTM:(45R 106 292 10000),UTM:(45R 106 292 10000),92.656,26.3334,macroseismic,760,4,0.3,0.8059,0.014268,0.875,2.4116,1.0131,0.023522,1.0822,0.042403,1.4737,0.009627,inferred,Stations_USGS
UTM:(45R 098 289 10000),UTM:(45R 098 289 10000),91.8465,26.0928,macroseismic,760,5,0.3,0.8059,0.047012,0.875,5.9697,1.0131,0.091875,1.0822,0.097565,1.4737,0.021099,inferred,Stations_USGS
UTM:(45R 065 304 10000),UTM:(45R 065 304 10000),88.5694,27.5198,macroseismic,900,8.3,0.3,0.8059,0.58309,0.875,66.1079,1.0131,1.038012,1.0822,1.008409,1.4737,0.191469,inferred,Stations_USGS
UTM:(45R 065 302 10000),UTM:(45R 065 302 10000),88.5669,27.3393,macroseismic,900,7.2,0.3,0.8059,0.282053,0.875,29.6587,1.0131,0.550785,1.0822,0.431942,1.4737,0.084936,inferred,Stations_USGS
UTM:(45R 099 247 10000),UTM:(45R 099 247 10000),91.8021,22.3098,macroseismic,760,null,null,0.8059,0.014268,0.875,2.4116,1.0131,0.023522,1.0822,0.042403,1.4737,0.009627,inferred,Stations_USGS
UTM:(45R 033 289 10000),UTM:(45R 033 289 10000),85.3492,26.1649,macroseismic,236.43,4.3,0.3,0.8059,0.022279,0.875,3.5845,1.0131,0.0354,1.0822,0.055965,1.4737,0.012351,inferred,Stations_USGS
UTM:(45R 064 251 10000),UTM:(45R 064 251 10000),88.412,22.7361,macroseismic,760,4.1,0.3,0.8059,0.016553,0.875,2.8206,1.0131,0.026956,1.0822,0.047747,1.4737,0.010599,inferred,Stations_USGS
UTM:(45R 081 245 10000),UTM:(45R 081 245 10000),90.0544,22.1717,macroseismic,760,3.9,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(45R 074 291 10000),UTM:(45R 074 291 10000),89.4547,26.334,macroseismic,195.85,5.7,0.3,0.8059,0.082105,0.875,9.9419,1.0131,0.204187,1.0822,0.157835,1.4737,0.033146,inferred,Stations_USGS
UTM:(45R 115 301 10000),UTM:(45R 115 301 10000),93.5992,27.1023,macroseismic,760,4.1,0.3,0.8059,0.016553,0.875,2.8206,1.0131,0.026956,1.0822,0.047747,1.4737,0.010599,inferred,Stations_USGS
UTM:(45R 001 297 10000),UTM:(45R 001 297 10000),82.1232,26.8126,macroseismic,760,3.4,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(45R 031 283 10000),UTM:(45R 031 283 10000),85.1575,25.621,macroseismic,760,4.3,0.3,0.8059,0.022279,0.875,3.5845,1.0131,0.0354,1.0822,0.055965,1.4737,0.012351,inferred,Stations_USGS
UTM:(45R 064 295 10000),UTM:(45R 064 295 10000),88.4577,26.7087,macroseismic,256.5,6.8,0.3,0.8059,0.188438,0.875,22.16,1.0131,0.406548,1.0822,0.345615,1.4737,0.069544,inferred,Stations_USGS
UTM:(45R 098 283 10000),UTM:(45R 098 283 10000),91.8245,25.5529,macroseismic,760,4.1,0.3,0.8059,0.016553,0.875,2.8206,1.0131,0.026956,1.0822,0.047747,1.4737,0.010599,inferred,Stations_USGS
UTM:(45R 057 294 10000),UTM:(45R 057 294 10000),87.7535,26.6239,macroseismic,277.99,6.6,0.3,0.8059,0.162185,0.875,19.1548,1.0131,0.358894,1.0822,0.299525,1.4737,0.060735,inferred,Stations_USGS
UTM:(45R 093 264 10000),UTM:(45R 093 264 10000),91.2695,23.8574,macroseismic,760,2.7,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(45R 024 306 10000),UTM:(45R 024 306 10000),84.4145,27.6852,macroseismic,760,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(45R 035 305 10000),UTM:(45R 035 305 10000),85.5306,27.6112,macroseismic,527.35,4.9,0.3,0.8059,0.046564,0.875,5.5501,1.0131,0.085799,1.0822,0.087256,1.4737,0.018851,inferred,Stations_USGS
UTM:(45R 032 258 10000),UTM:(45R 032 258 10000),85.2879,23.3653,macroseismic,760,4.3,0.3,0.8059,0.022279,0.875,3.5845,1.0131,0.0354,1.0822,0.055965,1.4737,0.012351,inferred,Stations_USGS
UTM:(45R 082 282 10000),UTM:(45R 082 282 10000),90.233,25.5066,macroseismic,900,3.9,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(45R 097 290 10000),UTM:(45R 097 290 10000),91.7505,26.1862,macroseismic,760,4.9,0.3,0.8059,0.044175,0.875,5.5501,1.0131,0.080173,1.0822,0.090118,1.4737,0.019545,inferred,Stations_USGS
UTM:(45R 066 269 10000),UTM:(45R 066 269 10000),88.6267,24.3595,macroseismic,760,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(45R 034 306 10000),UTM:(45R 034 306 10000),85.428,27.7004,macroseismic,356.27,4.4,0.3,0.8059,0.028605,0.875,3.8555,1.0131,0.042847,1.0822,0.059033,1.4737,0.01295,inferred,Stations_USGS
UTM:(45R 108 275 10000),UTM:(45R 108 275 10000),92.7815,24.7981,macroseismic,760,3.1,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(45R 063 250 10000),UTM:(45R 063 250 10000),88.3139,22.6467,macroseismic,760,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(45R 063 249 10000),UTM:(45R 063 249 10000),88.313,22.5564,macroseismic,760,4.1,0.3,0.8059,0.016553,0.875,2.8206,1.0131,0.026956,1.0822,0.047747,1.4737,0.010599,inferred,Stations_USGS
UTM:(45R 033 306 10000),UTM:(45R 033 306 10000),85.3266,27.6992,macroseismic,312.68,4.6,0.3,0.8059,0.037581,0.875,4.4603,1.0131,0.055539,1.0822,0.069623,1.4737,0.015196,inferred,Stations_USGS
UTM:(45R 064 250 10000),UTM:(45R 064 250 10000),88.4111,22.6458,macroseismic,760,4.3,0.3,0.8059,0.022279,0.875,3.5845,1.0131,0.0354,1.0822,0.055965,1.4737,0.012351,inferred,Stations_USGS
