STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE
DURR,Durres,41.3199,19.4573,seismic,ESM,C,0.190016065,0,0.481795256,0,0.457162818,0,0.492013434,0,202,C,,,,,,
KKS,Kukesi,42.0731,20.4017,seismic,ESM,A,0.007869601,0,0.017155044,0,0.01778372,0,0.015259085,0,747,A,,,,,,
TIR1,IGEWE BUILDING,41.3357,19.8078,seismic,ESM,C,0.111442757,0,0.271232727,0,0.215219916,0,0.17358213,0,311,C,,,,,,
ELBAS,ELBAS,41.1161,20.0799,seismic,ESM,B,0.01965727,0,0.057279939,0,0.034285066,0,0.02808826,0,403,B,,,,,,
FIER,FIER,40.7174,19.5669,seismic,ESM,B,0.017824814,0,0.05310281,0,0.03298474,0,0.034265733,0,374,B,,,,,,
BERA1,BERATI PRIVATE BUILDING,40.708161,19.945463,seismic,ESM,A,0.015076028,0,0.052264602,0,0.029307068,0,0.009887477,0,1007,A,,,,,,
KRK1,Prefecture Veterinary Corfu Ionian Islands,39.618861,19.9202,seismic,ESM,B (inferred from topography),0.006216241,0,0.014378641,0,0.012501688,0,0.006608411,0,,B (inferred from topography),,,,,,
LMS2,TownHall Laimos Florina Western Macedonia,40.834985,21.141815,seismic,ESM,B (inferred from topography),0.004086815,0,0.012006441,0,0.004956837,0,0.002694832,0,,B (inferred from topography),,,,,,
MESG,Mesagne,40.589408,17.850423,seismic,ESM,B (inferred from geology),0.00403826,0,0.00814198,0,0.009116524,0,0.009029114,0,,B (inferred from geology),,,,,,
VAS2,HealthCenter Vassiliki Lefkas Island,38.630558,20.608081,seismic,ESM,C (inferred from topography),0.003129933,0,0.006794514,0,0.007918528,0,0.010612592,0,,C (inferred from topography),,,,,,
JAN,Ioannina  Greece,39.65616,20.84874,seismic,ESM,B (inferred from topography),0.002601151,0,0.004505654,0,0.004430579,0,0.003629319,0,,B (inferred from topography),,,,,,
MSL1,Prefecture Mesologgi Western Greece,38.3727,21.4243,seismic,ESM,C (inferred from topography),0.002172073,0,0.003250988,0,0.00404279,0,0.006120789,0,,C (inferred from topography),,,,,,
LTRZ,LATERZA,40.60325,16.8191,seismic,ESM,B (inferred from geology),0.002169362,0,0.004614493,0,0.003120324,0,0.002924636,0,,B (inferred from geology),,,,,,
ACER,Acerenza,40.7867,15.9427,seismic,ESM,B,0.001896476,0,0.005311291,0,0.005362484,0,0.003935761,0,523,B,,,,,,
MNNAM,Montana,43.4111,23.2262,seismic,ESM,B (inferred from topography),0.001748048,0,0.00297658,0,0.008822001,0,0.004087366,0,,B (inferred from topography),,,,,,
ARG2,Prefecture Argostoli Cephalonia Ionian Islands,38.1783,20.4878,seismic,ESM,B (inferred from topography),0.001546994,0,0.002301638,0,0.001559022,0,0.001172143,0,,B (inferred from topography),,,,,,
PATC,Patra Greece,38.26933,21.76001,seismic,ESM,B (inferred from topography),0.000941764,0,0.00158959,0,0.002139609,0,0.002365695,0,,B (inferred from topography),,,,,,
SLCN,SALA CONSILINA,40.39,15.63277,seismic,ESM,B (inferred from geology),0.000887192,0,0.00287786,0,0.002653986,0,0.001628296,0,,B (inferred from geology),,,,,,
MRN3,Station Marsico Nuovo  PZ   Italy,40.4256,15.7296,seismic,ESM,C (inferred from geology),0.000865894,0,0.002045413,0,0.002107433,0,0.001825793,0,,C (inferred from geology),,,,,,
MCEL,Monticello,40.3249,15.8019,seismic,ESM,A (inferred from geology),0.000842575,0,0.001564553,0,0.002106528,0,0.001543108,0,,A (inferred from geology),,,,,,
SFL3,Station San Fele  Italy,40.7889,15.5782,seismic,ESM,B (inferred from geology),0.000752929,0,0.001094379,0,0.001570268,0,0.001154037,0,,B (inferred from geology),,,,,,
BLKB,Belogradchik,43.6227,22.675,seismic,ESM,B (inferred from topography),0.000743033,0,0.00161661,0,0.001518477,0,0.001465337,0,,B (inferred from topography),,,,,,
PGN3,Station Pignola  Italy,40.5722,15.7967,seismic,ESM,A (inferred from geology),0.000657586,0,0.002118082,0,0.001695656,0,0.00146333,0,,A (inferred from geology),,,,,,
ANX,UPSL NOA AnoXora Greece,38.5933,21.9209,seismic,ESM,A (inferred from topography),0.000645731,0,0.001851809,0,0.001849357,0,0.001781508,0,,A (inferred from topography),,,,,,
AVG3,Station Avigliano  Italy,40.7619,15.7251,seismic,ESM,B (inferred from geology),0.000613425,0,0.001440864,0,0.001864426,0,0.001172305,0,,B (inferred from geology),,,,,,
CAR1,CAROLEI,39.2534,16.2114,seismic,ESM,B (inferred from geology),0.000579692,0,0.001749863,0,0.001464933,0,0.00145927,0,,B (inferred from geology),,,,,,
ART2,Hospital Arta Epirus,39.1474,20.9937,seismic,ESM,A (inferred from topography),0.000557293,0,0.001148779,0,0.001460264,0,0.001359069,0,,A (inferred from topography),,,,,,
RIOA,Rio Greece,38.29585,21.79118,seismic,ESM,B (inferred from topography),0.00053979,0,0.000697648,0,0.001193584,0,0.001330664,0,,B (inferred from topography),,,,,,
PLN1,TownHall Chaniotis Chalkidiki Central Macedonia,39.998,23.575,seismic,ESM,B (inferred from topography),0.000532885,0,0.001326288,0,0.001502267,0,0.001040089,0,,B (inferred from topography),,,,,,
VOL2,Prefecture Volos Magnesia Thessaly,39.366,22.9506,seismic,ESM,B (inferred from topography),0.000283186,0,0.000881916,0,0.001026998,0,0.000847899,0,,B (inferred from topography),,,,,,
KLV1,Health Center Kalavryta Achaea Peloponnese,38.03256,22.10797,seismic,ESM,B (inferred from topography),0.000231454,0,0.000847981,0,0.000699148,0,0.000957424,0,,B (inferred from topography),,,,,,
UTM:(34T 0370 4575 1000),,41.3206,19.4527,macroseismic,Stations_USGS,,0.530991,0.8059,0.927099,1.0131,,,0.575809,1.0822,316.9,inferred,7.9,0.3,0.875,46.2583,1.4737,0.112773
UTM:(34T 0389 4603 1000),,41.5755,19.6745,macroseismic,Stations_USGS,,0.434817,0.8059,0.761587,1.0131,,,0.406701,1.0822,290.22,inferred,7.5,0.3,0.875,34.5627,1.4737,0.08029
UTM:(34T 0398 4576 1000),,41.3336,19.787,macroseismic,Stations_USGS,,0.39558,0.8059,0.724649,1.0131,,,0.430972,1.0822,238.34,inferred,7.5,0.3,0.875,34.5627,1.4737,0.08568
UTM:(34T 0400 4575 1000),,41.3248,19.8111,macroseismic,Stations_USGS,,0.344145,0.8059,0.643329,1.0131,,,0.371048,1.0822,306.35,inferred,7.3,0.3,0.875,29.8756,1.4737,0.074277
UTM:(34T 0401 4574 1000),,41.316,19.8232,macroseismic,Stations_USGS,,0.340947,0.8059,0.640179,1.0131,,,0.373177,1.0822,400.74,inferred,7.3,0.3,0.875,29.8756,1.4737,0.074755
UTM:(34T 0399 4573 1000),,41.3067,19.7994,macroseismic,Stations_USGS,,0.321923,0.8059,0.607081,1.0131,,,0.343677,1.0822,547.61,inferred,7.2,0.3,0.875,27.7761,1.4737,0.069021
UTM:(34T 0399 4575 1000),,41.3247,19.7991,macroseismic,Stations_USGS,,0.253388,0.8059,0.488434,1.0131,,,0.248703,1.0822,309.03,inferred,6.8,0.3,0.875,20.7534,1.4737,0.050495
UTM:(34T 0400 4573 1000),,41.3068,19.8114,macroseismic,Stations_USGS,,0.234747,0.8059,0.458578,1.0131,,,0.231725,1.0822,521.91,inferred,6.7,0.3,0.875,19.2949,1.4737,0.047234
UTM:(34T 0402 4574 1000),,41.3161,19.8351,macroseismic,Stations_USGS,,0.233582,0.8059,0.45738,1.0131,,,0.232433,1.0822,440.87,inferred,6.7,0.3,0.875,19.2949,1.4737,0.047396
UTM:(34T 0400 4576 1000),,41.3338,19.8109,macroseismic,Stations_USGS,,0.223629,0.8059,0.436907,1.0131,,,0.212246,1.0822,319.73,inferred,6.6,0.3,0.875,17.939,1.4737,0.043345
UTM:(34T 0400 4574 1000),,41.3158,19.8112,macroseismic,Stations_USGS,,0.221604,0.8059,0.434824,1.0131,,,0.213433,1.0822,330.66,inferred,6.6,0.3,0.875,17.939,1.4737,0.043617
UTM:(34T 0401 4575 1000),,41.325,19.823,macroseismic,Stations_USGS,,0.208154,0.8059,0.411217,1.0131,,,0.197188,1.0822,298.76,inferred,6.5,0.3,0.875,16.6783,1.4737,0.040415
UTM:(34T 0397 4575 1000),,41.3245,19.7752,macroseismic,Stations_USGS,,0.199503,0.8059,0.393037,1.0131,,,0.179942,1.0822,350.62,inferred,6.4,0.3,0.875,15.5062,1.4737,0.036934
UTM:(34T 0401 4576 1000),,41.334,19.8228,macroseismic,Stations_USGS,,0.162994,0.8059,0.32995,1.0131,,,0.143149,1.0822,308.5,inferred,6.1,0.3,0.875,12.4615,1.4737,0.029672
UTM:(34T 0402 4577 1000),,41.3431,19.8346,macroseismic,Stations_USGS,,0.162818,0.8059,0.329764,1.0131,,,0.143243,1.0822,359.47,inferred,6.1,0.3,0.875,12.4615,1.4737,0.029694
UTM:(34T 0371 4481 1000),,40.4742,19.4841,macroseismic,Stations_USGS,,0.140713,0.8059,0.327135,1.0131,,,0.222874,1.0822,331,inferred,,,0.875,15.5062,1.4737,0.046943
UTM:(34T 0412 4506 1000),,40.7048,19.9642,macroseismic,Stations_USGS,,0.122604,0.8059,0.284077,1.0131,,,0.170445,1.0822,545.65,inferred,6.1,0.3,0.875,12.4615,1.4737,0.036083
UTM:(34T 0402 4576 1000),,41.3341,19.8348,macroseismic,Stations_USGS,,0.111622,0.8059,0.235686,1.0131,,,0.089182,1.0822,310.74,inferred,5.5,0.3,0.875,8.0482,1.4737,0.018818
UTM:(34T 0422 4551 1000),,41.1111,20.0769,macroseismic,Stations_USGS,,0.094615,0.8059,0.216069,1.0131,,,0.098691,1.0822,351.45,inferred,5.5,0.3,0.875,8.0482,1.4737,0.021081
UTM:(34T 0342 4662 1000),,42.0988,19.0953,macroseismic,Stations_USGS,,0.075457,0.8059,0.179101,1.0131,,,0.079682,1.0822,274.31,inferred,5.2,0.3,0.875,6.4678,1.4737,0.017219
UTM:(34T 0496 4595 1000),,41.5111,20.9581,macroseismic,Stations_USGS,,0.074869,0.8059,0.186726,1.0131,,,0.101283,1.0822,321.97,inferred,5.4,0.3,0.875,7.4826,1.4737,0.021975
UTM:(34T 0311 4699 1000),,42.4249,18.7087,macroseismic,Stations_USGS,,0.074438,0.8059,0.18616,1.0131,,,0.101642,1.0822,601.45,inferred,5.4,0.3,0.875,7.4826,1.4737,0.022062
UTM:(34T 0514 4722 1000),,42.6548,21.1769,macroseismic,Stations_USGS,,0.070264,0.8059,0.18478,1.0131,,,0.118436,1.0822,441.69,inferred,5.5,0.3,0.875,8.0482,1.4737,0.025862
UTM:(34T 0491 4714 1000),,42.5829,20.8964,macroseismic,Stations_USGS,,0.068413,0.8059,0.178079,1.0131,,,0.107039,1.0822,267.64,inferred,5.4,0.3,0.875,7.4826,1.4737,0.023379
UTM:(34T 0453 4692 1000),,42.3834,20.4351,macroseismic,Stations_USGS,,0.065614,0.8059,0.166412,1.0131,,,0.086809,1.0822,328.19,inferred,5.2,0.3,0.875,6.4678,1.4737,0.018955
UTM:(34T 0321 4684 1000),,42.2923,18.8348,macroseismic,Stations_USGS,,0.064602,0.8059,0.156647,1.0131,,,0.077921,1.0822,826.58,inferred,5.1,0.3,0.875,6.0133,1.4737,0.017005
UTM:(34T 0496 4649 1000),,41.9975,20.9577,macroseismic,Stations_USGS,,0.064475,0.8059,0.164887,1.0131,,,0.087745,1.0822,523.25,inferred,5.2,0.3,0.875,6.4678,1.4737,0.019184
UTM:(34T 0492 4626 1000),,41.7903,20.9097,macroseismic,Stations_USGS,,0.058404,0.8059,0.130061,1.0131,,,0.073698,1.0822,325.08,inferred,5,0.3,0.875,5.5907,1.4737,0.016176
UTM:(34T 0316 4699 1000),,42.4261,18.7694,macroseismic,Stations_USGS,,0.058387,0.8059,0.130012,1.0131,,,0.073711,1.0822,600,inferred,5,0.3,0.875,5.5907,1.4737,0.016179
UTM:(34T 0355 4700 1000),,42.4434,19.243,macroseismic,Stations_USGS,,0.05328,0.8059,0.10329,1.0131,,,0.061631,1.0822,317.98,inferred,4.8,0.3,0.875,4.8326,1.4737,0.013573
UTM:(34T 0538 4648 1000),,41.9876,21.4648,macroseismic,Stations_USGS,,0.052875,0.8059,0.114427,1.0131,,,0.078329,1.0822,243.31,inferred,5,0.3,0.875,5.5907,1.4737,0.017319
UTM:(34T 0492 4627 1000),,41.7993,20.9097,macroseismic,Stations_USGS,,0.051538,0.8059,0.098962,1.0131,,,0.0629,1.0822,306.53,inferred,4.8,0.3,0.875,4.8326,1.4737,0.013887
UTM:(34T 0497 4650 1000),,42.0065,20.9698,macroseismic,Stations_USGS,,0.050124,0.8059,0.095478,1.0131,,,0.063982,1.0822,528.83,inferred,4.8,0.3,0.875,4.8326,1.4737,0.014155
UTM:(34T 0310 4700 1000),,42.4337,18.6962,macroseismic,Stations_USGS,,0.045103,0.8059,0.074497,1.0131,,,0.053958,1.0822,598.1,inferred,4.6,0.3,0.875,4.1772,1.4737,0.01199
UTM:(34U 0500 5787 1000),,52.2379,21.0073,macroseismic,Stations_USGS,,0.04459,0.8059,0.091875,1.0131,,,0.086955,1.0822,760,inferred,,,0.875,5.5907,1.4737,0.019471
UTM:(34T 0442 4723 1000),,42.6618,20.2984,macroseismic,Stations_USGS,,0.043264,0.8059,0.070609,1.0131,,,0.055352,1.0822,348.59,inferred,4.6,0.3,0.875,4.1772,1.4737,0.012338
UTM:(34T 0478 4673 1000),,42.2134,20.7395,macroseismic,Stations_USGS,,0.042007,0.8059,0.064269,1.0131,,,0.050111,1.0822,493.42,inferred,4.5,0.3,0.875,3.8837,1.4737,0.011175
UTM:(34T 0351 4643 1000),,41.9295,19.2089,macroseismic,Stations_USGS,,0.041598,0.8059,0.050708,1.0131,,,0.022221,1.0822,555.54,inferred,4.1,0.3,0.875,2.4497,1.4737,0.004006
UTM:(34T 0533 4650 1000),,42.0058,21.4045,macroseismic,Stations_USGS,,0.041511,0.8059,0.066945,1.0131,,,0.056774,1.0822,238.95,inferred,4.6,0.3,0.875,4.1772,1.4737,0.012693
UTM:(34T 0534 4650 1000),,42.0058,21.4166,macroseismic,Stations_USGS,,0.041444,0.8059,0.066806,1.0131,,,0.05683,1.0822,283.48,inferred,4.6,0.3,0.875,4.1772,1.4737,0.012707
UTM:(34T 0376 4658 1000),,42.0689,19.5072,macroseismic,Stations_USGS,,0.040017,0.8059,0.048239,1.0131,,,0.023259,1.0822,262.61,inferred,4.1,0.3,0.875,2.4497,1.4737,0.00429
UTM:(33T 0690 4481 1000),,40.4623,17.2469,macroseismic,Stations_USGS,,0.0381,0.8059,0.059896,1.0131,,,0.059861,1.0822,384.95,inferred,4.6,0.3,0.875,4.1772,1.4737,0.013469
UTM:(34T 0357 4699 1000),,42.4347,19.2675,macroseismic,Stations_USGS,,0.035154,0.8059,0.045823,1.0131,,,0.032158,1.0822,267.01,inferred,4.2,0.3,0.875,2.8651,1.4737,0.006756
UTM:(34T 0292 4859 1000),,43.8594,18.418,macroseismic,Stations_USGS,,0.033109,0.8059,0.055526,1.0131,,,0.062059,1.0822,760,inferred,4.6,0.3,0.875,4.1772,1.4737,0.014025
UTM:(34T 0483 4551 1000),,41.1146,20.8035,macroseismic,Stations_USGS,,0.032876,0.8059,0.044196,1.0131,,,0.033238,1.0822,238.64,inferred,4.2,0.3,0.875,2.8651,1.4737,0.0071
UTM:(34T 0357 4739 1000),,42.7948,19.2575,macroseismic,Stations_USGS,,0.032875,0.8059,0.046746,1.0131,,,0.041657,1.0822,900,inferred,4.3,0.3,0.875,3.351,1.4737,0.009649
UTM:(34T 0507 4720 1000),,42.6369,21.0915,macroseismic,Stations_USGS,,0.032868,0.8059,0.049438,1.0131,,,0.04915,1.0822,252.58,inferred,4.4,0.3,0.875,3.6107,1.4737,0.011072
UTM:(33T 0656 4554 1000),,41.1267,16.8644,macroseismic,Stations_USGS,,0.032624,0.8059,0.052081,1.0131,,,0.055386,1.0822,294.13,inferred,4.5,0.3,0.875,3.8837,1.4737,0.012501
UTM:(34T 0513 4724 1000),,42.6728,21.1648,macroseismic,Stations_USGS,,0.032023,0.8059,0.048747,1.0131,,,0.04948,1.0822,421.72,inferred,4.4,0.3,0.875,3.6107,1.4737,0.011156
UTM:(34T 0531 4650 1000),,42.0059,21.3804,macroseismic,Stations_USGS,,0.030221,0.8059,0.04467,1.0131,,,0.043422,1.0822,286.86,inferred,4.3,0.3,0.875,3.351,1.4737,0.010068
UTM:(34T 0441 4723 1000),,42.6617,20.2862,macroseismic,Stations_USGS,,0.028594,0.8059,0.040991,1.0131,,,0.035606,1.0822,494.81,inferred,4.2,0.3,0.875,2.8651,1.4737,0.007873
UTM:(34T 0532 4649 1000),,41.9968,21.3924,macroseismic,Stations_USGS,,0.025983,0.8059,0.038927,1.0131,,,0.037328,1.0822,454.43,inferred,4.2,0.3,0.875,2.8651,1.4737,0.008451
UTM:(34T 0535 4649 1000),,41.9967,21.4286,macroseismic,Stations_USGS,,0.022139,0.8059,0.033757,1.0131,,,0.032232,1.0822,264.34,inferred,4.1,0.3,0.875,2.4497,1.4737,0.007001
UTM:(34T 0536 4647 1000),,41.9786,21.4406,macroseismic,Stations_USGS,,0.022109,0.8059,0.033733,1.0131,,,0.032253,1.0822,590.91,inferred,4.1,0.3,0.875,2.4497,1.4737,0.007008
