STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
MTDJ,MTDJ,-77.5249,18.2259,seismic,760.0,3.0,0.66,0.0,0.003103,,,,,,,,,inferred,Stations_USGS
GRTK,GRTK,-71.1338,21.5111,seismic,600.0,2.4,0.66,0.0,0.001307,,,,,,,,,inferred,Stations_USGS
GTBY,GTBY,-75.1108,19.9268,seismic,403.26,3.2,0.66,0.0,0.005003,,,,,,,,,inferred,Stations_USGS
SDDR,SDDR,-71.288,18.9817,seismic,599.51,3.5,0.66,0.0,0.011532,,,,,,,,,inferred,Stations_USGS
OBS_94,Saniago de los Caballeros DR,-70.667,19.417,macroseismic,295.84,5.0,0.3,0.8059,0.052296,0.875,6.0485,1.0131,0.103958,1.0822,0.094136,1.4737,0.020073,inferred,Stations_USGS
MMI_10,Aquin (Intensity VI),-73.395,18.28,macroseismic,467.95,6.0,0.3,0.8059,0.144734,0.875,12.5343,1.0131,0.29301,1.0822,0.163404,1.4737,0.032871,inferred,Stations_USGS
11,"Higüey, Dominican Republic (Intensity II, 3 responses)",-68.71,18.62,macroseismic,301.46,2.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_63,San Pedro de Macoris DR,-69.3,18.467,macroseismic,281.34,4.0,0.3,0.8059,0.014633,0.875,2.4806,1.0131,0.023522,1.0822,0.04432,1.4737,0.009977,inferred,Stations_USGS
9,"Guantánamo, Cuba (Intensity II, 22 responses)",-75.22,20.15,macroseismic,274.05,2.5,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_130,Malpasse Haiti,-71.9,18.5,macroseismic,734.62,7.0,0.3,0.8059,0.260197,0.875,25.9751,1.0131,0.501487,1.0822,0.3695,1.4737,0.072395,inferred,Stations_USGS
OBS_58,Puerto Plata DR,-70.683,19.8,macroseismic,600.0,4.0,0.3,0.8059,0.017305,0.875,2.4806,1.0131,0.025751,1.0822,0.040802,1.4737,0.008862,inferred,Stations_USGS
OBS_19,Constant Spring Jamaica,-76.8,18.05,macroseismic,508.72,2.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_43,Caracol Haiti,-72.0179,19.69261111,macroseismic,600.0,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
