custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_0,34.77311,35.41046,600.0,False,125.83404,0.79526
t_1,34.77311,35.48365,600.0,False,125.83404,0.79526
t_2,34.77311,35.55676,600.0,False,125.83404,0.79526
t_3,34.77311,35.62981,600.0,False,125.83404,0.79526
t_4,34.77311,35.70279,600.0,False,125.83404,0.79526
t_5,34.77311,35.77571,600.0,False,125.83404,0.79526
t_6,34.77311,35.84855,600.0,False,125.83404,0.79526
t_7,34.77311,35.92133,600.0,False,125.83404,0.79526
t_8,34.77311,35.99405,600.0,False,125.83404,0.79526
t_9,34.77311,36.0667,600.0,False,125.83404,0.79526
t_10,34.77311,36.13928,600.0,False,125.83404,0.79526
t_11,34.77311,36.21179,600.0,False,125.83404,0.79526
t_12,34.77311,36.28424,600.0,False,125.83404,0.79526
t_13,34.77311,36.35661,600.0,False,125.83404,0.79526
t_14,34.77311,36.42893,600.0,False,125.83404,0.79526
t_15,34.77311,36.50117,600.0,False,125.83404,0.79526
t_16,34.77311,36.57335,600.0,False,125.83404,0.79526
t_17,34.77311,36.64546,600.0,False,125.83404,0.79526
t_18,34.77311,36.7175,600.0,False,125.83404,0.79526
t_19,34.77311,36.78947,600.0,False,125.83404,0.79526
t_20,34.77311,36.86138,316.0,False,445.66493,1.65604
t_21,34.77311,36.93322,518.0,False,207.55018,0.94085
t_22,34.77311,37.00499,522.0,False,202.95005,0.93261
t_23,34.77311,37.0767,747.0,False,45.3217,0.61892
t_24,34.77311,37.14833,824.0,False,26.21819,0.55321
t_25,34.77311,37.2199,607.0,False,120.17227,0.78478
t_26,34.77311,37.2914,900.0,False,15.45801,0.5001
t_27,34.77311,37.36283,900.0,False,15.45801,0.5001
t_28,34.77311,37.4342,900.0,False,15.45801,0.5001
t_29,34.77311,37.5055,560.0,False,162.2309,0.86057
t_30,34.77311,37.57672,855.0,False,21.09418,0.53033
t_31,34.77311,37.64788,746.0,False,45.64625,0.61987
t_32,34.77311,37.71898,611.0,False,117.0307,0.7789
t_33,34.77311,37.79,448.0,False,294.56029,1.11084
t_34,34.77311,37.86096,597.0,False,128.32479,0.79983
t_35,34.77311,37.93185,365.0,False,396.95737,1.40427
t_36,34.77311,38.00267,484.0,False,248.59727,1.01684
t_37,34.77311,38.07342,394.0,False,363.07302,1.28667
t_38,34.77311,38.1441,278.0,False,474.43153,1.91746
t_39,34.77311,38.21472,243.0,False,493.80531,2.23656
t_40,34.77311,38.28526,307.0,False,453.21994,1.7117
t_41,34.77311,38.35574,464.0,False,273.95191,1.06713
t_42,34.77311,38.42615,360.0,False,402.46585,1.4266
t_43,34.77311,38.49649,439.0,False,306.18783,1.13693
t_44,34.77311,38.56676,423.0,False,326.76524,1.18626
t_45,34.77311,38.63696,427.0,False,321.64193,1.17356
t_46,34.77311,38.7071,539.0,False,184.03921,0.89903
t_47,34.77311,38.77717,503.0,False,225.26198,0.97302
t_48,34.77311,38.84716,364.0,False,398.06779,1.40868
t_49,34.77311,38.91709,548.0,False,174.47416,0.88216
t_50,34.77311,38.98695,510.0,False,216.90945,0.95775
t_51,34.86294,35.41046,600.0,False,125.83404,0.79526
t_52,34.86294,35.48365,600.0,False,125.83404,0.79526
t_53,34.86294,35.55676,600.0,False,125.83404,0.79526
t_54,34.86294,35.62981,600.0,False,125.83404,0.79526
t_55,34.86294,35.70279,600.0,False,125.83404,0.79526
t_56,34.86294,35.77571,600.0,False,125.83404,0.79526
t_57,34.86294,35.84855,600.0,False,125.83404,0.79526
t_58,34.86294,35.92133,600.0,False,125.83404,0.79526
t_59,34.86294,35.99405,600.0,False,125.83404,0.79526
t_60,34.86294,36.0667,600.0,False,125.83404,0.79526
t_61,34.86294,36.13928,600.0,False,125.83404,0.79526
t_62,34.86294,36.21179,600.0,False,125.83404,0.79526
t_63,34.86294,36.28424,600.0,False,125.83404,0.79526
t_64,34.86294,36.35661,600.0,False,125.83404,0.79526
t_65,34.86294,36.42893,600.0,False,125.83404,0.79526
t_66,34.86294,36.50117,600.0,False,125.83404,0.79526
t_67,34.86294,36.57335,600.0,False,125.83404,0.79526
t_68,34.86294,36.64546,600.0,False,125.83404,0.79526
t_69,34.86294,36.7175,600.0,False,125.83404,0.79526
t_70,34.86294,36.78947,226.0,False,500.94388,2.43004
t_71,34.86294,36.86138,216.0,False,504.51519,2.55917
t_72,34.86294,36.93322,387.0,False,371.52215,1.31333
t_73,34.86294,37.00499,595.0,False,130.00679,0.80291
t_74,34.86294,37.0767,557.0,False,165.23591,0.86588
t_75,34.86294,37.14833,900.0,False,15.45801,0.5001
t_76,34.86294,37.2199,551.0,False,171.35789,0.87667
t_77,34.86294,37.2914,462.0,False,276.51759,1.07242
t_78,34.86294,37.36283,900.0,False,15.45801,0.5001
t_79,34.86294,37.4342,756.0,False,42.50254,0.6105
t_80,34.86294,37.5055,900.0,False,15.45801,0.5001
t_81,34.86294,37.57672,900.0,False,15.45801,0.5001
t_82,34.86294,37.64788,861.0,False,20.23061,0.5261
t_83,34.86294,37.71898,612.0,False,116.25589,0.77745
t_84,34.86294,37.79,616.0,False,113.19881,0.77167
t_85,34.86294,37.86096,522.0,False,202.95005,0.93261
t_86,34.86294,37.93185,460.0,False,279.0871,1.07775
t_87,34.86294,38.00267,681.0,False,72.40514,0.68801
t_88,34.86294,38.07342,363.0,False,399.17389,1.41312
t_89,34.86294,38.1441,244.0,False,493.34135,2.22607
t_90,34.86294,38.21472,223.0,False,502.0622,2.46748
t_91,34.86294,38.28526,252.0,False,489.44607,2.14542
t_92,34.86294,38.35574,316.0,False,445.66493,1.65604
t_93,34.86294,38.42615,480.0,False,253.61462,1.02653
t_94,34.86294,38.49649,361.0,False,401.37296,1.42208
t_95,34.86294,38.56676,467.0,False,270.11152,1.05929
t_96,34.86294,38.63696,402.0,False,353.24383,1.25742
t_97,34.86294,38.7071,453.0,False,288.10433,1.09682
t_98,34.86294,38.77717,678.0,False,73.94645,0.69149
t_99,34.86294,38.84716,450.0,False,291.97695,1.10519
t_100,34.86294,38.91709,534.0,False,189.48971,0.90867
t_101,34.86294,38.98695,412.0,False,340.7386,1.22256
t_102,34.95277,35.41046,600.0,False,125.83404,0.79526
t_103,34.95277,35.48365,600.0,False,125.83404,0.79526
t_104,34.95277,35.55676,600.0,False,125.83404,0.79526
t_105,34.95277,35.62981,600.0,False,125.83404,0.79526
t_106,34.95277,35.70279,600.0,False,125.83404,0.79526
t_107,34.95277,35.77571,600.0,False,125.83404,0.79526
t_108,34.95277,35.84855,600.0,False,125.83404,0.79526
t_109,34.95277,35.92133,600.0,False,125.83404,0.79526
t_110,34.95277,35.99405,600.0,False,125.83404,0.79526
t_111,34.95277,36.0667,600.0,False,125.83404,0.79526
t_112,34.95277,36.13928,600.0,False,125.83404,0.79526
t_113,34.95277,36.21179,600.0,False,125.83404,0.79526
t_114,34.95277,36.28424,600.0,False,125.83404,0.79526
t_115,34.95277,36.35661,600.0,False,125.83404,0.79526
t_116,34.95277,36.42893,600.0,False,125.83404,0.79526
t_117,34.95277,36.50117,600.0,False,125.83404,0.79526
t_118,34.95277,36.57335,600.0,False,125.83404,0.79526
t_119,34.95277,36.64546,600.0,False,125.83404,0.79526
t_120,34.95277,36.7175,180.0,False,514.02191,3.15269
t_121,34.95277,36.78947,200.0,False,509.34591,2.7947
t_122,34.95277,36.86138,198.0,False,509.87832,2.82702
t_123,34.95277,36.93322,225.0,False,501.32121,2.4424
t_124,34.95277,37.00499,375.0,False,385.62465,1.36151
t_125,34.95277,37.0767,417.0,False,334.41102,1.20581
t_126,34.95277,37.14833,395.0,False,361.85397,1.28294
t_127,34.95277,37.2199,591.0,False,133.42253,0.80913
t_128,34.95277,37.2914,612.0,False,116.25589,0.77745
t_129,34.95277,37.36283,538.0,False,185.12163,0.90095
t_130,34.95277,37.4342,834.0,False,24.43586,0.54563
t_131,34.95277,37.5055,900.0,False,15.45801,0.5001
t_132,34.95277,37.57672,620.0,False,110.20875,0.76598
t_133,34.95277,37.64788,350.0,False,413.14229,1.47333
t_134,34.95277,37.71898,900.0,False,15.45801,0.5001
t_135,34.95277,37.79,595.0,False,130.00679,0.80291
t_136,34.95277,37.86096,900.0,False,15.45801,0.5001
t_137,34.95277,37.93185,455.0,False,285.52481,1.09131
t_138,34.95277,38.00267,832.0,False,24.78191,0.54713
t_139,34.95277,38.07342,262.0,False,484.10601,2.052
t_140,34.95277,38.1441,304.0,False,455.63642,1.73104
t_141,34.95277,38.21472,275.0,False,476.35366,1.94141
t_142,34.95277,38.28526,358.0,False,404.63815,1.43573
t_143,34.95277,38.35574,274.0,False,476.98318,1.94952
t_144,34.95277,38.42615,332.0,False,431.12268,1.56506
t_145,34.95277,38.49649,548.0,False,174.47416,0.88216
t_146,34.95277,38.56676,754.0,False,43.11346,0.61235
t_147,34.95277,38.63696,518.0,False,207.55018,0.94085
t_148,34.95277,38.7071,530.0,False,193.91815,0.91652
t_149,34.95277,38.77717,558.0,False,164.23006,0.8641
t_150,34.95277,38.84716,419.0,False,331.86827,1.19923
t_151,34.95277,38.91709,508.0,False,219.28092,0.96207
t_152,34.95277,38.98695,432.0,False,315.215,1.15803
t_153,35.04261,35.41046,600.0,False,125.83404,0.79526
t_154,35.04261,35.48365,600.0,False,125.83404,0.79526
t_155,35.04261,35.55676,600.0,False,125.83404,0.79526
t_156,35.04261,35.62981,600.0,False,125.83404,0.79526
t_157,35.04261,35.70279,600.0,False,125.83404,0.79526
t_158,35.04261,35.77571,600.0,False,125.83404,0.79526
t_159,35.04261,35.84855,600.0,False,125.83404,0.79526
t_160,35.04261,35.92133,600.0,False,125.83404,0.79526
t_161,35.04261,35.99405,600.0,False,125.83404,0.79526
t_162,35.04261,36.0667,600.0,False,125.83404,0.79526
t_163,35.04261,36.13928,600.0,False,125.83404,0.79526
t_164,35.04261,36.21179,600.0,False,125.83404,0.79526
t_165,35.04261,36.28424,600.0,False,125.83404,0.79526
t_166,35.04261,36.35661,600.0,False,125.83404,0.79526
t_167,35.04261,36.42893,600.0,False,125.83404,0.79526
t_168,35.04261,36.50117,600.0,False,125.83404,0.79526
t_169,35.04261,36.57335,600.0,False,125.83404,0.79526
t_170,35.04261,36.64546,600.0,False,125.83404,0.79526
t_171,35.04261,36.7175,226.0,False,500.94388,2.43004
t_172,35.04261,36.78947,180.0,False,514.02191,3.15269
t_173,35.04261,36.86138,193.0,False,511.14397,2.91096
t_174,35.04261,36.93322,236.0,False,496.91369,2.31261
t_175,35.04261,37.00499,342.0,False,421.33721,1.51282
t_176,35.04261,37.0767,337.0,False,426.29504,1.53853
t_177,35.04261,37.14833,316.0,False,445.66493,1.65604
t_178,35.04261,37.2199,341.0,False,422.33904,1.5179
t_179,35.04261,37.2914,511.0,False,215.72835,0.95561
t_180,35.04261,37.36283,900.0,False,15.45801,0.5001
t_181,35.04261,37.4342,318.0,False,443.92425,1.64413
t_182,35.04261,37.5055,786.0,False,34.32008,0.58392
t_183,35.04261,37.57672,719.0,False,55.33272,0.64657
t_184,35.04261,37.64788,594.0,False,130.85426,0.80446
t_185,35.04261,37.71898,900.0,False,15.45801,0.5001
t_186,35.04261,37.79,519.0,False,206.39504,0.93878
t_187,35.04261,37.86096,530.0,False,193.91815,0.91652
t_188,35.04261,37.93185,475.0,False,259.92803,1.03891
t_189,35.04261,38.00267,475.0,False,259.92803,1.03891
t_190,35.04261,38.07342,539.0,False,184.03921,0.89903
t_191,35.04261,38.1441,281.0,False,472.45882,1.89406
t_192,35.04261,38.21472,252.0,False,489.44607,2.14542
t_193,35.04261,38.28526,545.0,False,177.62678,0.88772
t_194,35.04261,38.35574,516.0,False,209.87049,0.94502
t_195,35.04261,38.42615,675.0,False,75.51819,0.69501
t_196,35.04261,38.49649,569.0,False,153.4432,0.84502
t_197,35.04261,38.56676,545.0,False,177.62678,0.88772
t_198,35.04261,38.63696,543.0,False,179.74849,0.89146
t_199,35.04261,38.7071,425.0,False,324.20588,1.17988
t_200,35.04261,38.77717,309.0,False,451.58057,1.69903
t_201,35.04261,38.84716,473.0,False,262.46513,1.04393
t_202,35.04261,38.91709,478.0,False,256.13471,1.03145
t_203,35.04261,38.98695,293.0,False,464.05808,1.80558
t_204,35.13244,35.41046,600.0,False,125.83404,0.79526
t_205,35.13244,35.48365,600.0,False,125.83404,0.79526
t_206,35.13244,35.55676,600.0,False,125.83404,0.79526
t_207,35.13244,35.62981,600.0,False,125.83404,0.79526
t_208,35.13244,35.70279,600.0,False,125.83404,0.79526
t_209,35.13244,35.77571,600.0,False,125.83404,0.79526
t_210,35.13244,35.84855,600.0,False,125.83404,0.79526
t_211,35.13244,35.92133,600.0,False,125.83404,0.79526
t_212,35.13244,35.99405,600.0,False,125.83404,0.79526
t_213,35.13244,36.0667,600.0,False,125.83404,0.79526
t_214,35.13244,36.13928,600.0,False,125.83404,0.79526
t_215,35.13244,36.21179,600.0,False,125.83404,0.79526
t_216,35.13244,36.28424,600.0,False,125.83404,0.79526
t_217,35.13244,36.35661,600.0,False,125.83404,0.79526
t_218,35.13244,36.42893,600.0,False,125.83404,0.79526
t_219,35.13244,36.50117,600.0,False,125.83404,0.79526
t_220,35.13244,36.57335,600.0,False,125.83404,0.79526
t_221,35.13244,36.64546,600.0,False,125.83404,0.79526
t_222,35.13244,36.7175,199.0,False,509.61401,2.81077
t_223,35.13244,36.78947,204.0,False,508.23494,2.7321
t_224,35.13244,36.86138,207.0,False,507.36035,2.68685
t_225,35.13244,36.93322,218.0,False,503.8363,2.53232
t_226,35.13244,37.00499,323.0,False,439.47535,1.61505
t_227,35.13244,37.0767,377.0,False,383.31051,1.35325
t_228,35.13244,37.14833,425.0,False,324.20588,1.17988
t_229,35.13244,37.2199,462.0,False,276.51759,1.07242
t_230,35.13244,37.2914,456.0,False,284.2359,1.08857
t_231,35.13244,37.36283,511.0,False,215.72835,0.95561
t_232,35.13244,37.4342,900.0,False,15.45801,0.5001
t_233,35.13244,37.5055,900.0,False,15.45801,0.5001
t_234,35.13244,37.57672,900.0,False,15.45801,0.5001
t_235,35.13244,37.64788,900.0,False,15.45801,0.5001
t_236,35.13244,37.71898,900.0,False,15.45801,0.5001
t_237,35.13244,37.79,900.0,False,15.45801,0.5001
t_238,35.13244,37.86096,900.0,False,15.45801,0.5001
t_239,35.13244,37.93185,900.0,False,15.45801,0.5001
t_240,35.13244,38.00267,499.0,False,230.09832,0.98194
t_241,35.13244,38.07342,558.0,False,164.23006,0.8641
t_242,35.13244,38.1441,741.0,False,47.304,0.62466
t_243,35.13244,38.21472,447.0,False,295.85226,1.11368
t_244,35.13244,38.28526,274.0,False,476.98318,1.94952
t_245,35.13244,38.35574,261.0,False,484.66406,2.06099
t_246,35.13244,38.42615,314.0,False,447.38324,1.66812
t_247,35.13244,38.49649,558.0,False,164.23006,0.8641
t_248,35.13244,38.56676,744.0,False,46.30231,0.62178
t_249,35.13244,38.63696,391.0,False,366.71255,1.29797
t_250,35.13244,38.7071,461.0,False,277.80189,1.07508
t_251,35.13244,38.77717,528.0,False,196.15454,0.92049
t_252,35.13244,38.84716,298.0,False,460.31564,1.77097
t_253,35.13244,38.91709,254.0,False,488.42045,2.1261
t_254,35.13244,38.98695,385.0,False,373.90755,1.32113
t_255,35.22227,35.41046,600.0,False,125.83404,0.79526
