# 19990907_M5.9_Athens median gmf, Stations:Seismic, gmlt:USGS, Rupture:ESM
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
s_0,23.71029999999999,38.0039,0.34514,0.34514,0.34514
s_1,23.70599999999999,37.972,0.30274,0.30274,0.30274
s_10,22.932999999999993,37.939,0.033867,0.033867,0.033867
s_100,23.75,37.967,0.12964986,0.12969312,0.12886833
s_101,23.833,38.033,0.13323008,0.13645028,0.1361747
s_102,23.835000000000008,38.038,0.12977004,0.13096094,0.13957496
s_103,23.783000000000015,38.017,0.15255591,0.15070495,0.15586388
s_104,23.84299999999999,38.108,0.12405399,0.1261893,0.12146336
s_105,23.839,38.055,0.13187121,0.13273479,0.1495968
s_106,23.733000000000004,37.95,0.08903803,0.08924856,0.08859406
s_107,23.774,37.95,0.06926378,0.06999862,0.07832602
s_108,23.728999999999985,37.933,0.082339205,0.08393851,0.08415452
s_109,23.60300000000001,38.262,0.1431869,0.13675039,0.1660909
s_11,22.930000000000007,37.93,0.026609,0.026609,0.026609
s_110,23.583,38.267,0.15130734,0.14361727,0.16565324
s_111,23.682999999999993,38.233,0.13662612,0.13297297,0.13298613
s_112,23.853999999999985,37.955,0.06610854,0.06747074,0.0733264
s_113,23.817000000000007,38.167,0.13618866,0.13499387,0.16170159
s_114,23.849999999999994,37.95,0.064544104,0.06596226,0.07158839
s_115,23.819999999999993,38.19,0.11136381,0.11390651,0.1088731
s_116,23.833,38.2,0.10195147,0.10560845,0.09762224
s_117,23.704999999999984,38.266,0.11786666,0.12154349,0.13117878
s_118,23.489000000000004,37.969,0.14139418,0.13783532,0.13398448
s_119,23.72999999999999,37.96,0.123469,0.123469,0.123469
s_12,23.150000000000006,38.95,0.015382,0.015382,0.015382
s_120,23.76599999999999,37.849,0.050801396,0.056049712,0.059082773
s_121,23.738,37.996,0.12,0.12,0.12
s_122,23.329999999999984,38.228,0.079489835,0.080795586,0.08514839
s_123,23.812000000000012,37.84,0.044574056,0.049594782,0.054761987
