# 19990907_M5.9_Athens median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
s_0,23.71029999999999,38.0039,0.34514,0.34514,0.34514
s_1,23.70599999999999,37.972,0.30274,0.30274,0.30274
s_10,22.932999999999993,37.939,0.033867,0.033867,0.033867
s_100,23.75,37.967,0.13176084,0.1320669,0.13135844
s_101,23.833,38.033,0.12071682,0.12439213,0.12228889
s_102,23.835000000000008,38.038,0.11462642,0.116987094,0.12251908
s_103,23.783000000000015,38.017,0.1495105,0.14825849,0.15317829
s_104,23.84299999999999,38.108,0.07362363,0.08380538,0.076550186
s_105,23.839,38.055,0.10538802,0.10995273,0.12071946
s_106,23.733000000000004,37.95,0.09055061,0.09021447,0.08958821
s_107,23.774,37.95,0.08834511,0.08155416,0.09190146
s_108,23.728999999999985,37.933,0.11277845,0.10009145,0.10106048
s_109,23.60300000000001,38.262,0.047605775,0.058305994,0.06930532
s_11,22.930000000000007,37.93,0.026609,0.026609,0.026609
s_110,23.583,38.267,0.04987916,0.060225923,0.06800396
s_111,23.682999999999993,38.233,0.047170956,0.05894128,0.05672743
s_112,23.853999999999985,37.955,0.09297788,0.0893192,0.09818025
s_113,23.817000000000007,38.167,0.06188227,0.07262509,0.08472473
s_114,23.849999999999994,37.95,0.09402857,0.08948146,0.0983931
s_115,23.819999999999993,38.19,0.050867997,0.06140899,0.057641774
s_116,23.833,38.2,0.049246754,0.0591151,0.05432853
s_117,23.704999999999984,38.266,0.050506454,0.060682543,0.06566639
s_118,23.489000000000004,37.969,0.19153841,0.18964016,0.18481003
s_119,23.72999999999999,37.96,0.123469,0.123469,0.123469
s_12,23.150000000000006,38.95,0.015382,0.015382,0.015382
s_120,23.76599999999999,37.849,0.19911459,0.13304222,0.14455067
s_121,23.738,37.996,0.12,0.12,0.12
s_122,23.329999999999984,38.228,0.04848908,0.054496214,0.05662645
s_123,23.812000000000012,37.84,0.15285435,0.12079118,0.13475706
