STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA,SOIL_TYPE,VS30,VS30_TYPE,VS30_USGS
A39,Bucharest-Building Research Institute,26.161,44.441,seismic,0.052206,0.0,D (inferred from geology),256.0,inferred_USGS,256.0
VRI,Vrancioaia,26.7277,45.8657,seismic,0.029884,0.0,B (inferred from topography),409.0,inferred_USGS,409.0
A1855,Birlad,27.626,46.266,seismic,0.027002,0.0,B (inferred from topography),625.0,inferred_USGS,625.0
A1856,Istrita,26.545,45.138,seismic,0.018819,0.0,A (inferred from topography),634.0,inferred_USGS,634.0
OBS_9,SCANTERA/VRANCEA (ROM) (Intensity VIII),27.024,45.883,macroseismic,0.458347,0.8059,,543.08,inferred,385.0
OBS_8,SARBI-TIFESTI (ROM) (Intensity VIII),27.078,45.857,macroseismic,0.457749,0.8059,,481.94,inferred,457.0
OBS_7,REPEDEA (ROM) (Intensity VIII),27.055,45.929,macroseismic,0.45702,0.8059,,418.78,inferred,445.0
OBS_5,PANCIU (ROM) (Intensity VIII),27.09,45.908,macroseismic,0.456874,0.8059,,456.07,inferred,407.0
OBS_2,MARASESTI (ROM) (Intensity VIII),27.23,45.88,macroseismic,0.453094,0.8059,,272.21,inferred,253.0
OBS_1,FOCSANI1 (ROM) (Intensity VIII),27.188,45.706,macroseismic,0.452202,0.8059,,254.73,inferred,248.0
OBS_6,PAUNESTI1 (ROM) (Intensity VIII),27.117,46.033,macroseismic,0.451635,0.8059,,507.49,inferred,451.0
OBS_3,MIRCESTII_NOI (ROM) (Intensity VIII),27.27,45.749,macroseismic,0.450472,0.8059,,266.18,inferred,262.0
OBS_4,ONESTI (ROM) (Intensity VIII),26.771,46.25,macroseismic,0.435931,0.8059,,356.85,inferred,433.0
CMN1,Campina-Centru,25.736,45.119,seismic,0.27612,0.0,,369.69,inferred,336.0
ONS,Onesti,26.762,46.25,seismic,0.24653,0.0,,356.85,inferred,280.0
PRS,Peris,26.019,44.676,seismic,0.24633,0.0,,221.91,inferred,207.0
OBS_168,NEREJU1 (ROM) (Intensity VII),26.713,45.712,macroseismic,0.245986,0.8059,,620.76,inferred,452.0
OBS_251,VIDRA1 (ROM) (Intensity VII),26.899,45.909,macroseismic,0.245875,0.8059,,461.63,inferred,400.0
OBS_13,ANDREIASU_DE_JOS1 (ROM) (Intensity VII),26.726,45.642,macroseismic,0.245715,0.8059,,538.12,inferred,662.0
OBS_166,NARUJA (ROM) (Intensity VII),26.778,45.827,macroseismic,0.245711,0.8059,,696.5,inferred,414.0
OBS_138,JARISTEA (ROM) (Intensity VII),27.067,45.795,macroseismic,0.24562,0.8059,,442.71,inferred,451.0
SOKOBS_7,Vrincioaia,26.7333,45.85,macroseismic,0.24503,0.8059,,239.9,inferred,494.0
OBS_253,VRANCIOAIA (ROM) (Intensity VII),26.728,45.864,macroseismic,0.244789,0.8059,,239.9,inferred,409.0
OBS_97,DUMITRESTII_FATA (ROM) (Intensity VII),26.937,45.586,macroseismic,0.244468,0.8059,,469.64,inferred,495.0
OBS_161,MOVILITA/VRANCEA (ROM) (Intensity VII),27.105,45.957,macroseismic,0.244317,0.8059,,462.3,inferred,390.0
OBS_243,VALEA_SALCIEI (ROM) (Intensity VII),26.826,45.495,macroseismic,0.242729,0.8059,,564.85,inferred,598.0
OBS_119,GURA_CALITEI3 (ROM) (Intensity VII),27.038,45.566,macroseismic,0.242687,0.8059,,632.98,inferred,568.0
OBS_56,CAMPURI (ROM) (Intensity VII),26.752,46.012,macroseismic,0.242546,0.8059,,580.11,inferred,411.0
OBS_196,PUTNA/VRANCEA (ROM) (Intensity VII),26.634,45.932,macroseismic,0.24215,0.8059,,852.21,inferred,852.0
OBS_246,VANATORI/FOCSANI (ROM) (Intensity VII),27.258,45.714,macroseismic,0.241475,0.8059,,245.73,inferred,240.0
OBS_79,COSMESTI (ROM) (Intensity VII),27.311,45.87,macroseismic,0.241355,0.8059,,317.58,inferred,448.0
OBS_205,RUGINESTI (ROM) (Intensity VII),27.13,46.074,macroseismic,0.240978,0.8059,,518.01,inferred,373.0
OBS_45,BUCIUMENI/GALATI (ROM) (Intensity VII),27.301,46.008,macroseismic,0.23974,0.8059,,437.99,inferred,377.0
OBS_121,GURA_TEGHII (ROM) (Intensity VII),26.416,45.83,macroseismic,0.23957,0.8059,,656.4,inferred,506.0
OBS_83,COTOFANESTI (ROM) (Intensity VII),26.995,46.148,macroseismic,0.239261,0.8059,,572.32,inferred,478.0
OBS_186,PODGORIA (ROM) (Intensity VII),27.025,45.425,macroseismic,0.238694,0.8059,,454.69,inferred,433.0
OBS_227,TECUCI1 (ROM) (Intensity VII),27.433,45.844,macroseismic,0.238014,0.8059,,233.95,inferred,270.0
OBS_230,TOPLICENI (ROM) (Intensity VII),27.011,45.4,macroseismic,0.237928,0.8059,,550.25,inferred,532.0
OBS_162,MUNTENI1 (ROM) (Intensity VII),27.428,45.922,macroseismic,0.237764,0.8059,,312.34,inferred,381.0
OBS_223,SURAIA (ROM) (Intensity VII),27.389,45.683,macroseismic,0.237657,0.8059,,208.45,inferred,214.0
OBS_38,BRAESTI/BUZAU (ROM) (Intensity VII),26.511,45.431,macroseismic,0.237601,0.8059,,483.62,inferred,524.0
OBS_147,MALU_ALB (ROM) (Intensity VII),27.464,45.801,macroseismic,0.23696,0.8059,,310.84,inferred,311.0
OBS_39,BRAESTI_ODAILE (ROM) (Intensity VII),26.526,45.405,macroseismic,0.236929,0.8059,,558.78,inferred,273.0
OBS_36,BOZIORU (ROM) (Intensity VII),26.492,45.382,macroseismic,0.235462,0.8059,,446.55,inferred,342.0
OBS_106,GALBENU (ROM) (Intensity VII),27.378,46.109,macroseismic,0.235192,0.8059,,517.37,inferred,656.0
OBS_76,CORBITA (ROM) (Intensity VII),27.315,46.163,macroseismic,0.234766,0.8059,,612.68,inferred,582.0
OBS_191,PRIPONESTI (ROM) (Intensity VII),27.437,46.085,macroseismic,0.234393,0.8059,,568.78,inferred,570.0
OBS_195,PUIESTII_DE_JOS (ROM) (Intensity VII),27.216,45.4,macroseismic,0.234251,0.8059,,208.77,inferred,244.0
OBS_237,VALEASEACA (ROM) (Intensity VII),27.085,46.259,macroseismic,0.233923,0.8059,,278.66,inferred,393.0
OBS_169,OITUZ (ROM) (Intensity VII),26.618,46.204,macroseismic,0.233825,0.8059,,458.25,inferred,443.0
OBS_70,CIORASTI2 (ROM) (Intensity VII),27.307,45.458,macroseismic,0.233801,0.8059,,232.84,inferred,231.0
OBS_110,GHIDIGENI (ROM) (Intensity VII),27.49,46.052,macroseismic,0.23375,0.8059,,435.59,inferred,542.0
OBS_256,ZARNESTII_DE_SLANIC (ROM) (Intensity VII),26.752,45.278,macroseismic,0.233719,0.8059,,618.88,inferred,581.0
OBS_74,CODRESTI (ROM) (Intensity VII),27.271,45.421,macroseismic,0.233639,0.8059,,238.59,inferred,227.0
OBS_213,SIRIU (ROM) (Intensity VII),26.258,45.482,macroseismic,0.232975,0.8059,,900.0,inferred,452.0
OBS_69,CIORASTI1 (ROM) (Intensity VII),27.31,45.431,macroseismic,0.232943,0.8059,,225.83,inferred,207.0
OBS_126,HURUIESTI (ROM) (Intensity VII),27.241,46.253,macroseismic,0.232457,0.8059,,553.51,inferred,452.0
OBS_144,LIESTI (ROM) (Intensity VII),27.538,45.625,macroseismic,0.23213,0.8059,,275.91,inferred,250.0
OBS_124,HELIADE_RADULESCU (ROM) (Intensity VII),27.116,45.291,macroseismic,0.231902,0.8059,,245.15,inferred,249.0
