STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA
UTM:(52S 066 362 10000),,130.7612,32.7505,macroseismic,1.00676,0.8059
KMM008,,130.6582,32.6878,seismic,0.80845,0.0
KMMH03,,130.8301,32.9984,seismic,0.80393,0.0
UTM:(52S 066 363 10000),,130.763,32.8406,macroseismic,0.78491,0.8059
KMM009,,130.9856,32.6858,seismic,0.74833,0.0
OIT009,,131.3439,33.2569,seismic,0.73375,0.0
KMMH02,,131.0629,33.122,seismic,0.65781,0.0
KMM011,,130.8652,32.6167,seismic,0.56995,0.0
OITH11,,131.2118,33.2844,seismic,0.5655,0.0
KMM005,,130.8774,32.8761,seismic,0.53663,0.0
KMMH14,,130.7521,32.6345,seismic,0.46338,0.0
KMM007,,131.1226,32.8267,seismic,0.42905,0.0
KMM004,,131.1214,32.932,seismic,0.3437,0.0
KMMH09,,130.9046,32.4901,seismic,0.24639,0.0
KMM001,,131.0687,33.1208,seismic,0.22495,0.0
KMMH12,,130.7371,32.2054,seismic,0.22213,0.0
KMM003,,130.5477,32.9336,seismic,0.21836,0.0
KMMH01,,130.6949,33.1089,seismic,0.2179,0.0
FKO015,,130.4052,33.1627,seismic,0.2109,0.0
KMM012,,130.6024,32.5078,seismic,0.20202,0.0
MYZ002,,131.6831,32.6978,seismic,0.19746,0.0
MYZ001,,131.3089,32.705,seismic,0.1925,0.0
KMM002,,130.6846,33.0185,seismic,0.18799,0.0
MYZ020,,131.147,32.455,seismic,0.18198,0.0
KMMH10,,130.1811,32.3151,seismic,0.17905,0.0
FKO013,,130.5607,33.2252,seismic,0.17644,0.0
OIT006,,131.3148,33.4244,seismic,0.17526,0.0
NGS014,,130.1849,32.6106,seismic,0.17429,0.0
OIT005,,131.1142,33.4549,seismic,0.17251,0.0
KMMH06,,131.101,32.8114,seismic,0.16484,0.0
MYZH04,,131.3349,32.5181,seismic,0.16391,0.0
MYZ008,,131.3928,32.106,seismic,0.16239,0.0
KMM014,,130.8268,32.3961,seismic,0.15904,0.0
KMM013,,130.5099,32.365,seismic,0.15746,0.0
FKO016,,130.4471,33.0159,seismic,0.14833,0.0
SAGH04,,130.4046,33.3654,seismic,0.14769,0.0
OIT015,,131.397,32.9722,seismic,0.14654,0.0
MYZ006,,131.5609,32.2565,seismic,0.14476,0.0
KGS001,,130.1763,32.1947,seismic,0.13975,0.0
FKOH03,,130.5499,33.5608,seismic,0.13906,0.0
KMM018,,130.3885,32.3942,seismic,0.13806,0.0
MYZH05,,131.2668,32.347,seismic,0.13713,0.0
OIT016,,131.9028,32.9747,seismic,0.13664,0.0
MYZH08,,131.5309,32.2132,seismic,0.13626,0.0
SAG007,,130.3004,33.2627,seismic,0.12872,0.0
FKO011,,130.5115,33.3235,seismic,0.12484,0.0
OIT010,,131.5934,33.2317,seismic,0.12156,0.0
KMM015,,130.4046,32.2161,seismic,0.11913,0.0
NGS019,,129.9582,32.9002,seismic,0.1186,0.0
FKO005,,130.6962,33.6519,seismic,0.115,0.0
NGS010,,129.8763,32.7353,seismic,0.11451,0.0
MYZH15,,131.5893,32.3654,seismic,0.112,0.0
FKO004,,131.0095,33.7388,seismic,0.11178,0.0
KGS006,,130.7021,31.906,seismic,0.11074,0.0
MYZ004,,131.3339,32.3889,seismic,0.10934,0.0
KMM010,,130.4874,32.6136,seismic,0.10932,0.0
OIT003,,131.4461,33.5575,seismic,0.10844,0.0
