# 19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:None, gmlt:GEM, Rupture:EFEHR
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
t_0,21.883170000000007,36.73317,0.010192996,0.007830655,0.013268003,0.0062970016,0.016499465
t_1,22.346219999999988,36.70328,0.0066536646,0.0053470153,0.008279621,0.0041104835,0.010770328
t_10,22.17508000000001,36.93323,0.009104909,0.0076070675,0.010897679,0.005624807,0.014738173
t_100,22.271240000000006,37.11433,0.012198486,0.010619133,0.014012733,0.0075359484,0.019745765
t_1000,21.39708999999999,39.00101,0.008323299,0.006964206,0.009947622,0.005141945,0.013472974
t_1001,21.51822999999999,39.02477,0.009693323,0.008187901,0.01147553,0.0059883157,0.015690641
t_1002,21.439449999999994,39.02942,0.00936079,0.007835233,0.011183382,0.0057828845,0.015152369
t_1003,21.48182,39.05782,0.00984574,0.008241314,0.011762517,0.006082475,0.01593736
t_1004,21.403009999999995,39.06246,0.0075792274,0.006286554,0.009137707,0.004682275,0.012268542
t_1005,21.524220000000014,39.08621,0.008807938,0.0073701707,0.010526184,0.0054413443,0.014257463
t_1006,21.445390000000003,39.09087,0.008164718,0.0067723147,0.009843403,0.005043978,0.013216279
t_1007,21.48778999999999,39.11926,0.00876584,0.0072685904,0.010571508,0.0054153376,0.01418932
t_1008,21.55462,38.9917,0.010905455,0.009296009,0.0127935475,0.0067371433,0.017652726
t_1009,21.675780000000003,39.01536,0.010631846,0.00913512,0.0123738,0.006568114,0.017209833
t_101,22.390559999999994,37.13773,0.01637575,0.014404658,0.018616559,0.010116567,0.026507527
t_1010,21.59701000000001,39.02008,0.00998515,0.008508452,0.011718139,0.0061685997,0.016163023
t_1011,21.63942,39.04845,0.009208934,0.007841199,0.010815242,0.005689071,0.014906558
t_1012,21.560630000000003,39.05315,0.009273146,0.007830274,0.010981892,0.00572874,0.015010498
t_1013,21.68186,39.0768,0.009116351,0.007753684,0.010718498,0.0056318752,0.0147566935
t_1014,21.603039999999993,39.08152,0.008858126,0.007474496,0.010497885,0.0054723495,0.014338703
t_1015,21.645479999999992,39.10988,0.008818752,0.0074332696,0.010462473,0.005448025,0.014274968
t_1016,21.566640000000007,39.11459,0.0098156,0.00820771,0.0117384745,0.0060638553,0.015888572
t_1017,21.687939999999998,39.13822,0.008406253,0.0070754336,0.009987385,0.0051931925,0.013607252
t_1018,21.839470000000006,39.06726,0.01093943,0.009438844,0.0126785785,0.006758132,0.017707722
t_1019,21.760670000000005,39.07205,0.010808783,0.009261883,0.012614041,0.006677421,0.017496241
t_102,22.313119999999998,37.14281,0.012338312,0.010825756,0.014062201,0.00762233,0.019972103
t_1020,21.803139999999985,39.10037,0.010566409,0.009036708,0.012355053,0.0065276884,0.01710391
t_1021,21.724320000000006,39.10514,0.009325545,0.007919787,0.010980823,0.0057611107,0.015095317
t_1022,21.845640000000003,39.12868,0.010322028,0.008807411,0.012097115,0.0063767154,0.016708331
t_1023,21.766790000000015,39.13347,0.008846045,0.007498629,0.010435574,0.005464886,0.014319146
t_1024,21.809290000000004,39.16178,0.009167238,0.007753744,0.01083841,0.005663312,0.014839064
t_1025,21.73042000000001,39.16655,0.0085275285,0.0071647177,0.010149562,0.005268114,0.013803563
t_1026,21.772930000000002,39.19487,0.008306041,0.006963803,0.0099069895,0.0051312842,0.01344504
t_1027,21.694029999999998,39.19962,0.007673698,0.0063902372,0.009214938,0.004740637,0.012421462
t_1028,21.881959999999992,39.09556,0.011075134,0.009533034,0.012866692,0.0068419673,0.017927388
t_1029,21.92447999999999,39.12385,0.010061651,0.008636727,0.011721665,0.00621586,0.016286856
t_103,22.355009999999993,37.17127,0.017230142,0.015235466,0.01948597,0.010644392,0.027890537
t_1030,21.967009999999988,39.15213,0.010665649,0.009126633,0.012464186,0.006588996,0.01726455
t_1031,21.88816,39.15697,0.010582266,0.009005507,0.012435098,0.0065374845,0.01712958
t_1032,21.9307,39.18525,0.009677125,0.008210558,0.01140565,0.0059783086,0.015664421
t_1033,21.85181,39.19008,0.009767573,0.008240431,0.01157773,0.0060341856,0.01581083
t_1034,21.97326000000001,39.21352,0.008913065,0.007537146,0.010540161,0.00550629,0.014427634
t_1035,21.894360000000006,39.21836,0.009374242,0.007885804,0.011143621,0.0057911947,0.015174144
t_1036,21.936919999999986,39.24663,0.0100357225,0.008415219,0.011968284,0.0061998423,0.016244886
t_1037,21.858000000000004,39.25145,0.009461645,0.007891212,0.01134461,0.00584519,0.015315622
t_1038,21.609080000000006,39.14295,0.0077700117,0.006490491,0.009301774,0.004800137,0.012577365
t_1039,21.651549999999986,39.17129,0.0077607655,0.006473847,0.009303506,0.0047944253,0.012562399
t_104,22.277539999999988,37.17633,0.014296733,0.012603045,0.016218029,0.008832198,0.02314221
t_1040,21.572659999999985,39.176,0.0071870545,0.00594961,0.008681872,0.0044399993,0.01163373
t_1041,21.615129999999994,39.20435,0.0072299447,0.005977173,0.0087452885,0.004466496,0.011703156
t_1042,21.536220000000014,39.20904,0.0076841484,0.006303954,0.0093665235,0.0047470927,0.012438378
t_1043,21.65762000000001,39.23268,0.0074409544,0.0061414563,0.009015419,0.004596853,0.0120447185
t_1044,21.578689999999995,39.23739,0.0071127377,0.0058277105,0.008681118,0.0043940884,0.0115134325
t_1045,21.62118000000001,39.26573,0.0068856133,0.005632617,0.008417344,0.0042537763,0.0111457845
t_1046,21.54222999999999,39.27042,0.006284357,0.0051029264,0.007739313,0.0038823334,0.010172527
t_1047,21.663690000000003,39.29405,0.0066416874,0.0054227347,0.008134644,0.004103084,0.01075094
t_1048,21.81545,39.22317,0.0082872035,0.0069309436,0.009908858,0.0051196464,0.013414547
t_1049,21.73653999999999,39.22794,0.0076126913,0.0063264663,0.009160416,0.004702948,0.01232271
t_105,22.235659999999996,37.14785,0.013073222,0.011432969,0.014948797,0.008076341,0.021161705
t_1050,21.779060000000015,39.25624,0.008193672,0.0067931693,0.009882907,0.005061865,0.013263147
t_1051,21.70013,39.261,0.0073619885,0.006064297,0.008937372,0.00454807,0.011916896
t_1052,21.821609999999993,39.28453,0.0075695985,0.0062589515,0.0091547,0.0046763266,0.012252956
t_1053,21.74266,39.28931,0.010161555,0.008351262,0.012364265,0.006277579,0.016448572
t_1054,21.785210000000006,39.3176,0.0068185898,0.0055893534,0.008318165,0.0042123706,0.011037293
t_1055,21.706230000000005,39.32236,0.007159426,0.005832556,0.00878815,0.004422931,0.0115890065
t_1056,21.82777999999999,39.34588,0.0088745635,0.0072537214,0.010857583,0.0054825046,0.014365311
t_1057,21.748789999999985,39.35066,0.0068132733,0.0055366727,0.008384222,0.004209086,0.0110286875
t_1058,22.203540000000004,39.1374,0.012786393,0.011078401,0.014757712,0.007899144,0.020697413
t_1059,22.24615,39.16561,0.014551855,0.012546553,0.01687766,0.008989806,0.023555176
t_106,22.158199999999994,37.15285,0.01270542,0.0110737085,0.014577565,0.007849121,0.02056634
