# 20160910_M5.9_Bukoba median gmf, Stations:None, gmlt:USGS, Rupture:HolmgrenEtAl2023
custom_site_id,lon,lat,AbrahamsonEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
t_0,29.46214,-4.98185,0.00027638886,0.0004308874,0.00020753536
t_1,29.46214,-4.80285,0.0003252756,0.0004974462,0.00024974553
t_10,29.64181,-4.98185,0.0003005797,0.00046395158,0.00022838326
t_100,29.82147,-3.05532,0.0024785378,0.0029736457,0.0023146572
t_1000,30.45029,-3.01046,0.0041745338,0.0048179054,0.0039618416
t_10000,33.86389,0.67123,0.0024987268,0.0027428877,0.0023713203
t_10001,35.39102,0.5814,0.0004852776,0.00066239876,0.0003917059
t_10002,35.93001,0.5814,0.00024365506,0.00037525338,0.00017954201
t_10003,35.57069,0.5814,0.00035367956,0.00051743374,0.00027468274
t_10004,35.75035,0.76105,0.0002841019,0.00042465798,0.00021380483
t_10005,36.10968,0.76105,0.00018939145,0.00030220675,0.00013436111
t_10006,35.0317,0.76105,0.00051197223,0.00072861917,0.00041711575
t_10007,35.57069,0.76105,0.00023215145,0.00038613862,0.00017109366
t_10008,35.93001,0.76105,0.00023888583,0.00036520872,0.00017524745
t_10009,35.39102,0.76105,0.00046174254,0.0006300106,0.000369962
t_1001,30.67487,-3.10017,0.0042380346,0.004899438,0.0040242528
t_10010,35.21136,0.76105,0.0006174579,0.000792018,0.0005118061
t_10011,33.63931,0.08734,0.002679091,0.003396524,0.0024612388
t_10012,33.59439,0.08734,0.0028124813,0.003556309,0.0025866502
t_10013,33.68423,0.13225,0.0024864967,0.0031656334,0.0022796958
t_10014,33.63931,0.13225,0.0026086622,0.0033121197,0.002394914
t_10015,33.59439,0.13225,0.0027368774,0.003465756,0.0025156024
t_10016,33.59439,0.17717,0.0026613867,0.0033753095,0.0024445732
t_10017,33.63931,0.17717,0.002538264,0.0032277198,0.0023285449
t_10018,33.68423,0.17717,0.0024208275,0.0030868428,0.0022176753
t_10019,33.68423,0.22208,0.0023553045,0.0030081894,0.0021557359
t_1002,30.62995,-3.10017,0.0036604272,0.004420886,0.003426387
t_10020,33.63931,0.22208,0.0024680947,0.003143558,0.002262322
t_10021,33.36981,0.08734,0.0035868573,0.0044829687,0.0033088685
t_10022,33.41473,0.08734,0.0034165357,0.0042792005,0.0031509132
t_10023,33.3249,0.13225,0.0036490555,0.0045573865,0.003366421
t_10024,33.36981,0.13225,0.0034785508,0.0043533924,0.003208486
t_10025,33.41473,0.13225,0.003315806,0.0041586915,0.003057254
t_10026,33.41473,0.17717,0.003215703,0.0040389267,0.0029640014
t_10027,33.36981,0.17717,0.0033710594,0.004224795,0.0031086514
t_10028,33.3249,0.17717,0.0035336057,0.0044192583,0.0032595391
t_10029,33.3249,0.22208,0.004144314,0.0048609287,0.003918911
t_1003,30.67487,-3.05532,0.004918578,0.005481665,0.0047159493
t_10030,33.41473,0.22208,0.0031165027,0.00392023,0.0028714186
t_10031,33.77406,0.13225,0.002259272,0.0028928355,0.0020648583
t_10032,33.72914,0.17717,0.0023088597,0.0029524122,0.0021117982
t_10033,33.77406,0.17717,0.0022020747,0.0028240818,0.00201068
t_10034,33.86389,0.17717,0.0020032446,0.0025847426,0.001822078
t_10035,33.81897,0.17717,0.0029350508,0.0033654203,0.0027830969
t_10036,33.86389,0.22208,0.0025518234,0.003010729,0.0023962988
t_10037,33.77406,0.22208,0.002638697,0.003159423,0.0024721357
t_10038,33.72914,0.22208,0.0027223113,0.0032673753,0.002550548
t_10039,33.81897,0.22208,0.0027238259,0.0031829413,0.0025677644
t_1004,30.54012,-3.05532,0.004171036,0.0048198467,0.0039581764
t_10040,33.72914,0.267,0.0029842565,0.0034415564,0.0028277019
t_10041,33.45965,0.13225,0.0031605582,0.0039729457,0.0029125558
t_10042,33.50456,0.13225,0.0030125394,0.0037958138,0.002774211
t_10043,33.50456,0.17717,0.0029256572,0.0036918176,0.0026928363
t_10044,33.45965,0.17717,0.0030673125,0.0038613656,0.0028254476
t_10045,33.54948,0.17717,0.0027904143,0.0035298816,0.0025659222
t_10046,33.50456,0.22208,0.0035989028,0.00419464,0.0034108853
t_10047,33.54948,0.22208,0.0032930835,0.0039046784,0.0031038073
t_10048,33.45965,0.22208,0.0038515627,0.0044448087,0.0036613867
t_10049,33.45965,0.267,0.003950551,0.0044760145,0.0037742646
t_1005,30.58504,-3.05532,0.0047770124,0.0053012907,0.0045852624
t_10050,33.54948,0.267,0.0033514062,0.00391538,0.0031725157
t_10051,33.59439,0.22208,0.00322044,0.0037964266,0.00303986
t_10052,33.59439,0.267,0.0032843852,0.003812542,0.003113327
t_10053,33.63931,0.267,0.0023982776,0.0030597786,0.0021963648
t_10054,33.68423,0.267,0.0022900433,0.0029298086,0.00209399
t_10055,33.59439,0.31192,0.0031398488,0.003670581,0.0029691816
t_10056,33.63931,0.31192,0.0023289714,0.002976568,0.0021308276
t_10057,33.68423,0.31192,0.0022251927,0.0028518755,0.0020325822
t_10058,33.68423,0.35683,0.0027544978,0.0032561312,0.0025911233
t_10059,33.59439,0.35683,0.0031182552,0.003621881,0.0029528956
t_1006,30.62995,-3.05532,0.0036771696,0.004502743,0.003421941
t_10060,33.63931,0.35683,0.0027344252,0.0032820913,0.002562074
t_10061,33.36981,0.22208,0.0039385064,0.0046369196,0.0037208665
t_10062,33.36981,0.267,0.003983366,0.004625896,0.003779789
t_10063,33.3249,0.267,0.0033069244,0.0041480656,0.0030489871
t_10064,33.41473,0.267,0.0030183701,0.0038027924,0.0027796675
t_10065,33.36981,0.31192,0.0030559755,0.003847798,0.0028148466
t_10066,33.3249,0.31192,0.0031961035,0.0040154764,0.0029457225
t_10067,33.41473,0.31192,0.0029215151,0.0036868588,0.0026889534
t_10068,33.3249,0.35683,0.0050277445,0.005336294,0.0048895795
t_10069,33.41473,0.35683,0.0033520758,0.003998775,0.0031537553
t_1007,30.67487,-3.01046,0.0034021146,0.0043749874,0.0030984401
t_10070,33.36981,0.35683,0.0029540733,0.0037258335,0.0027194647
t_10071,33.77406,0.267,0.0032251186,0.0035704565,0.0030872268
t_10072,33.81897,0.267,0.0026684648,0.0031172896,0.0025141812
t_10073,33.77406,0.31192,0.002847642,0.0032686305,0.0026973307
t_10074,33.81897,0.31192,0.002601201,0.0030426567,0.0024482117
t_10075,33.72914,0.31192,0.002125946,0.0027325084,0.0019385135
t_10076,33.72914,0.35683,0.0024647694,0.0029895767,0.0022977802
t_10077,33.81897,0.35683,0.002366011,0.0028386016,0.0022088648
t_10078,33.77406,0.35683,0.0023481052,0.0028598944,0.0021839212
t_10079,33.72914,0.40174,0.0026133258,0.003080808,0.0024562564
t_1008,30.54012,-3.01046,0.0047607357,0.005331941,0.004554242
t_10080,33.77406,0.40174,0.0022270156,0.0027401922,0.0020628262
t_10081,33.50456,0.267,0.0038581397,0.0043478226,0.0036904162
t_10082,33.54948,0.31192,0.0035234634,0.004008103,0.0033593462
t_10083,33.45965,0.31192,0.0027925936,0.0035324916,0.0025679697
t_10084,33.50456,0.31192,0.0039506713,0.004373714,0.0037962543
t_10085,33.50456,0.35683,0.003594007,0.004076035,0.003429932
t_10086,33.54948,0.35683,0.0034706348,0.0039328374,0.0033111812
t_10087,33.45965,0.35683,0.0038766195,0.0043371744,0.0037148453
t_10088,33.45965,0.40174,0.0040366864,0.004407881,0.0038926003
t_10089,33.54948,0.40174,0.0034360043,0.0038711503,0.003281841
